PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101720,2017-11-22T06:00:00Z,39.7350,134.9720,14.7,1010.7,0,2.4,01111171
2101720,2017-11-22T07:00:00Z,39.7260,134.9940,14.5,1010.5,0,2.2,01111171
2101720,2017-11-22T08:00:00Z,39.7170,135.0200,14.4,1010.2,0,2.1,01111171
2101720,2017-11-22T09:00:00Z,39.7040,135.0490,14.2,1010.2,0,2.5,01111171
2101720,2017-11-22T10:00:00Z,39.6890,135.0810,14.1,1009.7,0,2.5,01111171
2101720,2017-11-22T11:00:00Z,39.6770,135.1120,13.9,1009.3,0,2.6,01111171
2101720,2017-11-22T12:00:00Z,39.6630,135.1520,13.6,1008.8,0,2.3,01111171
2101720,2017-11-22T13:00:00Z,39.6450,135.1860,13.5,1009,0,2.6,01111171
2101720,2017-11-22T14:00:00Z,39.6240,135.2180,13.3,1009,0,3.1,01111171
2101720,2017-11-22T15:00:00Z,39.5990,135.2420,13.4,1008.8,0,2.5,01111171
2101720,2017-11-22T16:00:00Z,39.5700,135.2630,13.4,1009.2,0,2.4,01111171
2101720,2017-11-22T17:00:00Z,39.5410,135.2770,13.4,1009.9,0,2.4,01111171
2101720,2017-11-22T18:00:00Z,39.5120,135.2810,13.3,1010.2,0,2.4,01111171
2101720,2017-11-22T19:00:00Z,39.4870,135.2820,13.3,1010.1,0,2.3,01111171
2101720,2017-11-22T20:00:00Z,39.4640,135.2800,13.1,1010.1,0,2.3,01111171
2101720,2017-11-22T21:00:00Z,39.4420,135.2750,12.9,1010.2,0,2.5,01111171
2101720,2017-11-22T22:00:00Z,39.4220,135.2640,12.7,1011.4,0,2.7,01111171
2101720,2017-11-22T23:00:00Z,39.4040,135.2490,12.4,1012.2,0,2.6,01111171
2101720,2017-11-23T00:00:00Z,39.3930,135.2380,12.4,1012.5,0,2.9,01111171
2101720,2017-11-23T01:00:00Z,39.3850,135.2300,12.3,1012.3,0,2.8,01111171
2101720,2017-11-23T03:00:00Z,39.3720,135.2200,12.3,1011,0,2.9,01111171
2101720,2017-11-23T04:00:00Z,39.3630,135.2180,12.2,1010.9,0,2.7,01111171
2101720,2017-11-23T05:00:00Z,39.3550,135.2210,12.2,1011.5,0,2.6,01111171
2101720,2017-11-23T06:00:00Z,39.3440,135.2260,12.2,1012.4,0,2.8,01111171
2101720,2017-11-23T07:00:00Z,39.3320,135.2310,12.2,1012.7,0,2.6,01111171
2101720,2017-11-23T08:00:00Z,39.3180,135.2330,12.2,1013,0,2.3,01111171
2101720,2017-11-23T09:00:00Z,39.3030,135.2340,12.1,1012.7,0,2.1,01111171
2101720,2017-11-23T10:00:00Z,39.2880,135.2320,12,1014.3,0,2.1,01111171
2101720,2017-11-23T11:00:00Z,39.2680,135.2230,11.9,1016.3,0,2.1,01111171
2101720,2017-11-23T12:00:00Z,39.2510,135.2100,11.9,1014.1,0,2,01111171
2101720,2017-11-23T13:00:00Z,39.2350,135.1930,11.9,1014.1,0,1.9,01111171
2101720,2017-11-23T14:00:00Z,39.2220,135.1780,11.8,1014,0,2,01111171
2101720,2017-11-23T15:00:00Z,39.2130,135.1570,11.8,1013.9,0,2,01111171
2101720,2017-11-23T16:00:00Z,39.2070,135.1350,11.3,1013.7,0,1.9,01111171
2101720,2017-11-23T17:00:00Z,39.1980,135.1150,11.8,1014.5,0,2.3,01111171
2101720,2017-11-23T18:00:00Z,39.1890,135.1010,11.9,1014.9,0,2.1,01111171
2101720,2017-11-23T19:00:00Z,39.1800,135.0890,12,1015.4,0,2.3,01111171
2101720,2017-11-23T20:00:00Z,39.1710,135.0840,12.1,1015.9,0,2.6,01111171
2101720,2017-11-23T21:00:00Z,39.1620,135.0790,12,1016.5,0,2.8,01111171
2101720,2017-11-23T22:00:00Z,39.1560,135.0780,12,1017,0,2.4,01111171
2101720,2017-11-23T23:00:00Z,39.1520,135.0760,12.1,1017.4,0,2.7,01111171
2101720,2017-11-24T00:00:00Z,39.1470,135.0760,12.1,1017.7,0,2.4,01111171
2101720,2017-11-24T01:00:00Z,39.1430,135.0790,12.1,1017.5,0,2.7,01111171
2101720,2017-11-24T02:00:00Z,39.1390,135.0830,12.1,1016.8,0,2.4,01111171
2101720,2017-11-24T03:00:00Z,39.1300,135.0830,12.1,1016.2,0,2.9,01111171
2101720,2017-11-24T04:00:00Z,39.1160,135.0840,12.1,1015.7,0,2.6,01111171
2101720,2017-11-24T05:00:00Z,39.1070,135.0860,12.2,1015.1,0,2.3,01111171
2101720,2017-11-24T06:00:00Z,39.1020,135.0920,12.4,1015.4,0,2.2,01111171
2101720,2017-11-24T07:00:00Z,39.0940,135.1020,12.4,1016.1,0,2.7,01111171
2101720,2017-11-24T08:00:00Z,39.0840,135.1070,12.3,1016.9,0,2.6,01111171
2101720,2017-11-24T09:00:00Z,39.0700,135.1020,12.4,1017.7,0,2.7,01111171
2101720,2017-11-24T10:00:00Z,39.0610,135.0950,12.5,1018.7,0,2.8,01111171
2101720,2017-11-24T11:00:00Z,39.0550,135.0870,12.5,1018.4,0,2.8,01111171
2101720,2017-11-24T12:00:00Z,39.0450,135.0760,12.5,1019,0,2.5,01111171
2101720,2017-11-24T13:00:00Z,39.0350,135.0630,12.5,1020.3,0,2.8,01111171
2101720,2017-11-24T14:00:00Z,39.0250,135.0480,12.4,1020,0,2.9,01111171
2101720,2017-11-24T15:00:00Z,39.0180,135.0350,12.3,1021,0,2.7,01111171
2101720,2017-11-24T16:00:00Z,39.0130,135.0270,12.4,1020.7,0,2.6,01111171
2101720,2017-11-24T17:00:00Z,39.0090,135.0250,12.4,1021.8,0,2.8,01111171
2101720,2017-11-24T18:00:00Z,39.0060,135.0230,12.4,1022.3,0,2.8,01111171
2101720,2017-11-24T19:00:00Z,39.0000,135.0250,12.4,1022.5,0,2.9,01111171
2101720,2017-11-24T20:00:00Z,38.9920,135.0270,12.4,1023.2,0,2.8,01111171
2101720,2017-11-24T21:00:00Z,38.9840,135.0290,12.5,1023.9,0,2.6,01111171
2101720,2017-11-24T22:00:00Z,38.9750,135.0300,12.5,1025.2,0,2.9,01111171
2101720,2017-11-24T23:00:00Z,38.9660,135.0310,12.5,1025.9,0,2.7,01111171
2101720,2017-11-25T00:00:00Z,38.9570,135.0300,12.5,1027,0,2.6,01111171
2101720,2017-11-25T01:00:00Z,38.9500,135.0280,12.5,1027.6,0,2.6,01111171
2101720,2017-11-25T02:00:00Z,38.9420,135.0290,12.5,1027.6,0,2.5,01111171
2101720,2017-11-25T03:00:00Z,38.9340,135.0300,12.6,1026.9,0,2.5,01111171
2101720,2017-11-25T04:00:00Z,38.9290,135.0280,12.6,1026,0,2.5,01111171
2101720,2017-11-25T05:00:00Z,38.9280,135.0250,12.6,1025.5,0,2.4,01111171
2101720,2017-11-25T06:00:00Z,38.9280,135.0210,12.6,1025.2,0,2.6,01111171
2101720,2017-11-25T07:00:00Z,38.9320,135.0170,12.5,1025,0,2.8,01111171
2101720,2017-11-25T08:00:00Z,38.9380,135.0120,12.5,1024.2,0,2.1,01111171
2101720,2017-11-25T09:00:00Z,38.9490,135.0080,12.5,1023.1,0,1.8,01111171
2101720,2017-11-25T12:00:00Z,38.9930,135.0160,12.5,1019.8,0,2.4,01111171
2101720,2017-11-25T13:00:00Z,39.0060,135.0300,12.5,1019.8,0,2.7,01111171
2101720,2017-11-25T14:00:00Z,39.0180,135.0450,12.4,1019.3,0,3.4,01111171
2101720,2017-11-25T15:00:00Z,39.0260,135.0650,12.4,1018.5,0,3.7,01111171
2101720,2017-11-25T16:00:00Z,39.0230,135.0900,12.4,1018.7,0,3.8,01111171
2101720,2017-11-25T17:00:00Z,39.0150,135.1120,12.4,1018.6,0,3.6,01111171
2101720,2017-11-25T18:00:00Z,39.0060,135.1330,12.4,1018.3,0,4.2,01111171
2101720,2017-11-25T19:00:00Z,38.9940,135.1510,12.4,1018.6,0,3.8,01111171
2101720,2017-11-25T20:00:00Z,38.9780,135.1730,12.4,1018.4,0,4.1,01111171
2101720,2017-11-25T21:00:00Z,38.9620,135.1870,12.5,1019.4,0,4,01111171
2101720,2017-11-25T22:00:00Z,38.9410,135.1850,12.6,1020.3,0,3.1,01111171
2101720,2017-11-25T23:00:00Z,38.9240,135.1750,12.7,1020.4,0,3.6,01111171
2101720,2017-11-26T00:00:00Z,38.9120,135.1570,12.8,1021.4,0,2.8,01111171
2101720,2017-11-26T01:00:00Z,38.9020,135.1390,12.8,1021.6,0,2.7,01111171
2101720,2017-11-26T02:00:00Z,38.8950,135.1190,12.8,1021.7,0,3.2,01111171
2101720,2017-11-26T03:00:00Z,38.8920,135.0970,12.8,1021.3,0,3.1,01111171
2101720,2017-11-26T04:00:00Z,38.8950,135.0730,12.8,1020.8,0,2.7,01111171
2101720,2017-11-26T05:00:00Z,38.9000,135.0520,12.7,1021.5,0,2.3,01111171
2101720,2017-11-26T06:00:00Z,38.9090,135.0360,12.7,1022.3,0,2.3,01111171
2101720,2017-11-26T07:00:00Z,38.9190,135.0300,12.7,1023.1,0,2.1,01111171
2101720,2017-11-26T08:00:00Z,38.9270,135.0300,12.5,1023.7,0,2,01111171
2101720,2017-11-26T09:00:00Z,38.9280,135.0370,12.5,1025.2,0,2.1,01111171
2101720,2017-11-26T10:00:00Z,38.9260,135.0480,12.5,1025.9,0,2.1,01111171
2101720,2017-11-26T11:00:00Z,38.9170,135.0630,12.4,1026.7,0,2.1,01111171
2101720,2017-11-26T12:00:00Z,38.9020,135.0750,12.4,1028.2,0,2.3,01111171
2101720,2017-11-26T13:00:00Z,38.8830,135.0860,12.6,1028.8,0,2.5,01111171
2101720,2017-11-26T14:00:00Z,38.8610,135.0910,12.7,1029.4,0,2.5,01111171
2101720,2017-11-26T15:00:00Z,38.8400,135.0900,12.8,1030.2,0,2.5,01111171
2101720,2017-11-26T16:00:00Z,38.8190,135.0820,12.8,1029.9,0,2.7,01111171
2101720,2017-11-26T17:00:00Z,38.8010,135.0680,12.8,1030.5,0,2.5,01111171
2101720,2017-11-26T18:00:00Z,38.7890,135.0520,12.8,1030.7,0,2,01111171
2101720,2017-11-26T19:00:00Z,38.7820,135.0320,12.8,1030.9,0,2,01111171
2101720,2017-11-26T20:00:00Z,38.7790,135.0110,12.8,1031,0,1.7,01111171
2101720,2017-11-26T21:00:00Z,38.7790,134.9890,12.8,1031.3,0,2,01111171
2101720,2017-11-26T22:00:00Z,38.7860,134.9690,12.7,1031.9,0,1.7,01111171
2101720,2017-11-26T23:00:00Z,38.7970,134.9560,12.7,1032,0,1.6,01111171
2101720,2017-11-27T00:00:00Z,38.8080,134.9480,12.7,1031.8,0,1.3,01111171
2101720,2017-11-27T03:00:00Z,38.8290,134.9430,12.5,1030.2,0,1.1,01111171
2101720,2017-11-27T06:00:00Z,38.8360,134.9450,12.5,1028.8,0,1,01111171
2101720,2017-11-27T09:00:00Z,38.8410,134.9410,12.3,1028,0,0.9,01111171
2101720,2017-11-27T15:00:00Z,38.8530,134.8600,12.3,1025,0,1.2,01111171
2101720,2017-11-27T18:00:00Z,38.8860,134.8500,12.1,1023.7,0,1.3,01111171
2101720,2017-11-27T21:00:00Z,38.9050,134.8860,12.1,1023.8,0,1.2,01111171
2101720,2017-11-28T00:00:00Z,38.8970,134.9040,12,1024,0,1.1,01111171
2101720,2017-11-28T03:00:00Z,38.8920,134.8930,11.9,1022.2,0,1.4,01111171
2101720,2017-11-28T06:00:00Z,38.8870,134.8770,11.9,1019.8,0,1.4,01111171
2101720,2017-11-28T09:00:00Z,38.8760,134.8350,13.3,1019.1,0,1.7,01111171
2101720,2017-11-28T12:00:00Z,38.8630,134.7700,13.3,1018.1,0,2,01111171
2101720,2017-11-28T13:00:00Z,38.8590,134.7600,13.3,1017.8,0,2,01111171
2101720,2017-11-28T14:00:00Z,38.8530,134.7540,13.3,1017.6,0,1.9,01111171
2101720,2017-11-28T15:00:00Z,38.8440,134.7510,13.3,1017,0,2.3,01111171
2101720,2017-11-28T16:00:00Z,38.8340,134.7490,13.2,1016.7,0,2.3,01111171
2101720,2017-11-28T17:00:00Z,38.8220,134.7490,13.2,1016.4,0,2.2,01111171
2101720,2017-11-28T18:00:00Z,38.8090,134.7500,13,1016.7,0,2.2,01111171
2101720,2017-11-28T19:00:00Z,38.7960,134.7530,12.8,1016.6,0,2,01111171
2101720,2017-11-28T20:00:00Z,38.7800,134.7570,12.6,1016.6,0,2.1,01111171
2101720,2017-11-28T21:00:00Z,38.7610,134.7630,12.2,1017.4,0,2,01111171
2101720,2017-11-28T22:00:00Z,38.7450,134.7730,12,1017.5,0,2,01111171
2101720,2017-11-28T23:00:00Z,38.7320,134.7830,12.1,1018,0,2.2,01111171
2101720,2017-11-29T00:00:00Z,38.7180,134.7970,12.2,1019.1,0,2.5,01111171
2101720,2017-11-29T01:00:00Z,38.7060,134.8110,12.3,1019.3,0,2.8,01111171
2101720,2017-11-29T02:00:00Z,38.6900,134.8180,12.3,1020.1,0,2.9,01111171
2101720,2017-11-29T03:00:00Z,38.6690,134.8230,12.3,1020.6,0,3.1,01112171
2101720,2017-11-29T04:00:00Z,38.6500,134.8310,12.2,1020.3,0,3,01112171
2101720,2017-11-29T05:00:00Z,38.6320,134.8430,12.8,1021.2,0,3,01111171
2101720,2017-11-29T06:00:00Z,38.6170,134.8550,13.1,1021.2,0,2.9,01111171
2101720,2017-11-29T07:00:00Z,38.6030,134.8620,13.2,1022.1,0,3,01111171
2101720,2017-11-29T08:00:00Z,38.5910,134.8670,13.2,1023.4,0,3,01111171
2101720,2017-11-29T09:00:00Z,38.5820,134.8710,13.3,1023.3,0,3.3,01111171
2101720,2017-11-29T10:00:00Z,38.5770,134.8800,13.4,1024,0,3.3,01111171
2101720,2017-11-29T11:00:00Z,38.5740,134.8910,13.5,1024.5,0,3.8,01111171
2101720,2017-11-29T12:00:00Z,38.5730,134.9050,13.6,1024.3,0,3.5,01111171
2101720,2017-11-29T13:00:00Z,38.5740,134.9190,13.6,1024.4,0,3.5,01111171
2101720,2017-11-29T14:00:00Z,38.5760,134.9380,13.7,1024.6,0,3.5,01111171
2101720,2017-11-29T15:00:00Z,38.5760,134.9630,13.8,1024.2,0,3.2,01111171
2101720,2017-11-29T16:00:00Z,38.5730,134.9900,13.9,1023.7,0,2.8,01111171
2101720,2017-11-29T17:00:00Z,38.5680,135.0220,14.1,1024.1,0,3,01111171
2101720,2017-11-29T18:00:00Z,38.5580,135.0570,14.2,1023.3,0,2.1,01111171
2101720,2017-11-29T19:00:00Z,38.5440,135.0910,14.3,1022.7,0,2.2,01111171
2101720,2017-11-29T20:00:00Z,38.5270,135.1230,14.3,1022.2,0,2.1,01111171
2101720,2017-11-29T21:00:00Z,38.5090,135.1520,14.3,1022.6,0,2,01111171
2101720,2017-11-29T22:00:00Z,38.4890,135.1770,14.3,1021.7,0,2.1,01111171
2101720,2017-11-29T23:00:00Z,38.4690,135.1960,14.5,1021.8,0,1.8,01111171
2101720,2017-11-30T00:00:00Z,38.4460,135.2130,14.9,1021.6,0,1.7,01111171
2101720,2017-11-30T03:00:00Z,38.4020,135.2490,15.4,1019.4,0,1.5,01111171
2101720,2017-11-30T06:00:00Z,38.3730,135.2970,15.5,1018.7,0,1.9,01111171
2101720,2017-11-30T09:00:00Z,38.3480,135.3510,15.4,1020.7,0,2.3,01111171
2101720,2017-11-30T10:00:00Z,38.3390,135.3720,15.4,1020.9,0,2.4,01111171
2101720,2017-11-30T11:00:00Z,38.3290,135.3910,15.5,1020.5,0,2.5,01111171
2101720,2017-11-30T12:00:00Z,38.3160,135.4170,15.6,1021.5,0,2.5,01111171
2101720,2017-11-30T13:00:00Z,38.3020,135.4440,15.6,1021.5,0,2.6,01111171
2101720,2017-11-30T14:00:00Z,38.2910,135.4710,15.6,1021.6,0,2.5,01111171
2101720,2017-11-30T15:00:00Z,38.2780,135.4990,15.8,1021.5,0,2.1,01111171
2101720,2017-11-30T16:00:00Z,38.2630,135.5270,15.8,1021.3,0,2.2,01111171
2101720,2017-11-30T17:00:00Z,38.2470,135.5510,15.8,1021.4,0,2.2,01111171
2101720,2017-11-30T18:00:00Z,38.2320,135.5720,15.8,1021.2,0,1.9,01111171
2101720,2017-11-30T21:00:00Z,38.1970,135.6170,15.8,1020.9,0,1.7,01111171
2101720,2017-12-01T00:00:00Z,38.1710,135.6580,15.8,1022.2,0,1.5,01111171
2101720,2017-12-01T03:00:00Z,38.1440,135.7050,15.8,1022.1,0,1.8,01111171
2101720,2017-12-01T06:00:00Z,38.1100,135.7610,15.8,1022.4,0,1.8,01111171
2101720,2017-12-01T09:00:00Z,38.0690,135.8040,15.8,1024.7,0,1.9,01111171
2101720,2017-12-01T10:00:00Z,38.0510,135.8160,15.8,1025,0,2.3,01111171
2101720,2017-12-01T11:00:00Z,38.0320,135.8280,15.8,1026,0,2.3,01111171
2101720,2017-12-01T12:00:00Z,38.0140,135.8380,15.8,1026,0,2.6,01111171
2101720,2017-12-01T13:00:00Z,37.9960,135.8440,15.8,1026,0,2.3,01111171
2101720,2017-12-01T14:00:00Z,37.9800,135.8510,15.9,1026.6,0,2.1,01111171
2101720,2017-12-01T15:00:00Z,37.9640,135.8560,15.9,1026.7,0,2.1,01111171
2101720,2017-12-01T16:00:00Z,37.9490,135.8610,15.8,1026.9,0,2.3,01111171
2101720,2017-12-01T17:00:00Z,37.9380,135.8680,15.9,1027,0,2.3,01111171
2101720,2017-12-01T18:00:00Z,37.9290,135.8720,15.9,1027,0,2,01111171
2101720,2017-12-01T19:00:00Z,37.9220,135.8750,15.9,1026.9,0,2,01111171
2101720,2017-12-01T20:00:00Z,37.9170,135.8790,15.9,1027,0,2.2,01111171
2101720,2017-12-01T21:00:00Z,37.9120,135.8870,15.9,1027.5,0,2,01111171
2101720,2017-12-01T22:00:00Z,37.9090,135.8940,15.9,1028,0,2,01111171
2101720,2017-12-01T23:00:00Z,37.9070,135.9030,15.9,1028.3,0,2,01111171
2101720,2017-12-02T00:00:00Z,37.9060,135.9120,15.9,1028.3,0,1.9,01111171
2101720,2017-12-02T01:00:00Z,37.9050,135.9200,16,1028.5,0,1.9,01111171
2101720,2017-12-02T02:00:00Z,37.9030,135.9280,16,1027.8,0,1.7,01111171
2101720,2017-12-02T03:00:00Z,37.9020,135.9360,16,1026.7,0,1.7,01111171
2101720,2017-12-02T04:00:00Z,37.8970,135.9470,16,1026.3,0,1.7,01111171
2101720,2017-12-02T05:00:00Z,37.8900,135.9570,15.9,1025.9,0,1.8,01111171
2101720,2017-12-02T06:00:00Z,37.8840,135.9670,15.9,1025.9,0,1.5,01111171
2101720,2017-12-02T07:00:00Z,37.8780,135.9760,15.9,1025.7,0,1.4,01111171
2101720,2017-12-02T08:00:00Z,37.8710,135.9860,15.9,1025.7,0,1.6,01111171
2101720,2017-12-02T09:00:00Z,37.8640,135.9950,15.9,1025.7,0,1.6,01111171
2101720,2017-12-02T10:00:00Z,37.8590,136.0040,15.9,1025.8,0,1.4,01111171
2101720,2017-12-02T11:00:00Z,37.8560,136.0130,15.9,1025.9,0,1.3,01111171
2101720,2017-12-02T12:00:00Z,37.8540,136.0210,15.9,1025.7,0,1.2,01111171
2101720,2017-12-02T13:00:00Z,37.8540,136.0310,15.9,1025.7,0,1.3,01111171
2101720,2017-12-02T14:00:00Z,37.8540,136.0420,15.9,1025.2,0,1.5,01111171
2101720,2017-12-02T15:00:00Z,37.8540,136.0530,15.9,1025,0,1.4,01111171
2101720,2017-12-02T16:00:00Z,37.8540,136.0640,15.9,1024.6,0,1.3,01111171
2101720,2017-12-02T17:00:00Z,37.8540,136.0760,15.9,1024.3,0,1.3,01111171
2101720,2017-12-02T18:00:00Z,37.8520,136.0890,15.8,1023.6,0,1.4,01111171
2101720,2017-12-02T19:00:00Z,37.8510,136.1010,15.8,1023.2,0,1.3,01111171
2101720,2017-12-02T20:00:00Z,37.8490,136.1150,15.8,1022.7,0,1.5,01111171
2101720,2017-12-02T21:00:00Z,37.8460,136.1280,15.8,1022.6,0,1.7,01111171
2101720,2017-12-02T22:00:00Z,37.8430,136.1410,15.8,1023,0,1.4,01111171
2101720,2017-12-02T23:00:00Z,37.8370,136.1540,15.8,1022.7,0,1.5,01111171
2101720,2017-12-03T00:00:00Z,37.8300,136.1680,15.8,1022.6,0,1.7,01111171
2101720,2017-12-03T01:00:00Z,37.8230,136.1800,15.8,1022.6,0,1.7,01111171
2101720,2017-12-03T02:00:00Z,37.8170,136.1920,15.8,1022.2,0,1.6,01111171
2101720,2017-12-03T03:00:00Z,37.8100,136.2020,15.8,1021.5,0,1.9,01111171
2101720,2017-12-03T04:00:00Z,37.8040,136.2120,15.8,1021.1,0,1.8,01111171
2101720,2017-12-03T05:00:00Z,37.7980,136.2220,15.8,1020.4,0,1.7,01111171
2101720,2017-12-03T06:00:00Z,37.7920,136.2320,15.8,1020.7,0,1.9,01111171
2101720,2017-12-03T07:00:00Z,37.7860,136.2410,15.8,1020.8,0,1.8,01111171
2101720,2017-12-03T08:00:00Z,37.7810,136.2480,15.8,1020.5,0,1.8,01111171
2101720,2017-12-03T09:00:00Z,37.7750,136.2550,15.8,1020.5,0,1.9,01111171
2101720,2017-12-03T10:00:00Z,37.7710,136.2620,15.8,1020.6,0,1.6,01111171
2101720,2017-12-03T11:00:00Z,37.7660,136.2700,15.8,1020.1,0,1.6,01111171
2101720,2017-12-03T12:00:00Z,37.7590,136.2760,15.7,1020.2,0,1.6,01111171
2101720,2017-12-03T13:00:00Z,37.7490,136.2800,15.7,1020,0,1.7,01111171
2101720,2017-12-03T14:00:00Z,37.7410,136.2850,15.7,1020.2,0,1.9,01111171
2101720,2017-12-03T15:00:00Z,37.7320,136.2940,15.7,1020.1,0,1.7,01111171
2101720,2017-12-03T16:00:00Z,37.7220,136.3010,15.7,1019.4,0,1.6,01111171
2101720,2017-12-03T17:00:00Z,37.7110,136.3070,15.7,1019.8,0,1.6,01111171
2101720,2017-12-03T18:00:00Z,37.7000,136.3110,15.7,1019.4,0,1.6,01111171
2101720,2017-12-03T19:00:00Z,37.6900,136.3130,15.7,1018,0,1.4,01111171
2101720,2017-12-03T20:00:00Z,37.6780,136.3110,15.7,1017.7,0,1.6,01111171
2101720,2017-12-03T21:00:00Z,37.6650,136.3040,15.7,1017.5,0,1.6,01111171
2101720,2017-12-03T22:00:00Z,37.6520,136.2950,15.6,1017,0,1.5,01111171
2101720,2017-12-03T23:00:00Z,37.6420,136.2850,15.7,1016.5,0,1.3,01111171
2101720,2017-12-04T00:00:00Z,37.6350,136.2760,15.6,1016.1,0,1.1,01111171
2101720,2017-12-04T01:00:00Z,37.6300,136.2710,15.7,1015.4,0,1.1,01111171
2101720,2017-12-04T02:00:00Z,37.6250,136.2670,15.7,1015,0,1.1,01111171
2101720,2017-12-04T03:00:00Z,37.6200,136.2670,15.7,1013.6,0,1.1,01111171
2101720,2017-12-04T04:00:00Z,37.6140,136.2690,15.7,1012.6,0,1.1,01111171
2101720,2017-12-04T05:00:00Z,37.6080,136.2720,15.7,1012.1,0,1.2,01111171
2101720,2017-12-04T06:00:00Z,37.6060,136.2730,15.7,1011.4,0,1.2,01111171
2101720,2017-12-04T07:00:00Z,37.6030,136.2780,15.7,1010.9,0,1.3,01111171
2101720,2017-12-04T08:00:00Z,37.5980,136.2860,15.7,1010.2,0,1.4,01111171
2101720,2017-12-04T09:00:00Z,37.5890,136.2950,15.9,1009.7,0,1.8,01111171
2101720,2017-12-04T10:00:00Z,37.5800,136.3010,15.9,1010,0,1.8,01111171
2101720,2017-12-04T11:00:00Z,37.5740,136.3110,15.9,1009.8,0,2.3,01111171
2101720,2017-12-04T12:00:00Z,37.5680,136.3190,16,1009.2,0,2,01111171
2101720,2017-12-04T13:00:00Z,37.5600,136.3300,16.1,1008.8,0,2.4,01111171
2101720,2017-12-04T14:00:00Z,37.5500,136.3400,16.1,1009,0,2.6,01111171
2101720,2017-12-04T15:00:00Z,37.5400,136.3490,16.1,1008.9,0,2.8,01111171
2101720,2017-12-04T16:00:00Z,37.5290,136.3560,15.9,1009.4,0,2.8,01111171
2101720,2017-12-04T17:00:00Z,37.5210,136.3580,15.9,1008.9,0,2.6,01111171
2101720,2017-12-04T18:00:00Z,37.5160,136.3520,15.9,1008.8,0,3,01111171
2101720,2017-12-04T19:00:00Z,37.5070,136.3500,15.9,1008.7,0,3.2,01111171
2101720,2017-12-04T20:00:00Z,37.5000,136.3420,16,1009.1,0,3.2,01111171
2101720,2017-12-04T21:00:00Z,37.4940,136.3330,16.1,1009.2,0,3.2,01111171
2101720,2017-12-04T22:00:00Z,37.4930,136.3210,16.3,1008.7,0,3.2,01111171
2101720,2017-12-04T23:00:00Z,37.4930,136.3090,16.3,1008.8,0,3,01111171
2101720,2017-12-05T00:00:00Z,37.4940,136.2980,16.2,1008.8,0,3.4,01111171
2101720,2017-12-05T01:00:00Z,37.4980,136.2890,16.2,1009.7,0,3.1,01111171
2101720,2017-12-05T02:00:00Z,37.5070,136.2780,15.9,1008.4,0,2.7,01111171
