PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301538,2018-02-07T04:00:00Z,8.5419,134.6351,29.48,0,,,,,,,011117999999
5301538,2018-02-07T06:00:00Z,8.5610,134.6170,,,29.25,0.5,311,15,-0.244,0.298,011199171111
5301538,2018-02-07T07:00:00Z,8.5713,134.6075,29.27,0,,,,,,,011117999999
5301538,2018-02-07T08:00:00Z,8.5805,134.5980,29.22,0,,,,,,,011117999999
5301538,2018-02-07T09:00:00Z,8.5910,134.5900,,,29.25,0.5,311,15,-0.244,0.298,011199171111
5301538,2018-02-07T09:00:00Z,8.5925,134.5890,29.3,0,,,,,,,011117999999
5301538,2018-02-07T10:01:00Z,8.6022,134.5802,29.24,0,,,,,,,011117999999
5301538,2018-02-07T11:00:00Z,8.6109,134.5740,29.18,0,,,,,,,011117999999
5301538,2018-02-07T12:00:00Z,8.6190,134.5690,,,29.16,0.5,311,15,-0.178,0.206,011199171111
5301538,2018-02-07T12:00:00Z,8.6193,134.5693,29.16,0,,,,,,,011117999999
5301538,2018-02-07T13:00:00Z,8.6262,134.5668,29.12,0,,,,,,,011117999999
5301538,2018-02-07T14:01:00Z,8.6296,134.5629,29.1,0,,,,,,,011117999999
5301538,2018-02-07T15:00:00Z,8.6310,134.5550,,,29.09,0.5,311,15,-0.239,0.077,011199171111
5301538,2018-02-07T16:00:00Z,8.6307,134.5455,29.07,0,,,,,,,011117999999
5301538,2018-02-07T17:00:00Z,8.6319,134.5337,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:00:00Z,8.6340,134.5220,,,29.06,0.5,311,15,-0.376,0.015,011199171111
5301538,2018-02-07T18:00:00Z,8.6345,134.5220,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:06:00Z,8.6343,134.5209,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:10:00Z,8.6343,134.5200,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:15:00Z,8.6343,134.5189,29.06,0,,,,,,,011117999999
5301538,2018-02-07T18:20:00Z,8.6344,134.5179,29.06,0,,,,,,,011117999999
5301538,2018-02-07T18:25:00Z,8.6345,134.5168,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:30:00Z,8.6345,134.5157,29.06,0,,,,,,,011117999999
5301538,2018-02-07T18:35:00Z,8.6344,134.5147,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:40:00Z,8.6345,134.5137,29.05,0,,,,,,,011117999999
5301538,2018-02-07T18:55:00Z,8.6348,134.5105,29.06,0,,,,,,,011117999999
5301538,2018-02-07T19:00:00Z,8.6349,134.5095,29.06,0,,,,,,,011117999999
5301538,2018-02-07T19:05:00Z,8.6350,134.5083,29.06,0,,,,,,,011117999999
5301538,2018-02-07T19:10:00Z,8.6351,134.5071,29.06,0,,,,,,,011117999999
5301538,2018-02-07T19:25:00Z,8.6348,134.5036,29.06,0,,,,,,,011117999999
5301538,2018-02-07T19:30:00Z,8.6349,134.5023,29.05,0,,,,,,,011117999999
5301538,2018-02-07T19:35:00Z,8.6348,134.5010,29.05,0,,,,,,,011117999999
5301538,2018-02-07T19:40:00Z,8.6348,134.4998,29.05,0,,,,,,,011117999999
5301538,2018-02-07T19:45:00Z,8.6348,134.4985,29.05,0,,,,,,,011117999999
5301538,2018-02-07T19:50:00Z,8.6349,134.4972,29.05,0,,,,,,,011117999999
5301538,2018-02-07T19:55:00Z,8.6351,134.4960,29.05,0,,,,,,,011117999999
5301538,2018-02-07T20:05:00Z,8.6352,134.4936,29.05,0,,,,,,,011117999999
5301538,2018-02-07T20:10:00Z,8.6350,134.4923,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:15:00Z,8.6351,134.4913,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:25:00Z,8.6352,134.4895,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:30:00Z,8.6347,134.4879,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:35:00Z,8.6346,134.4867,29.02,0,,,,,,,011117999999
5301538,2018-02-07T20:40:00Z,8.6351,134.4861,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:45:00Z,8.6347,134.4848,29.04,0,,,,,,,011117999999
5301538,2018-02-07T20:55:00Z,8.6344,134.4828,29.04,0,,,,,,,011117999999
