PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5102535,2017-12-19T21:00:00Z,14.1952,164.9902,27.89,0,011117
5102535,2017-12-19T22:00:00Z,14.1956,164.9784,27.91,0,011117
5102535,2017-12-19T23:00:00Z,14.1958,164.9666,27.92,0,011117
5102535,2017-12-20T00:00:00Z,14.1974,164.9548,27.93,0,011117
5102535,2017-12-20T01:00:00Z,14.2000,164.9426,27.93,0,011117
5102535,2017-12-20T02:00:00Z,14.2038,164.9302,27.93,0,011117
5102535,2017-12-20T03:00:00Z,14.2058,164.9196,27.94,0,011117
5102535,2017-12-20T04:00:00Z,14.2048,164.9106,27.93,0,011117
5102535,2017-12-20T05:00:00Z,14.2028,164.9010,27.92,0,011117
5102535,2017-12-20T06:00:00Z,14.2002,164.8906,27.91,0,011117
5102535,2017-12-20T07:00:00Z,14.1994,164.8818,27.92,0,011117
5102535,2017-12-20T08:00:00Z,14.2022,164.8728,27.91,0,011117
5102535,2017-12-20T09:00:00Z,14.2058,164.8636,27.89,0,011117
5102535,2017-12-20T10:00:00Z,14.2090,164.8560,27.91,0,011117
5102535,2017-12-20T11:00:00Z,14.2118,164.8486,27.89,0,011117
5102535,2017-12-20T12:00:00Z,14.2162,164.8404,27.88,0,011117
5102535,2017-12-20T13:00:00Z,14.2200,164.8340,27.87,0,011117
5102535,2017-12-20T14:00:00Z,14.2242,164.8270,27.87,0,011117
5102535,2017-12-20T15:00:00Z,14.2288,164.8186,27.86,0,011117
5102535,2017-12-20T16:00:00Z,14.2330,164.8128,27.86,0,011117
5102535,2017-12-20T17:00:00Z,14.2352,164.8052,27.85,0,011117
5102535,2017-12-20T18:00:00Z,14.2360,164.7972,27.86,0,011117
5102535,2017-12-20T19:00:00Z,14.2370,164.7918,27.85,0,011117
5102535,2017-12-20T20:00:00Z,14.2372,164.7852,27.86,0,011117
5102535,2017-12-20T21:00:00Z,14.2364,164.7780,27.86,0,011117
5102535,2017-12-20T22:00:00Z,14.2362,164.7698,27.87,0,011117
5102535,2017-12-20T23:00:00Z,14.2358,164.7616,27.87,0,011117
5102535,2017-12-21T00:00:00Z,14.2354,164.7522,27.88,0,011117
5102535,2017-12-21T01:00:00Z,14.2346,164.7388,27.89,0,011117
5102535,2017-12-21T02:00:00Z,14.2342,164.7250,27.91,0,011117
5102535,2017-12-21T03:00:00Z,14.2340,164.7122,27.91,0,011117
5102535,2017-12-21T04:00:00Z,14.2328,164.7006,27.92,0,011117
5102535,2017-12-21T05:00:00Z,14.2312,164.6888,27.91,0,011117
5102535,2017-12-21T06:00:00Z,14.2316,164.6762,27.89,0,011117
5102535,2017-12-21T07:00:00Z,14.2320,164.6628,27.88,0,011117
5102535,2017-12-21T08:00:00Z,14.2318,164.6478,27.88,0,011117
5102535,2017-12-21T09:00:00Z,14.2316,164.6340,27.87,0,011117
5102535,2017-12-21T10:00:00Z,14.2334,164.6204,27.86,0,011117
5102535,2017-12-21T11:00:00Z,14.2358,164.6088,27.86,0,011117
5102535,2017-12-21T12:00:00Z,14.2376,164.5982,27.86,0,011117
5102535,2017-12-21T13:00:00Z,14.2404,164.5892,27.85,0,011117
5102535,2017-12-21T14:00:00Z,14.2428,164.5796,27.85,0,011117
5102535,2017-12-21T15:00:00Z,14.2444,164.5700,27.85,0,011117
5102535,2017-12-21T16:00:00Z,14.2452,164.5582,27.82,0,011117
5102535,2017-12-21T17:00:00Z,14.2470,164.5478,27.83,0,011117
5102535,2017-12-21T18:00:00Z,14.2480,164.5368,27.83,0,011117
5102535,2017-12-21T19:00:00Z,14.2486,164.5250,27.83,0,011117
5102535,2017-12-21T20:00:00Z,14.2474,164.5144,27.81,0,011117
5102535,2017-12-21T21:00:00Z,14.2466,164.5056,27.83,0,011117
5102535,2017-12-21T22:00:00Z,14.2472,164.4974,27.85,0,011117
5102535,2017-12-21T23:00:00Z,14.2490,164.4900,27.83,0,011117
5102535,2017-12-22T00:00:00Z,14.2496,164.4808,27.85,0,011117
5102535,2017-12-22T01:00:00Z,14.2524,164.4720,27.87,0,011117
5102535,2017-12-22T02:00:00Z,14.2550,164.4638,27.82,0,011117
5102535,2017-12-22T03:00:00Z,14.2586,164.4550,27.87,0,011117
5102535,2017-12-22T04:00:00Z,14.2608,164.4486,27.87,0,011117
5102535,2017-12-22T05:00:00Z,14.2602,164.4426,27.86,0,011117
5102535,2017-12-22T06:00:00Z,14.2604,164.4340,27.85,0,011117
5102535,2017-12-22T07:00:00Z,14.2584,164.4260,27.83,0,011117
5102535,2017-12-22T08:00:00Z,14.2538,164.4184,27.85,0,011117
5102535,2017-12-22T09:00:00Z,14.2500,164.4100,27.85,0,011117
5102535,2017-12-22T10:00:00Z,14.2476,164.4024,27.83,0,011117
5102535,2017-12-22T11:00:00Z,14.2470,164.3960,27.83,0,011117
