PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100805,71367,2017-11-10T21:00:00Z,39.9930,164.7140,,,16.93,0.5,311,15,-0.469,0.082,0011199171111
5100805,71367,2017-11-10T21:00:00Z,39.9898,164.7294,16.91,0,,,,,,,0011117999999
5100805,71367,2017-11-10T22:00:00Z,39.9994,164.6975,16.92,0,,,,,,,0011117999999
5100805,71367,2017-11-10T23:00:00Z,39.9898,164.7294,16.91,0,,,,,,,0011117999999
5100805,71367,2017-11-11T00:00:00Z,40.0100,164.6660,,,16.91,0.5,311,15,-0.205,0.098,0011199171111
5100805,71367,2017-11-11T00:00:00Z,40.0101,164.6651,16.91,0,,,,,,,0014417999999
5100805,71367,2017-11-11T01:00:00Z,40.0101,164.6651,16.91,0,,,,,,,0011117999999
5100805,71367,2017-11-11T02:00:00Z,40.0114,164.6625,16.89,0,,,,,,,0011117999999
5100805,71367,2017-11-11T03:00:00Z,40.0120,164.6620,,,16.87,0.5,311,15,0.016,-0.098,0011199171111
5100805,71367,2017-11-11T03:00:00Z,40.0101,164.6651,16.88,0,,,,,,,0011117999999
5100805,71367,2017-11-11T04:00:00Z,40.0145,164.6637,16.87,0,,,,,,,0011117999999
5100805,71367,2017-11-11T05:00:00Z,40.0060,164.6580,16.84,0,,,,,,,0011117999999
5100805,71367,2017-11-11T06:00:00Z,39.9910,164.6700,,,16.84,0.5,311,15,-0.067,-0.35,0011199171111
5100805,71367,2017-11-11T06:00:00Z,39.9931,164.6704,16.83,0,,,,,,,0011117999999
5100805,71367,2017-11-11T07:00:00Z,39.9819,164.6737,16.82,0,,,,,,,0011117999999
5100805,71367,2017-11-11T08:00:00Z,39.9819,164.6737,16.8,0,,,,,,,0011117999999
5100805,71367,2017-11-11T09:00:00Z,39.9440,164.6450,,,16.8,0.5,311,15,-0.422,-0.391,0011199171111
5100805,71367,2017-11-11T09:00:00Z,39.9339,164.6322,16.8,0,,,,,,,0014417999999
5100805,71367,2017-11-11T10:00:00Z,39.9339,164.6321,16.8,0,,,,,,,0011117999999
5100805,71367,2017-11-11T11:00:00Z,39.9243,164.6140,16.79,0,,,,,,,0011117999999
5100805,71367,2017-11-11T12:00:00Z,39.9150,164.5630,,,16.78,0.5,311,15,-0.576,-0.103,0011199171111
5100805,71367,2017-11-11T12:00:00Z,39.9161,164.5814,16.78,0,,,,,,,0011117999999
5100805,71367,2017-11-11T13:00:00Z,39.9161,164.5814,16.78,0,,,,,,,0011117999999
5100805,71367,2017-11-11T14:00:00Z,39.9296,164.4856,16.77,0,,,,,,,0014417999999
5100805,71367,2017-11-11T15:00:00Z,39.9240,164.4990,,,16.76,0.5,311,15,-0.363,0.19,0011199171111
5100805,71367,2017-11-11T15:00:00Z,39.9161,164.5814,16.76,0,,,,,,,0014417999999
5100805,71367,2017-11-11T16:00:00Z,39.9296,164.4856,16.76,0,,,,,,,0014417999999
5100805,71367,2017-11-11T17:00:00Z,39.9291,164.4862,16.75,0,,,,,,,0011117999999
5100805,71367,2017-11-11T18:00:00Z,39.9520,164.4710,,,16.75,0.5,311,15,-0.067,0.247,0011199171111
5100805,71367,2017-11-11T18:00:00Z,39.9517,164.4704,16.75,0,,,,,,,0011117999999
5100805,71367,2017-11-11T19:00:00Z,39.9517,164.4704,16.73,0,,,,,,,0011117999999
5100805,71367,2017-11-11T20:00:00Z,39.9679,164.4760,16.73,0,,,,,,,0011117999999
5100805,71367,2017-11-11T21:00:00Z,39.9720,164.4820,,,16.75,0.5,311,15,0.17,0.077,0011199171111
5100805,71367,2017-11-11T21:00:00Z,39.9727,164.4838,16.75,0,,,,,,,0011117999999
5100805,71367,2017-11-11T22:00:00Z,39.9670,164.5015,16.74,0,,,,,,,0011117999999
5100805,71367,2017-11-11T23:00:00Z,39.9714,164.4982,16.75,0,,,,,,,0011117999999
5100805,71367,2017-11-12T00:00:00Z,39.9670,164.5140,,,16.77,0.5,311,15,0.083,-0.237,0011199171111
5100805,71367,2017-11-12T00:00:00Z,39.9697,164.5095,16.77,0,,,,,,,0011117999999
5100805,71367,2017-11-12T01:00:00Z,39.9635,164.5181,16.8,0,,,,,,,0011117999999
5100805,71367,2017-11-12T02:00:00Z,39.9225,164.5015,16.81,0,,,,,,,0011117999999
5100805,71367,2017-11-12T03:00:00Z,39.9260,164.5030,,,16.78,0.5,311,15,-0.245,-0.334,0011199171111
5100805,71367,2017-11-12T03:00:00Z,39.9635,164.5181,16.8,0,,,,,,,0011117999999
5100805,71367,2017-11-12T04:00:00Z,39.9214,164.4994,16.8,0,,,,,,,0011117999999
5100805,71367,2017-11-12T05:00:00Z,39.9028,164.4708,16.78,0,,,,,,,0011117999999
5100805,71367,2017-11-12T06:00:00Z,39.9020,164.4520,,,16.76,0.5,311,15,-0.426,-0.062,0011199171111
5100805,71367,2017-11-12T06:00:00Z,39.9018,164.4468,16.76,0,,,,,,,0011117999999
5100805,71367,2017-11-12T07:00:00Z,39.9032,164.4331,16.73,0,,,,,,,0011117999999
5100805,71367,2017-11-12T08:00:00Z,39.9052,164.4114,16.74,0,,,,,,,0011117999999
5100805,71367,2017-11-12T09:00:00Z,39.9140,164.3950,,,16.73,0.5,311,15,-0.335,0.242,0011199171111
5100805,71367,2017-11-12T09:00:00Z,39.9055,164.4012,16.74,0,,,,,,,0011117999999
5100805,71367,2017-11-12T10:00:00Z,39.9302,164.3863,16.71,0,,,,,,,0011117999999
5100805,71367,2017-11-12T11:00:00Z,39.9354,164.3720,16.72,0,,,,,,,0011117999999
5100805,71367,2017-11-12T12:00:00Z,39.9490,164.3670,,,16.73,0.5,311,15,-0.083,0.355,0011199171111
5100805,71367,2017-11-12T12:00:00Z,39.9354,164.3720,16.72,0,,,,,,,0011117999999
5100805,71367,2017-11-12T13:00:00Z,39.9354,164.3720,16.72,0,,,,,,,0011117999999
5100805,71367,2017-11-12T14:00:00Z,39.9892,164.3783,16.73,0,,,,,,,0014417999999
5100805,71367,2017-11-12T15:00:00Z,39.9830,164.3740,,,16.72,0.5,311,15,0.154,0.252,0011199171111
5100805,71367,2017-11-12T15:00:00Z,39.9354,164.3720,16.73,0,,,,,,,0014417999999
5100805,71367,2017-11-12T16:00:00Z,39.9892,164.3783,16.73,0,,,,,,,0014417999999
5100805,71367,2017-11-12T17:00:00Z,39.9892,164.3783,16.71,0,,,,,,,0011117999999
5100805,71367,2017-11-12T18:00:00Z,39.9980,164.4060,,,16.71,0.5,311,15,0.193,-0.154,0011199171111
5100805,71367,2017-11-12T18:00:00Z,40.0013,164.4018,16.71,0,,,,,,,0011117999999
5100805,71367,2017-11-12T19:00:00Z,40.0013,164.4018,16.69,0,,,,,,,0011117999999
5100805,71367,2017-11-12T20:00:00Z,39.9835,164.4153,16.7,0,,,,,,,0011117999999
5100805,71367,2017-11-12T21:00:00Z,39.9530,164.4230,,,16.71,0.5,311,15,0.043,-0.442,0011199171111
5100805,71367,2017-11-12T21:00:00Z,39.9612,164.4172,16.69,0,,,,,,,0011117999999
5100805,71367,2017-11-12T22:00:00Z,39.9394,164.4324,16.7,0,,,,,,,0011117999999
5100805,71367,2017-11-12T23:00:00Z,39.9291,164.4323,16.73,0,,,,,,,0011117999999
5100805,71367,2017-11-13T00:00:00Z,39.9120,164.4170,,,16.74,0.5,311,15,-0.312,-0.381,0011199171111
5100805,71367,2017-11-13T00:00:00Z,39.9057,164.4123,16.74,0,,,,,,,0011117999999
5100805,71367,2017-11-13T01:00:00Z,39.9074,164.4117,16.77,0,,,,,,,0011117999999
5100805,71367,2017-11-13T02:00:00Z,39.8783,164.3409,16.78,0,,,,,,,0014417999999
5100805,71367,2017-11-13T03:00:00Z,39.8790,164.3440,,,16.76,0.5,311,15,-0.474,-0.062,0011199171111
5100805,71367,2017-11-13T03:00:00Z,39.9074,164.4117,16.8,0,,,,,,,0014417999999
5100805,71367,2017-11-13T04:00:00Z,39.8889,164.3101,16.78,0,,,,,,,0014417999999
5100805,71367,2017-11-13T05:00:00Z,39.8886,164.3140,16.76,0,,,,,,,0011117999999
5100805,71367,2017-11-13T06:00:00Z,39.9000,164.2970,,,16.73,0.5,311,15,-0.233,0.232,0011199171111
5100805,71367,2017-11-13T06:00:00Z,39.8886,164.3140,16.73,0,,,,,,,0011117999999
5100805,71367,2017-11-13T07:00:00Z,39.9126,164.2856,16.7,0,,,,,,,0011117999999
5100805,71367,2017-11-13T08:00:00Z,39.9126,164.2856,16.68,0,,,,,,,0011117999999
5100805,71367,2017-11-13T09:00:00Z,39.9240,164.2850,,,16.66,0.5,311,15,0.083,0.206,0011199171111
5100805,71367,2017-11-13T09:00:00Z,39.9243,164.2836,16.65,0,,,,,,,0011117999999
5100805,71367,2017-11-13T10:00:00Z,39.9383,164.2981,16.63,0,,,,,,,0011117999999
5100805,71367,2017-11-13T12:00:00Z,39.9400,164.3180,,,16.62,0.5,311,15,0.213,-0.005,0011199171111
5100805,71367,2017-11-13T12:00:00Z,39.9383,164.2981,16.61,0,,,,,,,0011117999999
5100805,71367,2017-11-13T13:00:00Z,39.9160,164.3406,16.61,0,,,,,,,0011117999999
5100805,71367,2017-11-13T14:00:00Z,39.9160,164.3406,16.62,0,,,,,,,0011117999999
5100805,71367,2017-11-13T15:00:00Z,39.9230,164.3390,,,16.59,0.5,311,15,0.051,-0.37,0011199171111
5100805,71367,2017-11-13T15:00:00Z,39.9383,164.2981,16.59,0,,,,,,,0011117999999
5100805,71367,2017-11-13T16:00:00Z,39.9160,164.3406,16.57,0,,,,,,,0011117999999
5100805,71367,2017-11-13T17:00:00Z,39.9160,164.3406,16.57,0,,,,,,,0011117999999
5100805,71367,2017-11-13T18:00:00Z,39.8680,164.3310,,,16.58,0.5,311,15,-0.205,-0.401,0011199171111
5100805,71367,2017-11-13T18:00:00Z,39.8783,164.3391,16.57,0,,,,,,,0011117999999
5100805,71367,2017-11-13T19:00:00Z,39.8583,164.3184,16.58,0,,,,,,,0011117999999
5100805,71367,2017-11-13T20:00:00Z,39.8583,164.3184,16.57,0,,,,,,,0011117999999
5100805,71367,2017-11-13T21:00:00Z,39.8450,164.2870,,,16.59,0.5,311,15,-0.363,-0.057,0011199171111
5100805,71367,2017-11-13T21:00:00Z,39.8446,164.2960,16.59,0,,,,,,,0011117999999
5100805,71367,2017-11-13T22:00:00Z,39.8452,164.2660,16.6,0,,,,,,,0011117999999
5100805,71367,2017-11-13T23:00:00Z,39.8562,164.2430,16.6,0,,,,,,,0011117999999
5100805,71367,2017-11-14T00:00:00Z,39.8570,164.2390,,,16.62,0.5,311,15,-0.34,0.123,0011199171111
5100805,71367,2017-11-14T00:00:00Z,39.8562,164.2430,16.61,0,,,,,,,0011117999999
5100805,71367,2017-11-14T01:00:00Z,39.8562,164.2430,16.63,0,,,,,,,0011117999999
5100805,71367,2017-11-14T02:00:00Z,39.8562,164.2430,16.66,0,,,,,,,0011117999999
5100805,71367,2017-11-14T03:00:00Z,39.8690,164.2010,,,16.65,0.5,311,15,-0.055,0.201,0011199171111
5100805,71367,2017-11-14T03:00:00Z,39.8682,164.2001,16.65,0,,,,,,,0011117999999
5100805,71367,2017-11-14T04:00:00Z,39.8764,164.2110,16.67,0,,,,,,,0011117999999
5100805,71367,2017-11-14T05:00:00Z,39.8873,164.2122,16.65,0,,,,,,,0011117999999
5100805,71367,2017-11-14T06:00:00Z,39.8960,164.2250,,,16.66,0.5,311,15,0.205,0.149,0011199171111
5100805,71367,2017-11-14T06:00:00Z,39.8873,164.2122,16.66,0,,,,,,,0011117999999
5100805,71367,2017-11-14T07:00:00Z,39.8992,164.2332,16.66,0,,,,,,,0011117999999
5100805,71367,2017-11-14T08:00:00Z,39.8971,164.2417,16.65,0,,,,,,,0011117999999
5100805,71367,2017-11-14T09:00:00Z,39.8980,164.2530,,,16.65,0.5,311,15,0.15,-0.165,0011199171111
5100805,71367,2017-11-14T09:00:00Z,39.9028,164.2489,16.64,0,,,,,,,0011117999999
5100805,71367,2017-11-14T10:00:00Z,39.8912,164.2573,16.66,0,,,,,,,0011117999999
5100805,71367,2017-11-14T11:00:00Z,39.8744,164.2657,16.63,0,,,,,,,0011117999999
5100805,71367,2017-11-14T12:00:00Z,39.8640,164.2630,,,16.64,0.5,311,15,-0.067,-0.324,0011199171111
5100805,71367,2017-11-14T12:00:00Z,39.8725,164.2657,16.64,0,,,,,,,0011117999999
5100805,71367,2017-11-14T13:00:00Z,39.8725,164.2657,16.64,0,,,,,,,0011117999999
5100805,71367,2017-11-14T14:00:00Z,39.8725,164.2657,16.63,0,,,,,,,0011117999999
5100805,71367,2017-11-14T15:00:00Z,39.8350,164.2360,,,16.62,0.5,311,15,-0.407,-0.144,0011199171111
5100805,71367,2017-11-14T15:00:00Z,39.8262,164.1990,16.63,0,,,,,,,0014417999999
5100805,71367,2017-11-14T16:00:00Z,39.8725,164.2657,16.6,0,,,,,,,0014417999999
5100805,71367,2017-11-14T17:00:00Z,39.8725,164.2657,16.6,0,,,,,,,0011117999999
5100805,71367,2017-11-14T18:00:00Z,39.8360,164.1600,,,16.59,0.5,311,15,-0.458,0.185,0011199171111
5100805,71367,2017-11-14T18:00:00Z,39.8361,164.1562,16.6,0,,,,,,,0014417999999
5100805,71367,2017-11-14T19:00:00Z,39.8434,164.1498,16.58,0,,,,,,,0011117999999
5100805,71367,2017-11-14T20:00:00Z,39.8546,164.1337,16.56,0,,,,,,,0011117999999
5100805,71367,2017-11-14T21:00:00Z,39.8710,164.1200,,,16.55,0.5,311,15,-0.166,0.381,0011199171111
5100805,71367,2017-11-14T21:00:00Z,39.8546,164.1337,16.52,0,,,,,,,0011117999999
5100805,71367,2017-11-14T22:00:00Z,39.8795,164.1157,16.53,0,,,,,,,0011117999999
5100805,71367,2017-11-14T23:00:00Z,39.9025,164.1149,16.52,0,,,,,,,0011117999999
5100805,71367,2017-11-15T00:00:00Z,39.9100,164.1180,,,16.53,0.5,311,15,0.095,0.273,0011199171111
5100805,71367,2017-11-15T00:00:00Z,39.9125,164.1193,16.55,0,,,,,,,0011117999999
5100805,71367,2017-11-15T01:00:00Z,39.9201,164.1170,16.52,0,,,,,,,0011117999999
5100805,71367,2017-11-15T02:00:00Z,39.9201,164.1170,16.53,0,,,,,,,0011117999999
5100805,71367,2017-11-15T03:00:00Z,39.9240,164.1440,,,16.51,0.5,311,15,0.154,-0.01,0011199171111
5100805,71367,2017-11-15T03:00:00Z,39.9236,164.1425,16.52,0,,,,,,,0011117999999
5100805,71367,2017-11-15T04:00:00Z,39.9236,164.1546,16.5,0,,,,,,,0011117999999
5100805,71367,2017-11-15T05:00:00Z,39.9194,164.1502,16.49,0,,,,,,,0011117999999
5100805,71367,2017-11-15T06:00:00Z,39.9080,164.1570,,,16.48,0.5,311,15,-0.091,-0.195,0011199171111
5100805,71367,2017-11-15T06:00:00Z,39.9109,164.1571,16.46,0,,,,,,,0011117999999
5100805,71367,2017-11-15T07:00:00Z,39.9046,164.1567,16.47,0,,,,,,,0011117999999
5100805,71367,2017-11-15T08:00:00Z,39.8967,164.1489,16.46,0,,,,,,,0011117999999
5100805,71367,2017-11-15T09:00:00Z,39.8860,164.1210,,,16.45,0.5,311,15,-0.371,-0.015,0011199171111
5100805,71367,2017-11-15T09:00:00Z,39.8928,164.1424,16.44,0,,,,,,,0011117999999
5100805,71367,2017-11-15T10:00:00Z,39.8827,164.1031,16.43,0,,,,,,,0011117999999
5100805,71367,2017-11-15T11:00:00Z,39.8867,164.0861,16.42,0,,,,,,,0011117999999
5100805,71367,2017-11-15T12:00:00Z,39.9050,164.0630,,,16.42,0.5,311,15,-0.41,0.288,0011199171111
5100805,71367,2017-11-15T12:00:00Z,39.8997,164.0719,16.43,0,,,,,,,0011117999999
5100805,71367,2017-11-15T13:00:00Z,39.8997,164.0719,16.4,0,,,,,,,0011117999999
5100805,71367,2017-11-15T14:00:00Z,39.8997,164.0719,16.41,0,,,,,,,0011117999999
5100805,71367,2017-11-15T15:00:00Z,39.9420,164.0170,,,16.42,0.5,311,15,-0.193,0.401,0011199171111
5100805,71367,2017-11-15T15:00:00Z,39.9665,164.0070,16.4,0,,,,,,,0014417999999
5100805,71367,2017-11-15T16:00:00Z,39.8997,164.0719,16.42,0,,,,,,,0014417999999
5100805,71367,2017-11-15T17:00:00Z,39.9647,164.0028,16.44,0,,,,,,,0014417999999
5100805,71367,2017-11-15T18:00:00Z,39.9830,164.0140,,,16.42,0.5,311,15,0.11,0.345,0011199171111
5100805,71367,2017-11-15T18:00:00Z,39.9748,164.0142,16.44,0,,,,,,,0011117999999
5100805,71367,2017-11-15T19:00:00Z,39.9906,164.0137,16.43,0,,,,,,,0011117999999
5100805,71367,2017-11-15T20:00:00Z,39.9995,164.0267,16.43,0,,,,,,,0011117999999
5100805,71367,2017-11-15T21:00:00Z,40.0090,164.0450,,,16.4,0.5,311,15,0.166,0.082,0011199171111
5100805,71367,2017-11-15T21:00:00Z,40.0087,164.0472,16.41,0,,,,,,,0011117999999
5100805,71367,2017-11-15T22:00:00Z,40.0080,164.0548,16.38,0,,,,,,,0011117999999
5100805,71367,2017-11-15T23:00:00Z,40.0099,164.0486,16.37,0,,,,,,,0011117999999
5100805,71367,2017-11-16T00:00:00Z,39.9990,164.0560,,,16.37,0.5,311,15,-0.122,-0.149,0011199171111
5100805,71367,2017-11-16T00:00:00Z,40.0036,164.0591,16.37,0,,,,,,,0011117999999
5100805,71367,2017-11-16T01:00:00Z,40.0013,164.0584,16.36,0,,,,,,,0011117999999
5100805,71367,2017-11-16T02:00:00Z,40.0013,164.0584,16.35,0,,,,,,,0011117999999
5100805,71367,2017-11-16T03:00:00Z,39.9800,164.0140,,,16.34,0.5,311,15,-0.363,-0.026,0011199171111
5100805,71367,2017-11-16T03:00:00Z,39.9812,164.0190,16.34,0,,,,,,,0011117999999
5100805,71367,2017-11-16T04:00:00Z,39.9812,164.0190,16.34,0,,,,,,,0011117999999
5100805,71367,2017-11-16T05:00:00Z,39.9810,163.9785,16.32,0,,,,,,,0011117999999
5100805,71367,2017-11-16T06:00:00Z,39.9940,163.9640,,,16.3,0.5,311,15,-0.39,0.417,0011199171111
5100805,71367,2017-11-16T06:00:00Z,39.9844,163.9518,16.31,0,,,,,,,0011117999999
5100805,71367,2017-11-16T07:00:00Z,40.0199,163.9440,16.29,0,,,,,,,0011117999999
5100805,71367,2017-11-16T08:00:00Z,40.0248,163.9252,16.28,0,,,,,,,0011117999999
5100805,71367,2017-11-16T09:00:00Z,40.0610,163.9150,,,16.25,0.5,311,15,-0.201,0.638,0011199171111
5100805,71367,2017-11-16T09:00:00Z,40.0586,163.9156,16.25,0,,,,,,,0011117999999
5100805,71367,2017-11-16T10:00:00Z,40.0707,163.9108,16.23,0,,,,,,,0011117999999
5100805,71367,2017-11-16T11:00:00Z,40.1062,163.9078,16.21,0,,,,,,,0011117999999
5100805,71367,2017-11-16T12:00:00Z,40.1180,163.9130,,,16.2,0.5,311,15,0.106,0.422,0011199171111
5100805,71367,2017-11-16T12:00:00Z,40.1040,163.9076,16.2,0,,,,,,,0011117999999
5100805,71367,2017-11-16T13:00:00Z,40.1040,163.9076,16.18,0,,,,,,,0011117999999
5100805,71367,2017-11-16T14:00:00Z,40.1499,163.9583,16.18,0,,,,,,,0014417999999
5100805,71367,2017-11-16T15:00:00Z,40.1430,163.9420,,,16.17,0.5,311,15,0.216,0.159,0011199171111
5100805,71367,2017-11-16T15:00:00Z,40.1040,163.9076,16.16,0,,,,,,,0014417999999
5100805,71367,2017-11-16T16:00:00Z,40.1040,163.9076,16.16,0,,,,,,,0011117999999
5100805,71367,2017-11-16T17:00:00Z,40.1477,163.9699,16.15,0,,,,,,,0014417999999
5100805,71367,2017-11-16T18:00:00Z,40.1490,163.9680,,,16.14,0.5,311,15,0.012,0.087,0011199171111
5100805,71367,2017-11-16T18:00:00Z,40.1477,163.9699,16.13,0,,,,,,,0011117999999
5100805,71367,2017-11-16T19:00:00Z,40.1509,163.9612,16.13,0,,,,,,,0011117999999
5100805,71367,2017-11-16T20:00:00Z,40.1533,163.9623,16.13,0,,,,,,,0011117999999
5100805,71367,2017-11-16T21:00:00Z,40.1600,163.9450,,,16.12,0.5,311,15,-0.255,0.201,0011199171111
5100805,71367,2017-11-16T21:00:00Z,40.1534,163.9624,16.12,0,,,,,,,0011117999999
5100805,71367,2017-11-16T22:00:00Z,40.1620,163.9399,16.08,0,,,,,,,0011117999999
5100805,71367,2017-11-16T23:00:00Z,40.1726,163.9201,16.09,0,,,,,,,0011117999999
5100805,71367,2017-11-17T00:00:00Z,40.1880,163.9030,,,16.14,0.5,311,15,-0.267,0.376,0011199171111
5100805,71367,2017-11-17T00:00:00Z,40.1942,163.8976,16.12,0,,,,,,,0011117999999
5100805,71367,2017-11-17T01:00:00Z,40.1942,163.8976,16.18,0,,,,,,,0011117999999
5100805,71367,2017-11-17T02:00:00Z,40.2210,163.8776,16.2,0,,,,,,,0011117999999
5100805,71367,2017-11-17T03:00:00Z,40.2330,163.8770,,,16.2,0.5,311,15,-0.078,0.55,0011199171111
5100805,71367,2017-11-17T03:00:00Z,40.2210,163.8776,16.19,0,,,,,,,0011117999999
5100805,71367,2017-11-17T04:00:00Z,40.2210,163.8776,16.2,0,,,,,,,0011117999999
5100805,71367,2017-11-17T05:00:00Z,40.2210,163.8776,16.22,0,,,,,,,0011117999999
5100805,71367,2017-11-17T06:00:00Z,40.2950,163.8830,,,16.26,0.5,311,15,0.122,0.442,0011199171111
5100805,71367,2017-11-17T06:00:00Z,40.3027,163.8861,16.32,0,,,,,,,0014417999999
5100805,71367,2017-11-17T07:00:00Z,40.3034,163.8864,16.3,0,,,,,,,0011117999999
5100805,71367,2017-11-17T08:00:00Z,40.3074,163.8881,16.29,0,,,,,,,0011117999999
5100805,71367,2017-11-17T09:00:00Z,40.3190,163.9080,,,16.28,0.5,311,15,0.188,0.108,0011199171111
5100805,71367,2017-11-17T09:00:00Z,40.3178,163.9061,16.28,0,,,,,,,0011117999999
5100805,71367,2017-11-17T10:00:00Z,40.3200,163.9164,16.28,0,,,,,,,0011117999999
5100805,71367,2017-11-17T11:00:00Z,40.3169,163.9270,16.27,0,,,,,,,0011117999999
5100805,71367,2017-11-17T12:00:00Z,40.3160,163.9310,,,16.27,0.5,311,15,0.063,-0.031,0011199171111
5100805,71367,2017-11-17T12:00:00Z,40.3169,163.9270,16.27,0,,,,,,,0011117999999
5100805,71367,2017-11-17T13:00:00Z,40.3169,163.9270,16.26,0,,,,,,,0011117999999
5100805,71367,2017-11-17T14:00:00Z,40.3139,163.9137,16.25,0,,,,,,,0011117999999
5100805,71367,2017-11-17T15:00:00Z,40.3130,163.9240,,,16.24,0.5,311,15,-0.169,0.01,0011199171111
5100805,71367,2017-11-17T15:00:00Z,40.3139,163.9137,16.25,0,,,,,,,0011117999999
5100805,71367,2017-11-17T16:00:00Z,40.3169,163.9270,16.22,0,,,,,,,0011117999999
5100805,71367,2017-11-17T17:00:00Z,40.3126,163.9026,16.22,0,,,,,,,0011117999999
5100805,71367,2017-11-17T18:00:00Z,40.3180,163.8880,,,16.23,0.5,311,15,-0.302,0.237,0011199171111
5100805,71367,2017-11-17T18:00:00Z,40.3192,163.8844,16.22,0,,,,,,,0011117999999
5100805,71367,2017-11-17T19:00:00Z,40.3247,163.8731,16.24,0,,,,,,,0011117999999
5100805,71367,2017-11-17T20:00:00Z,40.3385,163.8536,16.23,0,,,,,,,0011117999999
5100805,71367,2017-11-17T21:00:00Z,40.3590,163.8470,,,16.23,0.5,311,15,-0.121,0.35,0011199171111
