PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100802,90269,2017-11-01T00:00:00Z,23.9796,133.2679,27.05,0,0011117
5100802,90269,2017-11-01T01:00:00Z,23.9796,133.2679,27.05,0,0011117
5100802,90269,2017-11-01T02:00:00Z,23.9965,133.2320,27.06,0,0011117
5100802,90269,2017-11-01T03:00:00Z,23.9965,133.2320,27.08,0,0011117
5100802,90269,2017-11-01T04:00:00Z,24.0095,133.1906,27.09,0,0011117
5100802,90269,2017-11-01T05:00:00Z,24.0095,133.1906,27.09,0,0011117
5100802,90269,2017-11-01T06:00:00Z,24.0122,133.1909,27.09,0,0011117
5100802,90269,2017-11-01T07:00:00Z,24.0297,133.1801,27.07,0,0011117
5100802,90269,2017-11-01T08:00:00Z,24.0412,133.1661,27.05,0,0011117
5100802,90269,2017-11-01T09:00:00Z,24.0525,133.1771,27.04,0,0011117
5100802,90269,2017-11-01T10:00:00Z,24.0633,133.1747,27.02,0,0011117
5100802,90269,2017-11-01T11:00:00Z,24.0717,133.1851,27.01,0,0011117
5100802,90269,2017-11-01T12:00:00Z,24.0725,133.1856,27,0,0011117
5100802,90269,2017-11-01T13:00:00Z,24.0714,133.1973,26.98,0,0011117
5100802,90269,2017-11-01T14:00:00Z,24.0714,133.1973,26.98,0,0011117
5100802,90269,2017-11-01T15:00:00Z,24.0714,133.1973,26.98,0,0011117
5100802,90269,2017-11-01T16:00:00Z,24.0548,133.2103,26.97,0,0011117
5100802,90269,2017-11-01T17:00:00Z,24.0548,133.2103,26.97,0,0011117
5100802,90269,2017-11-01T18:00:00Z,24.0548,133.2103,26.98,0,0011117
5100802,90269,2017-11-01T19:00:00Z,24.0465,133.2044,27.01,0,0011117
5100802,90269,2017-11-01T20:00:00Z,24.0434,133.2052,27.02,0,0011117
5100802,90269,2017-11-01T21:00:00Z,24.0396,133.1999,27.03,0,0011117
5100802,90269,2017-11-01T22:00:00Z,24.0328,133.1931,27.02,0,0011117
5100802,90269,2017-11-01T23:00:00Z,24.0281,133.1936,27.04,0,0011117
5100802,90269,2017-11-02T00:00:00Z,24.0302,133.1864,27.06,0,0011117
5100802,90269,2017-11-02T01:00:00Z,24.0134,133.1698,27.08,0,0011117
5100802,90269,2017-11-02T02:00:00Z,24.0134,133.1698,27.09,0,0011117
5100802,90269,2017-11-02T03:00:00Z,24.0134,133.1698,27.12,0,0011117
5100802,90269,2017-11-02T04:00:00Z,24.0069,133.1073,27.12,0,0011117
5100802,90269,2017-11-02T05:00:00Z,24.0069,133.1073,27.12,0,0011117
5100802,90269,2017-11-02T06:00:00Z,24.0056,133.1072,27.1,0,0011117
5100802,90269,2017-11-02T07:00:00Z,24.0221,133.0955,27.05,0,0011117
5100802,90269,2017-11-02T08:00:00Z,24.0221,133.0955,26.99,0,0011117
5100802,90269,2017-11-02T09:00:00Z,24.0469,133.0878,26.93,0,0011117
5100802,90269,2017-11-02T10:00:00Z,24.0498,133.0853,26.9,0,0011117
5100802,90269,2017-11-02T11:00:00Z,24.0501,133.0850,26.86,0,0011117
5100802,90269,2017-11-02T12:00:00Z,24.0596,133.1001,26.83,0,0011117
5100802,90269,2017-11-02T13:00:00Z,24.0552,133.1016,26.82,0,0011117
5100802,90269,2017-11-02T14:00:00Z,24.0552,133.1016,26.8,0,0011117
5100802,90269,2017-11-02T15:00:00Z,24.0552,133.1016,26.78,0,0011117
5100802,90269,2017-11-02T16:00:00Z,24.0382,133.0913,26.78,0,0011117
5100802,90269,2017-11-02T17:00:00Z,24.0382,133.0913,26.79,0,0011117
5100802,90269,2017-11-02T18:00:00Z,24.0382,133.0913,26.79,0,0011117
5100802,90269,2017-11-02T19:00:00Z,24.0300,133.0782,26.78,0,0011117
5100802,90269,2017-11-02T20:00:00Z,24.0298,133.0778,26.77,0,0011117
5100802,90269,2017-11-02T21:00:00Z,24.0222,133.0661,26.75,0,0011117
5100802,90269,2017-11-02T22:00:00Z,24.0234,133.0662,26.75,0,0011117
