PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101585,2017-12-16T22:05:00Z,38.3397,143.0439,12.16,0,,,,,,,,,,,0111179999999999
2101585,2017-12-16T23:00:00Z,38.3255,143.0478,12.12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T01:02:00Z,38.2924,143.0562,12.12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T02:00:00Z,38.2787,143.0615,12.11,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T03:00:00Z,38.2661,143.0678,12.08,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T04:04:00Z,38.2563,143.0751,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T05:00:00Z,38.2491,143.0842,12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T06:01:00Z,38.2448,143.0939,12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T07:00:00Z,38.2428,143.1021,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T10:02:00Z,38.2365,143.1307,12.13,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T11:00:00Z,38.2351,143.1375,12.14,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T12:00:00Z,38.2337,143.1440,12.13,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T13:04:00Z,38.2326,143.1510,12.11,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T14:00:00Z,38.2303,143.1568,12.08,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T15:00:00Z,38.2279,143.1585,12.1,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T16:04:00Z,38.2232,143.1581,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T17:00:00Z,38.2195,143.1578,12.04,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T20:00:00Z,38.2035,143.1613,12.27,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T21:00:00Z,38.1968,143.1629,12.43,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T22:00:00Z,38.1896,143.1625,12.24,0,,,,,,,,,,,0111179999999999
2101585,2017-12-17T23:00:00Z,38.1836,143.1607,12.18,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T01:01:00Z,38.1771,143.1534,12.14,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T02:00:00Z,38.1761,143.1536,11.99,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T03:00:00Z,38.1727,143.1569,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T04:04:00Z,38.1696,143.1624,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T05:01:00Z,38.1614,143.1715,11.85,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T06:00:00Z,38.1535,143.1816,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T07:00:00Z,38.1469,143.1908,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T08:00:00Z,38.1401,143.2026,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T09:00:00Z,38.1333,143.2140,11.85,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T10:01:00Z,38.1263,143.2240,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T12:00:00Z,38.1165,143.2343,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T13:00:00Z,38.1134,143.2448,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T14:01:00Z,38.1088,143.2572,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T15:00:00Z,38.1062,143.2709,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T16:00:00Z,38.1044,143.2813,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T17:00:00Z,38.1031,143.2903,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T18:00:00Z,38.1024,143.2971,11.83,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T19:00:00Z,38.1011,143.3131,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T20:00:00Z,38.0988,143.3227,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T21:00:00Z,38.0970,143.3307,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T22:00:00Z,38.0965,143.3404,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-18T23:00:00Z,38.0948,143.3496,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T00:00:00Z,38.0952,143.3597,11.93,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T01:00:00Z,38.0961,143.3699,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T02:00:00Z,38.0964,143.3768,12.04,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T03:00:00Z,38.0996,143.3822,12.06,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T04:01:00Z,38.1042,143.3872,12.08,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T05:00:00Z,38.1078,143.3898,12.08,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T06:00:00Z,38.1105,143.3911,12.08,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T07:00:00Z,38.1156,143.3930,12.07,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T08:01:00Z,38.1211,143.3974,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T09:01:00Z,38.1249,143.4039,12.02,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T10:04:00Z,38.1274,143.4152,12.02,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T11:00:00Z,38.1296,143.4253,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T12:00:00Z,38.1293,143.4367,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T13:04:00Z,38.1253,143.4451,12.07,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T14:00:00Z,38.1217,143.4497,12.07,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T15:00:00Z,38.1199,143.4528,12.11,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T16:00:00Z,38.1175,143.4560,12.12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T18:00:00Z,38.1128,143.4490,12.1,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T20:00:00Z,38.1203,143.4385,12.06,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T22:00:00Z,38.1298,143.4341,12.05,0,,,,,,,,,,,0111179999999999
2101585,2017-12-19T23:03:00Z,38.1361,143.4346,12.01,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T00:00:00Z,38.1431,143.4361,12.02,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T01:00:00Z,38.1500,143.4377,11.99,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T02:00:00Z,38.1556,143.4408,11.98,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T03:00:00Z,38.1577,143.4512,11.95,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T04:00:00Z,38.1589,143.4579,11.94,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T05:00:00Z,38.1568,143.4651,11.93,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T06:00:00Z,38.1546,143.4725,11.92,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T07:00:00Z,38.1521,143.4796,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T08:00:00Z,38.1491,143.4858,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T09:00:00Z,38.1444,143.4905,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T10:00:00Z,38.1464,143.4949,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T11:00:00Z,38.1462,143.4969,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T12:00:00Z,38.1493,143.4956,11.87,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T13:01:00Z,38.1540,143.4958,11.86,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T14:00:00Z,38.1615,143.4964,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T15:00:00Z,38.1721,143.4978,11.83,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T16:01:00Z,38.1859,143.4984,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T17:00:00Z,38.1986,143.5009,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T18:00:00Z,38.2111,143.5036,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T19:00:00Z,38.2226,143.5055,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T20:00:00Z,38.2339,143.5070,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T21:01:00Z,38.2448,143.5108,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T22:00:00Z,38.2506,143.5163,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-20T23:00:00Z,38.2566,143.5210,11.79,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T00:00:00Z,38.2608,143.5221,11.79,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T01:00:00Z,38.2636,143.5218,11.79,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T02:00:00Z,38.2669,143.5212,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T03:00:00Z,38.2709,143.5185,11.81,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T04:00:00Z,38.2745,143.5127,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T05:00:00Z,38.2786,143.5051,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T06:00:00Z,38.2840,143.4983,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T07:00:00Z,38.2921,143.4955,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T08:00:00Z,38.2996,143.4956,11.79,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T09:00:00Z,38.3064,143.4925,11.77,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T10:00:00Z,38.3101,143.4913,11.75,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T11:00:00Z,38.3165,143.4904,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T12:00:00Z,38.3222,143.4900,11.73,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T13:00:00Z,38.3302,143.4918,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T14:00:00Z,38.3381,143.4933,11.68,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T15:00:00Z,38.3489,143.4940,11.69,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T16:00:00Z,38.3629,143.4957,11.7,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T17:00:00Z,38.3776,143.4994,11.7,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T18:00:00Z,38.3910,143.5024,12.18,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T19:00:00Z,38.4020,143.5036,12.04,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T20:02:00Z,38.4110,143.4916,12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T22:00:00Z,38.4261,143.4711,12.13,0,,,,,,,,,,,0111179999999999
2101585,2017-12-21T23:00:00Z,38.4303,143.4606,12.18,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T00:00:00Z,38.4331,143.4499,12.16,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T01:00:00Z,38.4325,143.4403,12.12,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T02:00:00Z,38.4339,143.4290,12.19,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T03:00:00Z,38.4368,143.4168,11.89,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T04:00:00Z,38.4485,143.4104,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T05:00:00Z,38.4593,143.4016,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T06:00:00Z,38.4740,143.3910,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T07:00:00Z,38.4903,143.3831,11.75,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T08:00:00Z,38.5063,143.3777,11.75,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T09:01:00Z,38.5179,143.3716,11.76,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T10:02:00Z,38.5193,143.3726,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T11:00:00Z,38.5225,143.3715,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T12:00:00Z,38.5227,143.3705,11.73,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T13:01:00Z,38.5226,143.3671,11.72,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T14:00:00Z,38.5204,143.3568,11.69,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T15:01:00Z,38.5244,143.3486,11.63,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T16:02:00Z,38.5325,143.3400,11.63,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T18:00:00Z,38.5481,143.3154,11.7,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T20:02:00Z,38.5595,143.2948,11.64,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T21:00:00Z,38.5660,143.2888,11.63,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T22:00:00Z,38.5728,143.2826,11.62,0,,,,,,,,,,,0111179999999999
2101585,2017-12-22T23:00:00Z,38.5784,143.2727,11.66,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T00:00:00Z,38.5803,143.2657,11.75,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T01:00:00Z,38.5827,143.2595,11.82,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T02:00:00Z,38.5839,143.2503,11.95,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T03:00:00Z,38.5781,143.2399,11.93,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T04:00:00Z,38.5813,143.2359,11.8,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T05:00:00Z,38.5797,143.2274,11.75,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T06:00:00Z,38.5821,143.2177,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T07:00:00Z,38.5853,143.2085,11.74,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T08:00:00Z,38.5888,143.2012,11.72,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T09:00:00Z,38.5891,143.1947,11.7,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T10:00:00Z,38.5902,143.1893,11.72,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T11:00:00Z,38.5873,143.1878,11.72,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T12:00:00Z,38.5849,143.1854,11.68,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T13:04:00Z,38.5838,143.1806,11.66,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T14:00:00Z,38.5842,143.1744,11.66,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T15:00:00Z,38.5868,143.1647,11.68,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T16:00:00Z,38.5876,143.1547,11.66,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T17:00:00Z,38.5888,143.1447,11.64,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T18:00:00Z,38.5909,143.1384,11.63,0,,,,,,,,,,,0111179999999999
2101585,2017-12-23T19:00:00Z,38.5971,143.1335,11.63,0,,,,,,,,,,,0111179999999999
