PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201600,2017-11-01T00:00:00Z,8.5380,132.5930,,,30.21,0.5,311,15,-0.27,0.093,011199171111
5201600,2017-11-01T00:00:00Z,8.5378,132.5928,29.93,0,,,,,,,011117999999
5201600,2017-11-01T01:00:00Z,8.5418,132.5854,30.25,0,,,,,,,011117999999
5201600,2017-11-01T02:00:00Z,8.5448,132.5762,30.81,0,,,,,,,011117999999
5201600,2017-11-01T03:00:00Z,8.5470,132.5640,,,30.59,0.5,311,15,-0.29,0.077,011199171111
5201600,2017-11-01T03:00:00Z,8.5474,132.5652,30.83,0,,,,,,,011117999999
5201600,2017-11-01T04:00:00Z,8.5484,132.5554,30.85,0,,,,,,,011117999999
5201600,2017-11-01T05:00:00Z,8.5500,132.5458,30.93,0,,,,,,,011117999999
5201600,2017-11-01T06:00:00Z,8.5530,132.5360,,,30.59,0.5,311,15,-0.27,0.149,011199171111
5201600,2017-11-01T06:00:00Z,8.5534,132.5362,30.66,0,,,,,,,011117999999
5201600,2017-11-01T07:00:00Z,8.5582,132.5258,30.44,0,,,,,,,011117999999
5201600,2017-11-01T09:00:00Z,8.5760,132.5110,,,30.27,0.5,311,15,-0.188,0.278,011199171111
5201600,2017-11-01T09:00:00Z,8.5772,132.5100,30.23,0,,,,,,,011117999999
5201600,2017-11-01T10:00:00Z,8.5878,132.5072,30.07,0,,,,,,,011117999999
5201600,2017-11-01T11:00:00Z,8.5970,132.5028,30.02,0,,,,,,,011117999999
5201600,2017-11-01T12:00:00Z,8.6070,132.4990,,,29.99,0.5,311,15,-0.122,0.257,011199171111
5201600,2017-11-01T12:00:00Z,8.6068,132.4994,29.93,0,,,,,,,011117999999
5201600,2017-11-01T13:00:00Z,8.6142,132.4964,29.88,0,,,,,,,011117999999
5201600,2017-11-01T14:00:00Z,8.6206,132.4920,29.86,0,,,,,,,011117999999
5201600,2017-11-01T15:00:00Z,8.6260,132.4870,,,29.85,0.5,311,15,-0.142,0.149,011199171111
5201600,2017-11-01T15:00:00Z,8.6256,132.4884,29.85,0,,,,,,,011117999999
5201600,2017-11-01T16:01:00Z,8.7194,132.3144,29.82,0,,,,,,,014417999999
5201600,2017-11-01T17:00:00Z,8.6324,132.4770,29.8,0,,,,,,,014417999999
5201600,2017-11-01T18:00:00Z,8.6360,132.4710,,,29.79,0.5,311,15,-0.163,0.082,011199171111
5201600,2017-11-01T18:00:00Z,8.6356,132.4708,29.8,0,,,,,,,011117999999
5201600,2017-11-01T19:00:00Z,8.6368,132.4646,29.82,0,,,,,,,011117999999
5201600,2017-11-01T20:00:00Z,8.6388,132.4606,29.73,0,,,,,,,011117999999
5201600,2017-11-01T21:00:00Z,8.6420,132.4550,,,29.75,0.5,311,15,-0.163,0.046,011199171111
5201600,2017-11-01T21:00:00Z,8.6416,132.4554,29.69,0,,,,,,,011117999999
5201600,2017-11-01T22:00:00Z,8.6452,132.4490,29.69,0,,,,,,,011117999999
5201600,2017-11-01T23:00:00Z,8.6444,132.4448,29.69,0,,,,,,,011117999999
5201600,2017-11-02T00:00:00Z,8.6450,132.4390,,,29.91,0.5,311,15,-0.163,0.046,011199171111
5201600,2017-11-02T00:00:00Z,8.6452,132.4388,29.74,0,,,,,,,011117999999
5201600,2017-11-02T01:00:00Z,8.6470,132.4316,29.86,0,,,,,,,011117999999
5201600,2017-11-02T02:02:00Z,8.6498,132.4272,30.05,0,,,,,,,011117999999
5201600,2017-11-02T03:00:00Z,8.6510,132.4230,,,30.27,0.5,311,15,-0.137,0.005,011199171111
5201600,2017-11-02T03:00:00Z,8.6508,132.4232,30.43,0,,,,,,,011117999999
5201600,2017-11-02T04:00:00Z,8.6502,132.4190,30.85,0,,,,,,,011117999999
5201600,2017-11-02T05:00:00Z,8.6490,132.4160,30.68,0,,,,,,,011117999999
5201600,2017-11-02T06:00:00Z,8.6460,132.4120,,,30.36,0.5,311,15,-0.076,-0.093,011199171111
5201600,2017-11-02T06:00:00Z,8.6456,132.4124,30.43,0,,,,,,,011117999999
5201600,2017-11-02T07:00:00Z,8.6394,132.4092,30.31,0,,,,,,,011117999999
5201600,2017-11-02T08:02:00Z,8.6368,132.4064,30.16,0,,,,,,,011117999999
5201600,2017-11-02T09:00:00Z,8.6330,132.4080,,,30.09,0.5,311,15,-0.056,-0.18,011199171111
5201600,2017-11-02T09:00:00Z,8.6334,132.4078,29.99,0,,,,,,,011117999999
5201600,2017-11-02T10:03:00Z,8.6270,132.4074,29.91,0,,,,,,,011117999999
5201600,2017-11-02T11:00:00Z,8.6182,132.4040,29.85,0,,,,,,,011117999999
5201600,2017-11-02T12:00:00Z,8.6110,132.4010,,,29.84,0.5,311,15,-0.137,-0.159,011199171111
5201600,2017-11-02T12:00:00Z,8.6108,132.4008,29.8,0,,,,,,,011117999999
5201600,2017-11-02T13:00:00Z,8.6054,132.3960,29.76,0,,,,,,,011117999999
5201600,2017-11-02T14:00:00Z,8.6030,132.3896,29.74,0,,,,,,,011117999999
5201600,2017-11-02T15:00:00Z,8.6020,132.3810,,,29.75,0.5,311,15,-0.234,-0.077,011199171111
5201600,2017-11-02T15:00:00Z,8.6016,132.3824,29.73,0,,,,,,,011117999999
5201600,2017-11-02T16:01:00Z,8.5996,132.3740,29.73,0,,,,,,,011117999999
