PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
2100612,2017-11-01T00:00:00Z,41.2586,130.4988,17.12,0,011117
2100612,2017-11-01T01:00:00Z,41.2570,130.4888,17.16,0,011117
2100612,2017-11-01T02:00:00Z,41.2572,130.4796,17.16,0,011117
2100612,2017-11-01T03:00:00Z,41.2560,130.4724,17.22,0,011117
2100612,2017-11-01T04:00:00Z,41.2534,130.4652,17.37,0,011117
2100612,2017-11-01T05:00:00Z,41.2518,130.4604,17.43,0,011117
2100612,2017-11-01T06:00:00Z,41.2494,130.4542,17.37,0,011117
2100612,2017-11-01T07:00:00Z,41.2462,130.4466,17.33,0,011117
2100612,2017-11-01T08:00:00Z,41.2434,130.4398,17.3,0,011117
2100612,2017-11-01T09:00:00Z,41.2410,130.4360,17.2,0,011117
2100612,2017-11-01T10:00:00Z,41.2390,130.4294,17.19,0,011117
2100612,2017-11-01T11:00:00Z,41.2366,130.4254,17.27,0,011117
2100612,2017-11-01T12:00:00Z,41.2332,130.4242,17.24,0,011117
2100612,2017-11-01T13:00:00Z,41.2284,130.4220,17.16,0,011117
2100612,2017-11-01T14:00:00Z,41.2240,130.4170,17.01,0,011117
2100612,2017-11-01T15:00:00Z,41.2202,130.4110,17.04,0,011117
2100612,2017-11-01T16:00:00Z,41.2184,130.4076,16.99,0,011117
2100612,2017-11-01T17:00:00Z,41.2132,130.4070,16.93,0,011117
2100612,2017-11-01T18:00:00Z,41.2064,130.4074,16.77,0,011117
2100612,2017-11-01T19:00:00Z,41.1976,130.4058,16.51,0,011117
2100612,2017-11-01T20:00:00Z,41.1898,130.4012,16.19,0,011117
2100612,2017-11-01T21:00:00Z,41.1830,130.3958,16.08,0,011117
2100612,2017-11-01T22:00:00Z,41.1776,130.3882,15.99,0,011117
2100612,2017-11-01T23:00:00Z,41.1734,130.3798,15.93,0,011117
2100612,2017-11-02T00:00:00Z,41.1694,130.3726,15.99,0,011117
2100612,2017-11-02T01:00:00Z,41.1664,130.3668,16.11,0,011117
2100612,2017-11-02T02:00:00Z,41.1646,130.3630,16.05,0,011117
2100612,2017-11-02T03:00:00Z,41.1634,130.3626,16.12,0,011117
2100612,2017-11-02T04:00:00Z,41.1606,130.3640,16.16,0,011117
2100612,2017-11-02T05:00:00Z,41.1580,130.3668,16.23,0,011117
2100612,2017-11-02T06:00:00Z,41.1546,130.3698,16.35,0,011117
2100612,2017-11-02T07:00:00Z,41.1498,130.3744,16.27,0,011117
2100612,2017-11-02T08:00:00Z,41.1442,130.3786,16.12,0,011117
2100612,2017-11-02T09:00:00Z,41.1378,130.3830,16.06,0,011117
2100612,2017-11-02T10:00:00Z,41.1300,130.3844,15.98,0,011117
2100612,2017-11-02T11:00:00Z,41.1232,130.3824,15.89,0,011117
2100612,2017-11-02T12:00:00Z,41.1186,130.3810,15.83,0,011117
2100612,2017-11-02T13:00:00Z,41.1150,130.3810,15.79,0,011117
2100612,2017-11-02T14:00:00Z,41.1114,130.3796,15.73,0,011117
2100612,2017-11-02T15:00:00Z,41.1110,130.3764,15.87,0,011117
2100612,2017-11-02T16:00:00Z,41.1108,130.3748,15.94,0,011117
2100612,2017-11-02T17:00:00Z,41.1098,130.3746,15.73,0,011117
2100612,2017-11-02T18:00:00Z,41.1064,130.3682,15.66,0,011117
2100612,2017-11-02T19:00:00Z,41.1034,130.3608,15.54,0,011117
2100612,2017-11-02T20:00:00Z,41.0998,130.3524,15.37,0,011117
2100612,2017-11-02T21:00:00Z,41.0998,130.3524,15.32,0,011117
2100612,2017-11-02T22:00:00Z,41.0944,130.3282,15.22,0,011117
2100612,2017-11-02T23:00:00Z,41.0922,130.3138,15.14,0,011117
2100612,2017-11-03T00:00:00Z,41.0910,130.2988,15.05,0,011117
2100612,2017-11-03T01:00:00Z,41.0918,130.2840,15.04,0,011117
2100612,2017-11-03T02:00:00Z,41.0952,130.2692,14.98,0,011117
2100612,2017-11-03T03:00:00Z,41.1016,130.2576,15.06,0,011117
2100612,2017-11-03T04:00:00Z,41.1092,130.2490,15.13,0,011117
2100612,2017-11-03T05:00:00Z,41.1174,130.2438,15.12,0,011117
2100612,2017-11-03T06:00:00Z,41.1248,130.2402,15.12,0,011117
2100612,2017-11-03T07:00:00Z,41.1306,130.2396,15.13,0,011117
2100612,2017-11-03T08:00:00Z,41.1340,130.2420,15.12,0,011117
2100612,2017-11-03T09:00:00Z,41.1352,130.2488,15.16,0,011117
2100612,2017-11-03T10:00:00Z,41.1322,130.2598,15.18,0,011117
2100612,2017-11-03T11:00:00Z,41.1254,130.2662,15.17,0,011117
2100612,2017-11-03T12:00:00Z,41.1160,130.2674,15.08,0,011117
2100612,2017-11-03T13:00:00Z,41.1060,130.2622,15.01,0,011117
2100612,2017-11-03T14:00:00Z,41.1060,130.2622,14.97,0,011117
2100612,2017-11-03T15:00:00Z,41.0866,130.2320,14.93,0,011117
2100612,2017-11-03T16:00:00Z,41.0798,130.2086,14.88,0,011117
2100612,2017-11-03T17:00:00Z,41.0760,130.1832,14.87,0,011117
2100612,2017-11-03T18:00:00Z,41.0758,130.1568,14.8,0,011117
2100612,2017-11-03T19:00:00Z,41.0786,130.1326,14.76,0,011117
2100612,2017-11-03T20:00:00Z,41.0854,130.1104,14.74,0,011117
2100612,2017-11-03T21:00:00Z,41.0952,130.0924,14.69,0,011117
2100612,2017-11-03T22:00:00Z,41.1086,130.0790,14.74,0,011117
2100612,2017-11-03T23:00:00Z,41.1238,130.0780,14.76,0,011117
2100612,2017-11-04T00:00:00Z,41.1378,130.0856,14.8,0,011117
2100612,2017-11-04T01:00:00Z,41.1474,130.1008,14.97,0,011117
2100612,2017-11-04T02:00:00Z,41.1522,130.1204,15.22,0,011117
2100612,2017-11-04T03:00:00Z,41.1530,130.1400,15.33,0,011117
2100612,2017-11-04T04:00:00Z,41.1500,130.1560,15.6,0,011117
2100612,2017-11-04T05:00:00Z,41.1444,130.1666,15.62,0,011117
2100612,2017-11-04T06:00:00Z,41.1368,130.1732,15.66,0,011117
2100612,2017-11-04T07:00:00Z,41.1280,130.1764,15.64,0,011117
2100612,2017-11-04T08:00:00Z,41.1188,130.1754,15.62,0,011117
2100612,2017-11-04T09:00:00Z,41.1100,130.1710,15.62,0,011117
2100612,2017-11-04T10:00:00Z,41.1036,130.1652,15.62,0,011117
2100612,2017-11-04T11:00:00Z,41.1002,130.1592,15.49,0,011117
2100612,2017-11-04T12:00:00Z,41.0968,130.1536,15.44,0,011117
2100612,2017-11-04T13:00:00Z,41.0948,130.1476,15.45,0,011117
2100612,2017-11-04T14:00:00Z,41.0956,130.1392,15.3,0,011117
2100612,2017-11-04T15:00:00Z,41.0994,130.1302,15.05,0,011117
2100612,2017-11-04T16:00:00Z,41.1042,130.1230,14.88,0,011117
2100612,2017-11-04T17:00:00Z,41.1086,130.1196,14.73,0,011117
2100612,2017-11-04T18:00:00Z,41.1128,130.1182,14.56,0,011117
2100612,2017-11-04T19:00:00Z,41.1178,130.1200,14.55,0,011117
2100612,2017-11-04T20:00:00Z,41.1208,130.1244,14.56,0,011117
2100612,2017-11-04T21:00:00Z,41.1224,130.1302,14.54,0,011117
2100612,2017-11-04T22:00:00Z,41.1226,130.1376,14.62,0,011117
2100612,2017-11-04T23:00:00Z,41.1202,130.1458,14.72,0,011117
2100612,2017-11-05T00:00:00Z,41.1154,130.1516,14.69,0,011117
2100612,2017-11-05T01:00:00Z,41.1096,130.1540,15,0,011117
2100612,2017-11-05T02:00:00Z,41.1034,130.1536,15.08,0,011117
2100612,2017-11-05T03:00:00Z,41.0988,130.1504,15.17,0,011117
2100612,2017-11-05T04:00:00Z,41.0952,130.1448,15.27,0,011117
2100612,2017-11-05T05:00:00Z,41.0930,130.1380,15.27,0,011117
2100612,2017-11-05T06:00:00Z,41.0924,130.1316,15.26,0,011117
2100612,2017-11-05T07:00:00Z,41.0936,130.1254,15.18,0,011117
2100612,2017-11-05T08:00:00Z,41.0968,130.1216,15.12,0,011117
2100612,2017-11-05T09:00:00Z,41.1008,130.1216,15.08,0,011117
2100612,2017-11-05T10:00:00Z,41.1044,130.1262,15.06,0,011117
2100612,2017-11-05T11:00:00Z,41.1080,130.1314,14.99,0,011117
2100612,2017-11-05T12:00:00Z,41.1112,130.1404,14.99,0,011117
2100612,2017-11-05T13:00:00Z,41.1122,130.1504,14.93,0,011117
2100612,2017-11-05T14:00:00Z,41.1102,130.1606,14.85,0,011117
2100612,2017-11-05T15:00:00Z,41.1052,130.1670,14.85,0,011117
2100612,2017-11-05T16:00:00Z,41.0986,130.1702,14.87,0,011117
2100612,2017-11-05T17:00:00Z,41.0920,130.1708,14.79,0,011117
2100612,2017-11-05T18:00:00Z,41.0846,130.1690,14.69,0,011117
2100612,2017-11-05T19:00:00Z,41.0778,130.1646,14.56,0,011117
2100612,2017-11-05T20:00:00Z,41.0730,130.1550,14.57,0,011117
2100612,2017-11-05T21:00:00Z,41.0710,130.1448,14.57,0,011117
2100612,2017-11-05T22:00:00Z,41.0716,130.1340,14.57,0,011117
2100612,2017-11-05T23:00:00Z,41.0748,130.1244,14.67,0,011117
2100612,2017-11-06T00:00:00Z,41.0796,130.1170,14.74,0,011117
2100612,2017-11-06T01:00:00Z,41.0850,130.1124,14.81,0,011117
2100612,2017-11-06T02:00:00Z,41.0904,130.1110,14.91,0,011117
2100612,2017-11-06T03:00:00Z,41.0960,130.1116,15.11,0,011117
