PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201631,2017-11-26T19:10:00Z,5.0116,131.0096,29.95,0,,,,,,,011117999999
5201631,2017-11-26T20:00:00Z,5.0200,131.0314,29.95,0,,,,,,,011117999999
5201631,2017-11-26T21:00:00Z,5.0310,131.0560,,,30,0.5,311,15,0.861,0.355,011199171111
5201631,2017-11-26T21:00:00Z,5.0324,131.0590,29.95,0,,,,,,,011117999999
5201631,2017-11-26T22:00:00Z,5.0464,131.0844,29.95,0,,,,,,,011117999999
5201631,2017-11-26T23:00:00Z,5.0584,131.1094,29.99,0,,,,,,,011117999999
5201631,2017-11-27T00:00:00Z,5.0690,131.1350,,,30,0.5,311,15,0.861,0.355,011199171111
5201631,2017-11-27T00:00:00Z,5.0694,131.1352,29.99,0,,,,,,,011117999999
5201631,2017-11-27T01:00:00Z,5.0814,131.1634,30.05,0,,,,,,,011117999999
5201631,2017-11-27T02:00:00Z,5.0916,131.1926,29.99,0,,,,,,,011117999999
5201631,2017-11-27T03:00:00Z,5.1000,131.2240,,,30.05,0.5,311,15,0.876,0.257,011199171111
5201631,2017-11-27T03:00:00Z,5.1000,131.2220,30.02,0,,,,,,,011117999999
5201631,2017-11-27T04:00:00Z,5.1062,131.2490,30.1,0,,,,,,,011117999999
5201631,2017-11-27T05:00:00Z,5.1130,131.2768,30.12,0,,,,,,,011117999999
5201631,2017-11-27T06:00:00Z,5.1190,131.3060,,,30.06,0.5,311,15,0.851,0.129,011199171111
5201631,2017-11-27T06:00:00Z,5.1190,131.3062,30.1,0,,,,,,,011117999999
5201631,2017-11-27T07:00:00Z,5.1236,131.3332,30.05,0,,,,,,,011117999999
5201631,2017-11-27T08:00:00Z,5.1250,131.3624,30.05,0,,,,,,,011117999999
5201631,2017-11-27T09:00:00Z,5.1250,131.3900,,,30.03,0.5,311,15,0.897,0.01,011199171111
5201631,2017-11-27T09:00:00Z,5.1248,131.3922,30.02,0,,,,,,,011117999999
5201631,2017-11-27T10:00:00Z,5.1250,131.4226,30.02,0,,,,,,,011117999999
5201631,2017-11-27T11:00:00Z,5.1216,131.4518,29.99,0,,,,,,,011117999999
5201631,2017-11-27T12:00:00Z,5.1210,131.4810,,,29.99,0.5,311,15,0.866,-0.046,011199171111
5201631,2017-11-27T12:00:00Z,5.1210,131.4814,29.99,0,,,,,,,011117999999
5201631,2017-11-27T13:00:00Z,5.1184,131.5094,29.99,0,,,,,,,011117999999
5201631,2017-11-27T14:00:00Z,5.1164,131.5344,29.95,0,,,,,,,011117999999
5201631,2017-11-27T15:00:00Z,5.1160,131.5590,,,29.96,0.5,311,15,0.789,0.057,011199171111
5201631,2017-11-27T15:00:00Z,5.1164,131.5574,29.95,0,,,,,,,011117999999
5201631,2017-11-27T16:00:00Z,5.1202,131.5802,29.95,0,,,,,,,011117999999
5201631,2017-11-27T17:00:00Z,5.1264,131.6068,29.95,0,,,,,,,011117999999
5201631,2017-11-27T18:00:00Z,5.1320,131.6350,,,29.95,0.5,311,15,0.83,0.139,011199171111
5201631,2017-11-27T18:00:00Z,5.1324,131.6350,29.95,0,,,,,,,011117999999
5201631,2017-11-27T19:00:00Z,5.1354,131.6648,29.95,0,,,,,,,011117999999
5201631,2017-11-27T20:00:00Z,5.1378,131.6944,29.93,0,,,,,,,011117999999
5201631,2017-11-27T21:00:00Z,5.1430,131.7210,,,29.94,0.5,311,15,0.892,0.051,011199171111
5201631,2017-11-27T21:00:00Z,5.1428,131.7230,29.93,0,,,,,,,011117999999
5201631,2017-11-27T22:00:00Z,5.1464,131.7512,29.93,0,,,,,,,011117999999
5201631,2017-11-27T23:00:00Z,5.1460,131.7808,29.95,0,,,,,,,011117999999
5201631,2017-11-28T00:00:00Z,5.1420,131.8090,,,29.99,0.5,311,15,0.922,-0.134,011199171111
5201631,2017-11-28T00:00:00Z,5.1424,131.8092,29.95,0,,,,,,,011117999999
5201631,2017-11-28T01:00:00Z,5.1354,131.8378,29.99,0,,,,,,,011117999999
5201631,2017-11-28T02:00:00Z,5.1276,131.8682,30.02,0,,,,,,,011117999999
5201631,2017-11-28T03:00:00Z,5.1170,131.9010,,,30.09,0.5,311,15,0.881,-0.262,011199171111
