PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4601660,2017-11-13T10:55:00Z,39.8018,149.2827,17.72,0,,,,,,,011117999999
4601660,2017-11-13T11:00:00Z,39.8015,149.2837,17.73,0,,,,,,,011117999999
4601660,2017-11-13T12:00:00Z,39.7980,149.2950,,,17.7,0.5,311,15,0.269,-0.165,011199171111
4601660,2017-11-13T12:00:00Z,39.7978,149.2950,17.73,0,,,,,,,011117999999
4601660,2017-11-13T13:00:00Z,39.7938,149.3055,17.72,0,,,,,,,011117999999
4601660,2017-11-13T14:01:00Z,39.7889,149.3171,17.69,0,,,,,,,011117999999
4601660,2017-11-13T15:00:00Z,39.7840,149.3290,,,17.7,0.5,311,15,0.269,-0.165,011199171111
4601660,2017-11-13T15:00:00Z,39.7839,149.3282,17.7,0,,,,,,,011117999999
4601660,2017-11-13T16:00:00Z,39.7788,149.3390,17.68,0,,,,,,,011117999999
4601660,2017-11-13T18:00:00Z,39.7660,149.3630,,,17.68,0.5,311,15,0.253,-0.201,011199171111
4601660,2017-11-13T20:01:00Z,39.7520,149.3862,17.68,0,,,,,,,011117999999
4601660,2017-11-13T21:00:00Z,39.7450,149.3930,,,17.67,0.5,311,15,0.214,-0.216,011199171111
4601660,2017-11-13T21:00:00Z,39.7435,149.3938,17.66,0,,,,,,,011117999999
4601660,2017-11-13T22:00:00Z,39.7366,149.4022,17.66,0,,,,,,,011117999999
4601660,2017-11-13T23:01:00Z,39.7292,149.4113,17.66,0,,,,,,,011117999999
4601660,2017-11-14T00:00:00Z,39.7240,149.4170,,,17.66,0.5,311,15,0.158,-0.165,011199171111
4601660,2017-11-14T00:00:00Z,39.7236,149.4167,17.66,0,,,,,,,011117999999
4601660,2017-11-14T01:04:00Z,39.7183,149.4209,17.67,0,,,,,,,011117999999
4601660,2017-11-14T02:00:00Z,39.7148,149.4259,17.66,0,,,,,,,011117999999
4601660,2017-11-14T03:00:00Z,39.7130,149.4330,,,17.65,0.5,311,15,0.158,-0.087,011199171111
4601660,2017-11-14T03:00:00Z,39.7131,149.4329,17.66,0,,,,,,,011117999999
4601660,2017-11-14T04:00:00Z,39.7105,149.4379,17.63,0,,,,,,,011117999999
4601660,2017-11-14T05:03:00Z,39.7081,149.4474,17.63,0,,,,,,,011117999999
4601660,2017-11-14T06:00:00Z,39.7070,149.4570,,,17.62,0.5,311,15,0.249,-0.067,011199171111
4601660,2017-11-14T07:00:00Z,39.7061,149.4681,17.61,0,,,,,,,011117999999
4601660,2017-11-14T08:00:00Z,39.7045,149.4813,17.61,0,,,,,,,011117999999
4601660,2017-11-14T09:00:00Z,39.7000,149.4960,,,17.6,0.5,311,15,0.325,-0.149,011199171111
4601660,2017-11-14T09:00:00Z,39.7004,149.4966,17.61,0,,,,,,,011117999999
4601660,2017-11-14T10:02:00Z,39.6948,149.5129,17.6,0,,,,,,,011117999999
4601660,2017-11-14T12:00:00Z,39.6780,149.5390,,,17.58,0.5,311,15,0.261,-0.237,011199171111
4601660,2017-11-14T12:00:00Z,39.6783,149.5390,17.57,0,,,,,,,011117999999
4601660,2017-11-14T13:00:00Z,39.6676,149.5492,17.58,0,,,,,,,011117999999
4601660,2017-11-14T15:00:00Z,39.6540,149.5620,,,17.57,0.5,311,15,0.17,-0.18,011199171111
4601660,2017-11-14T15:00:00Z,39.6545,149.5608,17.57,0,,,,,,,011117999999
4601660,2017-11-14T16:00:00Z,39.6487,149.5673,17.56,0,,,,,,,011117999999
4601660,2017-11-14T17:00:00Z,39.6448,149.5719,17.56,0,,,,,,,011117999999
4601660,2017-11-14T18:00:00Z,39.6430,149.5820,,,17.56,0.5,311,15,0.218,-0.159,011199171111
4601660,2017-11-14T18:00:00Z,39.6427,149.5822,17.56,0,,,,,,,011117999999
4601660,2017-11-14T19:00:00Z,39.6382,149.5931,17.56,0,,,,,,,011117999999
4601660,2017-11-14T20:00:00Z,39.6319,149.6051,17.55,0,,,,,,,011117999999
4601660,2017-11-14T21:00:00Z,39.6230,149.6170,,,17.55,0.5,311,15,0.25,-0.329,011199171111
4601660,2017-11-14T21:00:00Z,39.6223,149.6178,17.54,0,,,,,,,011117999999
4601660,2017-11-14T23:00:00Z,39.5927,149.6373,17.55,0,,,,,,,011117999999
4601660,2017-11-15T00:00:00Z,39.5790,149.6450,,,17.54,0.5,311,15,0.115,-0.52,011199171111
4601660,2017-11-15T00:00:00Z,39.5785,149.6451,17.55,0,,,,,,,011117999999
4601660,2017-11-15T01:00:00Z,39.5615,149.6484,17.54,0,,,,,,,011117999999
4601660,2017-11-15T02:00:00Z,39.5444,149.6485,17.52,0,,,,,,,011117999999
4601660,2017-11-15T03:00:00Z,39.5220,149.6460,,,17.52,0.5,311,15,-0.123,-0.561,011199171111
4601660,2017-11-15T03:00:00Z,39.5242,149.6471,17.52,0,,,,,,,011117999999
4601660,2017-11-15T04:00:00Z,39.5054,149.6396,17.52,0,,,,,,,011117999999
4601660,2017-11-15T05:00:00Z,39.4868,149.6282,17.49,0,,,,,,,011117999999
4601660,2017-11-15T06:00:00Z,39.4700,149.6140,,,17.48,0.5,311,15,-0.354,-0.412,011199171111
4601660,2017-11-15T06:00:00Z,39.4700,149.6135,17.49,0,,,,,,,011117999999
4601660,2017-11-15T07:00:00Z,39.4565,149.5957,17.48,0,,,,,,,011117999999
