PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4601648,2017-11-01T00:00:00Z,33.5380,158.1940,,,,,,,23.29,0.5,311,15,0.111,0.077,0111999999171111
4601648,2017-11-01T00:00:00Z,33.5380,158.1936,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T01:00:00Z,33.5384,158.1976,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T02:00:00Z,33.5400,158.2020,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T03:00:00Z,33.5450,158.2060,,,,,,,23.29,0.5,311,15,0.077,0.103,0111999999171111
4601648,2017-11-01T03:00:00Z,33.5446,158.2058,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T04:00:00Z,33.5492,158.2084,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T05:00:00Z,33.5534,158.2106,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T06:00:00Z,33.5580,158.2120,,,,,,,23.27,0.5,311,15,0.064,0.165,0111999999171111
4601648,2017-11-01T06:00:00Z,33.5578,158.2124,23.29,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T07:00:00Z,33.5620,158.2132,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T08:00:00Z,33.5688,158.2154,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T09:00:00Z,33.5770,158.2210,,,,,,,23.26,0.5,311,15,0.171,0.211,0111999999171111
4601648,2017-11-01T09:00:00Z,33.5776,158.2216,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T10:00:00Z,33.5864,158.2320,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T11:00:00Z,33.5934,158.2422,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T12:00:00Z,33.5990,158.2520,,,,,,,23.24,0.5,311,15,0.283,0.154,0111999999171111
4601648,2017-11-01T12:00:00Z,33.5990,158.2524,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T13:00:00Z,33.6036,158.2640,23.25,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T14:00:00Z,33.6060,158.2758,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T15:00:00Z,33.6070,158.2870,,,,,,,23.23,0.5,311,15,0.27,0.046,0111999999171111
4601648,2017-11-01T15:00:00Z,33.6072,158.2864,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T16:00:00Z,33.6090,158.2974,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T17:00:00Z,33.6092,158.3076,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T18:00:00Z,33.6080,158.3150,,,,,,,23.22,0.5,311,15,0.189,0.031,0111999999171111
4601648,2017-11-01T18:00:00Z,33.6082,158.3146,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T19:00:00Z,33.6080,158.3210,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T20:00:00Z,33.6096,158.3276,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T21:00:00Z,33.6130,158.3310,,,,,,,23.21,0.5,311,15,0.064,0.108,0111999999171111
4601648,2017-11-01T21:00:00Z,33.6128,158.3310,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T22:00:00Z,33.6180,158.3312,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-01T23:00:00Z,33.6238,158.3304,23.22,0,,,,,,,,,,,0111179999999999
4601648,2017-11-02T00:00:00Z,33.6290,158.3300,,,,,,,23.2,0.5,311,15,-0.034,0.19,0111999999171111
4601648,2017-11-02T00:00:00Z,33.6294,158.3304,23.18,0,,,,,,,,,,,0111179999999999
4601648,2017-11-02T01:00:00Z,33.6358,158.3272,23.18,0,,,,,,,,,,,0111179999999999
4601648,2017-11-02T02:00:00Z,33.6416,158.3252,23.18,0,,,,,,,,,,,0111179999999999
4601648,2017-11-02T03:00:00Z,33.6500,158.3230,,,,,,,23.17,0.5,311,15,-0.03,0.195,0111999999171111
4601648,2017-11-02T03:00:00Z,33.6486,158.3228,23.18,0,,,,,,,,,,,0111179999999999
4601648,2017-11-02T04:00:00Z,33.6562,158.3222,23.18,0,,,,,,,,,,,0111179999999999
