PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2100902,116158,2017-11-04T03:00:00Z,27.7820,145.7160,,,27.75,0.5,311,15,-0.041,0.067,0011199171111
2100902,116158,2017-11-04T03:00:00Z,27.7839,145.7095,27.81,0,,,,,,,0011117999999
2100902,116158,2017-11-04T04:00:00Z,27.7839,145.7095,27.87,0,,,,,,,0011117999999
2100902,116158,2017-11-04T05:00:00Z,27.7834,145.7096,27.81,0,,,,,,,0011117999999
2100902,116158,2017-11-04T06:00:00Z,27.7970,145.7090,,,27.73,0.5,311,15,-0.059,0.216,0011199171111
2100902,116158,2017-11-04T06:00:00Z,27.8017,145.7082,27.77,0,,,,,,,0011117999999
2100902,116158,2017-11-04T07:00:00Z,27.7980,145.7158,27.74,0,,,,,,,0011117999999
2100902,116158,2017-11-04T08:00:00Z,27.8206,145.7057,27.67,0,,,,,,,0011117999999
2100902,116158,2017-11-04T09:00:00Z,27.8240,145.7030,,,27.55,0.5,311,15,0.1,0.185,0011199171111
2100902,116158,2017-11-04T09:00:00Z,27.8241,145.6967,27.57,0,,,,,,,0011117999999
2100902,116158,2017-11-04T10:00:00Z,27.8246,145.7136,27.46,0,,,,,,,0011117999999
2100902,116158,2017-11-04T11:00:00Z,27.8346,145.7257,27.33,0,,,,,,,0011117999999
2100902,116158,2017-11-04T12:00:00Z,27.8330,145.7310,,,27.3,0.5,311,15,0.218,0.103,0011199171111
2100902,116158,2017-11-04T12:00:00Z,27.8324,145.7289,27.26,0,,,,,,,0011117999999
2100902,116158,2017-11-04T14:00:00Z,27.8324,145.7289,27.12,0,,,,,,,0011117999999
2100902,116158,2017-11-04T15:00:00Z,27.8440,145.7510,,,27.11,0.5,311,15,0.168,0.108,0011199171111
2100902,116158,2017-11-04T15:00:00Z,27.8516,145.7660,27.05,0,,,,,,,0011117999999
2100902,116158,2017-11-04T16:00:00Z,27.8516,145.7660,27.05,0,,,,,,,0011117999999
2100902,116158,2017-11-04T17:00:00Z,27.8516,145.7660,27.05,0,,,,,,,0011117999999
2100902,116158,2017-11-04T18:00:00Z,27.8540,145.7680,,,27.02,0.5,311,15,0.168,0.015,0011199171111
2100902,116158,2017-11-04T18:00:00Z,27.8521,145.7669,27.02,0,,,,,,,0011117999999
2100902,116158,2017-11-04T19:00:00Z,27.8556,145.7716,26.99,0,,,,,,,0011117999999
2100902,116158,2017-11-04T20:00:00Z,27.8556,145.7716,26.99,0,,,,,,,0011117999999
2100902,116158,2017-11-04T21:00:00Z,27.8470,145.7880,,,26.98,0.5,311,15,0.209,-0.149,0011199171111
2100902,116158,2017-11-04T21:00:00Z,27.8463,145.7884,26.99,0,,,,,,,0011117999999
2100902,116158,2017-11-04T22:00:00Z,27.8413,145.8051,26.95,0,,,,,,,0011117999999
2100902,116158,2017-11-04T23:00:00Z,27.8279,145.8106,26.95,0,,,,,,,0011117999999
2100902,116158,2017-11-05T00:00:00Z,27.8250,145.8140,,,26.99,0.5,311,15,0.096,-0.365,0011199171111
2100902,116158,2017-11-05T00:00:00Z,27.8290,145.8136,26.95,0,,,,,,,0011117999999
2100902,116158,2017-11-05T01:00:00Z,27.8090,145.8262,26.99,0,,,,,,,0011117999999
2100902,116158,2017-11-05T02:00:00Z,27.8090,145.8262,27.02,0,,,,,,,0011117999999
2100902,116158,2017-11-05T03:00:00Z,27.7760,145.8090,,,27.05,0.5,311,15,-0.137,-0.458,0011199171111
2100902,116158,2017-11-05T03:00:00Z,27.7489,145.7904,27.05,0,,,,,,,0014417999999
2100902,116158,2017-11-05T04:00:00Z,27.7489,145.7904,27.05,0,,,,,,,0011117999999
2100902,116158,2017-11-05T05:00:00Z,27.7491,145.7906,27.09,0,,,,,,,0011117999999
2100902,116158,2017-11-05T06:00:00Z,27.7360,145.7840,,,27.16,0.5,311,15,-0.109,-0.401,0011199171111
2100902,116158,2017-11-05T06:00:00Z,27.7491,145.7906,27.12,0,,,,,,,0011117999999
2100902,116158,2017-11-05T07:00:00Z,27.7338,145.7826,27.23,0,,,,,,,0011117999999
2100902,116158,2017-11-05T08:00:00Z,27.7092,145.7965,27.26,0,,,,,,,0011117999999
2100902,116158,2017-11-05T09:00:00Z,27.6980,145.7850,,,27.31,0.5,311,15,-0.219,-0.427,0011199171111
2100902,116158,2017-11-05T09:00:00Z,27.6931,145.7810,27.33,0,,,,,,,0011117999999
2100902,116158,2017-11-05T10:00:00Z,27.6848,145.7476,27.4,0,,,,,,,0011117999999
2100902,116158,2017-11-05T11:00:00Z,27.6682,145.7398,27.43,0,,,,,,,0011117999999
2100902,116158,2017-11-05T12:00:00Z,27.6530,145.7360,,,27.4,0.5,311,15,-0.442,-0.427,0011199171111
2100902,116158,2017-11-05T14:00:00Z,27.6588,145.7433,27.46,0,,,,,,,0011117999999
2100902,116158,2017-11-05T15:00:00Z,27.5930,145.6534,27.46,0,,,,,,,0014417999999
2100902,116158,2017-11-05T16:00:00Z,27.6588,145.7433,27.43,0,,,,,,,0014417999999
2100902,116158,2017-11-05T17:00:00Z,27.5930,145.6534,27.4,0,,,,,,,0014417999999
2100902,116158,2017-11-05T18:00:00Z,27.5925,145.6526,27.36,0,,,,,,,0011117999999
2100902,116158,2017-11-05T19:00:00Z,27.5775,145.6202,27.36,0,,,,,,,0011117999999
2100902,116158,2017-11-05T20:00:00Z,27.5722,145.6190,27.36,0,,,,,,,0011117999999
