PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
2200589,61508390,2017-11-01T00:01:00Z,27.0590,131.9744,26.43,0,0011117
2200589,61508390,2017-11-01T01:01:00Z,27.0798,131.9774,26.44,0,0011117
2200589,61508390,2017-11-01T02:01:00Z,27.0968,131.9818,26.43,0,0011117
2200589,61508390,2017-11-01T03:01:00Z,27.1106,131.9882,26.43,0,0011117
2200589,61508390,2017-11-01T04:01:00Z,27.1222,131.9936,26.44,0,0011117
2200589,61508390,2017-11-01T05:01:00Z,27.1304,131.9996,26.44,0,0011117
2200589,61508390,2017-11-01T06:01:00Z,27.1362,132.0032,26.42,0,0011117
2200589,61508390,2017-11-01T07:01:00Z,27.1406,132.0068,26.38,0,0011117
2200589,61508390,2017-11-01T08:01:00Z,27.1392,132.0114,26.43,0,0011117
2200589,61508390,2017-11-01T09:01:00Z,27.1362,132.0136,26.43,0,0011117
2200589,61508390,2017-11-01T10:01:00Z,27.1314,132.0134,26.39,0,0011117
2200589,61508390,2017-11-01T11:01:00Z,27.1246,132.0100,26.41,0,0011117
2200589,61508390,2017-11-01T12:01:00Z,27.1160,132.0012,26.38,0,0011117
2200589,61508390,2017-11-01T13:01:00Z,27.1082,131.9870,26.37,0,0011117
2200589,61508390,2017-11-01T14:01:00Z,27.1040,131.9676,26.38,0,0011117
2200589,61508390,2017-11-01T15:01:00Z,27.1048,131.9442,26.37,0,0011117
2200589,61508390,2017-11-01T16:01:00Z,27.1094,131.9186,26.38,0,0011117
2200589,61508390,2017-11-01T17:01:00Z,27.1176,131.8928,26.36,0,0011117
2200589,61508390,2017-11-01T18:01:00Z,27.1290,131.8670,26.37,0,0011117
2200589,61508390,2017-11-01T19:01:00Z,27.1428,131.8456,26.36,0,0011117
2200589,61508390,2017-11-01T20:01:00Z,27.1586,131.8308,26.37,0,0011117
2200589,61508390,2017-11-01T21:01:00Z,27.1752,131.8204,26.42,0,0011117
2200589,61508390,2017-11-01T22:01:00Z,27.1906,131.8140,26.39,0,0011117
2200589,61508390,2017-11-01T23:01:00Z,27.2070,131.8092,26.42,0,0011117
2200589,61508390,2017-11-02T00:01:00Z,27.2244,131.8050,26.43,0,0011117
2200589,61508390,2017-11-02T01:01:00Z,27.2444,131.8004,26.51,0,0011117
2200589,61508390,2017-11-02T02:01:00Z,27.2640,131.7994,26.52,0,0011117
2200589,61508390,2017-11-02T03:01:00Z,27.2836,131.8020,26.62,0,0011117
2200589,61508390,2017-11-02T04:01:00Z,27.2994,131.8082,26.6,0,0011117
2200589,61508390,2017-11-02T05:01:00Z,27.3142,131.8158,26.62,0,0011117
2200589,61508390,2017-11-02T06:01:00Z,27.3262,131.8250,26.63,0,0011117
2200589,61508390,2017-11-02T07:01:00Z,27.3336,131.8348,26.62,0,0011117
2200589,61508390,2017-11-02T08:01:00Z,27.3356,131.8462,26.6,0,0011117
2200589,61508390,2017-11-02T09:01:00Z,27.3304,131.8570,26.56,0,0011117
2200589,61508390,2017-11-02T10:01:00Z,27.3194,131.8664,26.55,0,0011117
