PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100719,127388,2017-11-01T00:00:00Z,27.3078,133.0078,26.05,0,0011117
5100719,127388,2017-11-01T01:00:00Z,27.3078,133.0078,26.05,0,0011117
5100719,127388,2017-11-01T02:00:00Z,27.3296,133.0157,26.03,0,0011117
5100719,127388,2017-11-01T03:00:00Z,27.3296,133.0157,26.05,0,0011117
5100719,127388,2017-11-01T04:00:00Z,27.3115,133.0455,26.05,0,0011117
5100719,127388,2017-11-01T05:00:00Z,27.3115,133.0455,26.04,0,0011117
5100719,127388,2017-11-01T06:00:00Z,27.3127,133.0463,26.04,0,0011117
5100719,127388,2017-11-01T07:00:00Z,27.2899,133.0427,26.05,0,0011117
5100719,127388,2017-11-01T08:00:00Z,27.2780,133.0440,26.04,0,0011117
5100719,127388,2017-11-01T09:00:00Z,27.2697,133.0346,26.04,0,0011117
5100719,127388,2017-11-01T10:00:00Z,27.2431,133.0244,26.03,0,0011117
5100719,127388,2017-11-01T11:00:00Z,27.2155,133.0100,26.04,0,0011117
5100719,127388,2017-11-01T12:00:00Z,27.2203,133.0113,26.04,0,0011117
5100719,127388,2017-11-01T13:00:00Z,27.1973,132.9685,26.04,0,0011117
5100719,127388,2017-11-01T14:00:00Z,27.1973,132.9685,26.04,0,0011117
5100719,127388,2017-11-01T15:00:00Z,27.1973,132.9685,26.04,0,0011117
5100719,127388,2017-11-01T16:00:00Z,27.1668,132.8398,26.03,0,0011117
5100719,127388,2017-11-01T17:00:00Z,27.1668,132.8398,26.02,0,0011117
5100719,127388,2017-11-01T18:00:00Z,27.1668,132.8398,26,0,0011117
5100719,127388,2017-11-01T19:00:00Z,27.1708,132.7855,26,0,0011117
5100719,127388,2017-11-01T20:00:00Z,27.1680,132.7850,25.97,0,0011117
5100719,127388,2017-11-01T21:00:00Z,27.1859,132.7456,25.97,0,0011117
5100719,127388,2017-11-01T22:00:00Z,27.2023,132.7244,25.98,0,0011117
5100719,127388,2017-11-01T23:00:00Z,27.2062,132.7310,25.98,0,0011117
5100719,127388,2017-11-02T00:00:00Z,27.2309,132.7204,25.98,0,0011117
5100719,127388,2017-11-02T01:00:00Z,27.2582,132.7057,25.99,0,0011117
5100719,127388,2017-11-02T02:00:00Z,27.2309,132.7204,26.01,0,0011117
5100719,127388,2017-11-02T03:00:00Z,27.2582,132.7056,26.01,0,0011117
5100719,127388,2017-11-02T04:00:00Z,27.2814,132.7001,25.98,0,0011117
5100719,127388,2017-11-02T05:00:00Z,27.2814,132.7001,25.95,0,0011117
5100719,127388,2017-11-02T06:00:00Z,27.2928,132.7133,25.92,0,0011117
5100719,127388,2017-11-02T07:00:00Z,27.2928,132.7215,25.93,0,0011117
5100719,127388,2017-11-02T08:00:00Z,27.2877,132.7322,25.91,0,0011117
5100719,127388,2017-11-02T09:00:00Z,27.2894,132.7317,25.89,0,0011117
5100719,127388,2017-11-02T10:00:00Z,27.2816,132.7387,25.88,0,0011117
5100719,127388,2017-11-02T11:00:00Z,27.2812,132.7372,25.87,0,0011117
5100719,127388,2017-11-02T12:00:00Z,27.2617,132.7396,25.88,0,0011117
5100719,127388,2017-11-02T13:00:00Z,27.2481,132.7339,25.89,0,0011117
5100719,127388,2017-11-02T14:00:00Z,27.2322,132.7292,25.89,0,0011117
5100719,127388,2017-11-02T15:00:00Z,27.2322,132.7292,25.91,0,0011117
5100719,127388,2017-11-02T16:00:00Z,27.1877,132.6581,25.9,0,0011117
5100719,127388,2017-11-02T17:00:00Z,27.1877,132.6581,25.91,0,0011117
5100719,127388,2017-11-02T18:00:00Z,27.1877,132.6581,25.91,0,0011117
5100719,127388,2017-11-02T19:00:00Z,27.1759,132.5988,25.91,0,0014417
5100719,127388,2017-11-02T20:00:00Z,27.1753,132.6007,25.91,0,0011117
5100719,127388,2017-11-02T21:00:00Z,27.1838,132.5570,25.9,0,0011117
