PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100788,78843,2017-11-01T00:00:00Z,30.2542,141.4766,26.39,0,0011117
5100788,78843,2017-11-01T01:00:00Z,30.2542,141.4766,26.35,0,0011117
5100788,78843,2017-11-01T02:00:00Z,30.2542,141.4766,26.3,0,0011117
5100788,78843,2017-11-01T03:00:00Z,30.3298,141.4477,26.24,0,0014417
5100788,78843,2017-11-01T04:00:00Z,30.3298,141.4477,26.14,0,0011117
5100788,78843,2017-11-01T05:00:00Z,30.3298,141.4477,26.09,0,0011117
5100788,78843,2017-11-01T06:00:00Z,30.3309,141.4495,26.04,0,0011117
5100788,78843,2017-11-01T07:00:00Z,30.3309,141.4495,26.01,0,0011117
5100788,78843,2017-11-01T08:00:00Z,30.3576,141.4295,25.97,0,0011117
5100788,78843,2017-11-01T09:00:00Z,30.3609,141.4201,25.94,0,0011117
5100788,78843,2017-11-01T10:00:00Z,30.3815,141.3967,25.89,0,0011117
5100788,78843,2017-11-01T11:00:00Z,30.3915,141.3831,25.87,0,0011117
5100788,78843,2017-11-01T12:00:00Z,30.3925,141.3846,25.87,0,0011117
5100788,78843,2017-11-01T13:00:00Z,30.4088,141.3470,25.86,0,0011117
5100788,78843,2017-11-01T14:00:00Z,30.4088,141.3470,25.86,0,0011117
5100788,78843,2017-11-01T15:00:00Z,30.4088,141.3470,25.85,0,0011117
5100788,78843,2017-11-01T16:00:00Z,30.5132,141.2833,25.86,0,0011117
5100788,78843,2017-11-01T17:00:00Z,30.5132,141.2833,25.85,0,0011117
5100788,78843,2017-11-01T18:00:00Z,30.5132,141.2833,25.83,0,0011117
5100788,78843,2017-11-01T19:00:00Z,30.5448,141.2616,25.84,0,0011117
5100788,78843,2017-11-01T20:00:00Z,30.5461,141.2609,25.82,0,0011117
5100788,78843,2017-11-01T21:00:00Z,30.5641,141.2621,25.83,0,0011117
5100788,78843,2017-11-01T22:00:00Z,30.6008,141.2584,25.82,0,0011117
5100788,78843,2017-11-01T23:00:00Z,30.6079,141.2533,25.83,0,0011117
5100788,78843,2017-11-02T00:00:00Z,30.6271,141.2592,25.84,0,0011117
