PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101722,2017-12-24T10:00:00Z,28.3310,132.2010,21.8,0,2.7,0111171
2101722,2017-12-24T11:00:00Z,28.3290,132.2140,21.8,0,2.4,0111171
2101722,2017-12-24T12:00:00Z,28.3230,132.2330,21.7,0,2.6,0111171
2101722,2017-12-24T15:00:00Z,28.2570,132.2940,21.7,0,2.7,0111171
2101722,2017-12-24T16:00:00Z,28.2340,132.3110,21.7,0,2.8,0111171
2101722,2017-12-24T17:00:00Z,28.2140,132.3300,21.7,0,3.3,0111171
2101722,2017-12-24T18:00:00Z,28.1930,132.3510,21.7,0,3.7,0111171
2101722,2017-12-24T19:00:00Z,28.1710,132.3710,21.7,0,4,0111171
2101722,2017-12-24T20:00:00Z,28.1470,132.3930,21.7,0,3.7,0111171
2101722,2017-12-24T21:00:00Z,28.1230,132.4150,21.7,0,4.2,0111171
2101722,2017-12-24T22:00:00Z,28.0950,132.4360,21.7,0,3.8,0111171
2101722,2017-12-24T23:00:00Z,28.0630,132.4540,21.7,0,3.9,0111171
2101722,2017-12-25T00:00:00Z,28.0320,132.4700,21.7,0,3.8,0111171
2101722,2017-12-25T01:00:00Z,28.0000,132.4830,21.8,0,3.7,0111171
2101722,2017-12-25T02:00:00Z,27.9670,132.4920,21.8,0,3.5,0111171
2101722,2017-12-25T03:00:00Z,27.9370,132.4970,21.8,0,3.3,0111171
2101722,2017-12-25T04:00:00Z,27.9080,132.5010,21.8,0,3.6,0111171
2101722,2017-12-25T05:00:00Z,27.8820,132.5030,21.8,0,3.6,0111171
2101722,2017-12-25T06:00:00Z,27.8620,132.5060,21.8,0,3.7,0111171
2101722,2017-12-25T07:00:00Z,27.8420,132.5100,21.7,0,3.6,0111171
2101722,2017-12-25T08:00:00Z,27.8260,132.5200,21.8,0,3.4,0111171
2101722,2017-12-25T09:00:00Z,27.8120,132.5320,21.8,0,3.3,0111171
2101722,2017-12-25T10:00:00Z,27.7970,132.5470,21.8,0,3,0111171
2101722,2017-12-25T11:00:00Z,27.7820,132.5610,21.8,0,2.8,0111171
2101722,2017-12-25T12:00:00Z,27.7630,132.5770,21.8,0,3.1,0111171
2101722,2017-12-25T13:00:00Z,27.7430,132.5910,21.8,0,2.8,0111171
2101722,2017-12-25T14:00:00Z,27.7220,132.6020,21.8,0,2.9,0111171
2101722,2017-12-25T15:00:00Z,27.7000,132.6090,21.8,0,2.6,0111171
2101722,2017-12-25T16:00:00Z,27.6800,132.6140,21.8,0,2.4,0111171
2101722,2017-12-25T17:00:00Z,27.6620,132.6210,21.8,0,2.6,0111171
2101722,2017-12-25T18:00:00Z,27.6420,132.6310,21.7,0,2.5,0111171
2101722,2017-12-25T19:00:00Z,27.6210,132.6440,21.6,0,2.5,0111171
2101722,2017-12-25T20:00:00Z,27.6060,132.6540,21.6,0,2.3,0111171
2101722,2017-12-25T21:00:00Z,27.5860,132.6730,21.7,0,2,0111171
2101722,2017-12-25T22:00:00Z,27.5670,132.6990,21.7,0,1.9,0111171
2101722,2017-12-25T23:00:00Z,27.5520,132.7220,21.7,0,1.9,0111171
2101722,2017-12-26T01:00:00Z,27.5150,132.7560,21.7,0,1.8,0111171
2101722,2017-12-26T02:00:00Z,27.4950,132.7700,21.7,0,1.9,0111171
2101722,2017-12-26T03:00:00Z,27.4760,132.7810,21.6,0,1.7,0111171
2101722,2017-12-26T06:00:00Z,27.4350,132.8140,21.6,0,1.5,0111171
2101722,2017-12-26T09:00:00Z,27.4000,132.8500,21.5,0,1.8,0111171
2101722,2017-12-26T12:00:00Z,27.3670,132.8800,21.6,0,2,0111171
2101722,2017-12-26T13:00:00Z,27.3580,132.8880,21.6,0,2,0111171
2101722,2017-12-26T16:00:00Z,27.3300,132.9210,21.6,0,2,0111171
2101722,2017-12-26T17:00:00Z,27.3230,132.9400,21.7,0,2.2,0111171
2101722,2017-12-26T19:00:00Z,27.3080,132.9860,21.8,0,2.1,0111171
2101722,2017-12-26T20:00:00Z,27.2970,133.0070,21.8,0,2.2,0111171
2101722,2017-12-26T21:00:00Z,27.2860,133.0290,21.8,0,2.4,0111171
2101722,2017-12-26T22:00:00Z,27.2710,133.0470,21.8,0,2.2,0111171
2101722,2017-12-26T23:00:00Z,27.2560,133.0620,21.8,0,2.5,0111171
2101722,2017-12-27T00:00:00Z,27.2390,133.0750,21.8,0,2.5,0111171
2101722,2017-12-27T01:00:00Z,27.2240,133.0830,21.9,0,2.7,0111171
2101722,2017-12-27T02:00:00Z,27.2110,133.0890,21.8,0,2.4,0111171
2101722,2017-12-27T03:00:00Z,27.1990,133.0950,21.9,0,2.5,0111171
2101722,2017-12-27T04:00:00Z,27.1890,133.1040,21.9,0,,0111179
2101722,2017-12-27T05:00:00Z,27.1810,133.1120,21.9,0,2.1,0111171
2101722,2017-12-27T07:00:00Z,27.1630,133.1230,21.8,0,2.3,0111171
2101722,2017-12-27T08:00:00Z,27.1560,133.1330,21.8,0,2.2,0111171
2101722,2017-12-27T09:00:00Z,27.1470,133.1410,21.8,0,2.3,0111171
2101722,2017-12-27T10:00:00Z,27.1370,133.1500,21.8,0,2.3,0111171
2101722,2017-12-27T11:00:00Z,27.1290,133.1580,21.8,0,2.2,0111171
2101722,2017-12-27T12:00:00Z,27.1210,133.1640,21.8,0,2.1,0111171
2101722,2017-12-27T13:00:00Z,27.1130,133.1670,21.8,0,2.1,0111171
2101722,2017-12-27T14:00:00Z,27.1090,133.1660,21.8,0,2.1,0111171
2101722,2017-12-27T15:00:00Z,27.1050,133.1660,21.8,0,2.1,0111171
2101722,2017-12-27T16:00:00Z,27.1030,133.1680,21.8,0,2,0111171
2101722,2017-12-27T17:00:00Z,27.1020,133.1730,21.8,0,2,0111171
2101722,2017-12-27T18:00:00Z,27.0990,133.1820,21.7,0,2,0111171
2101722,2017-12-27T19:00:00Z,27.0950,133.1910,21.7,0,1.9,0111171
2101722,2017-12-27T20:00:00Z,27.0880,133.2010,21.7,0,2,0111171
2101722,2017-12-27T21:00:00Z,27.0790,133.2100,21.7,0,1.8,0111171
2101722,2017-12-28T00:00:00Z,27.0530,133.2350,21.7,0,1.7,0111171
2101722,2017-12-28T03:00:00Z,27.0370,133.2360,21.8,0,1.5,0111171
2101722,2017-12-28T06:00:00Z,27.0280,133.2320,21.8,0,1.5,0111171
2101722,2017-12-28T09:00:00Z,27.0200,133.2410,21.7,0,1.5,0111171
2101722,2017-12-28T12:00:00Z,27.0030,133.2490,21.8,0,1.3,0111171
2101722,2017-12-28T15:00:00Z,27.0000,133.2470,21.7,0,1.3,0111171
2101722,2017-12-28T18:00:00Z,27.0100,133.2590,21.7,0,1.4,0111171
2101722,2017-12-28T21:00:00Z,27.0060,133.2870,21.7,0,1.3,0111171
2101722,2017-12-29T00:00:00Z,26.9780,133.3120,21.8,0,1.3,0111171
2101722,2017-12-29T03:00:00Z,26.9460,133.3110,21.9,0,1.1,0111171
2101722,2017-12-29T06:00:00Z,26.9240,133.2990,21.9,0,1.1,0111171
2101722,2017-12-29T09:00:00Z,26.8990,133.2910,21.8,0,1,0111171
2101722,2017-12-29T12:00:00Z,26.8800,133.2780,22.4,0,1.2,0111171
2101722,2017-12-29T15:00:00Z,26.8830,133.2770,22.9,0,1.1,0111171
2101722,2017-12-29T18:00:00Z,26.8860,133.2930,22.9,0,1.2,0111171
2101722,2017-12-29T21:00:00Z,26.8780,133.3250,22.9,0,1.5,0111171
2101722,2017-12-30T00:00:00Z,26.8480,133.3540,22.9,0,1.4,0111171
2101722,2017-12-30T03:00:00Z,26.8120,133.3560,22.9,0,1.2,0111171
2101722,2017-12-30T06:00:00Z,26.7790,133.3490,22.9,0,1.2,0111171
2101722,2017-12-30T09:00:00Z,26.7620,133.3400,22.8,0,1.3,0111171
2101722,2017-12-30T12:00:00Z,26.7550,133.3340,22.8,0,1.6,0111171
2101722,2017-12-30T15:00:00Z,26.7550,133.3220,22.8,0,1.4,0111171
2101722,2017-12-30T18:00:00Z,26.7760,133.3170,22.8,0,,0111179
2101722,2017-12-30T21:00:00Z,26.7900,133.3580,22.9,0,,0111179
2101722,2017-12-31T00:00:00Z,26.7670,133.4210,23.1,0,1.2,0111171
2101722,2017-12-31T03:00:00Z,26.7130,133.4650,23.2,0,1.2,0111171
2101722,2017-12-31T06:00:00Z,26.6560,133.4950,23,0,1.1,0111171
2101722,2017-12-31T09:00:00Z,26.6270,133.5210,23,0,0.9,0111171
2101722,2017-12-31T12:00:00Z,26.5950,133.5700,22.9,0,0.9,0111171
2101722,2017-12-31T15:00:00Z,26.5610,133.6220,22.9,0,1,0111171
2101722,2017-12-31T18:00:00Z,26.5280,133.6940,22.9,0,1.4,0111171
2101722,2017-12-31T21:00:00Z,26.4850,133.7750,23,0,1.8,0111171
2101722,2018-01-01T00:00:00Z,26.4220,133.8340,23.1,0,2.3,0111171
2101722,2018-01-01T01:00:00Z,26.4020,133.8460,23.1,0,2.2,0111171
2101722,2018-01-01T02:00:00Z,26.3810,133.8560,23,0,2.2,0111171
2101722,2018-01-01T03:00:00Z,26.3650,133.8620,23.1,0,2.2,0111171
2101722,2018-01-01T04:00:00Z,26.3530,133.8680,23.2,0,2.1,0111171
2101722,2018-01-01T05:00:00Z,26.3450,133.8760,23.3,0,2.2,0111171
2101722,2018-01-01T06:00:00Z,26.3370,133.8840,23.4,0,2.2,0111171
2101722,2018-01-01T07:00:00Z,26.3310,133.8930,23.3,0,2.1,0111171
2101722,2018-01-01T08:00:00Z,26.3230,133.9050,23.3,0,2.3,0111171
2101722,2018-01-01T09:00:00Z,26.3160,133.9160,23.3,0,2.3,0111171
2101722,2018-01-01T10:00:00Z,26.3110,133.9300,23.2,0,2.3,0111171
2101722,2018-01-01T11:00:00Z,26.3050,133.9430,23.2,0,2.4,0111171
2101722,2018-01-01T12:00:00Z,26.2990,133.9520,23.2,0,2.4,0111171
2101722,2018-01-01T13:00:00Z,26.2970,133.9610,23.2,0,2.5,0111171
2101722,2018-01-01T14:00:00Z,26.2960,133.9700,23.1,0,2.3,0111171
2101722,2018-01-01T15:00:00Z,26.2970,133.9770,23.1,0,1.9,0111171
2101722,2018-01-01T18:00:00Z,26.3050,134.0040,23.2,0,2.3,0111171
2101722,2018-01-01T19:00:00Z,26.3070,134.0160,23.2,0,2.2,0111171
2101722,2018-01-01T20:00:00Z,26.3080,134.0270,23.2,0,2.1,0111171
2101722,2018-01-01T21:00:00Z,26.3080,134.0390,23.2,0,2.1,0111171
2101722,2018-01-01T22:00:00Z,26.3060,134.0520,23.2,0,2,0111171
2101722,2018-01-01T23:00:00Z,26.3030,134.0650,23.3,0,2.1,0111171
2101722,2018-01-02T00:00:00Z,26.2970,134.0760,23.3,0,2,0111171
2101722,2018-01-02T01:00:00Z,26.2900,134.0860,23.3,0,2.1,0111171
2101722,2018-01-02T02:00:00Z,26.2820,134.0900,23.3,0,2,0111171
2101722,2018-01-02T03:00:00Z,26.2760,134.0940,23.4,0,2,0111171
2101722,2018-01-02T04:00:00Z,26.2690,134.0980,23.4,0,2.1,0111171
2101722,2018-01-02T05:00:00Z,26.2610,134.1040,23.4,0,2.1,0111171
2101722,2018-01-02T06:00:00Z,26.2530,134.1090,23.3,0,1.9,0111171
2101722,2018-01-02T09:00:00Z,26.2370,134.1330,23.2,0,2.1,0111171
2101722,2018-01-02T10:00:00Z,26.2330,134.1410,23.3,0,2.1,0111171
2101722,2018-01-02T11:00:00Z,26.2310,134.1460,23.3,0,2.1,0111171
2101722,2018-01-02T12:00:00Z,26.2320,134.1510,23.2,0,2,0111171
2101722,2018-01-02T13:00:00Z,26.2320,134.1580,23.2,0,2,0111171
2101722,2018-01-02T14:00:00Z,26.2320,134.1650,23.3,0,2,0111171
2101722,2018-01-02T15:00:00Z,26.2300,134.1730,23.3,0,1.8,0111171
2101722,2018-01-02T18:00:00Z,26.2200,134.2050,23.3,0,2,0111171
2101722,2018-01-02T19:00:00Z,26.2160,134.2190,23.3,0,1.6,0111171
2101722,2018-01-02T20:00:00Z,26.2110,134.2330,23.3,0,1.9,0111171
2101722,2018-01-02T21:00:00Z,26.2030,134.2490,23.3,0,1.9,0111171
2101722,2018-01-03T00:00:00Z,26.1710,134.2930,23.3,0,1.8,0111171
2101722,2018-01-03T03:00:00Z,26.1240,134.3180,23.4,0,1.6,0111171
2101722,2018-01-03T06:00:00Z,26.0750,134.3340,23.4,0,1.6,0111171
2101722,2018-01-03T09:00:00Z,26.0350,134.3510,23.3,0,1.4,0111171
2101722,2018-01-03T12:00:00Z,25.9910,134.3660,23.2,0,1.6,0111171
2101722,2018-01-03T15:00:00Z,25.9360,134.3590,23.2,0,1.6,0111171
2101722,2018-01-03T18:00:00Z,25.8950,134.3390,23.2,0,1.4,0111171
2101722,2018-01-03T21:00:00Z,25.8720,134.3350,23.2,0,1.6,0111171
2101722,2018-01-04T00:00:00Z,25.8490,134.3360,23.2,0,1.8,0111171
2101722,2018-01-04T03:00:00Z,25.8170,134.3190,23.3,0,1.7,0111171
2101722,2018-01-04T06:00:00Z,25.7870,134.2980,23.3,0,1.8,0111171
2101722,2018-01-04T09:00:00Z,25.7730,134.2920,23.2,0,,0111179
2101722,2018-01-04T12:00:00Z,25.7600,134.2820,23.2,0,1.7,0111171
2101722,2018-01-04T15:00:00Z,25.7530,134.2570,23.2,0,1.5,0111171
2101722,2018-01-04T18:00:00Z,25.7570,134.2330,23.2,0,1.7,0111171
2101722,2018-01-04T21:00:00Z,25.7660,134.2310,23.3,0,1.5,0111171
2101722,2018-01-05T00:00:00Z,25.7780,134.2510,23.4,0,1.6,0111171
2101722,2018-01-05T03:00:00Z,25.7920,134.2640,23.5,0,1.6,0111171
2101722,2018-01-05T06:00:00Z,25.8170,134.2860,23.3,0,1.7,0111171
2101722,2018-01-05T09:00:00Z,25.8500,134.3190,23.2,0,1.6,0111171
2101722,2018-01-05T12:00:00Z,25.8730,134.3700,23.2,0,2,0111171
2101722,2018-01-05T13:00:00Z,25.8760,134.3860,23.2,0,2.2,0111171
2101722,2018-01-05T14:00:00Z,25.8720,134.3970,23.2,0,2.3,0111171
2101722,2018-01-05T15:00:00Z,25.8520,134.4010,23.2,0,1.9,0111171
2101722,2018-01-05T18:00:00Z,25.7950,134.3900,23.2,0,2.1,0111171
2101722,2018-01-05T19:00:00Z,25.7770,134.3870,23.2,0,1.9,0111171
2101722,2018-01-05T20:00:00Z,25.7610,134.3830,23.1,0,1.8,0111171
2101722,2018-01-05T21:00:00Z,25.7480,134.3820,23.1,0,2,0111171
2101722,2018-01-05T22:00:00Z,25.7340,134.3840,23.1,0,2.1,0111171
2101722,2018-01-05T23:00:00Z,25.7210,134.3870,23.1,0,2.1,0111171
2101722,2018-01-06T00:00:00Z,25.7060,134.3880,23.1,0,2.1,0111171
2101722,2018-01-06T01:00:00Z,25.6930,134.3890,23.1,0,2.3,0111171
2101722,2018-01-06T02:00:00Z,25.6790,134.3880,23.1,0,2.4,0111171
2101722,2018-01-06T03:00:00Z,25.6630,134.3810,23.1,0,2.5,0111171
2101722,2018-01-06T04:00:00Z,25.6470,134.3740,23.1,0,2.4,0111171
2101722,2018-01-06T05:00:00Z,25.6310,134.3690,23.1,0,2.2,0111171
2101722,2018-01-06T06:00:00Z,25.6160,134.3630,23.1,0,2,0111171
2101722,2018-01-06T07:00:00Z,25.6010,134.3560,23.1,0,1.8,0111171
2101722,2018-01-06T08:00:00Z,25.5860,134.3480,23.1,0,1.7,0111171
2101722,2018-01-06T09:00:00Z,25.5710,134.3420,23,0,1.7,0111171
2101722,2018-01-06T12:00:00Z,25.5320,134.3310,23,0,1.7,0111171
2101722,2018-01-06T15:00:00Z,25.4970,134.3040,22.9,0,1.7,0111171
2101722,2018-01-06T18:00:00Z,25.4660,134.2760,22.9,0,1.8,0111171
2101722,2018-01-06T21:00:00Z,25.4230,134.2630,22.9,0,1.7,0111171
2101722,2018-01-07T00:00:00Z,25.3780,134.2740,23,0,1.4,0111171
2101722,2018-01-07T03:00:00Z,25.3360,134.2780,23.1,0,1.5,0111171
2101722,2018-01-07T06:00:00Z,25.2990,134.2670,23.1,0,1.4,0111171
2101722,2018-01-07T09:00:00Z,25.2670,134.2450,23.1,0,1.2,0111171
2101722,2018-01-07T12:00:00Z,25.2300,134.2190,23.1,0,1.2,0111171
2101722,2018-01-07T15:00:00Z,25.2140,134.2010,23.2,0,1.1,0111171
2101722,2018-01-07T18:00:00Z,25.2090,134.2020,23.2,0,1.2,0111171
2101722,2018-01-07T21:00:00Z,25.2070,134.2030,23.1,0,1.3,0111171
2101722,2018-01-08T00:00:00Z,25.2050,134.2010,23.1,0,1.6,0111171
2101722,2018-01-08T03:00:00Z,25.2080,134.2200,23.2,0,1.7,0111171
2101722,2018-01-08T06:00:00Z,25.2020,134.2430,23.2,0,1.9,0111171
2101722,2018-01-08T09:00:00Z,25.1910,134.2480,23,0,2,0111171
2101722,2018-01-08T10:00:00Z,25.1860,134.2440,23,0,1.9,0111171
2101722,2018-01-08T11:00:00Z,25.1810,134.2380,23,0,1.8,0111171
2101722,2018-01-08T12:00:00Z,25.1770,134.2310,22.9,0,1.7,0111171
2101722,2018-01-08T15:00:00Z,25.1740,134.2150,22.9,0,1.7,0111171
2101722,2018-01-08T18:00:00Z,25.1890,134.2170,22.9,0,1.9,0111171
2101722,2018-01-08T21:00:00Z,25.1930,134.2340,23,0,1.8,0111171
2101722,2018-01-09T00:00:00Z,25.1620,134.2320,22.9,0,1.6,0111171
2101722,2018-01-09T03:00:00Z,25.1180,134.2350,23,0,1.9,0111171
2101722,2018-01-09T06:00:00Z,25.0630,134.2410,22.9,0,2,0111171
2101722,2018-01-09T07:00:00Z,25.0480,134.2400,22.9,0,2,0111171
2101722,2018-01-09T08:00:00Z,25.0330,134.2380,22.9,0,2.1,0111171
2101722,2018-01-09T09:00:00Z,25.0150,134.2330,22.8,0,2,0111171
2101722,2018-01-09T10:00:00Z,24.9940,134.2230,22.8,0,2.3,0111171
2101722,2018-01-09T11:00:00Z,24.9730,134.2110,22.8,0,2.5,0111171
2101722,2018-01-09T12:00:00Z,24.9540,134.1960,22.7,0,2.4,0111171
2101722,2018-01-09T13:00:00Z,24.9380,134.1780,22.7,0,2.7,0111171
2101722,2018-01-09T14:00:00Z,24.9220,134.1600,22.6,0,2.6,0111171
2101722,2018-01-09T15:00:00Z,24.9100,134.1420,22.6,0,3.1,0111171
2101722,2018-01-09T16:00:00Z,24.8990,134.1290,22.5,0,2.9,0111171
2101722,2018-01-09T17:00:00Z,24.8880,134.1210,22.4,0,2.9,0111171
2101722,2018-01-09T18:00:00Z,24.8770,134.1170,22.4,0,2.9,0111171
2101722,2018-01-09T19:00:00Z,24.8650,134.1160,22.4,0,3,0111171
2101722,2018-01-09T20:00:00Z,24.8510,134.1160,22.4,0,3,0111171
2101722,2018-01-09T21:00:00Z,24.8350,134.1130,22.4,0,2.9,0111171
2101722,2018-01-09T22:00:00Z,24.8190,134.1050,22.4,0,3.1,0111171
2101722,2018-01-09T23:00:00Z,24.8050,134.0960,22.4,0,2.8,0111171
2101722,2018-01-10T00:00:00Z,24.7940,134.0830,22.4,0,2.8,0111171
2101722,2018-01-10T01:00:00Z,24.7840,134.0690,22.4,0,2.7,0111171
2101722,2018-01-10T02:00:00Z,24.7750,134.0550,22.4,0,2.4,0111171
2101722,2018-01-10T03:00:00Z,24.7670,134.0450,22.4,0,2.3,0111171
2101722,2018-01-10T04:00:00Z,24.7580,134.0370,22.4,0,2.4,0111171
2101722,2018-01-10T05:00:00Z,24.7480,134.0340,22.4,0,2.3,0111171
2101722,2018-01-10T06:00:00Z,24.7360,134.0350,22.4,0,2.1,0111171
2101722,2018-01-10T07:00:00Z,24.7200,134.0350,22.4,0,2.2,0111171
2101722,2018-01-10T08:00:00Z,24.7020,134.0370,22.4,0,2.2,0111171
2101722,2018-01-10T09:00:00Z,24.6800,134.0390,22.4,0,2.3,0111171
2101722,2018-01-10T10:00:00Z,24.6560,134.0360,22.4,0,2,0111171
2101722,2018-01-10T11:00:00Z,24.6320,134.0310,22.4,0,1.9,0111171
2101722,2018-01-10T12:00:00Z,24.6100,134.0220,22.4,0,2,0111171
2101722,2018-01-10T13:00:00Z,24.5860,134.0080,22.4,0,2.1,0111171
2101722,2018-01-10T14:00:00Z,24.5630,133.9950,22.4,0,2.1,0111171
2101722,2018-01-10T15:00:00Z,24.5390,133.9860,22.4,0,,0111179
2101722,2018-01-10T18:00:00Z,24.4760,133.9660,22.4,0,1.9,0111171
2101722,2018-01-10T21:00:00Z,24.4230,133.9660,22.5,0,1.8,0111171
2101722,2018-01-11T00:00:00Z,24.3570,133.9930,22.8,0,2.2,0111171
2101722,2018-01-11T01:00:00Z,24.3320,134.0010,22.8,0,2.4,0111171
2101722,2018-01-11T02:00:00Z,24.3090,134.0050,22.9,0,2.4,0111171
2101722,2018-01-11T03:00:00Z,24.2880,134.0090,22.9,0,2.6,0111171
2101722,2018-01-11T04:00:00Z,24.2660,134.0140,22.9,0,2.6,0111171
2101722,2018-01-11T05:00:00Z,24.2440,134.0180,23,0,2.5,0111171
2101722,2018-01-11T06:00:00Z,24.2220,134.0220,22.9,0,2.3,0111171
2101722,2018-01-11T07:00:00Z,24.2010,134.0250,22.9,0,2.3,0111171
2101722,2018-01-11T08:00:00Z,24.1800,134.0280,22.9,0,2.5,0111171
2101722,2018-01-11T09:00:00Z,24.1600,134.0310,22.9,0,2.5,0111171
2101722,2018-01-11T10:00:00Z,24.1410,134.0290,22.9,0,2.6,0111171
2101722,2018-01-11T11:00:00Z,24.1220,134.0230,22.9,0,2.5,0111171
2101722,2018-01-11T12:00:00Z,24.1040,134.0130,22.9,0,2.6,0111171
2101722,2018-01-11T13:00:00Z,24.0860,134.0000,22.9,0,2.5,0111171
2101722,2018-01-11T14:00:00Z,24.0660,133.9880,22.9,0,2.4,0111171
2101722,2018-01-11T15:00:00Z,24.0460,133.9750,22.9,0,2.5,0111171
2101722,2018-01-11T16:00:00Z,24.0240,133.9650,22.8,0,2.4,0111171
2101722,2018-01-11T17:00:00Z,24.0030,133.9550,22.8,0,2.6,0111171
2101722,2018-01-11T18:00:00Z,23.9750,133.9440,22.7,0,2.4,0111171
2101722,2018-01-11T19:00:00Z,23.9450,133.9310,22.6,0,2.4,0111171
2101722,2018-01-11T20:00:00Z,23.9170,133.9190,22.5,0,2.2,0111171
2101722,2018-01-11T21:00:00Z,23.8930,133.9080,22.5,0,2.4,0111171
2101722,2018-01-11T22:00:00Z,23.8710,133.8950,22.4,0,2.2,0111171
2101722,2018-01-11T23:00:00Z,23.8530,133.8830,22.4,0,2.3,0111171
2101722,2018-01-12T00:00:00Z,23.8360,133.8680,22.4,0,2.3,0111171
2101722,2018-01-12T01:00:00Z,23.8210,133.8520,22.4,0,2.3,0111171
2101722,2018-01-12T02:00:00Z,23.8050,133.8360,22.4,0,2.6,0111171
2101722,2018-01-12T03:00:00Z,23.7910,133.8220,22.3,0,2.5,0111171
2101722,2018-01-12T04:00:00Z,23.7760,133.8130,22.4,0,2.8,0111171
2101722,2018-01-12T05:00:00Z,23.7630,133.8060,22.4,0,2.6,0111171
2101722,2018-01-12T06:00:00Z,23.7450,133.8010,22.4,0,2.4,0111171
2101722,2018-01-12T07:00:00Z,23.7270,133.7960,22.4,0,2.6,0111171
2101722,2018-01-12T08:00:00Z,23.7120,133.7940,22.4,0,2.6,0111171
2101722,2018-01-12T09:00:00Z,23.6970,133.7900,22.4,0,2.5,0111171
2101722,2018-01-12T10:00:00Z,23.6850,133.7820,22.3,0,2.5,0111171
2101722,2018-01-12T11:00:00Z,23.6740,133.7800,22.3,0,2.5,0111171
2101722,2018-01-12T12:00:00Z,23.6590,133.7800,22.4,0,2.4,0111171
2101722,2018-01-12T13:00:00Z,23.6410,133.7840,22.4,0,2.2,0111171
2101722,2018-01-12T14:00:00Z,23.6290,133.7840,22.4,0,2.3,0111171
2101722,2018-01-12T15:00:00Z,23.6220,133.7820,22.4,0,2.2,0111171
2101722,2018-01-12T16:00:00Z,23.6140,133.7800,22.6,0,2.2,0111171
2101722,2018-01-12T17:00:00Z,23.6120,133.7780,22.7,0,2.3,0111171
2101722,2018-01-12T18:00:00Z,23.6110,133.7780,22.7,0,2.2,0111171
2101722,2018-01-12T19:00:00Z,23.6120,133.7780,22.8,0,2.5,0111171
2101722,2018-01-12T20:00:00Z,23.6140,133.7810,22.9,0,2.3,0111171
2101722,2018-01-12T21:00:00Z,23.6160,133.7840,22.9,0,2.1,0111171
2101722,2018-01-12T22:00:00Z,23.6190,133.7860,22.9,0,1.8,0111171
2101722,2018-01-12T23:00:00Z,23.6230,133.7880,23,0,1.9,0111171
2101722,2018-01-13T00:00:00Z,23.6260,133.7890,23,0,1.8,0111171
2101722,2018-01-13T03:00:00Z,23.6370,133.7840,23,0,1.8,0111171
2101722,2018-01-13T06:00:00Z,23.6430,133.7840,23,0,1.9,0111171
2101722,2018-01-13T09:00:00Z,23.6310,133.7590,22.9,0,2.4,0111171
2101722,2018-01-13T10:00:00Z,23.6270,133.7440,22.8,0,3,0111171
2101722,2018-01-13T11:00:00Z,23.6200,133.7280,22.7,0,2.9,0111171
