PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101528,2017-11-01T00:00:00Z,44.1160,162.6990,,,10.89,0.5,311,15,-0.254,0.55,011199171111
2101528,2017-11-01T00:00:00Z,44.1142,162.7006,10.87,0,,,,,,,011117999999
2101528,2017-11-01T01:00:00Z,44.1986,162.5886,10.87,0,,,,,,,014417999999
2101528,2017-11-01T02:00:00Z,44.2116,162.6066,10.91,0,,,,,,,011117999999
2101528,2017-11-01T03:00:00Z,44.2210,162.6320,,,10.88,0.5,311,15,-0.229,0.54,011199171111
2101528,2017-11-01T03:00:00Z,44.2224,162.6310,10.87,0,,,,,,,011117999999
2101528,2017-11-01T04:00:00Z,44.2224,162.6310,10.87,0,,,,,,,011117999999
2101528,2017-11-01T05:00:00Z,44.2224,162.6310,10.87,0,,,,,,,011117999999
2101528,2017-11-01T06:00:00Z,44.2210,162.6370,,,10.86,0.5,311,15,0.384,-0.195,011199171111
2101528,2017-11-01T06:00:00Z,44.2224,162.6310,10.85,0,,,,,,,011117999999
2101528,2017-11-01T07:00:00Z,44.2010,162.7246,10.85,0,,,,,,,014417999999
2101528,2017-11-01T08:00:00Z,44.1834,162.7344,10.85,0,,,,,,,011117999999
2101528,2017-11-01T09:00:00Z,44.1830,162.7360,,,10.83,0.5,311,15,0.092,-0.484,011199171111
2101528,2017-11-01T09:00:00Z,44.1834,162.7344,10.85,0,,,,,,,011117999999
2101528,2017-11-01T10:00:00Z,44.1834,162.7344,10.8,0,,,,,,,011117999999
2101528,2017-11-01T11:00:00Z,44.1296,162.6900,10.8,0,,,,,,,014417999999
2101528,2017-11-01T12:00:00Z,44.1270,162.6620,,,10.81,0.5,311,15,-0.528,-0.195,011199171111
2101528,2017-11-01T12:00:00Z,44.1246,162.6566,10.8,0,,,,,,,011117999999
2101528,2017-11-01T13:00:00Z,44.1246,162.6566,10.8,0,,,,,,,011117999999
2101528,2017-11-01T14:00:00Z,44.1454,162.5906,10.8,0,,,,,,,014417999999
