PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201630,2017-11-30T18:30:00Z,10.0016,130.9962,29.51,0,,,,,,,011117999999
5201630,2017-11-30T19:00:00Z,10.0024,130.9916,29.48,0,,,,,,,011117999999
5201630,2017-11-30T20:00:00Z,10.0058,130.9808,29.44,0,,,,,,,011117999999
5201630,2017-11-30T21:00:00Z,10.0080,130.9690,,,29.42,0.5,311,15,-0.39,-0.062,011199171111
5201630,2017-11-30T21:00:00Z,10.0076,130.9680,29.44,0,,,,,,,011117999999
5201630,2017-11-30T22:00:00Z,10.0070,130.9556,29.3,0,,,,,,,011117999999
5201630,2017-11-30T23:00:00Z,10.0052,130.9442,29.37,0,,,,,,,011117999999
5201630,2017-12-01T00:00:00Z,10.0000,130.9310,,,29.42,0.5,311,15,-0.39,-0.062,011199171111
5201630,2017-12-01T00:00:00Z,10.0002,130.9310,29.37,0,,,,,,,011117999999
5201630,2017-12-01T01:00:00Z,9.9966,130.9184,29.44,0,,,,,,,011117999999
5201630,2017-12-01T02:00:00Z,9.9964,130.9062,29.57,0,,,,,,,011117999999
5201630,2017-12-01T03:00:00Z,9.9960,130.8920,,,29.45,0.5,311,15,-0.365,-0.046,011199171111
5201630,2017-12-01T03:00:00Z,9.9958,130.8932,29.64,0,,,,,,,011117999999
5201630,2017-12-01T04:00:00Z,9.9936,130.8818,29.68,0,,,,,,,011117999999
5201630,2017-12-01T05:00:00Z,9.9914,130.8702,29.81,0,,,,,,,011117999999
5201630,2017-12-01T06:00:00Z,9.9910,130.8590,,,29.63,0.5,311,15,-0.319,0.015,011199171111
5201630,2017-12-01T06:00:00Z,9.9914,130.8588,29.86,0,,,,,,,011117999999
5201630,2017-12-01T07:00:00Z,9.9930,130.8488,29.88,0,,,,,,,011117999999
5201630,2017-12-01T08:00:00Z,9.9956,130.8382,29.79,0,,,,,,,011117999999
5201630,2017-12-01T09:00:00Z,9.9990,130.8290,,,29.77,0.5,311,15,-0.289,0.057,011199171111
5201630,2017-12-01T09:00:00Z,9.9986,130.8278,29.75,0,,,,,,,011117999999
5201630,2017-12-01T10:00:00Z,10.0012,130.8182,29.72,0,,,,,,,011117999999
5201630,2017-12-01T11:00:00Z,10.0026,130.8096,29.68,0,,,,,,,011117999999
5201630,2017-12-01T12:00:00Z,10.0020,130.8020,,,29.75,0.5,311,15,-0.269,0.01,011199171111
5201630,2017-12-01T12:00:00Z,10.0020,130.8016,29.64,0,,,,,,,011117999999
5201630,2017-12-01T13:00:00Z,10.0018,130.7928,29.68,0,,,,,,,011117999999
5201630,2017-12-01T14:00:00Z,10.0008,130.7848,29.62,0,,,,,,,011117999999
5201630,2017-12-01T15:00:00Z,10.0010,130.7760,,,29.68,0.5,311,15,-0.269,0.046,011199171111
5201630,2017-12-01T15:00:00Z,10.0008,130.7766,29.62,0,,,,,,,011117999999
5201630,2017-12-01T16:00:00Z,10.0024,130.7674,29.62,0,,,,,,,011117999999
5201630,2017-12-01T17:00:00Z,10.0072,130.7588,29.57,0,,,,,,,011117999999
5201630,2017-12-01T18:00:00Z,10.0110,130.7490,,,29.62,0.5,311,15,-0.233,0.118,011199171111
5201630,2017-12-01T18:00:00Z,10.0114,130.7494,29.57,0,,,,,,,011117999999
5201630,2017-12-01T19:00:00Z,10.0164,130.7416,29.55,0,,,,,,,011117999999
5201630,2017-12-01T20:00:00Z,10.0204,130.7358,29.55,0,,,,,,,011117999999
5201630,2017-12-01T21:00:00Z,10.0240,130.7300,,,29.58,0.5,311,15,-0.223,0.108,011199171111
5201630,2017-12-01T22:00:00Z,10.0280,130.7240,29.55,0,,,,,,,011117999999
5201630,2017-12-01T23:00:00Z,10.0302,130.7148,29.55,0,,,,,,,011117999999
5201630,2017-12-02T00:00:00Z,10.0320,130.7050,,,29.57,0.5,311,15,-0.294,0.051,011199171111
5201630,2017-12-02T00:00:00Z,10.0324,130.7048,29.57,0,,,,,,,011117999999
5201630,2017-12-02T01:00:00Z,10.0346,130.6946,29.64,0,,,,,,,011117999999
5201630,2017-12-02T02:00:00Z,10.0352,130.6844,29.64,0,,,,,,,011117999999
5201630,2017-12-02T03:00:00Z,10.0340,130.6720,,,29.62,0.5,311,15,-0.309,-0.041,011199171111
5201630,2017-12-02T03:00:00Z,10.0338,130.6726,29.75,0,,,,,,,011117999999
5201630,2017-12-02T04:00:00Z,10.0310,130.6624,29.86,0,,,,,,,011117999999
5201630,2017-12-02T05:00:00Z,10.0278,130.6540,29.88,0,,,,,,,011117999999
5201630,2017-12-02T06:00:00Z,10.0240,130.6440,,,29.73,0.5,311,15,-0.253,-0.103,011199171111
5201630,2017-12-02T06:00:00Z,10.0244,130.6442,29.81,0,,,,,,,011117999999
5201630,2017-12-02T07:00:00Z,10.0220,130.6352,29.81,0,,,,,,,011117999999
5201630,2017-12-02T08:00:00Z,10.0182,130.6282,29.75,0,,,,,,,011117999999
5201630,2017-12-02T09:00:00Z,10.0140,130.6220,,,29.78,0.5,311,15,-0.269,-0.087,011199171111
5201630,2017-12-02T09:00:00Z,10.0138,130.6216,29.72,0,,,,,,,011117999999
5201630,2017-12-02T10:00:00Z,10.0110,130.6114,29.68,0,,,,,,,011117999999
5201630,2017-12-02T11:00:00Z,10.0090,130.6002,29.64,0,,,,,,,011117999999
5201630,2017-12-02T12:00:00Z,10.0070,130.5910,,,29.73,0.5,311,15,-0.35,-0.067,011199171111
5201630,2017-12-02T12:00:00Z,10.0066,130.5906,29.64,0,,,,,,,011117999999
5201630,2017-12-02T13:00:00Z,10.0032,130.5810,29.62,0,,,,,,,011117999999
5201630,2017-12-02T14:00:00Z,10.0012,130.5680,29.64,0,,,,,,,011117999999
5201630,2017-12-02T15:00:00Z,10.0010,130.5530,,,29.66,0.5,311,15,-0.345,-0.015,011199171111
5201630,2017-12-02T15:00:00Z,10.0008,130.5544,29.62,0,,,,,,,011117999999
5201630,2017-12-02T16:00:00Z,10.0008,130.5430,29.62,0,,,,,,,011117999999
5201630,2017-12-02T17:00:00Z,10.0020,130.5330,29.62,0,,,,,,,011117999999
5201630,2017-12-02T18:00:00Z,10.0040,130.5230,,,29.63,0.5,311,15,-0.314,0.057,011199171111
5201630,2017-12-02T18:00:00Z,10.0042,130.5230,29.62,0,,,,,,,011117999999
5201630,2017-12-02T19:00:00Z,10.0064,130.5120,29.62,0,,,,,,,011117999999
5201630,2017-12-02T21:00:00Z,10.0120,130.4910,,,29.61,0.5,311,15,-0.385,0.062,011199171111
5201630,2017-12-02T21:00:00Z,10.0116,130.4904,29.57,0,,,,,,,011117999999
5201630,2017-12-02T22:00:00Z,10.0146,130.4794,29.57,0,,,,,,,011117999999
5201630,2017-12-02T23:00:00Z,10.0146,130.4638,29.57,0,,,,,,,011117999999
5201630,2017-12-03T00:00:00Z,10.0160,130.4470,,,29.62,0.5,311,15,-0.41,0.077,011199171111
5201630,2017-12-03T00:00:00Z,10.0164,130.4470,29.57,0,,,,,,,011117999999
5201630,2017-12-03T01:00:00Z,10.0204,130.4342,29.62,0,,,,,,,011117999999
5201630,2017-12-03T02:00:00Z,10.0236,130.4216,29.68,0,,,,,,,011117999999
5201630,2017-12-03T03:00:00Z,10.0270,130.4100,,,29.74,0.5,311,15,-0.324,0.118,011199171111
5201630,2017-12-03T03:00:00Z,10.0268,130.4106,29.75,0,,,,,,,011117999999
5201630,2017-12-03T04:00:00Z,10.0314,130.4012,29.81,0,,,,,,,011117999999
5201630,2017-12-03T05:00:00Z,10.0354,130.3922,29.86,0,,,,,,,011117999999
5201630,2017-12-03T06:00:00Z,10.0390,130.3830,,,29.81,0.5,311,15,-0.243,0.123,011199171111
5201630,2017-12-03T06:00:00Z,10.0386,130.3826,29.88,0,,,,,,,011117999999
5201630,2017-12-03T07:00:00Z,10.0416,130.3734,29.88,0,,,,,,,011117999999
5201630,2017-12-03T08:00:00Z,10.0466,130.3662,29.81,0,,,,,,,011117999999
5201630,2017-12-03T09:00:00Z,10.0510,130.3620,,,29.77,0.5,311,15,-0.157,0.062,011199171111
5201630,2017-12-03T09:00:00Z,10.0514,130.3616,29.75,0,,,,,,,011117999999
5201630,2017-12-03T10:00:00Z,10.0536,130.3590,29.72,0,,,,,,,011117999999
5201630,2017-12-03T11:00:00Z,10.0542,130.3558,29.68,0,,,,,,,011117999999
5201630,2017-12-03T12:00:00Z,10.0510,130.3520,,,29.68,0.5,311,15,-0.142,-0.072,011199171111
5201630,2017-12-03T12:00:00Z,10.0508,130.3520,29.68,0,,,,,,,011117999999
5201630,2017-12-03T13:00:00Z,10.0466,130.3474,29.64,0,,,,,,,011117999999
5201630,2017-12-03T14:00:00Z,10.0418,130.3416,29.64,0,,,,,,,011117999999
5201630,2017-12-03T15:00:00Z,10.0370,130.3340,,,29.64,0.5,311,15,-0.268,-0.149,011199171111
5201630,2017-12-03T15:00:00Z,10.0374,130.3348,29.64,0,,,,,,,011117999999
5201630,2017-12-03T16:00:00Z,10.0316,130.3250,29.62,0,,,,,,,011117999999
5201630,2017-12-03T17:00:00Z,10.0258,130.3130,29.62,0,,,,,,,011117999999
5201630,2017-12-03T18:00:00Z,10.0220,130.2990,,,29.62,0.5,311,15,-0.385,-0.087,011199171111
5201630,2017-12-03T18:00:00Z,10.0216,130.2994,29.62,0,,,,,,,011117999999
5201630,2017-12-03T19:00:00Z,10.0190,130.2852,29.62,0,,,,,,,011117999999
5201630,2017-12-03T20:00:00Z,10.0176,130.2722,29.62,0,,,,,,,011117999999
5201630,2017-12-03T21:00:00Z,10.0200,130.2580,,,29.6,0.5,311,15,-0.431,0.057,011199171111
5201630,2017-12-03T21:00:00Z,10.0200,130.2574,29.62,0,,,,,,,011117999999
5201630,2017-12-03T22:00:00Z,10.0252,130.2418,29.57,0,,,,,,,011117999999
5201630,2017-12-03T23:00:00Z,10.0292,130.2266,29.57,0,,,,,,,011117999999
5201630,2017-12-04T00:00:00Z,10.0330,130.2140,,,29.6,0.5,311,15,-0.334,0.077,011199171111
5201630,2017-12-04T00:00:00Z,10.0328,130.2142,29.57,0,,,,,,,011117999999
5201630,2017-12-04T01:00:00Z,10.0352,130.2036,29.62,0,,,,,,,011117999999
5201630,2017-12-04T02:00:00Z,10.0350,130.1974,29.62,0,,,,,,,011117999999
5201630,2017-12-04T03:00:00Z,10.0350,130.1920,,,29.61,0.5,311,15,-0.172,0.015,011199171111
5201630,2017-12-04T03:00:00Z,10.0352,130.1926,29.62,0,,,,,,,011117999999
5201630,2017-12-04T04:00:00Z,10.0352,130.1878,29.62,0,,,,,,,011117999999
5201630,2017-12-04T05:00:00Z,10.0352,130.1836,29.62,0,,,,,,,011117999999
5201630,2017-12-04T06:00:00Z,10.0360,130.1800,,,29.62,0.5,311,15,-0.122,0.026,011199171111
5201630,2017-12-04T06:00:00Z,10.0360,130.1796,29.62,0,,,,,,,011117999999
5201630,2017-12-04T07:00:00Z,10.0374,130.1754,29.62,0,,,,,,,011117999999
5201630,2017-12-04T08:00:00Z,10.0382,130.1716,29.62,0,,,,,,,011117999999
5201630,2017-12-04T09:00:00Z,10.0400,130.1680,,,29.61,0.5,311,15,-0.081,-0.036,011199171111
5201630,2017-12-04T09:00:00Z,10.0404,130.1676,29.62,0,,,,,,,011117999999
