PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100733,127330,2017-11-01T00:00:00Z,19.9770,123.9840,,,28.08,0.5,311,15,-0.706,0.54,0011199171111
5100733,127330,2017-11-01T00:00:00Z,19.9804,123.9868,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T00:30:00Z,19.9804,123.9868,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T00:45:00Z,19.9756,123.9645,28.08,0,,,,,,,0014417999999
5100733,127330,2017-11-01T01:00:00Z,19.9756,123.9645,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T01:45:00Z,19.9756,123.9645,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T02:30:00Z,19.9756,123.9645,28.11,0,,,,,,,0011117999999
5100733,127330,2017-11-01T02:45:00Z,19.9756,123.9645,28.11,0,,,,,,,0011117999999
5100733,127330,2017-11-01T03:00:00Z,20.0180,123.9010,,,28.08,0.5,311,15,-0.672,0.489,0011199171111
5100733,127330,2017-11-01T05:15:00Z,19.9756,123.9645,28.11,0,,,,,,,0011117999999
5100733,127330,2017-11-01T06:00:00Z,20.0720,123.8450,,,28.09,0.5,311,15,-0.266,0.576,0011199171111
5100733,127330,2017-11-01T07:00:00Z,20.0900,123.8348,28.08,0,,,,,,,0014417999999
5100733,127330,2017-11-01T08:00:00Z,20.0901,123.8356,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T08:30:00Z,20.0901,123.8356,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T08:45:00Z,20.1260,123.8572,28.08,0,,,,,,,0014417999999
5100733,127330,2017-11-01T09:00:00Z,20.1300,123.8460,,,28.09,0.5,311,15,-0.285,0.628,0011199171111
5100733,127330,2017-11-01T09:45:00Z,20.1260,123.8572,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T10:00:00Z,20.1442,123.8133,28.08,0,,,,,,,0014417999999
5100733,127330,2017-11-01T10:15:00Z,20.1442,123.8133,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T11:15:00Z,20.1534,123.8106,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T11:45:00Z,20.1900,123.7878,28.01,0,,,,,,,0014417999999
5100733,127330,2017-11-01T12:00:00Z,20.1940,123.7860,,,28.07,0.5,311,15,-0.396,0.571,0011199171111
5100733,127330,2017-11-01T12:00:00Z,20.1900,123.7878,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T12:15:00Z,20.1900,123.7878,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T12:45:00Z,20.1900,123.7878,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T13:00:00Z,20.1900,123.7878,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T13:45:00Z,20.1900,123.7878,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T15:00:00Z,20.2410,123.7640,,,28.02,0.5,311,15,-0.198,0.442,0011199171111
5100733,127330,2017-11-01T17:45:00Z,20.1900,123.7878,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T18:00:00Z,20.2800,123.7450,,,28.04,0.5,311,15,-0.251,0.36,0011199171111
5100733,127330,2017-11-01T18:00:00Z,20.1900,123.7878,28.08,0,,,,,,,0011117999999
5100733,127330,2017-11-01T19:30:00Z,20.1900,123.7878,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-01T19:45:00Z,20.3000,123.7305,28.05,0,,,,,,,0014417999999
5100733,127330,2017-11-01T20:30:00Z,20.3000,123.7305,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-01T21:00:00Z,20.3110,123.7120,,,28.05,0.5,311,15,-0.439,0.345,0011199171111
5100733,127330,2017-11-01T21:15:00Z,20.3000,123.7305,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-01T21:30:00Z,20.3000,123.7305,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-01T22:00:00Z,20.3000,123.7305,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-01T22:15:00Z,20.3000,123.7305,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T22:30:00Z,20.3285,123.6811,28.01,0,,,,,,,0014417999999
5100733,127330,2017-11-01T22:45:00Z,20.3288,123.6820,28.01,0,,,,,,,0011117999999
5100733,127330,2017-11-01T23:45:00Z,20.3288,123.6820,28.05,0,,,,,,,0011117999999
5100733,127330,2017-11-02T00:00:00Z,20.3470,123.6540,,,28.04,0.5,311,15,-0.473,0.406,0011199171111
5100733,127330,2017-11-02T00:15:00Z,20.3514,123.6482,28.05,0,,,,,,,0011117999999
