PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5200598,127007,2017-11-01T00:00:00Z,29.2976,141.6210,27,0,0011117
5200598,127007,2017-11-01T01:00:00Z,29.2976,141.6210,26.9,0,0011117
5200598,127007,2017-11-01T02:00:00Z,29.2976,141.6210,26.7,0,0011117
5200598,127007,2017-11-01T03:00:00Z,29.3809,141.6068,26.55,0,0014417
5200598,127007,2017-11-01T04:00:00Z,29.3809,141.6068,26.5,0,0011117
5200598,127007,2017-11-01T05:00:00Z,29.3809,141.6068,26.55,0,0011117
5200598,127007,2017-11-01T06:00:00Z,29.3809,141.6068,26.5,0,0011117
5200598,127007,2017-11-01T07:00:00Z,29.3809,141.6068,26.45,0,0011117
5200598,127007,2017-11-01T08:00:00Z,29.4111,141.6061,26.35,0,0011117
5200598,127007,2017-11-01T09:00:00Z,29.4119,141.6034,26.25,0,0011117
5200598,127007,2017-11-01T10:00:00Z,29.4127,141.6010,26.2,0,0011117
5200598,127007,2017-11-01T11:00:00Z,29.4364,141.5760,26.15,0,0011117
5200598,127007,2017-11-01T12:00:00Z,29.4407,141.5857,26.15,0,0011117
5200598,127007,2017-11-01T13:00:00Z,29.4407,141.5857,26.1,0,0011117
5200598,127007,2017-11-01T14:00:00Z,29.4407,141.5857,26.1,0,0011117
5200598,127007,2017-11-01T15:00:00Z,29.5683,141.4890,26.05,0,0014417
5200598,127007,2017-11-01T16:00:00Z,29.5686,141.4889,26,0,0011117
5200598,127007,2017-11-01T17:00:00Z,29.5686,141.4889,25.95,0,0011117
5200598,127007,2017-11-01T18:00:00Z,29.5686,141.4889,25.95,0,0011117
5200598,127007,2017-11-01T19:00:00Z,29.6101,141.4572,25.85,0,0011117
5200598,127007,2017-11-01T20:00:00Z,29.6142,141.4559,25.65,0,0011117
5200598,127007,2017-11-01T21:00:00Z,29.6505,141.4414,25.65,0,0011117
5200598,127007,2017-11-01T22:00:00Z,29.6821,141.4234,25.65,0,0011117
5200598,127007,2017-11-01T23:00:00Z,29.6988,141.4200,25.6,0,0011117
5200598,127007,2017-11-02T00:00:00Z,29.7330,141.4131,25.6,0,0011117
5200598,127007,2017-11-02T01:00:00Z,29.8014,141.3898,25.65,0,0014417
