PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201621,2017-11-23T06:00:00Z,7.9980,127.2740,,,26.16,0.5,311,15,-0.046,-0.401,011199171111
5201621,2017-11-23T06:00:00Z,7.9982,127.2740,-0.01,0,,,,,,,011127999999
5201621,2017-11-23T07:00:00Z,7.9902,127.2704,29.8,0,,,,,,,011117999999
5201621,2017-11-23T08:00:00Z,7.9792,127.2684,29.76,0,,,,,,,011117999999
5201621,2017-11-23T09:00:00Z,7.9660,127.2690,,,26.16,0.5,311,15,-0.046,-0.401,011199171111
5201621,2017-11-23T09:00:00Z,7.9650,127.2690,29.68,0,,,,,,,011117999999
5201621,2017-11-23T10:00:00Z,7.9494,127.2694,29.68,0,,,,,,,011117999999
5201621,2017-11-23T11:00:00Z,7.9342,127.2688,29.68,0,,,,,,,011117999999
5201621,2017-11-23T12:00:00Z,7.9200,127.2650,,,29.64,0.5,311,15,-0.082,-0.386,011199171111
5201621,2017-11-23T12:00:00Z,7.9204,127.2648,29.64,0,,,,,,,011117999999
5201621,2017-11-23T13:00:00Z,7.9098,127.2618,29.62,0,,,,,,,011117999999
5201621,2017-11-23T14:00:00Z,7.9000,127.2584,29.61,0,,,,,,,011117999999
5201621,2017-11-23T15:00:00Z,7.8910,127.2530,,,29.54,0.5,311,15,-0.102,-0.242,011199171111
5201621,2017-11-23T15:00:00Z,7.8920,127.2538,29.52,0,,,,,,,011117999999
5201621,2017-11-23T16:00:00Z,7.8854,127.2494,29.48,0,,,,,,,011117999999
5201621,2017-11-23T17:00:00Z,7.8790,127.2458,29.45,0,,,,,,,011117999999
5201621,2017-11-23T18:00:00Z,7.8730,127.2450,,,29.45,0.5,311,15,-0.02,-0.211,011199171111
5201621,2017-11-23T18:00:00Z,7.8732,127.2450,29.45,0,,,,,,,011117999999
5201621,2017-11-23T19:00:00Z,7.8690,127.2440,29.43,0,,,,,,,011117999999
5201621,2017-11-23T20:00:00Z,7.8608,127.2456,29.42,0,,,,,,,011117999999
5201621,2017-11-23T21:00:00Z,7.8500,127.2490,,,29.4,0.5,311,15,0.056,-0.273,011199171111
5201621,2017-11-23T21:00:00Z,7.8492,127.2490,29.38,0,,,,,,,011117999999
5201621,2017-11-23T22:00:00Z,7.8408,127.2526,29.37,0,,,,,,,011117999999
5201621,2017-11-23T23:00:00Z,7.8324,127.2546,29.37,0,,,,,,,011117999999
5201621,2017-11-24T00:00:00Z,7.8200,127.2560,,,29.4,0.5,311,15,-0.031,-0.288,011199171111
5201621,2017-11-24T00:00:00Z,7.8202,127.2556,29.37,0,,,,,,,011117999999
5201621,2017-11-24T01:00:00Z,7.8102,127.2534,29.39,0,,,,,,,011117999999
5201621,2017-11-24T02:00:00Z,7.8018,127.2504,29.43,0,,,,,,,011117999999
5201621,2017-11-24T03:00:00Z,7.7940,127.2430,,,29.44,0.5,311,15,-0.153,-0.242,011199171111
5201621,2017-11-24T03:00:00Z,7.7950,127.2440,29.47,0,,,,,,,011117999999
5201621,2017-11-24T04:00:00Z,7.7882,127.2360,29.45,0,,,,,,,011117999999
5201621,2017-11-24T05:00:00Z,7.7824,127.2298,29.49,0,,,,,,,011117999999
5201621,2017-11-24T06:00:00Z,7.7730,127.2260,,,29.48,0.5,311,15,-0.138,-0.304,011199171111
5201621,2017-11-24T06:00:00Z,7.7728,127.2258,29.5,0,,,,,,,011117999999
5201621,2017-11-24T07:00:00Z,7.7584,127.2234,29.51,0,,,,,,,011117999999
5201621,2017-11-24T08:00:00Z,7.7458,127.2192,29.49,0,,,,,,,011117999999
5201621,2017-11-24T09:00:00Z,7.7350,127.2160,,,29.47,0.5,311,15,-0.061,-0.406,011199171111
5201621,2017-11-24T09:00:00Z,7.7338,127.2158,29.49,0,,,,,,,011117999999
5201621,2017-11-24T10:00:00Z,7.7216,127.2142,29.47,0,,,,,,,011117999999
5201621,2017-11-24T11:00:00Z,7.7092,127.2144,29.44,0,,,,,,,011117999999
5201621,2017-11-24T12:00:00Z,7.6940,127.2140,,,29.44,0.5,311,15,-0.056,-0.468,011199171111
5201621,2017-11-24T12:00:00Z,7.6944,127.2136,29.43,0,,,,,,,011117999999
5201621,2017-11-24T14:00:00Z,7.6628,127.2078,29.42,0,,,,,,,011117999999
5201621,2017-11-24T15:00:00Z,7.6440,127.2050,,,29.39,0.5,311,15,-0.061,-0.504,011199171111
5201621,2017-11-24T15:00:00Z,7.6464,127.2052,29.39,0,,,,,,,011117999999
5201621,2017-11-24T16:00:00Z,7.6290,127.2050,29.37,0,,,,,,,011117999999
5201621,2017-11-24T17:00:00Z,7.6120,127.2036,29.36,0,,,,,,,011117999999
5201621,2017-11-24T18:00:00Z,7.5960,127.2020,,,29.35,0.5,311,15,-0.025,-0.478,011199171111
5201621,2017-11-24T18:00:00Z,7.5960,127.2018,29.36,0,,,,,,,011117999999
5201621,2017-11-24T19:00:00Z,7.5814,127.2006,29.32,0,,,,,,,011117999999
5201621,2017-11-24T20:00:00Z,7.5658,127.2006,29.33,0,,,,,,,011117999999
5201621,2017-11-24T21:00:00Z,7.5510,127.2000,,,29.33,0.5,311,15,-0.036,-0.489,011199171111
5201621,2017-11-24T21:00:00Z,7.5496,127.2004,29.31,0,,,,,,,011117999999
5201621,2017-11-24T22:00:00Z,7.5324,127.2022,29.31,0,,,,,,,011117999999
5201621,2017-11-24T23:00:00Z,7.5158,127.2014,29.32,0,,,,,,,011117999999
5201621,2017-11-25T00:00:00Z,7.5010,127.1950,,,29.34,0.5,311,15,-0.204,-0.535,011199171111
5201621,2017-11-25T00:00:00Z,7.5010,127.1946,29.33,0,,,,,,,011117999999
5201621,2017-11-25T01:00:00Z,7.4848,127.1860,29.35,0,,,,,,,011117999999
5201621,2017-11-25T02:00:00Z,7.4670,127.1738,29.36,0,,,,,,,011117999999
5201621,2017-11-25T03:00:00Z,7.4470,127.1600,,,29.35,0.5,311,15,-0.327,-0.576,011199171111
