PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201563,2017-11-01T00:00:00Z,24.6570,126.7550,,,,,,,26.89,0.5,311,15,-0.117,0.046,0111999999171111
5201563,2017-11-01T00:56:00Z,24.6587,126.7494,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T01:57:00Z,24.6611,126.7377,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T02:57:00Z,24.6633,126.7250,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T03:00:00Z,24.6630,126.7230,,,,,,,26.89,0.5,311,15,-0.332,-0.005,0111999999171111
5201563,2017-11-01T03:55:00Z,24.6630,126.7122,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T04:56:00Z,24.6604,126.6978,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T05:55:00Z,24.6557,126.6836,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T06:00:00Z,24.6560,126.6840,,,,,,,26.89,0.5,311,15,-0.449,-0.087,0111999999171111
5201563,2017-11-01T06:57:00Z,24.6505,126.6680,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T07:55:00Z,24.6445,126.6502,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T08:55:00Z,24.6449,126.6296,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T09:00:00Z,24.6460,126.6270,,,,,,,26.89,0.5,311,15,-0.505,0.01,0111999999171111
5201563,2017-11-01T09:56:00Z,24.6496,126.6071,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T10:55:00Z,24.6568,126.5816,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T12:00:00Z,24.6580,126.5760,,,,,,,26.89,0.5,311,15,-0.598,0.34,0111999999171111
5201563,2017-11-01T12:00:00Z,24.6568,126.5816,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T12:57:00Z,24.6779,126.5360,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T13:55:00Z,24.6931,126.5169,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T14:55:00Z,24.7100,126.5016,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T15:00:00Z,24.7120,126.4990,,,,,,,26.88,0.5,311,15,-0.472,0.504,0111999999171111
5201563,2017-11-01T15:56:00Z,24.7238,126.4857,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T16:55:00Z,24.7431,126.4802,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T17:57:00Z,24.7561,126.4749,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T18:00:00Z,24.7560,126.4750,,,,,,,26.84,0.5,311,15,-0.131,0.324,0111999999171111
5201563,2017-11-01T18:56:00Z,24.7693,126.4727,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T19:55:00Z,24.7708,126.4723,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T20:57:00Z,24.7752,126.4711,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T21:00:00Z,24.7750,126.4710,,,,,,,26.81,0.5,311,15,-0.014,0.098,0111999999171111
5201563,2017-11-01T21:55:00Z,24.7774,126.4716,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T22:55:00Z,24.7776,126.4721,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-01T23:55:00Z,24.7750,126.4718,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-02T00:00:00Z,24.7750,126.4720,,,,,,,26.81,0.5,311,15,-0.107,-0.051,0111999999171111
5201563,2017-11-02T00:56:00Z,24.7719,126.4669,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-02T01:56:00Z,24.7675,126.4595,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-02T02:56:00Z,24.7653,126.4494,26.8,0,,,,,,,,,,,0111179999999999
5201563,2017-11-02T03:00:00Z,24.7650,126.4480,,,,,,,26.84,0.5,311,15,-0.327,-0.093,0111999999171111
5201563,2017-11-02T03:55:00Z,24.7642,126.4370,26.89,0,,,,,,,,,,,0111179999999999
5201563,2017-11-02T04:55:00Z,24.7604,126.4221,26.89,0,,,,,,,,,,,0111179999999999
