PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201617,2017-11-21T04:00:00Z,8.0242,129.6418,29.94,0,,,,,,,011117999999
5201617,2017-11-21T05:00:00Z,8.0334,129.6376,29.98,0,,,,,,,011117999999
5201617,2017-11-21T06:00:00Z,8.0410,129.6310,,,29.9,0.5,311,15,-0.255,0.298,011199171111
5201617,2017-11-21T06:00:00Z,8.0414,129.6312,29.99,0,,,,,,,011117999999
5201617,2017-11-21T07:00:00Z,8.0490,129.6228,29.97,0,,,,,,,011117999999
5201617,2017-11-21T08:00:00Z,8.0550,129.6140,29.93,0,,,,,,,011117999999
5201617,2017-11-21T09:00:00Z,8.0650,129.6050,,,29.9,0.5,311,15,-0.255,0.298,011199171111
5201617,2017-11-21T09:00:00Z,8.0662,129.6038,29.88,0,,,,,,,011117999999
5201617,2017-11-21T10:00:00Z,8.0784,129.5944,29.87,0,,,,,,,011117999999
5201617,2017-11-21T11:00:00Z,8.0908,129.5880,29.85,0,,,,,,,011117999999
5201617,2017-11-21T12:00:00Z,8.0990,129.5810,,,29.84,0.5,311,15,-0.168,0.226,011199171111
5201617,2017-11-21T12:00:00Z,8.0986,129.5814,29.82,0,,,,,,,011117999999
5201617,2017-11-21T13:00:00Z,8.1006,129.5774,29.81,0,,,,,,,011117999999
5201617,2017-11-21T14:00:00Z,8.1044,129.5758,29.81,0,,,,,,,011117999999
5201617,2017-11-21T15:00:00Z,8.1090,129.5720,,,29.81,0.5,311,15,-0.102,0.159,011199171111
5201617,2017-11-21T15:00:00Z,8.1086,129.5720,29.81,0,,,,,,,011117999999
5201617,2017-11-21T16:00:00Z,8.1126,129.5680,29.81,0,,,,,,,011117999999
5201617,2017-11-21T17:00:00Z,8.1206,129.5650,29.8,0,,,,,,,011117999999
5201617,2017-11-21T18:00:00Z,8.1300,129.5610,,,29.8,0.5,311,15,-0.112,0.201,011199171111
5201617,2017-11-21T18:00:00Z,8.1302,129.5606,29.8,0,,,,,,,011117999999
5201617,2017-11-21T19:00:00Z,8.1398,129.5584,29.8,0,,,,,,,011117999999
5201617,2017-11-21T20:00:00Z,8.1454,129.5558,29.8,0,,,,,,,011117999999
5201617,2017-11-21T21:00:00Z,8.1480,129.5500,,,29.8,0.5,311,15,-0.178,0.057,011199171111
5201617,2017-11-21T21:00:00Z,8.1480,129.5498,29.8,0,,,,,,,011117999999
5201617,2017-11-21T22:00:00Z,8.1482,129.5420,29.8,0,,,,,,,011117999999
5201617,2017-11-21T23:00:00Z,8.1444,129.5340,29.8,0,,,,,,,011117999999
5201617,2017-11-22T00:00:00Z,8.1410,129.5260,,,29.83,0.5,311,15,-0.255,-0.046,011199171111
5201617,2017-11-22T00:00:00Z,8.1408,129.5262,29.81,0,,,,,,,011117999999
5201617,2017-11-22T01:00:00Z,8.1386,129.5186,29.82,0,,,,,,,011117999999
5201617,2017-11-22T02:00:00Z,8.1390,129.5088,29.87,0,,,,,,,011117999999
5201617,2017-11-22T03:00:00Z,8.1390,129.5000,,,29.9,0.5,311,15,-0.29,-0.051,011199171111
5201617,2017-11-22T03:00:00Z,8.1390,129.5010,29.92,0,,,,,,,011117999999
5201617,2017-11-22T04:00:00Z,8.1364,129.4926,29.93,0,,,,,,,011117999999
5201617,2017-11-22T05:00:00Z,8.1326,129.4818,29.97,0,,,,,,,011117999999
5201617,2017-11-22T06:00:00Z,8.1310,129.4690,,,29.93,0.5,311,15,-0.392,-0.077,011199171111
5201617,2017-11-22T06:00:00Z,8.1312,129.4686,29.99,0,,,,,,,011117999999
5201617,2017-11-22T07:00:00Z,8.1294,129.4524,29.95,0,,,,,,,011117999999
5201617,2017-11-22T08:00:00Z,8.1288,129.4364,29.93,0,,,,,,,011117999999
5201617,2017-11-22T09:00:00Z,8.1240,129.4230,,,29.9,0.5,311,15,-0.453,-0.139,011199171111
5201617,2017-11-22T09:00:00Z,8.1236,129.4220,29.88,0,,,,,,,011117999999
5201617,2017-11-22T10:00:00Z,8.1174,129.4090,29.87,0,,,,,,,011117999999
5201617,2017-11-22T11:00:00Z,8.1106,129.3956,29.86,0,,,,,,,011117999999
5201617,2017-11-22T12:00:00Z,8.1040,129.3800,,,29.84,0.5,311,15,-0.474,-0.134,011199171111
5201617,2017-11-22T12:00:00Z,8.1042,129.3804,29.83,0,,,,,,,011117999999
5201617,2017-11-22T13:00:00Z,8.1008,129.3650,29.82,0,,,,,,,011117999999
5201617,2017-11-22T14:00:00Z,8.0990,129.3492,29.82,0,,,,,,,011117999999
