PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
3200803,81935,2017-11-01T00:00:00Z,11.2805,138.3744,29.66,0,0011117
3200803,81935,2017-11-01T01:00:00Z,11.2805,138.3744,29.7,0,0011117
3200803,81935,2017-11-01T02:00:00Z,11.2805,138.3744,29.75,0,0011117
3200803,81935,2017-11-01T03:00:00Z,11.2539,138.2788,29.81,0,0011117
3200803,81935,2017-11-01T04:00:00Z,11.2539,138.2788,29.88,0,0011117
3200803,81935,2017-11-01T05:00:00Z,11.2539,138.2788,29.86,0,0011117
3200803,81935,2017-11-01T06:00:00Z,11.2539,138.2788,29.79,0,0011117
3200803,81935,2017-11-01T07:00:00Z,11.2482,138.2481,29.69,0,0011117
3200803,81935,2017-11-01T08:00:00Z,11.2420,138.2287,29.67,0,0011117
3200803,81935,2017-11-01T09:00:00Z,11.2424,138.2166,29.66,0,0011117
3200803,81935,2017-11-01T10:00:00Z,11.2318,138.1906,29.66,0,0011117
3200803,81935,2017-11-01T11:00:00Z,11.2261,138.1825,29.65,0,0011117
3200803,81935,2017-11-01T12:00:00Z,11.2261,138.1825,29.64,0,0011117
3200803,81935,2017-11-01T13:00:00Z,11.2219,138.1481,29.64,0,0011117
3200803,81935,2017-11-01T14:00:00Z,11.2219,138.1481,29.64,0,0011117
3200803,81935,2017-11-01T15:00:00Z,11.2219,138.1481,29.62,0,0011117
3200803,81935,2017-11-01T16:00:00Z,11.2104,138.0924,29.63,0,0011117
3200803,81935,2017-11-01T17:00:00Z,11.2071,138.0967,29.62,0,0011117
3200803,81935,2017-11-01T18:00:00Z,11.2219,138.1481,29.6,0,0014417
3200803,81935,2017-11-01T19:00:00Z,11.2104,138.0924,29.61,0,0014417
3200803,81935,2017-11-01T20:00:00Z,11.2130,138.0517,29.59,0,0011117
3200803,81935,2017-11-01T21:00:00Z,11.2001,138.0429,29.59,0,0011117
3200803,81935,2017-11-01T22:00:00Z,11.1972,138.0328,29.6,0,0011117
3200803,81935,2017-11-01T23:00:00Z,11.1997,138.0241,29.63,0,0011117
3200803,81935,2017-11-02T00:00:00Z,11.2029,138.0144,29.64,0,0011117
3200803,81935,2017-11-02T01:00:00Z,11.2029,138.0144,29.61,0,0011117
3200803,81935,2017-11-02T02:00:00Z,11.2029,138.0144,29.61,0,0011117
3200803,81935,2017-11-02T03:00:00Z,11.2086,137.9581,29.49,0,0011117
3200803,81935,2017-11-02T04:00:00Z,11.2086,137.9581,29.46,0,0011117
3200803,81935,2017-11-02T05:00:00Z,11.2086,137.9581,29.46,0,0011117
3200803,81935,2017-11-02T06:00:00Z,11.2086,137.9581,29.23,0,0011117
3200803,81935,2017-11-02T07:00:00Z,11.2259,137.9468,29.17,0,0011117
3200803,81935,2017-11-02T08:00:00Z,11.2324,137.9448,29.15,0,0011117
3200803,81935,2017-11-02T09:00:00Z,11.2445,137.9524,28.9,0,0011117
3200803,81935,2017-11-02T10:00:00Z,11.2450,137.9484,28.92,0,0011117
3200803,81935,2017-11-02T11:00:00Z,11.2547,137.9698,28.7,0,0011117
3200803,81935,2017-11-02T12:00:00Z,11.2559,137.9730,28.81,0,0011117
3200803,81935,2017-11-02T13:00:00Z,11.2512,137.9774,28.59,0,0011117
3200803,81935,2017-11-02T14:00:00Z,11.2512,137.9774,28.56,0,0011117
3200803,81935,2017-11-02T15:00:00Z,11.2512,137.9774,28.72,0,0011117
