PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
1301541,2018-02-16T06:00:00Z,2.6360,156.3300,,,,,,,29.92,0.5,311,15,-0.206,0.514,0111999999171111
1301541,2018-02-16T06:04:00Z,2.6358,156.3298,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T07:00:00Z,2.6494,156.3232,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T08:00:00Z,2.6656,156.3146,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T09:00:00Z,2.6820,156.3080,,,,,,,29.92,0.5,311,15,-0.206,0.514,0111999999171111
1301541,2018-02-16T09:00:00Z,2.6830,156.3076,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T10:00:00Z,2.7006,156.3000,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T11:00:00Z,2.7188,156.2938,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T12:00:00Z,2.7360,156.2900,,,,,,,29.92,0.5,311,15,-0.113,0.54,0111999999171111
1301541,2018-02-16T12:00:00Z,2.7364,156.2894,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T13:00:00Z,2.7546,156.2882,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T14:00:00Z,2.7718,156.2862,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T15:00:00Z,2.7870,156.2860,,,,,,,29.93,0.5,311,15,-0.031,0.489,0111999999171111
1301541,2018-02-16T15:00:00Z,2.7864,156.2864,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T16:00:00Z,2.8002,156.2860,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T17:00:00Z,2.8158,156.2852,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T18:00:00Z,2.8310,156.2840,,,,,,,29.93,0.5,311,15,-0.057,0.442,0111999999171111
1301541,2018-02-16T18:00:00Z,2.8312,156.2838,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T19:00:00Z,2.8456,156.2822,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T20:00:00Z,2.8600,156.2792,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T21:00:00Z,2.8730,156.2750,,,,,,,29.92,0.5,311,15,-0.092,0.478,0111999999171111
1301541,2018-02-16T21:00:00Z,2.8744,156.2754,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T22:00:00Z,2.8904,156.2714,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-16T23:00:00Z,2.9074,156.2684,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T00:00:00Z,2.9240,156.2660,,,,,,,29.9,0.5,311,15,-0.026,0.463,0111999999171111
1301541,2018-02-17T00:00:00Z,2.9236,156.2662,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T01:00:00Z,2.9384,156.2656,29.93,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T02:00:00Z,2.9512,156.2672,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T03:00:00Z,2.9630,156.2700,,,,,,,29.89,0.5,311,15,0.057,0.36,0111999999171111
1301541,2018-02-17T03:00:00Z,2.9620,156.2698,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T04:00:00Z,2.9734,156.2744,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T05:00:00Z,2.9834,156.2764,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T06:00:00Z,2.9940,156.2770,,,,,,,29.88,0.5,311,15,0.051,0.34,0111999999171111
1301541,2018-02-17T06:00:00Z,2.9938,156.2770,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T07:00:00Z,3.0054,156.2778,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T08:00:00Z,3.0182,156.2786,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T09:00:00Z,3.0290,156.2800,,,,,,,29.88,0.5,311,15,0.046,0.355,0111999999171111
1301541,2018-02-17T09:00:00Z,3.0298,156.2798,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T10:00:00Z,3.0430,156.2814,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T11:00:00Z,3.0542,156.2832,29.88,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T12:00:00Z,3.0630,156.2860,,,,,,,29.87,0.5,311,15,0.092,0.288,0111999999171111
1301541,2018-02-17T12:00:00Z,3.0626,156.2848,29.86,0,,,,,,,,,,,0111179999999999
1301541,2018-02-17T13:00:00Z,3.0724,156.2940,29.86,0,,,,,,,,,,,0111179999999999
