PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201504,2018-02-07T02:15:00Z,8.5002,134.6248,29.45,0,,,,,,,011117999999
5201504,2018-02-07T02:20:00Z,8.5018,134.6240,29.39,0,,,,,,,011117999999
5201504,2018-02-07T02:25:00Z,8.5032,134.6230,29.41,0,,,,,,,011117999999
5201504,2018-02-07T02:32:00Z,8.5052,134.6216,29.39,0,,,,,,,011117999999
5201504,2018-02-07T02:35:00Z,8.5058,134.6210,29.41,0,,,,,,,011117999999
5201504,2018-02-07T02:40:00Z,8.5072,134.6202,29.39,0,,,,,,,011117999999
5201504,2018-02-07T02:45:00Z,8.5084,134.6192,29.41,0,,,,,,,011117999999
5201504,2018-02-07T02:50:00Z,8.5098,134.6182,29.43,0,,,,,,,011117999999
5201504,2018-02-07T03:00:00Z,8.5124,134.6158,29.5,0,,,,,,,011117999999
5201504,2018-02-07T03:05:00Z,8.5136,134.6148,29.5,0,,,,,,,011117999999
5201504,2018-02-07T03:10:00Z,8.5150,134.6136,29.49,0,,,,,,,011117999999
5201504,2018-02-07T03:15:00Z,8.5162,134.6124,29.49,0,,,,,,,011117999999
5201504,2018-02-07T03:20:00Z,8.5172,134.6112,29.49,0,,,,,,,011117999999
5201504,2018-02-07T03:25:00Z,8.5184,134.6100,29.5,0,,,,,,,011117999999
5201504,2018-02-07T03:30:00Z,8.5196,134.6090,29.5,0,,,,,,,011117999999
5201504,2018-02-07T03:35:00Z,8.5206,134.6080,29.49,0,,,,,,,011117999999
5201504,2018-02-07T03:40:00Z,8.5218,134.6068,29.47,0,,,,,,,011117999999
5201504,2018-02-07T03:45:00Z,8.5228,134.6056,29.43,0,,,,,,,011117999999
5201504,2018-02-07T03:50:00Z,8.5240,134.6044,29.43,0,,,,,,,011117999999
5201504,2018-02-07T03:55:00Z,8.5250,134.6034,29.44,0,,,,,,,011117999999
5201504,2018-02-07T04:00:00Z,8.5260,134.6020,29.47,0,,,,,,,011117999999
5201504,2018-02-07T04:05:00Z,8.5270,134.6010,29.43,0,,,,,,,011117999999
5201504,2018-02-07T04:10:00Z,8.5280,134.5998,29.43,0,,,,,,,011117999999
5201504,2018-02-07T04:15:00Z,8.5288,134.5988,29.45,0,,,,,,,011117999999
5201504,2018-02-07T04:20:00Z,8.5298,134.5976,29.47,0,,,,,,,011117999999
5201504,2018-02-07T04:25:00Z,8.5308,134.5966,29.47,0,,,,,,,011117999999
5201504,2018-02-07T04:30:00Z,8.5318,134.5956,29.47,0,,,,,,,011117999999
5201504,2018-02-07T04:35:00Z,8.5328,134.5944,29.49,0,,,,,,,011117999999
5201504,2018-02-07T04:40:00Z,8.5336,134.5934,29.44,0,,,,,,,011117999999
5201504,2018-02-07T04:45:00Z,8.5344,134.5922,29.43,0,,,,,,,011117999999
5201504,2018-02-07T04:50:00Z,8.5352,134.5910,29.43,0,,,,,,,011117999999
5201504,2018-02-07T04:55:00Z,8.5360,134.5900,29.43,0,,,,,,,011117999999
5201504,2018-02-07T05:00:00Z,8.5368,134.5888,29.43,0,,,,,,,011117999999
5201504,2018-02-07T05:05:00Z,8.5376,134.5878,29.48,0,,,,,,,011117999999
5201504,2018-02-07T05:10:00Z,8.5384,134.5868,29.44,0,,,,,,,011117999999
5201504,2018-02-07T05:15:00Z,8.5392,134.5856,29.43,0,,,,,,,011117999999
5201504,2018-02-07T05:20:00Z,8.5400,134.5846,29.44,0,,,,,,,011117999999
5201504,2018-02-07T05:25:00Z,8.5410,134.5834,29.43,0,,,,,,,011117999999
5201504,2018-02-07T05:30:00Z,8.5418,134.5824,29.41,0,,,,,,,011117999999
5201504,2018-02-07T05:35:00Z,8.5424,134.5814,29.42,0,,,,,,,011117999999
5201504,2018-02-07T05:40:00Z,8.5432,134.5802,29.43,0,,,,,,,011117999999
5201504,2018-02-07T05:45:00Z,8.5440,134.5790,29.39,0,,,,,,,011117999999
5201504,2018-02-07T05:50:00Z,8.5448,134.5780,29.37,0,,,,,,,011117999999
5201504,2018-02-07T05:55:00Z,8.5452,134.5770,29.37,0,,,,,,,011117999999
5201504,2018-02-07T06:10:00Z,8.5468,134.5736,29.39,0,,,,,,,011117999999
5201504,2018-02-07T06:15:00Z,8.5474,134.5724,29.38,0,,,,,,,011117999999
5201504,2018-02-07T06:20:00Z,8.5480,134.5712,29.39,0,,,,,,,011117999999
5201504,2018-02-07T06:25:00Z,8.5484,134.5700,29.41,0,,,,,,,011117999999
5201504,2018-02-07T06:30:00Z,8.5488,134.5688,29.38,0,,,,,,,011117999999
5201504,2018-02-07T06:35:00Z,8.5494,134.5676,29.37,0,,,,,,,011117999999
5201504,2018-02-07T06:40:00Z,8.5500,134.5666,29.36,0,,,,,,,011117999999
5201504,2018-02-07T06:45:00Z,8.5506,134.5654,29.35,0,,,,,,,011117999999
5201504,2018-02-07T06:50:00Z,8.5512,134.5642,29.32,0,,,,,,,011117999999
5201504,2018-02-07T06:55:00Z,8.5518,134.5632,29.31,0,,,,,,,011117999999
5201504,2018-02-07T07:00:00Z,8.5522,134.5622,29.3,0,,,,,,,011117999999
5201504,2018-02-07T07:05:00Z,8.5526,134.5610,29.3,0,,,,,,,011117999999
5201504,2018-02-07T07:10:00Z,8.5532,134.5600,29.3,0,,,,,,,011117999999
5201504,2018-02-07T07:15:00Z,8.5536,134.5588,29.29,0,,,,,,,011117999999
5201504,2018-02-07T07:20:00Z,8.5540,134.5578,29.29,0,,,,,,,011117999999
5201504,2018-02-07T07:25:00Z,8.5546,134.5566,29.27,0,,,,,,,011117999999
5201504,2018-02-07T07:30:00Z,8.5552,134.5558,29.26,0,,,,,,,011117999999
5201504,2018-02-07T07:35:00Z,8.5558,134.5548,29.29,0,,,,,,,011117999999
5201504,2018-02-07T07:40:00Z,8.5564,134.5536,29.26,0,,,,,,,011117999999
