PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101713,2017-11-03T20:00:00Z,38.8150,150.0660,19.8,1010,0,2.5,01111171
2101713,2017-11-03T21:00:00Z,38.7840,150.0570,19.7,1010.4,0,2.2,01111171
2101713,2017-11-03T22:00:00Z,38.7540,150.0400,19.7,1012,0,2.4,01111171
2101713,2017-11-03T23:00:00Z,38.7280,150.0160,20,1013.1,0,2.3,01111171
2101713,2017-11-04T00:00:00Z,38.7090,149.9860,20.1,1014.2,0,2.2,01111171
2101713,2017-11-04T01:00:00Z,38.6980,149.9550,20.2,1014.5,0,2.2,01111171
2101713,2017-11-04T02:00:00Z,38.6920,149.9300,20.2,1014.4,0,2.2,01111171
2101713,2017-11-04T03:00:00Z,38.6900,149.9070,20.2,1014,0,2.2,01111171
2101713,2017-11-04T04:00:00Z,38.6930,149.8870,20.3,1014.2,0,2.3,01111171
2101713,2017-11-04T05:00:00Z,38.7000,149.8720,20.3,1014.9,0,2,01111171
2101713,2017-11-04T06:00:00Z,38.7060,149.8640,20.3,1015,0,2,01111171
2101713,2017-11-04T07:00:00Z,38.7100,149.8590,20.3,1014.9,0,2.2,01111171
2101713,2017-11-04T08:00:00Z,38.7090,149.8570,20.3,1016,0,2.2,01111171
2101713,2017-11-04T09:00:00Z,38.7040,149.8590,20.4,1015.6,0,1.9,01111171
2101713,2017-11-04T12:00:00Z,38.6510,149.8520,20.2,1016.8,0,2,01111171
2101713,2017-11-04T13:00:00Z,38.6260,149.8460,20.2,1017.2,0,2,01111171
2101713,2017-11-04T14:00:00Z,38.5980,149.8350,20.2,1017.2,0,2.1,01111171
2101713,2017-11-04T15:00:00Z,38.5700,149.8190,20.1,1017.9,0,2,01111171
2101713,2017-11-04T16:00:00Z,38.5400,149.8000,20.3,1018.5,0,1.9,01111171
2101713,2017-11-04T17:00:00Z,38.5060,149.7740,20.3,1018.8,0,2.1,01111171
2101713,2017-11-04T18:00:00Z,38.4740,149.7390,20.1,1019.3,0,2,01111171
2101713,2017-11-04T19:00:00Z,38.4500,149.7030,20.1,1020.3,0,1.9,01111171
2101713,2017-11-04T20:00:00Z,38.4300,149.6700,20.1,1021.1,0,2.1,01111171
2101713,2017-11-04T21:00:00Z,38.4100,149.6360,20.1,1022.4,0,2.1,01111171
2101713,2017-11-04T22:00:00Z,38.3930,149.6070,20.2,1023.4,0,2.1,01111171
2101713,2017-11-04T23:00:00Z,38.3770,149.5830,20.3,1024.4,0,2.1,01111171
2101713,2017-11-05T00:00:00Z,38.3640,149.5650,20.4,1025.1,0,2.2,01111171
2101713,2017-11-05T01:00:00Z,38.3540,149.5540,20.3,1025.9,0,2.4,01111171
2101713,2017-11-05T02:00:00Z,38.3410,149.5480,20.3,1026,0,2.2,01111171
2101713,2017-11-05T03:00:00Z,38.3260,149.5410,20.2,1026.1,0,2.4,01111171
2101713,2017-11-05T04:00:00Z,38.3120,149.5380,20,1026.7,0,2,01111171
2101713,2017-11-05T05:00:00Z,38.2940,149.5350,19.9,1027.4,0,2,01111171
2101713,2017-11-05T06:00:00Z,38.2710,149.5310,19.8,1028.7,0,2,01111171
2101713,2017-11-05T07:00:00Z,38.2480,149.5290,19.8,1029.4,0,2.3,01111171
2101713,2017-11-05T08:00:00Z,38.2260,149.5260,19.8,1030.7,0,2.3,01111171
2101713,2017-11-05T09:00:00Z,38.2040,149.5220,19.7,1032,0,2.5,01111171
2101713,2017-11-05T10:00:00Z,38.1830,149.5180,19.8,1032.5,0,2.2,01111171
2101713,2017-11-05T11:00:00Z,38.1630,149.5190,19.8,1033.3,0,2.1,01111171
2101713,2017-11-05T12:00:00Z,38.1420,149.5190,19.9,1034,0,2.4,01111171
2101713,2017-11-05T13:00:00Z,38.1220,149.5190,19.9,1034.2,0,2.1,01111171
2101713,2017-11-05T14:00:00Z,38.1020,149.5150,20,1034.5,0,1.9,01111171
2101713,2017-11-05T15:00:00Z,38.0850,149.5080,20.1,1034.3,0,2,01111171
2101713,2017-11-05T16:00:00Z,38.0680,149.5020,20.1,1034.7,0,2.1,01111171
2101713,2017-11-05T17:00:00Z,38.0550,149.4930,20.2,1035,0,2.2,01111171
2101713,2017-11-05T18:00:00Z,38.0460,149.4860,20.2,1035.3,0,2.1,01111171
2101713,2017-11-05T19:00:00Z,38.0440,149.4820,20.1,1035.7,0,2,01111171
2101713,2017-11-05T20:00:00Z,38.0450,149.4820,20.1,1036.1,0,2,01111171
2101713,2017-11-05T21:00:00Z,38.0470,149.4860,20.2,1036.3,0,1.7,01111171
2101713,2017-11-06T00:00:00Z,38.0520,149.5330,20,,0,1.6,01111971
2101713,2017-11-06T03:00:00Z,38.0280,149.5840,20,,0,1.5,01111971
2101713,2017-11-06T06:00:00Z,38.0010,149.6130,19.8,,0,1.9,01111971
2101713,2017-11-06T09:00:00Z,37.9910,149.6290,19.7,,0,1.8,01111971
2101713,2017-11-06T12:00:00Z,38.0010,149.6540,19.5,,0,1.7,01111971
2101713,2017-11-06T15:00:00Z,38.0170,149.6870,19.5,,0,1.6,01111971
2101713,2017-11-06T18:00:00Z,38.0340,149.7300,19.5,,0,1.7,01111971
2101713,2017-11-06T21:00:00Z,38.0470,149.7750,19.5,,0,1.9,01111971
2101713,2017-11-07T00:00:00Z,38.0630,149.8340,19.6,,0,2.1,01111971
2101713,2017-11-07T01:00:00Z,38.0630,149.8530,19.7,,0,2.1,01111971
2101713,2017-11-07T02:00:00Z,38.0660,149.8680,19.7,,0,1.9,01111971
2101713,2017-11-07T03:00:00Z,38.0690,149.8810,19.8,,0,2,01111971
2101713,2017-11-07T04:00:00Z,38.0750,149.8930,19.8,,0,1.8,01111971
2101713,2017-11-07T05:00:00Z,38.0830,149.9120,19.8,,0,1.8,01111971
2101713,2017-11-07T06:00:00Z,38.0890,149.9290,19.8,,0,1.9,01111971
2101713,2017-11-07T09:00:00Z,38.1250,149.9620,19.7,,0,1.6,01111971
2101713,2017-11-07T12:00:00Z,38.1770,149.9940,19.7,,0,1.5,01111971
2101713,2017-11-07T15:00:00Z,38.2340,150.0380,19.7,,0,1.4,01111971
2101713,2017-11-07T18:00:00Z,38.2780,150.0900,19.7,,0,1.3,01111971
2101713,2017-11-07T21:00:00Z,38.3070,150.1130,19.7,,0,1.4,01111971
2101713,2017-11-08T00:00:00Z,38.3500,150.1160,19.7,,0,1.1,01111971
2101713,2017-11-08T03:00:00Z,38.4040,150.1050,19.8,,0,1.1,01111971
2101713,2017-11-08T06:00:00Z,38.4640,150.0900,19.7,,0,1.1,01111971
2101713,2017-11-08T09:00:00Z,38.5290,150.0770,19.7,,0,1.4,01111971
2101713,2017-11-08T12:00:00Z,38.5620,150.0480,19.8,,0,1.7,01111971
2101713,2017-11-08T15:00:00Z,38.6040,150.0040,19.6,,0,2.2,01111971
2101713,2017-11-08T16:00:00Z,38.6220,149.9890,19.7,,0,2.2,01111971
2101713,2017-11-08T17:00:00Z,38.6400,149.9790,19.7,,0,2.9,01111971
2101713,2017-11-08T18:00:00Z,38.6520,149.9720,19.8,,0,3.1,01111971
2101713,2017-11-08T19:00:00Z,38.6620,149.9590,19.9,,0,2.9,01111971
2101713,2017-11-08T20:00:00Z,38.6680,149.9450,20.5,,0,2.9,01111971
2101713,2017-11-08T21:00:00Z,38.6670,149.9270,20.7,,0,3.2,01111971
2101713,2017-11-08T22:00:00Z,38.6660,149.9050,20.7,,0,2.9,01111971
2101713,2017-11-08T23:00:00Z,38.6640,149.8830,20.8,,0,2.7,01111971
2101713,2017-11-09T00:00:00Z,38.6630,149.8600,20.8,,0,2.5,01111971
2101713,2017-11-09T01:00:00Z,38.6530,149.8380,20.8,,0,2.6,01111971
2101713,2017-11-09T02:00:00Z,38.6390,149.8160,20.9,,0,2.5,01111971
2101713,2017-11-09T03:00:00Z,38.6270,149.7970,20.8,,0,2.7,01111971
2101713,2017-11-09T04:00:00Z,38.6120,149.7810,20.7,,0,2.7,01111971
2101713,2017-11-09T05:00:00Z,38.5970,149.7690,20.1,,0,2.7,01111971
2101713,2017-11-09T06:00:00Z,38.5840,149.7600,20,,0,3,01111971
2101713,2017-11-09T07:00:00Z,38.5690,149.7520,20,,0,3.1,01111971
2101713,2017-11-09T08:00:00Z,38.5530,149.7440,20,,0,2.9,01111971
2101713,2017-11-09T09:00:00Z,38.5350,149.7330,20,,0,3.1,01111971
2101713,2017-11-09T10:00:00Z,38.5180,149.7210,20,,0,3.4,01111971
2101713,2017-11-09T11:00:00Z,38.5010,149.7100,20,,0,3.3,01111971
2101713,2017-11-09T12:00:00Z,38.4860,149.6990,20,,0,3.5,01111971
2101713,2017-11-09T13:00:00Z,38.4730,149.6860,20,,0,3.7,01111971
2101713,2017-11-09T14:00:00Z,38.4610,149.6710,20,,0,3.9,01111971
2101713,2017-11-09T15:00:00Z,38.4500,149.6610,20,,0,4.2,01111971
2101713,2017-11-09T16:00:00Z,38.4410,149.6550,20.1,,0,3.8,01111971
2101713,2017-11-09T17:00:00Z,38.4320,149.6500,20.1,,0,3.9,01111971
2101713,2017-11-09T18:00:00Z,38.4220,149.6430,20.1,,0,4.1,01111971
2101713,2017-11-09T19:00:00Z,38.4080,149.6370,20,,0,3.9,01111971
2101713,2017-11-09T20:00:00Z,38.3940,149.6250,20.1,,0,3.8,01111971
2101713,2017-11-09T21:00:00Z,38.3800,149.6130,20,,0,3.4,01111971
2101713,2017-11-09T22:00:00Z,38.3700,149.6070,20.1,,0,3.6,01111971
2101713,2017-11-09T23:00:00Z,38.3620,149.6050,20.2,,0,3.2,01111971
2101713,2017-11-10T00:00:00Z,38.3540,149.6050,20.2,,0,3.2,01111971
2101713,2017-11-10T01:00:00Z,38.3460,149.6070,20.2,,0,2.9,01111971
2101713,2017-11-10T02:00:00Z,38.3350,149.6130,20.2,,0,2.9,01111971
2101713,2017-11-10T03:00:00Z,38.3250,149.6210,20.3,,0,2.9,01111971
2101713,2017-11-10T04:00:00Z,38.3130,149.6250,20.3,,0,2.4,01111971
2101713,2017-11-10T05:00:00Z,38.2990,149.6240,20.3,,0,2.4,01111971
2101713,2017-11-10T06:00:00Z,38.2870,149.6190,20.3,,0,2.7,01111971
2101713,2017-11-10T07:00:00Z,38.2770,149.6110,20.3,,0,3,01111971
2101713,2017-11-10T08:00:00Z,38.2720,149.6000,20.3,,0,2.8,01111971
2101713,2017-11-10T09:00:00Z,38.2730,149.5910,20.3,,0,2.8,01111971
2101713,2017-11-10T10:00:00Z,38.2770,149.5820,20.3,,0,2.8,01111971
2101713,2017-11-10T11:00:00Z,38.2830,149.5810,20.3,,0,2.3,01111971
2101713,2017-11-10T12:00:00Z,38.2890,149.5840,20.3,,0,2.2,01111971
2101713,2017-11-10T13:00:00Z,38.2940,149.5930,20.3,,0,2.4,01111971
2101713,2017-11-10T14:00:00Z,38.2990,149.6050,20.3,,0,2.2,01111971
2101713,2017-11-10T15:00:00Z,38.3000,149.6130,20.3,,0,2,01111971
2101713,2017-11-10T16:00:00Z,38.3020,149.6170,20.4,,0,1.8,01111971
2101713,2017-11-10T17:00:00Z,38.3060,149.6190,20.4,,0,2,01111971
2101713,2017-11-10T18:00:00Z,38.3090,149.6190,20.4,,0,1.9,01111971
2101713,2017-11-10T21:00:00Z,38.3300,149.6100,20.3,,0,2,01111971
2101713,2017-11-10T22:00:00Z,38.3430,149.6020,20.3,,0,2,01111971
2101713,2017-11-10T23:00:00Z,38.3580,149.5940,20.4,,0,2.1,01111971
2101713,2017-11-11T00:00:00Z,38.3760,149.5890,20.4,,0,2.1,01111971
2101713,2017-11-11T01:00:00Z,38.3960,149.5870,20.4,,0,2.5,01111971
2101713,2017-11-11T02:00:00Z,38.4160,149.5870,20.4,,0,2.7,01111971
2101713,2017-11-11T03:00:00Z,38.4330,149.5880,20.6,,0,3.1,01111971
2101713,2017-11-11T04:00:00Z,38.4470,149.5840,20.7,,0,3.6,01111971
2101713,2017-11-11T05:00:00Z,38.4580,149.5810,20.7,,0,3.8,01111971
2101713,2017-11-11T06:00:00Z,38.4670,149.5770,20.7,,0,3.9,01111971
2101713,2017-11-11T07:00:00Z,38.4750,149.5670,20.8,,0,5,01111971
2101713,2017-11-11T08:00:00Z,38.4850,149.5540,20.8,,0,4.6,01111971
2101713,2017-11-11T09:00:00Z,38.4860,149.5470,20.7,,0,5.3,01111971
2101713,2017-11-11T10:00:00Z,38.4720,149.5440,20.7,,0,4.8,01111971
2101713,2017-11-11T11:00:00Z,38.4610,149.5400,20.6,,0,4.7,01111971
2101713,2017-11-11T12:00:00Z,38.4500,149.5390,20.5,,0,4.8,01111971
2101713,2017-11-11T13:00:00Z,38.4370,149.5410,20.4,,0,4.9,01111971
2101713,2017-11-11T14:00:00Z,38.4230,149.5470,20.5,,0,4.4,01111971
2101713,2017-11-11T15:00:00Z,38.4140,149.5540,20.5,,0,4.6,01111971
2101713,2017-11-11T16:00:00Z,38.4130,149.5600,20.5,,0,3.7,01111971
2101713,2017-11-11T17:00:00Z,38.4160,149.5620,20.5,,0,4,01111971
2101713,2017-11-11T18:00:00Z,38.4190,149.5620,20.5,,0,4.4,01111971
2101713,2017-11-11T19:00:00Z,38.4250,149.5620,20.5,,0,4.1,01111971
2101713,2017-11-11T20:00:00Z,38.4270,149.5610,20.5,,0,4,01111971
2101713,2017-11-11T21:00:00Z,38.4250,149.5560,20.5,,0,4.3,01111971
2101713,2017-11-11T22:00:00Z,38.4230,149.5510,20.5,,0,4.9,01111971
2101713,2017-11-11T23:00:00Z,38.4250,149.5490,20.5,,0,5.3,01111971
2101713,2017-11-12T00:00:00Z,38.4270,149.5490,20.5,,0,5.6,01111971
2101713,2017-11-12T01:00:00Z,38.4290,149.5510,20.5,,0,5.2,01111971
2101713,2017-11-12T02:00:00Z,38.4260,149.5570,20.5,,0,5.1,01111971
2101713,2017-11-12T03:00:00Z,38.4240,149.5610,20.5,,0,4.5,01111971
2101713,2017-11-12T04:00:00Z,38.4160,149.5640,20.6,,0,5.6,01111971
2101713,2017-11-12T05:00:00Z,38.4090,149.5650,20.6,,0,5.3,01111971
2101713,2017-11-12T06:00:00Z,38.4010,149.5600,20.6,,0,4.5,01111971
2101713,2017-11-12T07:00:00Z,38.3940,149.5520,20.5,,0,4.5,01111971
2101713,2017-11-12T08:00:00Z,38.3870,149.5410,20.5,,0,4.5,01111971
2101713,2017-11-12T09:00:00Z,38.3800,149.5290,20.5,,0,3.7,01111971
2101713,2017-11-12T10:00:00Z,38.3750,149.5200,20.5,,0,4.8,01111971
2101713,2017-11-12T11:00:00Z,38.3700,149.5110,20.5,,0,3.7,01111971
2101713,2017-11-12T12:00:00Z,38.3690,149.5050,20.5,,0,4.1,01111971
2101713,2017-11-12T13:00:00Z,38.3670,149.5010,20.5,,0,3.5,01111971
2101713,2017-11-12T14:00:00Z,38.3660,149.4950,20.5,,0,3.2,01111971
2101713,2017-11-12T15:00:00Z,38.3660,149.4880,20.6,,0,3.2,01111971
2101713,2017-11-12T16:00:00Z,38.3650,149.4810,20.6,,0,3.1,01111971
2101713,2017-11-12T17:00:00Z,38.3640,149.4770,20.6,,0,2.7,01111971
2101713,2017-11-12T18:00:00Z,38.3610,149.4750,20.5,,0,2.8,01111971
2101713,2017-11-12T19:00:00Z,38.3570,149.4740,20.6,,0,3.1,01111971
2101713,2017-11-12T20:00:00Z,38.3530,149.4700,20.6,,0,2.8,01111971
2101713,2017-11-12T21:00:00Z,38.3490,149.4660,20.6,,0,2.9,01111971
2101713,2017-11-12T22:00:00Z,38.3440,149.4600,20.6,,0,2.8,01111971
2101713,2017-11-12T23:00:00Z,38.3420,149.4540,20.6,,0,2.8,01111971
2101713,2017-11-13T00:00:00Z,38.3420,149.4500,20.7,,0,2.4,01111971
2101713,2017-11-13T01:00:00Z,38.3450,149.4440,20.8,,0,2.6,01111971
2101713,2017-11-13T02:00:00Z,38.3460,149.4380,20.7,,0,2.5,01111971
2101713,2017-11-13T03:00:00Z,38.3480,149.4330,20.8,,0,2.3,01111971
2101713,2017-11-13T04:00:00Z,38.3490,149.4300,20.7,,0,2.2,01111971
2101713,2017-11-13T05:00:00Z,38.3490,149.4280,20.7,,0,2.3,01111971
2101713,2017-11-13T06:00:00Z,38.3510,149.4290,20.7,,0,2,01111971
2101713,2017-11-13T07:00:00Z,38.3500,149.4280,20.7,,0,2.1,01111971
2101713,2017-11-13T08:00:00Z,38.3470,149.4240,20.7,,0,2,01111971
2101713,2017-11-13T09:00:00Z,38.3440,149.4180,20.7,,0,1.9,01111971
2101713,2017-11-13T12:00:00Z,38.3510,149.3920,20.6,,0,1.7,01111971
2101713,2017-11-13T15:00:00Z,38.3880,149.3760,20.5,,0,1.7,01111971
2101713,2017-11-13T18:00:00Z,38.4210,149.3610,20.5,,0,1.5,01111971
2101713,2017-11-13T21:00:00Z,38.4470,149.3350,20.5,,0,1.6,01111971
2101713,2017-11-14T00:00:00Z,38.4730,149.2930,20.5,,0,1.6,01111971
2101713,2017-11-14T03:00:00Z,38.4970,149.2400,20.5,,0,1.7,01111971
2101713,2017-11-14T06:00:00Z,38.5260,149.1550,20.3,,0,2,01111971
2101713,2017-11-14T07:00:00Z,38.5390,149.1260,20.3,,0,2.2,01111971
2101713,2017-11-14T08:00:00Z,38.5510,149.0980,,,0,2.5,01119971
2101713,2017-11-14T09:00:00Z,38.5660,149.0700,,,0,2.7,01119971
2101713,2017-11-14T10:00:00Z,38.5840,149.0410,,,0,2.6,01119971
2101713,2017-11-14T11:00:00Z,38.5990,149.0160,,,0,3,01119971
2101713,2017-11-14T12:00:00Z,38.6070,148.9930,,,0,3.2,01119971
2101713,2017-11-14T13:00:00Z,38.6140,148.9690,,,0,3.3,01119971
2101713,2017-11-14T14:00:00Z,38.6230,148.9480,,,0,4.3,01119971
2101713,2017-11-14T15:00:00Z,38.6290,148.9290,,,0,4.9,01119971
2101713,2017-11-14T16:00:00Z,38.6350,148.9100,,,0,4.5,01119971
2101713,2017-11-14T17:00:00Z,38.6390,148.8920,,,0,4.5,01119971
2101713,2017-11-14T18:00:00Z,38.6410,148.8720,,,0,4.6,01119971
2101713,2017-11-14T19:00:00Z,38.6350,148.8570,,,0,5,01119971
2101713,2017-11-14T20:00:00Z,38.6220,148.8440,,,0,4.3,01119971
2101713,2017-11-14T21:00:00Z,38.6070,148.8280,,,0,4.7,01119971
2101713,2017-11-14T22:00:00Z,38.5930,148.8130,,,0,4.5,01119971
2101713,2017-11-14T23:00:00Z,38.5770,148.7970,,,0,4.3,01119971
2101713,2017-11-15T00:00:00Z,38.5610,148.7800,,,0,4.9,01119971
2101713,2017-11-15T01:00:00Z,38.5410,148.7580,,,0,4.1,01119971
2101713,2017-11-15T02:00:00Z,38.5090,148.7300,,,0,4.5,01119971
2101713,2017-11-15T03:00:00Z,38.4790,148.6980,,,0,4.1,01119971
2101713,2017-11-15T04:00:00Z,38.4530,148.6620,,,0,3.8,01119971
2101713,2017-11-15T06:00:00Z,38.4150,148.5820,,,0,4.2,01119971
2101713,2017-11-15T07:00:00Z,38.3990,148.5450,,,0,3.5,01119971
2101713,2017-11-15T08:00:00Z,38.3870,148.5130,,,0,3.6,01119971
2101713,2017-11-15T09:00:00Z,38.3780,148.4860,,,0,3.2,01119971
2101713,2017-11-15T10:00:00Z,38.3710,148.4610,,,0,3.4,01119971
2101713,2017-11-15T11:00:00Z,38.3670,148.4370,,,0,3.4,01119971
2101713,2017-11-15T12:00:00Z,38.3660,148.4150,,,0,3.7,01119971
2101713,2017-11-15T13:00:00Z,38.3670,148.3980,,,0,3.6,01119971
2101713,2017-11-15T14:00:00Z,38.3690,148.3830,,,0,3.2,01119971
2101713,2017-11-15T15:00:00Z,38.3690,148.3650,,,0,3.1,01119971
2101713,2017-11-15T16:00:00Z,38.3730,148.3500,,,0,3.4,01119971
2101713,2017-11-15T17:00:00Z,38.3790,148.3350,,,0,3,01119971
2101713,2017-11-15T18:00:00Z,38.3890,148.3190,,,0,3.1,01119971
2101713,2017-11-15T19:00:00Z,38.4010,148.3050,,,0,3.5,01119971
2101713,2017-11-15T20:00:00Z,38.4120,148.2930,,,0,3.3,01119971
2101713,2017-11-15T21:00:00Z,38.4210,148.2790,,,0,3,01119971
2101713,2017-11-15T22:00:00Z,38.4310,148.2690,,,0,2.9,01119971
2101713,2017-11-15T23:00:00Z,38.4370,148.2630,,,0,3.1,01119971
2101713,2017-11-16T00:00:00Z,38.4370,148.2580,,,0,3,01119971
2101713,2017-11-16T01:00:00Z,38.4320,148.2520,,,0,3,01119971
2101713,2017-11-16T02:00:00Z,38.4240,148.2470,,,0,2.7,01119971
2101713,2017-11-16T03:00:00Z,38.4110,148.2410,,,0,3,01119971
2101713,2017-11-16T04:00:00Z,38.3980,148.2330,,,0,2.8,01119971
2101713,2017-11-16T05:00:00Z,38.3840,148.2230,,,0,3,01119971
2101713,2017-11-16T06:00:00Z,38.3710,148.2110,,,0,3.1,01119971
2101713,2017-11-16T07:00:00Z,38.3610,148.2020,,,0,3.4,01119971
2101713,2017-11-16T08:00:00Z,38.3460,148.1920,,,0,3.3,01119971
2101713,2017-11-16T09:00:00Z,38.3250,148.1820,,,0,3.9,01119971
2101713,2017-11-16T10:00:00Z,38.3080,148.1690,,,0,3.2,01119971
2101713,2017-11-16T11:00:00Z,38.2930,148.1560,,,0,2.9,01119971
2101713,2017-11-16T12:00:00Z,38.2810,148.1460,,,0,2.8,01119971
2101713,2017-11-16T13:00:00Z,38.2690,148.1360,,,0,2.8,01119971
2101713,2017-11-16T14:00:00Z,38.2600,148.1250,,,0,2.9,01119971
2101713,2017-11-16T15:00:00Z,38.2540,148.1200,,,0,2.6,01119971
2101713,2017-11-16T16:00:00Z,38.2450,148.1200,,,0,3.2,01119971
2101713,2017-11-16T17:00:00Z,38.2350,148.1220,,,0,3.4,01119971
2101713,2017-11-16T18:00:00Z,38.2230,148.1270,,,0,3.2,01119971
2101713,2017-11-16T19:00:00Z,38.2100,148.1330,,,0,3.3,01119971
2101713,2017-11-16T20:00:00Z,38.1980,148.1410,,,0,3.6,01119971
2101713,2017-11-16T21:00:00Z,38.1830,148.1490,,,0,3.3,01119971
2101713,2017-11-16T22:00:00Z,38.1640,148.1550,,,0,3.4,01119971
2101713,2017-11-16T23:00:00Z,38.1440,148.1590,,,0,3.1,01119971
2101713,2017-11-17T00:00:00Z,38.1250,148.1610,,,0,3.2,01119971
2101713,2017-11-17T01:00:00Z,38.1010,148.1590,,,0,2.8,01119971
2101713,2017-11-17T03:00:00Z,38.0600,148.1430,,,0,2.8,01119971
2101713,2017-11-17T04:00:00Z,38.0460,148.1340,,,0,2.8,01119971
2101713,2017-11-17T05:00:00Z,38.0340,148.1290,,,0,2.4,01119971
2101713,2017-11-17T06:00:00Z,38.0240,148.1250,,,0,2.2,01119971
2101713,2017-11-17T07:00:00Z,38.0180,148.1220,,,0,2.4,01119971
