PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101572,2017-11-01T00:00:00Z,33.3200,141.0900,,,,,,,24.86,0.5,311,15,-0.15,0.695,0111999999171111
2101572,2017-11-01T00:00:00Z,33.3198,141.0900,24.87,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T01:00:00Z,33.3432,141.0862,24.87,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T02:00:00Z,33.3692,141.0822,24.82,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T03:00:00Z,33.3980,141.0810,,,,,,,24.83,0.5,311,15,0.013,0.792,0111999999171111
2101572,2017-11-01T03:00:00Z,33.3952,141.0806,24.82,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T04:00:00Z,33.4230,141.0814,24.8,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T05:00:00Z,33.4502,141.0860,24.8,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T06:00:00Z,33.4740,141.0930,,,,,,,24.81,0.5,311,15,0.172,0.715,0111999999171111
2101572,2017-11-01T06:00:00Z,33.4738,141.0934,24.8,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T07:00:00Z,33.4954,141.1000,24.82,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T08:00:00Z,33.5176,141.1108,24.82,0,,,,,,,,,,,0111179999999999
2101572,2017-11-01T09:00:00Z,33.5370,141.1210,,,,,,,24.83,0.5,311,15,0.261,0.628,0111999999171111
