PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5102507,2017-11-01T10:04:00Z,28.8406,129.0116,26.2,0,,,,,,,011117999999
5102507,2017-11-01T11:00:00Z,28.8342,129.0164,26.29,0,,,,,,,011117999999
5102507,2017-11-01T12:01:00Z,28.8290,129.0186,26.17,0,,,,,,,011117999999
5102507,2017-11-01T13:01:00Z,28.8252,129.0216,26.16,0,,,,,,,011117999999
5102507,2017-11-01T22:04:00Z,28.7418,129.0532,25.87,0,,,,,,,011117999999
5102507,2017-11-01T23:00:00Z,28.7346,129.0476,25.92,0,,,,,,,011117999999
5102507,2017-11-02T02:04:00Z,28.7184,129.0384,26,0,,,,,,,011117999999
5102507,2017-11-02T05:03:00Z,28.7156,129.0180,26.07,0,,,,,,,011117999999
5102507,2017-11-02T06:00:00Z,28.7150,129.0084,26.07,0,,,,,,,011117999999
5102507,2017-11-02T07:00:00Z,28.7098,129.0014,26.12,0,,,,,,,011117999999
5102507,2017-11-02T08:00:00Z,28.7052,128.9946,26.07,0,,,,,,,011117999999
5102507,2017-11-02T09:03:00Z,28.7048,128.9886,26.04,0,,,,,,,011117999999
5102507,2017-11-02T10:00:00Z,28.7062,128.9838,25.97,0,,,,,,,011117999999
5102507,2017-11-02T11:00:00Z,28.7102,128.9804,25.94,0,,,,,,,011117999999
5102507,2017-11-02T12:03:00Z,28.7122,128.9816,25.92,0,,,,,,,011117999999
5102507,2017-11-02T13:00:00Z,28.7128,128.9828,25.92,0,,,,,,,011117999999
5102507,2017-11-02T14:00:00Z,28.7128,128.9842,25.92,0,,,,,,,011117999999
5102507,2017-11-02T15:00:00Z,28.7116,128.9846,25.92,0,,,,,,,011117999999
5102507,2017-11-02T16:03:00Z,28.7092,128.9830,25.88,0,,,,,,,011117999999
5102507,2017-11-02T17:00:00Z,28.7066,128.9794,25.89,0,,,,,,,011117999999
5102507,2017-11-02T18:00:00Z,28.7034,128.9730,25.86,0,,,,,,,011117999999
5102507,2017-11-02T19:00:00Z,28.6974,128.9662,25.87,0,,,,,,,011117999999
5102507,2017-11-02T20:00:00Z,28.6916,128.9600,25.83,0,,,,,,,011117999999
5102507,2017-11-02T21:01:00Z,28.6864,128.9534,25.86,0,,,,,,,011117999999
5102507,2017-11-02T22:02:00Z,28.6836,128.9486,25.85,0,,,,,,,011117999999
5102507,2017-11-02T23:00:00Z,28.6840,128.9442,25.86,0,,,,,,,011117999999
5102507,2017-11-03T00:00:00Z,28.6870,128.9396,25.87,0,,,,,,,011117999999
5102507,2017-11-03T01:00:00Z,28.6890,128.9354,25.87,0,,,,,,,011117999999
5102507,2017-11-03T02:00:00Z,28.6858,128.9316,26.01,0,,,,,,,011117999999
5102507,2017-11-03T03:00:00Z,28.6826,128.9242,26.12,0,,,,,,,011117999999
5102507,2017-11-03T04:00:00Z,28.6786,128.9144,25.91,0,,,,,,,011117999999
5102507,2017-11-03T06:00:00Z,28.6728,128.8816,25.8,0,,,,,,,011117999999
5102507,2017-11-03T07:00:00Z,28.6728,128.8632,25.81,0,,,,,,,011117999999
5102507,2017-11-03T08:00:00Z,28.6730,128.8454,25.92,0,,,,,,,011117999999
5102507,2017-11-03T09:00:00Z,28.6726,128.8312,25.91,0,,,,,,,011117999999
5102507,2017-11-03T10:00:00Z,28.6740,128.8228,25.87,0,,,,,,,011117999999
5102507,2017-11-03T11:00:00Z,28.6772,128.8160,25.83,0,,,,,,,011117999999
5102507,2017-11-03T12:00:00Z,28.6808,128.8116,25.8,0,,,,,,,011117999999
5102507,2017-11-03T13:00:00Z,28.6808,128.8102,25.79,0,,,,,,,011117999999
5102507,2017-11-03T14:00:00Z,28.6812,128.8008,25.79,0,,,,,,,011117999999
