PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101525,2017-11-01T00:00:00Z,40.6400,144.8070,,,17.24,0.5,311,15,0.289,0.201,011199171111
2101525,2017-11-01T00:00:00Z,40.6398,144.8070,17.24,0,,,,,,,011117999999
2101525,2017-11-01T01:00:00Z,40.6494,144.8196,17.2,0,,,,,,,011117999999
2101525,2017-11-01T02:00:00Z,40.6586,144.8330,17.24,0,,,,,,,011117999999
2101525,2017-11-01T03:00:00Z,40.6680,144.8500,,,17.22,0.5,311,15,0.386,0.252,011199171111
2101525,2017-11-01T03:00:00Z,40.6674,144.8482,17.2,0,,,,,,,011117999999
2101525,2017-11-01T04:00:00Z,40.6762,144.8672,17.2,0,,,,,,,011117999999
2101525,2017-11-01T05:00:00Z,40.6836,144.8868,17.2,0,,,,,,,011117999999
2101525,2017-11-01T06:00:00Z,40.6890,144.9060,,,17.22,0.5,311,15,0.445,0.18,011199171111
2101525,2017-11-01T06:00:00Z,40.6890,144.9058,17.24,0,,,,,,,011117999999
2101525,2017-11-01T07:00:00Z,40.6938,144.9284,17.24,0,,,,,,,011117999999
2101525,2017-11-01T08:00:00Z,40.6990,144.9474,17.2,0,,,,,,,011117999999
2101525,2017-11-01T09:00:00Z,40.7030,144.9640,,,17.27,0.5,311,15,0.46,0.103,011199171111
2101525,2017-11-01T09:00:00Z,40.7030,144.9662,17.24,0,,,,,,,011117999999
2101525,2017-11-01T10:00:00Z,40.7060,144.9848,17.3,0,,,,,,,011117999999
2101525,2017-11-01T11:00:00Z,40.7082,145.0034,17.33,0,,,,,,,011117999999
2101525,2017-11-01T12:00:00Z,40.7090,145.0240,,,17.33,0.5,311,15,0.468,0.031,011199171111
