PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),QC
5201587,2017-11-03T04:00:00Z,4.4918,136.9382,0,01117
5201587,2017-11-03T05:00:00Z,4.4926,136.9380,0,01117
5201587,2017-11-03T06:00:00Z,4.4932,136.9388,0,01117
5201587,2017-11-03T07:00:00Z,4.4936,136.9384,0,01117
5201587,2017-11-03T08:00:00Z,4.4936,136.9382,0,01117
5201587,2017-11-03T09:00:00Z,4.4928,136.9380,0,01117
5201587,2017-11-03T10:00:00Z,4.4914,136.9384,0,01117
5201587,2017-11-03T11:00:00Z,4.4912,136.9386,0,01117
5201587,2017-11-03T12:00:00Z,4.4896,136.9390,0,01117
5201587,2017-11-03T13:00:00Z,4.4894,136.9392,0,01117
5201587,2017-11-03T14:00:00Z,4.4904,136.9394,0,01117
5201587,2017-11-03T15:00:00Z,4.4902,136.9388,0,01117
5201587,2017-11-03T16:00:00Z,4.4894,136.9386,0,01117
5201587,2017-11-03T17:00:00Z,4.4892,136.9390,0,01117
5201587,2017-11-03T18:00:00Z,4.4888,136.9392,0,01117
5201587,2017-11-03T19:00:00Z,4.4880,136.9392,0,01117
5201587,2017-11-03T20:00:00Z,4.4874,136.9392,0,01117
5201587,2017-11-03T21:00:00Z,4.4876,136.9378,0,01117
5201587,2017-11-03T22:00:00Z,4.4944,136.9182,0,01117
5201587,2017-11-03T23:00:00Z,4.4940,136.9184,0,01117
5201587,2017-11-04T00:00:00Z,4.4936,136.9188,0,01117
5201587,2017-11-04T01:00:00Z,4.4940,136.9188,0,01117
5201587,2017-11-04T02:00:00Z,4.4954,136.9186,0,01117
5201587,2017-11-04T03:00:00Z,4.4958,136.9188,0,01117
5201587,2017-11-04T04:00:00Z,4.4956,136.9188,0,01117
5201587,2017-11-04T05:00:00Z,4.4942,136.9182,0,01117
5201587,2017-11-04T06:00:00Z,4.4926,136.9180,0,01117
5201587,2017-11-04T07:00:00Z,4.4928,136.9176,0,01117
5201587,2017-11-04T08:00:00Z,4.4934,136.9172,0,01117
5201587,2017-11-04T09:00:00Z,4.4938,136.9186,0,01117
5201587,2017-11-04T10:00:00Z,4.4910,136.9172,0,01117
5201587,2017-11-04T11:00:00Z,4.4946,136.9176,0,01117
5201587,2017-11-04T12:00:00Z,4.4948,136.9176,0,01117
5201587,2017-11-04T13:00:00Z,4.4948,136.9170,0,01117
5201587,2017-11-04T14:00:00Z,4.4952,136.9182,0,01117
5201587,2017-11-04T15:00:00Z,4.4952,136.9182,0,01117
5201587,2017-11-04T16:00:00Z,4.4952,136.9182,0,01117
5201587,2017-11-04T17:00:00Z,4.4956,136.9180,0,01117
5201587,2017-11-04T18:00:00Z,4.4954,136.9180,0,01117
5201587,2017-11-04T19:00:00Z,4.4952,136.9184,0,01117
5201587,2017-11-04T20:00:00Z,4.4948,136.9184,0,01117
5201587,2017-11-04T21:00:00Z,4.4952,136.9178,0,01117
5201587,2017-11-04T22:00:00Z,4.4796,136.9090,0,01117
5201587,2017-11-04T23:00:00Z,4.4500,136.8948,0,01117
5201587,2017-11-05T00:00:00Z,4.4486,136.8952,0,01117
5201587,2017-11-05T01:00:00Z,4.4482,136.8952,0,01117
5201587,2017-11-05T02:00:00Z,4.4486,136.8950,0,01117
5201587,2017-11-05T03:00:00Z,4.4488,136.8948,0,01117
5201587,2017-11-05T04:00:00Z,4.4496,136.8948,0,01117
5201587,2017-11-05T05:00:00Z,4.4498,136.8942,0,01117
5201587,2017-11-05T06:00:00Z,4.4510,136.8940,0,01117
5201587,2017-11-05T07:00:00Z,4.4528,136.8922,0,01117
5201587,2017-11-05T08:00:00Z,4.4532,136.8916,0,01117
5201587,2017-11-05T09:00:00Z,4.4544,136.8942,0,01117
5201587,2017-11-05T10:00:00Z,4.4546,136.8934,0,01117
5201587,2017-11-05T11:00:00Z,4.4554,136.8932,0,01117
5201587,2017-11-05T12:00:00Z,4.4556,136.8932,0,01117
5201587,2017-11-05T13:00:00Z,4.4566,136.8930,0,01117
5201587,2017-11-05T14:00:00Z,4.4570,136.8928,0,01117
5201587,2017-11-05T15:00:00Z,4.4576,136.8926,0,01117
5201587,2017-11-05T16:00:00Z,4.4588,136.8922,0,01117
5201587,2017-11-05T17:00:00Z,4.4602,136.8918,0,01117
5201587,2017-11-05T18:00:00Z,4.4616,136.8918,0,01117
5201587,2017-11-05T19:00:00Z,4.4628,136.8914,0,01117
5201587,2017-11-05T20:00:00Z,4.4640,136.8906,0,01117
5201587,2017-11-05T21:00:00Z,4.4650,136.8902,0,01117
5201587,2017-11-05T22:00:00Z,4.4654,136.8900,0,01117
5201587,2017-11-06T00:00:00Z,4.4630,136.8918,0,01117
5201587,2017-11-06T01:00:00Z,4.4602,136.8924,0,01117
5201587,2017-11-06T02:00:00Z,4.4578,136.8932,0,01117
5201587,2017-11-06T03:00:00Z,4.4558,136.8934,0,01117
5201587,2017-11-06T04:00:00Z,4.4548,136.8946,0,01117
5201587,2017-11-06T05:00:00Z,4.4554,136.8944,0,01117
5201587,2017-11-06T06:00:00Z,4.4548,136.8934,0,01117
5201587,2017-11-06T07:00:00Z,4.4548,136.8932,0,01117
5201587,2017-11-06T08:00:00Z,4.4552,136.8938,0,01117
5201587,2017-11-06T09:00:00Z,4.4560,136.8934,0,01117
5201587,2017-11-06T10:00:00Z,4.4556,136.8934,0,01117
5201587,2017-11-06T11:00:00Z,4.4558,136.8928,0,01117
5201587,2017-11-06T12:00:00Z,4.4542,136.8928,0,01117
5201587,2017-11-06T13:00:00Z,4.4534,136.8940,0,01117
5201587,2017-11-06T14:00:00Z,4.4526,136.8942,0,01117
5201587,2017-11-06T15:00:00Z,4.4524,136.8942,0,01117
5201587,2017-11-06T16:00:00Z,4.4526,136.8942,0,01117
5201587,2017-11-06T17:00:00Z,4.4530,136.8942,0,01117
5201587,2017-11-06T18:00:00Z,4.4530,136.8942,0,01117
5201587,2017-11-06T19:00:00Z,4.4530,136.8940,0,01117
5201587,2017-11-06T20:00:00Z,4.4536,136.8936,0,01117
5201587,2017-11-06T21:00:00Z,4.4530,136.8938,0,01117
5201587,2017-11-06T22:00:00Z,4.4276,136.8870,0,01117
5201587,2017-11-06T23:00:00Z,4.3904,136.8770,0,01117
5201587,2017-11-07T00:00:00Z,4.3566,136.8420,0,01117
5201587,2017-11-07T01:00:00Z,4.3464,136.8306,0,01117
5201587,2017-11-07T02:00:00Z,4.3456,136.8310,0,01117
5201587,2017-11-07T03:00:00Z,4.3444,136.8310,0,01117
5201587,2017-11-07T04:00:00Z,4.3438,136.8350,0,01117
5201587,2017-11-07T05:00:00Z,4.3464,136.8510,0,01117
5201587,2017-11-07T06:00:00Z,4.3516,136.8674,0,01117
5201587,2017-11-07T07:00:00Z,4.3574,136.8852,0,01117
5201587,2017-11-07T08:00:00Z,4.4004,136.8930,0,01117
5201587,2017-11-07T09:00:00Z,4.4014,136.8928,0,01117
5201587,2017-11-07T10:00:00Z,4.4014,136.8934,0,01117
5201587,2017-11-07T11:00:00Z,4.4030,136.8932,0,01117
5201587,2017-11-07T12:00:00Z,4.4022,136.8942,0,01117
5201587,2017-11-07T13:00:00Z,4.4024,136.8934,0,01117
5201587,2017-11-07T14:00:00Z,4.4014,136.8936,0,01117
5201587,2017-11-07T16:00:00Z,4.3988,136.8932,0,01117
5201587,2017-11-07T17:00:00Z,4.3972,136.8934,0,01117
5201587,2017-11-07T18:00:00Z,4.3972,136.8938,0,01117
5201587,2017-11-07T19:00:00Z,4.3988,136.8934,0,01117
5201587,2017-11-07T20:00:00Z,4.3996,136.8934,0,01117
5201587,2017-11-07T21:00:00Z,4.4004,136.8910,0,01117
5201587,2017-11-07T22:00:00Z,4.4650,136.9058,0,01447
5201587,2017-11-07T23:00:00Z,4.4916,136.9534,0,01447
5201587,2017-11-08T00:00:00Z,4.4896,136.9656,0,01117
5201587,2017-11-08T01:00:00Z,4.4906,136.9656,0,01117
5201587,2017-11-08T02:00:00Z,4.4906,136.9658,0,01117
5201587,2017-11-08T03:00:00Z,4.4896,136.9660,0,01117
5201587,2017-11-08T04:00:00Z,4.4888,136.9656,0,01117
5201587,2017-11-08T05:00:00Z,4.4888,136.9654,0,01117
5201587,2017-11-08T06:00:00Z,4.4896,136.9654,0,01117
5201587,2017-11-08T07:00:00Z,4.4904,136.9654,0,01117
5201587,2017-11-08T08:00:00Z,4.4910,136.9654,0,01117
5201587,2017-11-08T09:00:00Z,4.4930,136.9648,0,01117
5201587,2017-11-08T10:00:00Z,4.4942,136.9646,0,01117
5201587,2017-11-08T11:00:00Z,4.4952,136.9638,0,01117
5201587,2017-11-08T12:00:00Z,4.4958,136.9626,0,01117
5201587,2017-11-08T13:00:00Z,4.4960,136.9640,0,01117
5201587,2017-11-08T14:00:00Z,4.4958,136.9642,0,01117
5201587,2017-11-08T15:00:00Z,4.4942,136.9650,0,01117
5201587,2017-11-08T16:00:00Z,4.4916,136.9646,0,01117
5201587,2017-11-08T17:00:00Z,4.4880,136.9656,0,01117
5201587,2017-11-08T18:00:00Z,4.4868,136.9660,0,01117
5201587,2017-11-08T19:00:00Z,4.4872,136.9652,0,01117
5201587,2017-11-08T20:00:00Z,4.4876,136.9650,0,01117
5201587,2017-11-08T21:00:00Z,4.4870,136.9660,0,01117
5201587,2017-11-08T22:00:00Z,4.4916,137.0512,0,01447
5201587,2017-11-08T23:00:00Z,4.4908,137.0662,0,01117
5201587,2017-11-09T00:00:00Z,4.4900,137.0662,0,01117
5201587,2017-11-09T01:00:00Z,4.4886,137.0674,0,01117
5201587,2017-11-09T02:00:00Z,4.4860,137.0676,0,01117
5201587,2017-11-09T03:00:00Z,4.4854,137.0672,0,01117
5201587,2017-11-09T04:00:00Z,4.4850,137.0670,0,01117
5201587,2017-11-09T05:00:00Z,4.4852,137.0672,0,01117
5201587,2017-11-09T06:00:00Z,4.4858,137.0674,0,01117
5201587,2017-11-09T07:00:00Z,4.4862,137.0674,0,01117
5201587,2017-11-09T08:00:00Z,4.4864,137.0676,0,01117
5201587,2017-11-09T09:00:00Z,4.4852,137.0670,0,01117
5201587,2017-11-09T10:00:00Z,4.4848,137.0668,0,01117
5201587,2017-11-09T11:00:00Z,4.4848,137.0666,0,01117
5201587,2017-11-09T12:00:00Z,4.4846,137.0666,0,01117
5201587,2017-11-09T13:00:00Z,4.4842,137.0668,0,01117
5201587,2017-11-09T14:00:00Z,4.4834,137.0668,0,01117
5201587,2017-11-09T15:00:00Z,4.4826,137.0672,0,01117
5201587,2017-11-09T17:00:00Z,4.4838,137.0668,0,01117
5201587,2017-11-09T18:00:00Z,4.4866,137.0666,0,01117
5201587,2017-11-09T19:00:00Z,4.4894,137.0678,0,01117
5201587,2017-11-09T20:00:00Z,4.4906,137.0664,0,01117
5201587,2017-11-09T21:00:00Z,4.4920,137.0664,0,01117
5201587,2017-11-09T22:00:00Z,4.4936,137.0660,0,01117
5201587,2017-11-09T23:00:00Z,4.4944,137.0658,0,01117
5201587,2017-11-10T00:00:00Z,4.4944,137.0660,0,01117
5201587,2017-11-10T01:00:00Z,4.4948,137.0660,0,01117
5201587,2017-11-10T02:00:00Z,4.4962,137.0660,0,01117
5201587,2017-11-10T03:00:00Z,4.4958,137.0660,0,01117
5201587,2017-11-10T06:00:00Z,4.4964,137.0662,0,01117
5201587,2017-11-10T07:00:00Z,4.4964,137.0662,0,01117
5201587,2017-11-10T08:00:00Z,4.4962,137.0660,0,01117
5201587,2017-11-10T09:00:00Z,4.4958,137.0660,0,01117
5201587,2017-11-10T10:00:00Z,4.4966,137.0658,0,01117
5201587,2017-11-10T11:00:00Z,4.4964,137.0662,0,01117
5201587,2017-11-10T12:00:00Z,4.4956,137.0670,0,01117
5201587,2017-11-10T13:00:00Z,4.4942,137.0664,0,01117
5201587,2017-11-10T14:00:00Z,4.4926,137.0668,0,01117
5201587,2017-11-10T15:00:00Z,4.4910,137.0670,0,01117
5201587,2017-11-10T16:00:00Z,4.4886,137.0682,0,01117
5201587,2017-11-10T17:00:00Z,4.4856,137.0668,0,01117
5201587,2017-11-10T18:00:00Z,4.4860,137.0668,0,01117
5201587,2017-11-10T20:00:00Z,4.4876,137.0670,0,01117
5201587,2017-11-10T21:00:00Z,4.4884,137.0666,0,01117
5201587,2017-11-10T22:00:00Z,4.4894,137.0664,0,01117
5201587,2017-11-10T23:00:00Z,4.4900,137.0666,0,01117
5201587,2017-11-11T00:00:00Z,4.4894,137.0674,0,01117
5201587,2017-11-11T02:00:00Z,4.4872,137.0670,0,01117
5201587,2017-11-11T05:00:00Z,4.4862,137.0670,0,01117
5201587,2017-11-11T07:00:00Z,4.4890,137.0666,0,01117
5201587,2017-11-11T08:00:00Z,4.4898,137.0672,0,01117
5201587,2017-11-11T11:00:00Z,4.4894,137.0668,0,01117
5201587,2017-11-11T12:00:00Z,4.4894,137.0666,0,01117
5201587,2017-11-11T14:00:00Z,4.4878,137.0676,0,01117
5201587,2017-11-11T17:00:00Z,4.4852,137.0670,0,01117
5201587,2017-11-11T18:00:00Z,4.4860,137.0670,0,01117
5201587,2017-11-11T19:00:00Z,4.4880,137.0670,0,01117
5201587,2017-11-11T20:00:00Z,4.4894,137.0668,0,01117
5201587,2017-11-11T22:00:00Z,4.4540,137.0462,0,01117
