PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5100722,127383,2017-11-01T00:00:00Z,20.5521,120.9586,27.95,0,0011117
5100722,127383,2017-11-01T01:00:00Z,20.5677,120.9479,27.97,0,0011117
5100722,127383,2017-11-01T02:00:00Z,20.5677,120.9479,27.97,0,0011117
5100722,127383,2017-11-01T03:00:00Z,20.5785,120.9338,27.96,0,0011117
5100722,127383,2017-11-01T04:00:00Z,20.5785,120.9338,27.97,0,0011117
5100722,127383,2017-11-01T05:00:00Z,20.6190,120.8171,27.98,0,0014417
5100722,127383,2017-11-01T06:00:00Z,20.6190,120.8171,27.99,0,0011117
5100722,127383,2017-11-01T07:00:00Z,20.6190,120.8171,27.97,0,0011117
5100722,127383,2017-11-01T08:00:00Z,20.6185,120.8156,27.93,0,0011117
5100722,127383,2017-11-01T09:00:00Z,20.6185,120.8156,27.88,0,0011117
5100722,127383,2017-11-01T10:00:00Z,20.6584,120.7374,27.81,0,0014417
5100722,127383,2017-11-01T11:00:00Z,20.6632,120.7374,27.76,0,0011117
5100722,127383,2017-11-01T12:00:00Z,20.6794,120.7105,27.7,0,0011117
5100722,127383,2017-11-01T13:00:00Z,20.6933,120.6917,27.66,0,0011117
5100722,127383,2017-11-01T14:00:00Z,20.6933,120.6917,27.63,0,0011117
5100722,127383,2017-11-01T15:00:00Z,20.6933,120.6917,27.61,0,0011117
5100722,127383,2017-11-01T16:00:00Z,20.6933,120.6917,27.59,0,0011117
5100722,127383,2017-11-01T17:00:00Z,20.7123,120.5688,27.59,0,0014417
5100722,127383,2017-11-01T18:00:00Z,20.6933,120.6917,27.6,0,0014417
5100722,127383,2017-11-01T19:00:00Z,20.6933,120.6917,27.6,0,0011117
5100722,127383,2017-11-01T20:00:00Z,20.7122,120.5691,27.59,0,0014417
5100722,127383,2017-11-01T21:00:00Z,20.7260,120.5373,27.54,0,0011117
5100722,127383,2017-11-01T22:00:00Z,20.7237,120.5289,27.51,0,0011117
5100722,127383,2017-11-01T23:00:00Z,20.7346,120.5159,27.48,0,0011117
5100722,127383,2017-11-02T00:00:00Z,20.7460,120.5080,27.46,0,0011117
5100722,127383,2017-11-02T01:00:00Z,20.7508,120.5006,27.45,0,0011117
5100722,127383,2017-11-02T02:00:00Z,20.7449,120.5027,27.47,0,0011117
5100722,127383,2017-11-02T03:00:00Z,20.7502,120.5014,27.42,0,0011117
5100722,127383,2017-11-02T04:00:00Z,20.7502,120.5014,27.45,0,0011117
5100722,127383,2017-11-02T05:00:00Z,20.7502,120.5014,27.48,0,0011117
5100722,127383,2017-11-02T07:00:00Z,20.7780,120.5227,27.49,0,0011117
5100722,127383,2017-11-02T08:00:00Z,20.7780,120.5227,27.49,0,0011117
5100722,127383,2017-11-02T09:00:00Z,20.8002,120.4971,27.48,0,0011117
5100722,127383,2017-11-02T10:00:00Z,20.8106,120.5028,27.43,0,0011117
5100722,127383,2017-11-02T11:00:00Z,20.8101,120.5021,27.42,0,0011117
5100722,127383,2017-11-02T12:00:00Z,20.8265,120.4873,27.4,0,0011117
5100722,127383,2017-11-02T13:00:00Z,20.8274,120.4894,27.3,0,0011117
5100722,127383,2017-11-02T14:00:00Z,20.8298,120.4978,27.1,0,0011117
5100722,127383,2017-11-02T15:00:00Z,20.8298,120.4978,27.11,0,0011117
5100722,127383,2017-11-02T16:00:00Z,20.8298,120.4978,27.16,0,0011117
5100722,127383,2017-11-02T17:00:00Z,20.8192,120.4941,27.15,0,0011117
5100722,127383,2017-11-02T18:00:00Z,20.8192,120.4941,27.16,0,0011117
5100722,127383,2017-11-02T19:00:00Z,20.8192,120.4941,27.14,0,0011117
5100722,127383,2017-11-02T20:00:00Z,20.8193,120.4934,27.14,0,0011117
5100722,127383,2017-11-02T21:00:00Z,20.8243,120.4451,27.19,0,0011117
5100722,127383,2017-11-02T22:00:00Z,20.8375,120.4161,27.21,0,0011117
5100722,127383,2017-11-02T23:00:00Z,20.8385,120.3917,27.21,0,0011117
5100722,127383,2017-11-03T00:00:00Z,20.8599,120.3434,27.25,0,0011117
5100722,127383,2017-11-03T01:00:00Z,20.8706,120.3159,27.25,0,0011117
5100722,127383,2017-11-03T03:00:00Z,20.8846,120.2819,27.34,0,0011117
5100722,127383,2017-11-03T04:00:00Z,20.8846,120.2819,27.37,0,0011117
5100722,127383,2017-11-03T05:00:00Z,20.9093,120.2256,27.43,0,0014417
5100722,127383,2017-11-03T06:00:00Z,20.9093,120.2256,27.45,0,0011117
5100722,127383,2017-11-03T07:00:00Z,20.9093,120.2256,27.45,0,0011117
5100722,127383,2017-11-03T08:00:00Z,20.9148,120.2130,27.45,0,0011117
5100722,127383,2017-11-03T09:00:00Z,20.9150,120.2253,27.41,0,0011117
5100722,127383,2017-11-03T10:00:00Z,20.9234,120.2187,27.37,0,0011117
5100722,127383,2017-11-03T11:00:00Z,20.9116,120.1923,27.35,0,0011117
5100722,127383,2017-11-03T12:00:00Z,20.9062,120.1466,27.32,0,0011117
5100722,127383,2017-11-03T13:00:00Z,20.9062,120.1466,27.32,0,0011117
5100722,127383,2017-11-03T14:00:00Z,20.9131,120.0927,27.31,0,0014417
5100722,127383,2017-11-03T15:00:00Z,20.9131,120.0927,27.31,0,0011117
5100722,127383,2017-11-03T16:00:00Z,20.9131,120.0927,27.28,0,0011117
5100722,127383,2017-11-03T17:00:00Z,20.9267,119.9164,27.28,0,0014417
5100722,127383,2017-11-03T18:00:00Z,20.9267,119.9164,27.28,0,0011117
5100722,127383,2017-11-03T19:00:00Z,20.9267,119.9164,27.28,0,0011117
5100722,127383,2017-11-03T20:00:00Z,20.9216,119.8999,27.27,0,0011117
5100722,127383,2017-11-03T21:00:00Z,20.9250,119.8816,27.27,0,0011117
5100722,127383,2017-11-03T22:00:00Z,20.9154,119.8582,27.26,0,0011117
5100722,127383,2017-11-03T23:00:00Z,20.9154,119.8582,27.26,0,0011117
5100722,127383,2017-11-04T00:00:00Z,20.9033,119.8318,27.19,0,0011117
5100722,127383,2017-11-04T01:00:00Z,20.8928,119.8106,27.02,0,0011117
5100722,127383,2017-11-04T02:00:00Z,20.8810,119.7926,26.89,0,0011117
5100722,127383,2017-11-04T03:00:00Z,20.8803,119.7728,26.86,0,0011117
5100722,127383,2017-11-04T04:00:00Z,20.8803,119.7728,26.85,0,0011117
5100722,127383,2017-11-04T05:00:00Z,20.8769,119.6184,26.81,0,0014417
5100722,127383,2017-11-04T06:00:00Z,20.8769,119.6184,26.75,0,0011117
5100722,127383,2017-11-04T07:00:00Z,20.8762,119.6183,26.74,0,0011117
5100722,127383,2017-11-04T08:00:00Z,20.8782,119.5929,26.73,0,0011117
5100722,127383,2017-11-04T09:00:00Z,20.8764,119.5920,26.75,0,0011117
5100722,127383,2017-11-04T10:00:00Z,20.8627,119.5527,26.74,0,0011117
5100722,127383,2017-11-04T11:00:00Z,20.8500,119.5360,26.75,0,0011117
5100722,127383,2017-11-04T12:00:00Z,20.8501,119.5366,26.77,0,0011117
5100722,127383,2017-11-04T13:00:00Z,20.8390,119.4976,26.78,0,0011117
5100722,127383,2017-11-04T14:00:00Z,20.8308,119.4808,26.81,0,0011117
5100722,127383,2017-11-04T15:00:00Z,20.8308,119.4808,26.83,0,0011117
5100722,127383,2017-11-04T16:00:00Z,20.8308,119.4808,26.82,0,0011117
5100722,127383,2017-11-04T17:00:00Z,20.8158,119.3240,26.82,0,0014417
5100722,127383,2017-11-04T18:00:00Z,20.8162,119.3245,26.78,0,0011117
5100722,127383,2017-11-04T19:00:00Z,20.8162,119.3245,26.78,0,0011117
5100722,127383,2017-11-04T20:00:00Z,20.8148,119.2656,26.78,0,0014417
5100722,127383,2017-11-04T21:00:00Z,20.8148,119.2656,26.77,0,0011117
5100722,127383,2017-11-04T22:00:00Z,20.8264,119.2440,26.78,0,0011117
5100722,127383,2017-11-04T23:00:00Z,20.8439,119.2020,26.79,0,0011117
5100722,127383,2017-11-05T00:00:00Z,20.8527,119.1837,26.8,0,0011117
5100722,127383,2017-11-05T01:00:00Z,20.8527,119.1991,26.81,0,0011117
5100722,127383,2017-11-05T02:00:00Z,20.8657,119.1624,26.8,0,0011117
5100722,127383,2017-11-05T03:00:00Z,20.8645,119.1612,26.79,0,0011117
5100722,127383,2017-11-05T04:00:00Z,20.8645,119.1612,26.8,0,0011117
5100722,127383,2017-11-05T05:00:00Z,20.8330,119.1660,26.78,0,0011117
5100722,127383,2017-11-05T06:00:00Z,20.8330,119.1660,26.76,0,0011117
5100722,127383,2017-11-05T07:00:00Z,20.8374,119.1682,26.74,0,0011117
5100722,127383,2017-11-05T08:00:00Z,20.8189,119.1450,26.72,0,0011117
5100722,127383,2017-11-05T09:00:00Z,20.8189,119.1450,26.74,0,0011117
5100722,127383,2017-11-05T10:00:00Z,20.7921,119.1112,26.87,0,0011117
5100722,127383,2017-11-05T11:00:00Z,20.7753,119.0789,26.94,0,0011117
5100722,127383,2017-11-05T12:00:00Z,20.7760,119.0816,26.98,0,0011117
5100722,127383,2017-11-05T13:00:00Z,20.7681,119.0451,26.97,0,0011117
5100722,127383,2017-11-05T14:00:00Z,20.7604,119.0014,27.01,0,0011117
5100722,127383,2017-11-05T15:00:00Z,20.7618,119.0003,26.99,0,0011117
5100722,127383,2017-11-05T16:00:00Z,20.7618,119.0003,26.99,0,0011117
5100722,127383,2017-11-05T17:00:00Z,20.7575,118.9107,26.98,0,0014417
5100722,127383,2017-11-05T18:00:00Z,20.7575,118.9107,26.97,0,0011117
5100722,127383,2017-11-05T19:00:00Z,20.7585,118.9082,26.95,0,0011117
5100722,127383,2017-11-05T20:00:00Z,20.7585,118.9082,26.94,0,0011117
5100722,127383,2017-11-05T21:00:00Z,20.7526,118.8752,26.92,0,0011117
