PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101721,2017-12-19T11:00:00Z,22.4350,127.7770,25,0,3.6,0111171
2101721,2017-12-19T12:00:00Z,22.4240,127.7480,24.9,0,4.1,0111171
2101721,2017-12-19T13:00:00Z,22.4160,127.7200,24.9,0,3.7,0111171
2101721,2017-12-19T14:00:00Z,22.4050,127.6930,24.8,0,3.8,0111171
2101721,2017-12-19T15:00:00Z,22.3920,127.6680,24.7,0,3.9,0111171
2101721,2017-12-19T16:00:00Z,22.3760,127.6440,24.7,0,3.8,0111171
2101721,2017-12-19T17:00:00Z,22.3630,127.6240,24.6,0,4.3,0111171
2101721,2017-12-19T18:00:00Z,22.3520,127.6030,24.6,0,3.7,0111171
2101721,2017-12-19T19:00:00Z,22.3420,127.5790,24.7,0,3.8,0111171
2101721,2017-12-19T20:00:00Z,22.3360,127.5530,24.8,0,3.8,0111171
2101721,2017-12-19T21:00:00Z,22.3320,127.5260,24.8,0,3.9,0111171
2101721,2017-12-19T22:00:00Z,22.3280,127.5060,24.9,0,4,0111171
2101721,2017-12-19T23:00:00Z,22.3210,127.4910,24.9,0,3.9,0111171
2101721,2017-12-20T00:00:00Z,22.3100,127.4740,24.9,0,4.1,0111171
2101721,2017-12-20T01:00:00Z,22.2990,127.4550,24.9,0,3.8,0111171
2101721,2017-12-20T02:00:00Z,22.2860,127.4350,24.9,0,4,0111171
2101721,2017-12-20T03:00:00Z,22.2710,127.4130,25,0,4.3,0111171
2101721,2017-12-20T04:00:00Z,22.2570,127.3890,25,0,4.2,0111171
2101721,2017-12-20T05:00:00Z,22.2460,127.3630,25.1,0,3.9,0111171
2101721,2017-12-20T06:00:00Z,22.2390,127.3390,25.1,0,,0111179
2101721,2017-12-20T07:00:00Z,22.2340,127.3180,25.1,0,4.1,0111171
2101721,2017-12-20T09:00:00Z,22.2280,127.2840,25.2,0,4.2,0111171
2101721,2017-12-20T10:00:00Z,22.2230,127.2710,25.2,0,3.7,0111171
2101721,2017-12-20T11:00:00Z,22.2180,127.2540,25.2,0,4.1,0111171
2101721,2017-12-20T12:00:00Z,22.2110,127.2360,25.2,0,3.6,0111171
2101721,2017-12-20T13:00:00Z,22.2030,127.2180,25.2,0,3.8,0111171
2101721,2017-12-20T14:00:00Z,22.1930,127.1990,25.2,0,3.4,0111171
2101721,2017-12-20T15:00:00Z,22.1850,127.1790,25.2,0,3.1,0111171
2101721,2017-12-20T16:00:00Z,22.1760,127.1550,25.2,0,3.5,0111171
2101721,2017-12-20T17:00:00Z,22.1690,127.1310,25.2,0,3.4,0111171
2101721,2017-12-20T18:00:00Z,22.1620,127.1050,25.2,0,3.5,0111171
2101721,2017-12-20T19:00:00Z,22.1530,127.0830,25.2,0,3.1,0111171
2101721,2017-12-20T20:00:00Z,22.1440,127.0650,25.3,0,3.9,0111171
2101721,2017-12-20T21:00:00Z,22.1350,127.0500,25.3,0,3.9,0111171
2101721,2017-12-20T22:00:00Z,22.1260,127.0400,25.4,0,3.9,0111171
2101721,2017-12-20T23:00:00Z,22.1150,127.0290,25.4,0,3.8,0111171
2101721,2017-12-21T00:00:00Z,22.1040,127.0190,25.5,0,3.8,0111171
2101721,2017-12-21T01:00:00Z,22.0940,127.0080,25.5,0,3.4,0111171
2101721,2017-12-21T02:00:00Z,22.0840,126.9930,25.5,0,3.5,0111171
2101721,2017-12-21T03:00:00Z,22.0740,126.9770,25.5,0,3.4,0111171
2101721,2017-12-21T04:00:00Z,22.0650,126.9590,25.6,0,3.2,0111171
2101721,2017-12-21T05:00:00Z,22.0550,126.9390,25.6,0,3.1,0111171
2101721,2017-12-21T06:00:00Z,22.0440,126.9170,25.6,0,3.3,0111171
2101721,2017-12-21T07:00:00Z,22.0300,126.8930,25.6,0,3.2,0111171
2101721,2017-12-21T08:00:00Z,22.0170,126.8660,25.6,0,3.1,0111171
2101721,2017-12-21T09:00:00Z,22.0060,126.8370,25.5,0,3.3,0111171
2101721,2017-12-21T10:00:00Z,21.9970,126.8070,25.5,0,3,0111171
2101721,2017-12-21T11:00:00Z,21.9900,126.7770,25.5,0,3.1,0111171
2101721,2017-12-21T12:00:00Z,21.9850,126.7470,25.5,0,3.2,0111171
2101721,2017-12-21T13:00:00Z,21.9840,126.7170,25.5,0,2.9,0111171
2101721,2017-12-21T14:00:00Z,21.9840,126.6860,25.5,0,2.9,0111171
2101721,2017-12-21T15:00:00Z,21.9860,126.6610,25.5,0,3,0111171
2101721,2017-12-21T16:00:00Z,21.9870,126.6410,25.5,0,3.3,0111171
2101721,2017-12-21T17:00:00Z,21.9910,126.6240,25.5,0,3.1,0111171
2101721,2017-12-21T18:00:00Z,21.9930,126.6090,25.5,0,2.9,0111171
2101721,2017-12-21T19:00:00Z,21.9920,126.5990,25.5,0,2.9,0111171
2101721,2017-12-21T20:00:00Z,21.9870,126.5840,25.5,0,2.8,0111171
2101721,2017-12-21T21:00:00Z,21.9820,126.5690,25.5,0,2.7,0111171
2101721,2017-12-21T22:00:00Z,21.9770,126.5560,25.5,0,2.6,0111171
2101721,2017-12-21T23:00:00Z,21.9710,126.5420,25.6,0,2.9,0111171
2101721,2017-12-22T00:00:00Z,21.9650,126.5270,25.6,0,3.1,0111171
2101721,2017-12-22T01:00:00Z,21.9600,126.5120,25.6,0,3.3,0111171
2101721,2017-12-22T02:00:00Z,21.9520,126.4940,25.5,0,2.7,0111171
2101721,2017-12-22T03:00:00Z,21.9450,126.4740,25.5,0,2.8,0111171
2101721,2017-12-22T04:00:00Z,21.9370,126.4520,25.5,0,3.1,0111171
2101721,2017-12-22T05:00:00Z,21.9270,126.4330,25.5,0,3.3,0111171
2101721,2017-12-22T06:00:00Z,21.9170,126.4170,25.5,0,3,0111171
2101721,2017-12-22T07:00:00Z,21.9040,126.3990,25.5,0,2.9,0111171
2101721,2017-12-22T08:00:00Z,21.8940,126.3790,25.4,0,3.2,0111171
2101721,2017-12-22T09:00:00Z,21.8830,126.3510,25.4,0,2.9,0111171
2101721,2017-12-22T12:00:00Z,21.8570,126.2490,25.3,0,2.9,0111171
2101721,2017-12-22T13:00:00Z,21.8560,126.2130,25.3,0,2.7,0111171
2101721,2017-12-22T14:00:00Z,21.8590,126.1780,25.3,0,2.7,0111171
2101721,2017-12-22T15:00:00Z,21.8650,126.1520,25.2,0,2.7,0111171
2101721,2017-12-22T16:00:00Z,21.8750,126.1290,25.2,0,2.5,0111171
2101721,2017-12-22T17:00:00Z,21.8850,126.1110,25.2,0,2.3,0111171
2101721,2017-12-22T18:00:00Z,21.8960,126.0990,25.2,0,2.5,0111171
2101721,2017-12-22T19:00:00Z,21.9030,126.0940,25.2,0,2.4,0111171
2101721,2017-12-22T20:00:00Z,21.9050,126.0860,25.2,0,2.3,0111171
2101721,2017-12-22T21:00:00Z,21.9040,126.0740,25.2,0,2,0111171
2101721,2017-12-22T22:00:00Z,21.9010,126.0610,25.2,0,2.3,0111171
2101721,2017-12-22T23:00:00Z,21.8970,126.0520,25.2,0,2.3,0111171
2101721,2017-12-23T00:00:00Z,21.8940,126.0390,25.2,0,2.3,0111171
2101721,2017-12-23T01:00:00Z,21.8900,126.0260,25.2,0,2.1,0111171
2101721,2017-12-23T02:00:00Z,21.8840,126.0100,25.2,0,2.1,0111171
2101721,2017-12-23T03:00:00Z,21.8790,125.9970,25.2,0,2.2,0111171
2101721,2017-12-23T04:00:00Z,21.8740,125.9810,25.2,0,2.2,0111171
2101721,2017-12-23T05:00:00Z,21.8700,125.9620,25.2,0,1.9,0111171
2101721,2017-12-23T06:00:00Z,21.8620,125.9380,25.2,0,1.9,0111171
2101721,2017-12-23T09:00:00Z,21.8360,125.8530,25.2,0,2.2,0111171
2101721,2017-12-23T10:00:00Z,21.8320,125.8250,25.2,0,2.1,0111171
2101721,2017-12-23T11:00:00Z,21.8290,125.8030,25.2,0,2.3,0111171
2101721,2017-12-23T12:00:00Z,21.8290,125.7790,25.2,0,2.2,0111171
2101721,2017-12-23T13:00:00Z,21.8330,125.7580,25.2,0,2.4,0111171
2101721,2017-12-23T14:00:00Z,21.8370,125.7360,25.2,0,2.1,0111171
2101721,2017-12-23T15:00:00Z,21.8380,125.7140,25.2,0,2.4,0111171
2101721,2017-12-23T16:00:00Z,21.8440,125.6930,25.1,0,1.9,0111171
2101721,2017-12-23T17:00:00Z,21.8490,125.6750,25.1,0,1.9,0111171
2101721,2017-12-23T18:00:00Z,21.8520,125.6660,25.1,0,2.1,0111171
2101721,2017-12-23T19:00:00Z,21.8510,125.6570,25.1,0,1.9,0111171
2101721,2017-12-23T20:00:00Z,21.8470,125.6470,25.1,0,2,0111171
2101721,2017-12-23T21:00:00Z,21.8400,125.6360,25,0,1.8,0111171
2101721,2017-12-24T00:00:00Z,21.8230,125.5970,25.1,0,2,0111171
2101721,2017-12-24T01:00:00Z,21.8170,125.5740,25.1,0,1.9,0111171
2101721,2017-12-24T02:00:00Z,21.8180,125.5480,25.2,0,1.9,0111171
2101721,2017-12-24T03:00:00Z,21.8230,125.5200,25.3,0,2,0111171
2101721,2017-12-24T04:00:00Z,21.8270,125.4910,25.3,0,1.8,0111171
2101721,2017-12-24T05:00:00Z,21.8290,125.4610,25.4,0,1.9,0111171
2101721,2017-12-24T06:00:00Z,21.8320,125.4320,25.5,0,1.6,0111171
2101721,2017-12-24T09:00:00Z,21.8550,125.3700,25.4,0,1.6,0111171
2101721,2017-12-24T12:00:00Z,21.8660,125.3630,25.3,0,1.8,0111171
2101721,2017-12-24T15:00:00Z,21.8290,125.3770,25.1,0,2.4,0111171
2101721,2017-12-24T16:00:00Z,21.8060,125.3710,25.1,0,2.9,0111171
2101721,2017-12-24T17:00:00Z,21.7820,125.3590,25.1,0,3.1,0111171
2101721,2017-12-24T18:00:00Z,21.7560,125.3440,25,0,3.2,0111171
2101721,2017-12-24T19:00:00Z,21.7280,125.3240,25,0,3.2,0111171
2101721,2017-12-24T20:00:00Z,21.7050,125.3040,25,0,3.3,0111171
2101721,2017-12-24T21:00:00Z,21.6830,125.2830,24.9,0,3.6,0111171
2101721,2017-12-24T22:00:00Z,21.6630,125.2570,24.9,0,4,0111171
2101721,2017-12-24T23:00:00Z,21.6490,125.2290,24.9,0,4.1,0111171
