PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201643,2018-02-15T23:36:00Z,2.8734,155.9514,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T00:00:00Z,2.8770,155.9514,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T01:00:00Z,2.8882,155.9490,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T02:00:00Z,2.9002,155.9478,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T03:00:00Z,2.9128,155.9452,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T04:00:00Z,2.9260,155.9412,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T05:00:00Z,2.9404,155.9358,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T06:00:00Z,2.9558,155.9316,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T07:00:00Z,2.9698,155.9278,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T08:00:00Z,2.9834,155.9240,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T09:00:00Z,2.9974,155.9198,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T10:00:00Z,3.0108,155.9164,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T11:00:00Z,3.0234,155.9148,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T12:00:00Z,3.0354,155.9152,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T13:00:00Z,3.0478,155.9164,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T14:00:00Z,3.0600,155.9180,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T15:00:00Z,3.0740,155.9198,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T16:00:00Z,3.0886,155.9206,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T17:00:00Z,3.1034,155.9206,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T18:00:00Z,3.1178,155.9220,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T19:00:00Z,3.1334,155.9240,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T20:00:00Z,3.1472,155.9260,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T21:00:00Z,3.1598,155.9284,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T22:00:00Z,3.1702,155.9318,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-16T23:00:00Z,3.1820,155.9356,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T00:00:00Z,3.1930,155.9400,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T01:00:00Z,3.2036,155.9436,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T02:00:00Z,3.2126,155.9456,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T03:00:00Z,3.2214,155.9474,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T04:00:00Z,3.2302,155.9488,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T05:00:00Z,3.2408,155.9510,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T06:00:00Z,3.2518,155.9540,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T07:00:00Z,3.2618,155.9580,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T08:00:00Z,3.2696,155.9614,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T09:00:00Z,3.2798,155.9660,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T10:00:00Z,3.2902,155.9708,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T11:00:00Z,3.3008,155.9742,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T12:00:00Z,3.3104,155.9778,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T13:00:00Z,3.3184,155.9822,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T14:00:00Z,3.3232,155.9878,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T15:00:00Z,3.3296,155.9940,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T16:00:00Z,3.3374,156.0022,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T17:00:00Z,3.3468,156.0106,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T18:00:00Z,3.3560,156.0192,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T19:00:00Z,3.3636,156.0258,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T20:00:00Z,3.3706,156.0314,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T21:00:00Z,3.3774,156.0362,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T22:00:00Z,3.3836,156.0398,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-17T23:00:00Z,3.3914,156.0450,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T00:00:00Z,3.3990,156.0510,,,,,,,30.02,0.5,311,15,0.139,0.17,0111999999171111
5201643,2018-02-18T00:00:00Z,3.3986,156.0512,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T01:00:00Z,3.4030,156.0560,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T02:00:00Z,3.4068,156.0588,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T03:00:00Z,3.4100,156.0630,,,,,,,30.06,0.5,311,15,0.139,0.113,0111999999171111
5201643,2018-02-18T03:00:00Z,3.4104,156.0628,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T04:00:00Z,3.4126,156.0676,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T05:00:00Z,3.4160,156.0726,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T06:00:00Z,3.4210,156.0780,,,,,,,30.06,0.5,311,15,0.149,0.139,0111999999171111
5201643,2018-02-18T06:00:00Z,3.4206,156.0784,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T07:00:00Z,3.4258,156.0834,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T08:00:00Z,3.4320,156.0888,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T09:00:00Z,3.4370,156.0920,,,,,,,30.03,0.5,311,15,0.103,0.159,0111999999171111
5201643,2018-02-18T09:00:00Z,3.4366,156.0918,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T10:00:00Z,3.4410,156.0938,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T11:00:00Z,3.4456,156.0964,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T12:00:00Z,3.4520,156.0980,,,,,,,30,0.5,311,15,0.134,0.165,0111999999171111
5201643,2018-02-18T12:00:00Z,3.4518,156.0978,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T13:00:00Z,3.4582,156.1022,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T14:00:00Z,3.4630,156.1078,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T15:00:00Z,3.4690,156.1180,,,,,,,29.99,0.5,311,15,0.262,0.206,0111999999171111
5201643,2018-02-18T15:00:00Z,3.4684,156.1170,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T16:00:00Z,3.4756,156.1280,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T17:00:00Z,3.4840,156.1390,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T18:00:00Z,3.4920,156.1490,,,,,,,29.99,0.5,311,15,0.282,0.201,0111999999171111
5201643,2018-02-18T18:00:00Z,3.4924,156.1488,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T19:00:00Z,3.4986,156.1574,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T20:00:00Z,3.5042,156.1656,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T21:00:00Z,3.5080,156.1730,,,,,,,30.05,0.5,311,15,0.2,0.113,0111999999171111
5201643,2018-02-18T21:00:00Z,3.5076,156.1732,29.99,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T22:00:00Z,3.5104,156.1798,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-18T23:00:00Z,3.5114,156.1844,30.02,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T00:00:00Z,3.5140,156.1880,,,,,,,30.28,0.5,311,15,0.175,0.093,0111999999171111
5201643,2018-02-19T00:00:00Z,3.5138,156.1878,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T01:00:00Z,3.5186,156.1918,30.47,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T02:00:00Z,3.5238,156.1982,30.61,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T03:00:00Z,3.5260,156.2070,,,,,,,30.56,0.5,311,15,0.216,0.093,0111999999171111
5201643,2018-02-19T03:00:00Z,3.5262,156.2060,30.7,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T04:00:00Z,3.5280,156.2146,30.7,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T05:00:00Z,3.5298,156.2232,30.81,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T06:00:00Z,3.5320,156.2300,,,,,,,30.57,0.5,311,15,0.211,0.082,0111999999171111
5201643,2018-02-19T06:00:00Z,3.5324,156.2304,30.68,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T07:00:00Z,3.5370,156.2368,30.47,0,,,,,,,,,,,0111279999999999
5201643,2018-02-19T08:00:00Z,3.5408,156.2430,30.37,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T09:00:00Z,3.5420,156.2480,,,,,,,30.36,0.5,311,15,0.164,0.103,0111999999171111
5201643,2018-02-19T09:00:00Z,3.5418,156.2492,30.3,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T10:00:00Z,3.5452,156.2532,30.26,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T11:00:00Z,3.5482,156.2570,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T12:00:00Z,3.5520,156.2620,,,,,,,30.21,0.5,311,15,0.18,0.103,0111999999171111
5201643,2018-02-19T12:00:00Z,3.5518,156.2620,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T13:00:00Z,3.5550,156.2676,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T14:00:00Z,3.5580,156.2748,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T15:00:00Z,3.5620,156.2830,,,,,,,30.14,0.5,311,15,0.246,0.118,0111999999171111
5201643,2018-02-19T15:00:00Z,3.5622,156.2822,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T16:00:00Z,3.5660,156.2916,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T17:00:00Z,3.5700,156.3008,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T18:00:00Z,3.5750,156.3100,,,,,,,30.11,0.5,311,15,0.252,0.118,0111999999171111
5201643,2018-02-19T18:00:00Z,3.5746,156.3096,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T19:00:00Z,3.5786,156.3172,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T20:00:00Z,3.5816,156.3252,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T21:00:00Z,3.5850,156.3320,,,,,,,30.13,0.5,311,15,0.19,0.087,0111999999171111
5201643,2018-02-19T21:00:00Z,3.5854,156.3330,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T22:00:00Z,3.5874,156.3394,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-19T23:00:00Z,3.5886,156.3432,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T00:00:00Z,3.5920,156.3470,,,,,,,30.3,0.5,311,15,0.169,0.093,0111999999171111
5201643,2018-02-20T00:00:00Z,3.5918,156.3470,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T01:00:00Z,3.5958,156.3514,30.33,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T02:00:00Z,3.5990,156.3578,30.43,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T03:00:00Z,3.6030,156.3650,,,,,,,30.58,0.5,311,15,0.169,0.118,0111999999171111
5201643,2018-02-20T03:00:00Z,3.6020,156.3646,30.74,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T04:00:00Z,3.6070,156.3714,30.87,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T05:00:00Z,3.6112,156.3758,30.94,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T06:00:00Z,3.6150,156.3800,,,,,,,30.64,0.5,311,15,0.169,0.129,0111999999171111
5201643,2018-02-20T06:00:00Z,3.6150,156.3802,30.81,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T07:00:00Z,3.6202,156.3854,30.54,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T08:00:00Z,3.6258,156.3912,30.43,0,,,,,,,,,,,0111279999999999
5201643,2018-02-20T09:00:00Z,3.6280,156.3980,,,,,,,30.4,0.5,311,15,0.205,0.087,0111999999171111
5201643,2018-02-20T09:00:00Z,3.6280,156.3982,30.33,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T10:00:00Z,3.6264,156.4062,30.26,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T11:00:00Z,3.6286,156.4130,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T12:00:00Z,3.6320,156.4200,,,,,,,30.2,0.5,311,15,0.221,0.098,0111999999171111
5201643,2018-02-20T12:00:00Z,3.6322,156.4196,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T13:00:00Z,3.6380,156.4276,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T14:00:00Z,3.6416,156.4342,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T15:00:00Z,3.6470,156.4410,,,,,,,30.14,0.5,311,15,0.216,0.154,0111999999171111
5201643,2018-02-20T18:00:00Z,3.6620,156.4620,,,,,,,30.14,0.5,311,15,0.21,0.159,0111999999171111
5201643,2018-02-20T18:00:00Z,3.6622,156.4658,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T19:00:00Z,3.6674,156.4722,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T20:00:00Z,3.6728,156.4788,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-20T21:00:00Z,3.6780,156.4820,,,,,,,30.16,0.5,311,15,0.2,0.159,0111999999171111
5201643,2018-02-21T00:00:00Z,3.6930,156.5010,,,,,,,30.18,0.5,311,15,0.19,0.159,0111999999171111
5201643,2018-02-21T03:00:00Z,3.7090,156.5190,,,,,,,30.2,0.5,311,15,0.18,0.17,0111999999171111
5201643,2018-02-21T05:00:00Z,3.7198,156.5304,30.23,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T06:00:00Z,3.7260,156.5360,,,,,,,30.18,0.5,311,15,0.113,0.159,0111999999171111
5201643,2018-02-21T06:00:00Z,3.7260,156.5360,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T07:00:00Z,3.7316,156.5398,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T08:00:00Z,3.7366,156.5414,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T09:00:00Z,3.7400,156.5410,,,,,,,30.13,0.5,311,15,0.046,0.103,0111999999171111
5201643,2018-02-21T09:00:00Z,3.7404,156.5410,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T10:00:00Z,3.7386,156.5430,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T11:00:00Z,3.7416,156.5446,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T12:00:00Z,3.7460,156.5450,,,,,,,30.09,0.5,311,15,0.082,0.113,0111999999171111
5201643,2018-02-21T12:00:00Z,3.7460,156.5448,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T13:00:00Z,3.7502,156.5474,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T14:00:00Z,3.7556,156.5510,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T15:00:00Z,3.7620,156.5570,,,,,,,30.06,0.5,311,15,0.159,0.149,0111999999171111
5201643,2018-02-21T15:00:00Z,3.7606,156.5570,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T16:00:00Z,3.7668,156.5634,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T17:00:00Z,3.7720,156.5690,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T18:00:00Z,3.7750,156.5760,,,,,,,30.05,0.5,311,15,0.185,0.072,0111999999171111
5201643,2018-02-21T18:00:00Z,3.7748,156.5756,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T19:00:00Z,3.7764,156.5820,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T20:00:00Z,3.7764,156.5890,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T21:00:00Z,3.7760,156.5930,,,,,,,30.09,0.5,311,15,0.128,0.077,0111999999171111
5201643,2018-02-21T21:00:00Z,3.7762,156.5938,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T22:00:00Z,3.7790,156.5954,30.05,0,,,,,,,,,,,0111179999999999
5201643,2018-02-21T23:00:00Z,3.7854,156.5970,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T00:00:00Z,3.7900,156.6010,,,,,,,30.22,0.5,311,15,0.092,0.154,0111999999171111
5201643,2018-02-22T00:00:00Z,3.7904,156.6010,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T01:00:00Z,3.7958,156.6040,30.3,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T02:00:00Z,3.7998,156.6066,30.41,0,,,,,,,,,,,0111279999999999
5201643,2018-02-22T03:00:00Z,3.8060,156.6110,,,,,,,30.31,0.5,311,15,0.118,0.159,0111999999171111
5201643,2018-02-22T03:00:00Z,3.8054,156.6108,30.47,0,,,,,,,,,,,0111279999999999
5201643,2018-02-22T04:00:00Z,3.8112,156.6154,30.41,0,,,,,,,,,,,0111279999999999
5201643,2018-02-22T05:00:00Z,3.8172,156.6204,30.26,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T06:00:00Z,3.8210,156.6240,,,,,,,30.24,0.5,311,15,0.082,0.077,0111999999171111
5201643,2018-02-22T06:00:00Z,3.8210,156.6240,30.19,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T07:00:00Z,3.8238,156.6256,30.17,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T08:00:00Z,3.8234,156.6264,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T09:00:00Z,3.8210,156.6270,,,,,,,30.13,0.5,311,15,0.026,0.067,0111999999171111
5201643,2018-02-22T09:00:00Z,3.8208,156.6272,30.12,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T10:00:00Z,3.8204,156.6286,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T11:00:00Z,3.8264,156.6286,30.1,0,,,,,,,,,,,0111179999999999
5201643,2018-02-22T12:00:00Z,3.8340,156.6290,,,,,,,30.07,0.5,311,15,0.01,0.17,0111999999171111
