PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101531,2017-11-19T07:01:00Z,39.3508,164.9986,16.68,0,,,,,,,011117999999
2101531,2017-11-19T08:01:00Z,39.3518,164.9970,16.68,0,,,,,,,011117999999
2101531,2017-11-19T09:00:00Z,39.3520,164.9960,,,16.68,0.5,311,15,-0.028,0.005,011199171111
2101531,2017-11-19T09:01:00Z,39.3520,164.9956,16.67,0,,,,,,,011117999999
2101531,2017-11-19T10:01:00Z,39.3520,164.9964,16.68,0,,,,,,,011117999999
2101531,2017-11-19T11:01:00Z,39.3512,164.9952,16.69,0,,,,,,,011117999999
2101531,2017-11-19T12:00:00Z,39.3500,164.9940,,,16.68,0.5,311,15,-0.008,-0.015,011199171111
2101531,2017-11-19T12:01:00Z,39.3504,164.9938,16.68,0,,,,,,,011117999999
2101531,2017-11-19T13:01:00Z,39.3498,164.9926,16.68,0,,,,,,,011117999999
2101531,2017-11-19T14:01:00Z,39.3478,164.9928,16.68,0,,,,,,,011117999999
2101531,2017-11-19T15:00:00Z,39.3490,164.9940,,,16.68,0.5,311,15,0,0.026,011199171111
2101531,2017-11-19T15:01:00Z,39.3488,164.9942,16.69,0,,,,,,,011117999999
2101531,2017-11-19T16:01:00Z,39.3508,164.9940,16.68,0,,,,,,,011117999999
2101531,2017-11-19T17:01:00Z,39.3536,164.9930,16.67,0,,,,,,,011117999999
2101531,2017-11-19T18:00:00Z,39.3550,164.9940,,,16.67,0.5,311,15,0.02,0.036,011199171111
2101531,2017-11-19T18:01:00Z,39.3550,164.9942,16.66,0,,,,,,,011117999999
2101531,2017-11-19T19:01:00Z,39.3548,164.9956,16.67,0,,,,,,,011117999999
2101531,2017-11-19T20:01:00Z,39.3554,164.9972,16.67,0,,,,,,,011117999999
2101531,2017-11-19T21:00:00Z,39.3560,164.9990,,,16.67,0.5,311,15,0.016,0.031,011199171111
2101531,2017-11-19T21:01:00Z,39.3558,164.9990,16.67,0,,,,,,,011117999999
2101531,2017-11-19T22:01:00Z,39.3574,164.9986,16.68,0,,,,,,,011117999999
2101531,2017-11-19T23:01:00Z,39.3598,164.9974,16.68,0,,,,,,,011117999999
2101531,2017-11-20T00:00:00Z,39.3610,164.9980,,,16.67,0.5,311,15,0.056,0.021,011199171111
2101531,2017-11-20T00:01:00Z,39.3610,164.9980,16.68,0,,,,,,,011117999999
2101531,2017-11-20T23:01:00Z,39.3098,164.9976,16.6,0,,,,,,,011117999999
2101531,2017-11-21T00:00:00Z,39.3100,164.9930,,,16.6,0.5,311,15,-0.08,0.036,011199171111
2101531,2017-11-21T00:01:00Z,39.3104,164.9920,16.6,0,,,,,,,011117999999
2101531,2017-11-21T01:01:00Z,39.3120,164.9908,16.58,0,,,,,,,011117999999
2101531,2017-11-21T03:00:00Z,39.3140,164.9890,,,16.6,0.5,311,15,-0.02,0.051,011199171111
2101531,2017-11-21T04:01:00Z,39.3152,164.9880,16.6,0,,,,,,,011117999999
2101531,2017-11-21T05:01:00Z,39.3170,164.9868,16.61,0,,,,,,,011117999999
2101531,2017-11-21T06:00:00Z,39.3200,164.9880,,,16.61,0.5,311,15,0.064,0.072,011199171111
2101531,2017-11-21T06:01:00Z,39.3200,164.9882,16.62,0,,,,,,,011117999999
2101531,2017-11-21T07:01:00Z,39.3226,164.9924,16.62,0,,,,,,,011117999999
2101531,2017-11-21T08:01:00Z,39.3260,164.9992,16.62,0,,,,,,,011117999999
