PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301522,2018-02-07T02:32:00Z,8.5501,134.6249,29.39,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T04:00:00Z,8.5632,134.6086,29.48,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T05:00:00Z,8.5699,134.5977,29.5,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T07:00:00Z,8.5851,134.5754,29.43,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T08:00:00Z,8.5938,134.5645,29.39,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T09:00:00Z,8.6037,134.5547,29.37,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T10:00:00Z,8.6115,134.5443,29.35,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T11:00:00Z,8.6193,134.5392,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T12:01:00Z,8.6253,134.5355,29.27,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T13:00:00Z,8.6298,134.5298,29.24,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T14:00:00Z,8.6321,134.5221,29.23,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T15:00:00Z,8.6317,134.5177,29.23,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T16:00:00Z,8.6315,134.5126,29.2,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T17:00:00Z,8.6309,134.5026,29.19,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:00:00Z,8.6313,134.4922,29.26,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:05:00Z,8.6314,134.4914,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:10:00Z,8.6315,134.4905,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:15:00Z,8.6316,134.4897,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:20:00Z,8.6315,134.4887,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:25:00Z,8.6316,134.4878,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:30:00Z,8.6315,134.4871,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:35:00Z,8.6319,134.4863,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:40:00Z,8.6319,134.4856,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:50:00Z,8.6318,134.4838,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T18:55:00Z,8.6317,134.4829,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:00:00Z,8.6315,134.4819,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:05:00Z,8.6314,134.4810,29.27,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:10:00Z,8.6313,134.4801,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:15:00Z,8.6312,134.4792,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:20:00Z,8.6310,134.4782,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:25:00Z,8.6309,134.4773,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:30:00Z,8.6307,134.4763,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:35:00Z,8.6306,134.4753,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:40:00Z,8.6305,134.4744,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:45:00Z,8.6304,134.4735,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:50:00Z,8.6303,134.4727,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T19:55:00Z,8.6302,134.4719,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:00:00Z,8.6302,134.4711,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:05:00Z,8.6303,134.4704,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:10:00Z,8.6304,134.4697,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:15:00Z,8.6304,134.4689,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:20:00Z,8.6303,134.4682,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:25:00Z,8.6303,134.4674,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:30:00Z,8.6303,134.4666,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:35:00Z,8.6302,134.4658,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:40:00Z,8.6301,134.4649,29.32,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:45:00Z,8.6300,134.4641,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:50:00Z,8.6299,134.4632,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T20:55:00Z,8.6297,134.4623,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:00:00Z,8.6294,134.4613,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:05:00Z,8.6291,134.4602,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:10:00Z,8.6288,134.4591,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:15:00Z,8.6287,134.4580,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:20:00Z,8.6284,134.4568,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:25:00Z,8.6282,134.4555,29.31,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:30:00Z,8.6280,134.4542,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:35:00Z,8.6278,134.4528,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:40:00Z,8.6275,134.4516,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:45:00Z,8.6273,134.4504,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:50:00Z,8.6271,134.4489,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T21:55:00Z,8.6268,134.4477,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:10:00Z,8.6261,134.4442,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:15:00Z,8.6257,134.4426,29.3,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:20:00Z,8.6253,134.4418,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:25:00Z,8.6249,134.4400,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:30:00Z,8.6245,134.4387,29.27,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:35:00Z,8.6242,134.4375,29.29,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:40:00Z,8.6239,134.4363,29.26,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:45:00Z,8.6236,134.4350,29.27,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:50:00Z,8.6231,134.4337,29.26,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T22:55:00Z,8.6230,134.4327,29.25,0,,,,,,,,,,,0111179999999999
5301522,2018-02-07T23:00:00Z,8.6229,134.4311,29.26,0,,,,,,,,,,,0111179999999999
