PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101725,2018-03-06T13:00:00Z,29.9480,138.5930,19.6,0,4.8,0111171
2101725,2018-03-06T14:00:00Z,29.9380,138.5840,19.6,0,5.3,0111171
2101725,2018-03-06T15:00:00Z,29.9310,138.5740,19.5,0,,0111179
2101725,2018-03-06T16:00:00Z,29.9240,138.5640,19.5,0,5,0111171
2101725,2018-03-06T17:00:00Z,29.9200,138.5530,19.5,0,4.6,0111171
2101725,2018-03-06T18:00:00Z,29.9160,138.5420,19.4,0,5,0111171
2101725,2018-03-06T19:00:00Z,29.9140,138.5310,19.4,0,5.3,0111171
2101725,2018-03-06T20:00:00Z,29.9130,138.5180,19.4,0,5.1,0111171
2101725,2018-03-06T21:00:00Z,29.9130,138.5040,19.4,0,5.2,0111171
2101725,2018-03-06T22:00:00Z,29.9140,138.4880,19.3,0,5.2,0111171
2101725,2018-03-06T23:00:00Z,29.9130,138.4730,19.3,0,5.2,0111171
2101725,2018-03-07T00:00:00Z,29.9120,138.4590,19.3,0,5.4,0111171
2101725,2018-03-07T01:00:00Z,29.9110,138.4470,19.3,0,5.1,0111171
2101725,2018-03-07T02:00:00Z,29.9090,138.4380,19.3,0,5.7,0111171
2101725,2018-03-07T03:00:00Z,29.9050,138.4330,19.3,0,5.3,0111171
2101725,2018-03-07T04:00:00Z,29.8980,138.4310,19.4,0,5.3,0111171
2101725,2018-03-07T05:00:00Z,29.8890,138.4280,19.4,0,5.9,0111171
2101725,2018-03-07T06:00:00Z,29.8790,138.4270,19.4,0,5.7,0111171
2101725,2018-03-07T07:00:00Z,29.8700,138.4230,19.4,0,5,0111171
2101725,2018-03-07T08:00:00Z,29.8630,138.4160,19.3,0,5.9,0111171
2101725,2018-03-07T09:00:00Z,29.8580,138.4060,19.3,0,6.1,0111171
2101725,2018-03-07T10:00:00Z,29.8530,138.3950,19.3,0,5.3,0111171
2101725,2018-03-07T11:00:00Z,29.8490,138.3800,19.3,0,5.8,0111171
2101725,2018-03-07T12:00:00Z,29.8470,138.3640,19.3,0,5.6,0111171
2101725,2018-03-07T13:00:00Z,29.8470,138.3500,19.2,0,5.7,0111171
2101725,2018-03-07T14:00:00Z,29.8510,138.3360,19.2,0,4.8,0111171
2101725,2018-03-07T15:00:00Z,29.8550,138.3220,19.2,0,5.5,0111171
2101725,2018-03-07T16:00:00Z,29.8610,138.3100,19.2,0,4.5,0111171
2101725,2018-03-07T17:00:00Z,29.8690,138.2980,19.2,0,4.9,0111171
2101725,2018-03-07T18:00:00Z,29.8800,138.2890,19.3,0,4.3,0111171
2101725,2018-03-07T19:00:00Z,29.8810,138.2720,19.6,0,4.2,0111171
2101725,2018-03-07T20:00:00Z,29.8780,138.2550,19.7,0,4,0111171
2101725,2018-03-07T21:00:00Z,29.8720,138.2410,19.8,0,3.8,0111171
2101725,2018-03-07T22:00:00Z,29.8660,138.2250,19.8,0,3.8,0111171
2101725,2018-03-07T23:00:00Z,29.8620,138.2110,19.8,0,4.2,0111171
2101725,2018-03-08T00:00:00Z,29.8580,138.1970,19.8,0,3.8,0111171
2101725,2018-03-08T01:00:00Z,29.8580,138.1890,19.8,0,3.5,0111171
2101725,2018-03-08T02:00:00Z,29.8560,138.1850,19.9,0,3.3,0111171
2101725,2018-03-08T03:00:00Z,29.8540,138.1800,20,0,3.5,0111171
2101725,2018-03-08T04:00:00Z,29.8510,138.1750,20.1,0,3.4,0111171
2101725,2018-03-08T05:00:00Z,29.8480,138.1690,20.2,0,3.4,0111171
2101725,2018-03-08T06:00:00Z,29.8440,138.1650,20.2,0,3.3,0111171
2101725,2018-03-08T07:00:00Z,29.8410,138.1610,20.2,0,3.1,0111171
2101725,2018-03-08T08:00:00Z,29.8390,138.1600,20.1,0,3.3,0111171
2101725,2018-03-08T09:00:00Z,29.8360,138.1600,20.1,0,3,0111171
2101725,2018-03-08T10:00:00Z,29.8320,138.1590,20.1,0,3.1,0111171
2101725,2018-03-08T11:00:00Z,29.8280,138.1570,20.1,0,3.4,0111171
2101725,2018-03-08T12:00:00Z,29.8250,138.1570,20.1,0,3.1,0111171
2101725,2018-03-08T13:00:00Z,29.8210,138.1570,20.1,0,2.8,0111171
2101725,2018-03-08T14:00:00Z,29.8190,138.1570,20.1,0,3,0111171
2101725,2018-03-08T15:00:00Z,29.8190,138.1560,20.1,0,3.1,0111171
2101725,2018-03-08T16:00:00Z,29.8200,138.1560,20.1,0,2.9,0111171
2101725,2018-03-08T17:00:00Z,29.8230,138.1570,20.1,0,2.5,0111171
2101725,2018-03-08T18:00:00Z,29.8270,138.1590,20.1,0,2.5,0111171
2101725,2018-03-08T19:00:00Z,29.8300,138.1620,20.1,0,2.4,0111171
2101725,2018-03-08T20:00:00Z,29.8320,138.1660,20.1,0,2.3,0111171
2101725,2018-03-08T21:00:00Z,29.8340,138.1710,20.1,0,2.4,0111171
2101725,2018-03-08T22:00:00Z,29.8340,138.1750,20.1,0,2.3,0111171
2101725,2018-03-08T23:00:00Z,29.8320,138.1800,20.1,0,2.1,0111171
2101725,2018-03-09T00:00:00Z,29.8230,138.1920,20.1,0,2.1,0111171
2101725,2018-03-09T01:00:00Z,29.8110,138.2050,20.1,0,2.1,0111171
2101725,2018-03-09T02:00:00Z,29.8000,138.2170,20.1,0,1.9,0111171
2101725,2018-03-09T03:00:00Z,29.7900,138.2310,20.1,0,2,0111171
2101725,2018-03-09T05:00:00Z,29.7620,138.2610,20.1,0,2.3,0111171
2101725,2018-03-09T06:00:00Z,29.7450,138.2760,20.1,0,2.3,0111171
2101725,2018-03-09T07:00:00Z,29.7260,138.2910,20.1,0,2.6,0111171
2101725,2018-03-09T08:00:00Z,29.7050,138.3060,20,0,2.8,0111171
2101725,2018-03-09T09:00:00Z,29.6820,138.3190,20,0,2.8,0111171
2101725,2018-03-09T10:00:00Z,29.6590,138.3290,20,0,2.8,0111171
2101725,2018-03-09T11:00:00Z,29.6380,138.3360,20,0,2.8,0111171
2101725,2018-03-09T12:00:00Z,29.6190,138.3410,20,0,2.5,0111171
2101725,2018-03-09T13:00:00Z,29.6010,138.3470,20,0,2.9,0111171
2101725,2018-03-09T14:00:00Z,29.5850,138.3540,20,0,3.1,0111171
2101725,2018-03-09T15:00:00Z,29.5710,138.3620,19.9,0,2.6,0111171
2101725,2018-03-09T16:00:00Z,29.5560,138.3720,19.9,0,3,0111171
2101725,2018-03-09T17:00:00Z,29.5330,138.3820,19.9,0,2.9,0111171
2101725,2018-03-09T18:00:00Z,29.5090,138.3910,19.9,0,2.8,0111171
2101725,2018-03-09T19:00:00Z,29.4840,138.4000,19.8,0,3,0111171
2101725,2018-03-09T20:00:00Z,29.4570,138.4070,19.8,0,3,0111171
2101725,2018-03-09T21:00:00Z,29.4310,138.4100,19.7,0,3.1,0111171
2101725,2018-03-09T22:00:00Z,29.4030,138.4100,19.6,0,3.3,0111171
2101725,2018-03-09T23:00:00Z,29.3760,138.4070,19.5,0,3.1,0111171
2101725,2018-03-10T00:00:00Z,29.3530,138.4050,19.4,0,3.4,0111171
2101725,2018-03-10T01:00:00Z,29.3310,138.4030,19.4,0,3.1,0111171
2101725,2018-03-10T02:00:00Z,29.3100,138.4010,19.3,0,2.8,0111171
2101725,2018-03-10T03:00:00Z,29.2880,138.4010,19.3,0,2.7,0111171
2101725,2018-03-10T04:00:00Z,29.2640,138.4020,19.3,0,3,0111171
2101725,2018-03-10T05:00:00Z,29.2410,138.4020,19.3,0,2.8,0111171
2101725,2018-03-10T07:00:00Z,29.1980,138.4030,19.3,0,2.9,0111171
2101725,2018-03-10T08:00:00Z,29.1780,138.4030,19.3,0,2.7,0111171
2101725,2018-03-10T09:00:00Z,29.1580,138.4030,19.3,0,2.9,0111171
2101725,2018-03-10T10:00:00Z,29.1380,138.4040,19.3,0,2.8,0111171
2101725,2018-03-10T11:00:00Z,29.1180,138.4030,19.3,0,2.6,0111171
2101725,2018-03-10T12:00:00Z,29.0980,138.3960,19.3,0,2.5,0111171
2101725,2018-03-10T13:00:00Z,29.0800,138.3890,19.3,0,2.3,0111171
2101725,2018-03-10T14:00:00Z,29.0630,138.3830,19.3,0,2.7,0111171
2101725,2018-03-10T15:00:00Z,29.0460,138.3770,19.3,0,2.4,0111171
2101725,2018-03-10T16:00:00Z,29.0270,138.3690,19.3,0,2.4,0111171
2101725,2018-03-10T17:00:00Z,29.0110,138.3610,19.3,0,2.3,0111171
2101725,2018-03-10T18:00:00Z,28.9970,138.3540,19.3,0,2.6,0111171
2101725,2018-03-10T19:00:00Z,28.9840,138.3490,19.3,0,2.4,0111171
2101725,2018-03-10T20:00:00Z,28.9710,138.3440,19.3,0,2.8,0111171
2101725,2018-03-10T21:00:00Z,28.9570,138.3400,19.3,0,2.5,0111171
2101725,2018-03-10T22:00:00Z,28.9410,138.3340,19.3,0,2,0111171
2101725,2018-03-10T23:00:00Z,28.9250,138.3280,19.4,0,2.1,0111171
2101725,2018-03-11T00:00:00Z,28.9100,138.3230,19.4,0,1.9,0111171
2101725,2018-03-11T01:00:00Z,28.8930,138.3180,19.5,0,2,0111171
2101725,2018-03-11T02:00:00Z,28.8760,138.3140,19.5,0,2.2,0111171
2101725,2018-03-11T03:00:00Z,28.8570,138.3080,19.5,0,2.2,0111171
2101725,2018-03-11T04:00:00Z,28.8380,138.3020,19.5,0,2,0111171
2101725,2018-03-11T05:00:00Z,28.8200,138.2980,19.5,0,1.9,0111171
2101725,2018-03-11T06:00:00Z,28.8030,138.2940,19.5,0,2,0111171
2101725,2018-03-11T07:00:00Z,28.7910,138.2920,19.6,0,1.9,0111171
2101725,2018-03-11T08:00:00Z,28.7790,138.2910,19.6,0,1.7,0111171
2101725,2018-03-11T09:00:00Z,28.7660,138.2890,19.5,0,1.6,0111171
2101725,2018-03-11T10:00:00Z,28.7520,138.2850,19.5,0,1.6,0111171
2101725,2018-03-11T11:00:00Z,28.7370,138.2820,19.5,0,1.7,0111171
2101725,2018-03-11T12:00:00Z,28.7220,138.2770,19.4,0,1.7,0111171
2101725,2018-03-11T13:00:00Z,28.7070,138.2710,19.4,0,1.7,0111171
2101725,2018-03-11T14:00:00Z,28.6930,138.2630,19.4,0,1.7,0111171
2101725,2018-03-11T15:00:00Z,28.6820,138.2570,19.4,0,1.9,0111171
2101725,2018-03-11T16:00:00Z,28.6720,138.2510,19.4,0,1.6,0111171
2101725,2018-03-11T17:00:00Z,28.6610,138.2440,19.4,0,1.7,0111171
2101725,2018-03-11T18:00:00Z,28.6520,138.2390,19.4,0,1.8,0111171
2101725,2018-03-11T19:00:00Z,28.6400,138.2360,19.4,0,1.8,0111171
2101725,2018-03-11T20:00:00Z,28.6270,138.2320,19.4,0,1.8,0111171
2101725,2018-03-11T21:00:00Z,28.6130,138.2290,19.4,0,1.8,0111171
2101725,2018-03-11T22:00:00Z,28.5980,138.2240,19.4,0,1.5,0111171
2101725,2018-03-11T23:00:00Z,28.5820,138.2180,19.4,0,1.6,0111171
2101725,2018-03-12T00:00:00Z,28.5670,138.2130,19.4,0,1.5,0111171
2101725,2018-03-12T01:00:00Z,28.5560,138.2100,19.5,0,1.7,0111171
2101725,2018-03-12T02:00:00Z,28.5440,138.2060,19.6,0,1.5,0111171
2101725,2018-03-12T03:00:00Z,28.5330,138.2000,19.6,0,1.6,0111171
2101725,2018-03-12T04:00:00Z,28.5210,138.1900,19.6,0,1.7,0111171
2101725,2018-03-12T05:00:00Z,28.5090,138.1820,19.7,0,1.6,0111171
2101725,2018-03-12T06:00:00Z,28.4970,138.1730,19.6,0,1.5,0111171
2101725,2018-03-12T08:00:00Z,28.4670,138.1580,19.5,0,1.7,0111171
2101725,2018-03-12T09:00:00Z,28.4540,138.1490,19.4,0,1.5,0111171
2101725,2018-03-12T10:00:00Z,28.4430,138.1410,19.4,0,1.5,0111171
2101725,2018-03-12T11:00:00Z,28.4310,138.1360,19.4,0,1.7,0111171
2101725,2018-03-12T12:00:00Z,28.4180,138.1330,19.4,0,1.5,0111171
2101725,2018-03-12T13:00:00Z,28.4040,138.1310,19.4,0,1.6,0111171
2101725,2018-03-12T14:00:00Z,28.3910,138.1320,19.3,0,1.7,0111171
2101725,2018-03-12T15:00:00Z,28.3790,138.1330,19.3,0,1.7,0111171
2101725,2018-03-12T16:00:00Z,28.3680,138.1360,19.3,0,1.6,0111171
2101725,2018-03-12T17:00:00Z,28.3590,138.1390,19.3,0,1.6,0111171
2101725,2018-03-12T18:00:00Z,28.3490,138.1420,19.3,0,1.6,0111171
2101725,2018-03-12T19:00:00Z,28.3380,138.1450,19.3,0,1.8,0111171
2101725,2018-03-12T20:00:00Z,28.3280,138.1470,19.3,0,1.5,0111171
2101725,2018-03-12T21:00:00Z,28.3170,138.1500,19.3,0,1.6,0111171
2101725,2018-03-12T22:00:00Z,28.3070,138.1530,19.4,0,1.5,0111171
2101725,2018-03-12T23:00:00Z,28.2960,138.1570,19.4,0,1.4,0111171
2101725,2018-03-13T00:00:00Z,28.2860,138.1620,19.4,0,1.4,0111171
2101725,2018-03-13T01:00:00Z,28.2780,138.1680,19.5,0,1.6,0111171
2101725,2018-03-13T02:00:00Z,28.2710,138.1730,19.5,0,1.5,0111171
2101725,2018-03-13T03:00:00Z,28.2650,138.1800,19.8,0,1.4,0111171
2101725,2018-03-13T04:00:00Z,28.2590,138.1860,19.9,0,1.5,0111171
2101725,2018-03-13T05:00:00Z,28.2520,138.1930,20.1,0,1.3,0111171
2101725,2018-03-13T06:00:00Z,28.2460,138.2010,20.1,0,1.5,0111171
2101725,2018-03-13T07:00:00Z,28.2380,138.2090,19.9,0,1.3,0111171
2101725,2018-03-13T08:00:00Z,28.2310,138.2140,19.8,0,1.5,0111171
2101725,2018-03-13T09:00:00Z,28.2230,138.2200,19.7,0,1.5,0111171
2101725,2018-03-13T10:00:00Z,28.2160,138.2250,19.5,0,1.4,0111171
2101725,2018-03-13T11:00:00Z,28.2120,138.2310,19.6,0,1.3,0111171
2101725,2018-03-13T12:00:00Z,28.2090,138.2390,19.5,0,1.7,0111171
2101725,2018-03-13T13:00:00Z,28.2070,138.2470,19.4,0,1.7,0111171
2101725,2018-03-13T14:00:00Z,28.2020,138.2560,19.4,0,1.7,0111171
2101725,2018-03-13T15:00:00Z,28.1970,138.2640,19.5,0,1.6,0111171
2101725,2018-03-13T16:00:00Z,28.1930,138.2740,19.4,0,1.5,0111171
2101725,2018-03-13T17:00:00Z,28.1880,138.2840,19.4,0,1.6,0111171
2101725,2018-03-13T18:00:00Z,28.1840,138.2950,19.4,0,1.5,0111171
2101725,2018-03-13T19:00:00Z,28.1790,138.3050,19.4,0,1.5,0111171
2101725,2018-03-13T20:00:00Z,28.1750,138.3150,19.4,0,1.5,0111171
2101725,2018-03-13T21:00:00Z,28.1690,138.3260,19.4,0,1.7,0111171
2101725,2018-03-13T22:00:00Z,28.1640,138.3360,19.4,0,1.5,0111171
2101725,2018-03-13T23:00:00Z,28.1590,138.3450,19.5,0,1.5,0111171
2101725,2018-03-14T00:00:00Z,28.1550,138.3550,19.6,0,1.6,0111171
2101725,2018-03-14T01:00:00Z,28.1520,138.3670,19.7,0,1.6,0111171
2101725,2018-03-14T02:00:00Z,28.1480,138.3790,19.7,0,1.5,0111171
2101725,2018-03-14T03:00:00Z,28.1410,138.3900,19.9,0,1.3,0111171
2101725,2018-03-14T06:00:00Z,28.1200,138.4090,20.1,0,1.5,0111171
2101725,2018-03-14T09:00:00Z,28.1240,138.4280,19.8,0,1.5,0111171
2101725,2018-03-14T12:00:00Z,28.1330,138.4400,19.5,0,1.8,0111171
2101725,2018-03-14T15:00:00Z,28.1490,138.4550,19.5,0,1.8,0111171
2101725,2018-03-14T18:00:00Z,28.1530,138.4550,19.4,0,1.7,0111171
2101725,2018-03-14T21:00:00Z,28.1440,138.4540,19.4,0,1.9,0111171
2101725,2018-03-15T00:00:00Z,28.1300,138.4770,19.7,0,1.8,0111171
2101725,2018-03-15T03:00:00Z,28.1100,138.5070,20,0,2,0111171
2101725,2018-03-15T04:00:00Z,28.1050,138.5160,20.3,0,2.1,0111171
2101725,2018-03-15T05:00:00Z,28.1040,138.5280,20.5,0,2.1,0111171
2101725,2018-03-15T06:00:00Z,28.1030,138.5390,20.3,0,1.8,0111171
2101725,2018-03-15T09:00:00Z,28.1110,138.5750,20,0,1.8,0111171
2101725,2018-03-15T12:00:00Z,28.1250,138.6060,19.6,0,1.7,0111171
2101725,2018-03-15T15:00:00Z,28.1160,138.5970,20.1,0,1.6,0111171
2101725,2018-03-15T18:00:00Z,28.1180,138.5840,20.2,0,1.5,0111171
2101725,2018-03-15T21:00:00Z,28.1370,138.5820,20.2,0,1.6,0111171
2101725,2018-03-16T00:00:00Z,28.1580,138.6080,20.4,0,1.6,0111171
2101725,2018-03-16T03:00:00Z,28.1730,138.6460,20.6,0,1.6,0111171
2101725,2018-03-16T06:00:00Z,28.1790,138.6730,20.7,0,1.4,0111171
2101725,2018-03-16T09:00:00Z,28.1900,138.7030,20.6,0,1.5,0111171
2101725,2018-03-16T12:00:00Z,28.1980,138.7530,20.6,0,1.5,0111171
2101725,2018-03-16T15:00:00Z,28.2020,138.8010,20.6,0,1.5,0111171
2101725,2018-03-16T18:00:00Z,28.2150,138.8340,20.6,0,1.4,0111171
2101725,2018-03-16T21:00:00Z,28.2240,138.8830,20.6,0,1.5,0111171
2101725,2018-03-17T00:00:00Z,28.2080,138.9370,20.6,0,1.4,0111171
2101725,2018-03-17T03:00:00Z,28.1720,138.9590,20.6,0,1.7,0111171
2101725,2018-03-17T06:00:00Z,28.1410,138.9390,20.6,0,1.9,0111171
2101725,2018-03-17T09:00:00Z,28.1280,138.8940,20.5,0,2.4,0111171
2101725,2018-03-17T10:00:00Z,28.1250,138.8780,20.5,0,3,0111171
2101725,2018-03-17T11:00:00Z,28.1230,138.8630,20.5,0,3.5,0111171
2101725,2018-03-17T12:00:00Z,28.1230,138.8500,20.4,0,4,0111171
2101725,2018-03-17T13:00:00Z,28.1230,138.8390,20.4,0,4.2,0111171
2101725,2018-03-17T14:00:00Z,28.1240,138.8310,20.3,0,3.9,0111171
2101725,2018-03-17T15:00:00Z,28.1270,138.8240,20.2,0,3.8,0111171
2101725,2018-03-17T16:00:00Z,28.1310,138.8190,20.1,0,4,0111171
2101725,2018-03-17T17:00:00Z,28.1320,138.8130,20,0,3.8,0111171
2101725,2018-03-17T18:00:00Z,28.1340,138.8070,19.9,0,3.5,0111171
2101725,2018-03-17T19:00:00Z,28.1350,138.8010,19.9,0,3.3,0111171
2101725,2018-03-17T20:00:00Z,28.1380,138.7960,19.8,0,3.7,0111171
2101725,2018-03-17T21:00:00Z,28.1410,138.7960,19.8,0,3.3,0111171
2101725,2018-03-17T22:00:00Z,28.1420,138.7980,19.8,0,3.7,0111171
2101725,2018-03-17T23:00:00Z,28.1420,138.8040,19.7,0,3.4,0111171
2101725,2018-03-18T00:00:00Z,28.1420,138.8130,19.7,0,3.2,0111171
2101725,2018-03-18T01:00:00Z,28.1420,138.8240,19.8,0,3.1,0111171
2101725,2018-03-18T02:00:00Z,28.1420,138.8350,19.8,0,3.1,0111171
2101725,2018-03-18T03:00:00Z,28.1390,138.8460,19.8,0,3.1,0111171
2101725,2018-03-18T04:00:00Z,28.1340,138.8550,19.8,0,2.9,0111171
2101725,2018-03-18T05:00:00Z,28.1290,138.8600,19.8,0,3.1,0111171
2101725,2018-03-18T06:00:00Z,28.1260,138.8610,19.9,0,2.6,0111171
2101725,2018-03-18T07:00:00Z,28.1250,138.8600,19.9,0,2.7,0111171
2101725,2018-03-18T08:00:00Z,28.1260,138.8590,19.9,0,2.5,0111171
2101725,2018-03-18T09:00:00Z,28.1290,138.8590,19.9,0,2.5,0111171
2101725,2018-03-18T10:00:00Z,28.1330,138.8610,19.8,0,2.5,0111171
2101725,2018-03-18T11:00:00Z,28.1410,138.8650,20,0,2.5,0111171
2101725,2018-03-18T12:00:00Z,28.1490,138.8700,20.1,0,2.4,0111171
2101725,2018-03-18T13:00:00Z,28.1590,138.8760,20.2,0,2.9,0111171
2101725,2018-03-18T14:00:00Z,28.1690,138.8830,20.2,0,2.4,0111171
2101725,2018-03-18T15:00:00Z,28.1810,138.8890,20.2,0,2.3,0111171
2101725,2018-03-18T16:00:00Z,28.1950,138.8940,20.3,0,2.4,0111171
2101725,2018-03-18T17:00:00Z,28.2100,138.8960,20.3,0,2.2,0111171
2101725,2018-03-18T18:00:00Z,28.2270,138.8960,20.3,0,2.2,0111171
2101725,2018-03-18T19:00:00Z,28.2430,138.8940,20.3,0,2.1,0111171
2101725,2018-03-18T20:00:00Z,28.2590,138.8940,20.2,0,2.2,0111171
2101725,2018-03-18T21:00:00Z,28.2740,138.8930,20.1,0,2.3,0111171
2101725,2018-03-18T22:00:00Z,28.2890,138.8920,20,0,2.4,0111171
2101725,2018-03-18T23:00:00Z,28.3040,138.8940,20,0,2.1,0111171
2101725,2018-03-19T00:00:00Z,28.3160,138.8970,19.9,0,2.2,0111171
2101725,2018-03-19T01:00:00Z,28.3270,138.8980,19.8,0,2.1,0111171
2101725,2018-03-19T02:00:00Z,28.3380,138.9000,19.8,0,2.2,0111171
2101725,2018-03-19T03:00:00Z,28.3480,138.9010,19.8,0,2.4,0111171
2101725,2018-03-19T04:00:00Z,28.3580,138.9000,19.8,0,2.4,0111171
2101725,2018-03-19T05:00:00Z,28.3670,138.8990,19.8,0,2.2,0111171
2101725,2018-03-19T06:00:00Z,28.3740,138.8910,19.8,0,2,0111171
2101725,2018-03-19T07:00:00Z,28.3830,138.8840,19.9,0,2.2,0111171
2101725,2018-03-19T08:00:00Z,28.3900,138.8780,20,0,2.2,0111171
2101725,2018-03-19T09:00:00Z,28.3980,138.8720,20.1,0,1.8,0111171
2101725,2018-03-19T12:00:00Z,28.4210,138.8760,20.3,0,2.2,0111171
2101725,2018-03-19T13:00:00Z,28.4300,138.8820,20.3,0,2.1,0111171
2101725,2018-03-19T14:00:00Z,28.4380,138.8890,20.3,0,2.1,0111171
2101725,2018-03-19T15:00:00Z,28.4460,138.8950,20.2,0,2,0111171
2101725,2018-03-19T16:00:00Z,28.4540,138.8990,20.1,0,1.9,0111171
2101725,2018-03-19T17:00:00Z,28.4630,138.9010,20,0,1.8,0111171
2101725,2018-03-19T18:00:00Z,28.4740,138.9000,20,0,2,0111171
2101725,2018-03-19T19:00:00Z,28.4820,138.8970,20,0,1.7,0111171
2101725,2018-03-19T20:00:00Z,28.4920,138.8940,20,0,1.9,0111171
2101725,2018-03-19T21:00:00Z,28.5010,138.8940,20.1,0,2,0111171
2101725,2018-03-19T22:00:00Z,28.5100,138.8970,20.1,0,1.9,0111171
2101725,2018-03-19T23:00:00Z,28.5190,138.9030,20.1,0,2,0111171
2101725,2018-03-20T00:00:00Z,28.5250,138.9110,20.2,0,1.9,0111171
2101725,2018-03-20T03:00:00Z,28.5440,138.9460,20.5,0,1.7,0111171
2101725,2018-03-20T06:00:00Z,28.5580,138.9850,20.7,0,1.5,0111171
2101725,2018-03-20T09:00:00Z,28.5620,139.0160,20.7,0,1.8,0111171
2101725,2018-03-20T12:00:00Z,28.5640,139.0250,20.6,0,1.6,0111171
2101725,2018-03-20T15:00:00Z,28.5860,139.0250,20.6,0,1.3,0111171
2101725,2018-03-20T18:00:00Z,28.6240,139.0160,20.6,0,1.4,0111171
2101725,2018-03-20T21:00:00Z,28.6770,139.0120,20.5,0,1.4,0111171
2101725,2018-03-21T00:00:00Z,28.7210,139.0180,20.4,0,2.5,0111171
2101725,2018-03-21T01:00:00Z,28.7320,139.0250,20.5,0,,0111179
2101725,2018-03-21T02:00:00Z,28.7420,139.0340,20.5,0,,0111179
2101725,2018-03-21T03:00:00Z,28.7500,139.0420,20.6,0,2.7,0111171
2101725,2018-03-21T04:00:00Z,28.7550,139.0450,20.6,0,2.7,0111171
2101725,2018-03-21T05:00:00Z,28.7580,139.0450,20.6,0,,0111179
2101725,2018-03-21T06:00:00Z,28.7650,139.0430,20.6,0,,0111179
2101725,2018-03-21T07:00:00Z,28.7750,139.0390,20.6,0,,0111179
2101725,2018-03-21T08:00:00Z,28.7880,139.0350,20.4,0,,0111179
2101725,2018-03-21T09:00:00Z,28.8000,139.0320,20.4,0,2.6,0111171
2101725,2018-03-21T10:00:00Z,28.8120,139.0290,20.4,0,2.7,0111171
2101725,2018-03-21T11:00:00Z,28.8230,139.0270,20.3,0,2.8,0111171
