PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
2100901,133120,2018-02-26T01:50:00Z,11.7359,164.9930,27.24,0,0011117
2100901,133120,2018-02-26T02:50:00Z,11.7359,164.9930,27.32,0,0011117
2100901,133120,2018-02-26T03:50:00Z,11.7359,164.9930,27.32,0,0011117
2100901,133120,2018-02-26T04:50:00Z,11.7260,164.9701,27.32,0,0011117
2100901,133120,2018-02-26T05:50:00Z,11.7238,164.9699,27.32,0,0011117
2100901,133120,2018-02-26T06:50:00Z,11.7277,164.9701,27.32,0,0011117
2100901,133120,2018-02-26T07:50:00Z,11.7213,164.9707,27.32,0,0011117
2100901,133120,2018-02-26T08:50:00Z,11.7189,164.9611,27.32,0,0011117
2100901,133120,2018-02-26T09:50:00Z,11.7190,164.9615,27.32,0,0011117
2100901,133120,2018-02-26T10:50:00Z,11.7183,164.9532,27.32,0,0011117
2100901,133120,2018-02-26T11:50:00Z,11.7186,164.9533,27.32,0,0011117
2100901,133120,2018-02-26T12:50:00Z,11.7186,164.9533,27.32,0,0011117
2100901,133120,2018-02-26T13:50:00Z,11.7040,164.9372,27.24,0,0011117
2100901,133120,2018-02-26T14:50:00Z,11.7186,164.9533,27.24,0,0011117
2100901,133120,2018-02-26T15:50:00Z,11.7040,164.9372,27.24,0,0011117
2100901,133120,2018-02-26T16:50:00Z,11.6966,164.9347,27.24,0,0011117
2100901,133120,2018-02-26T17:50:00Z,11.7024,164.9247,27.24,0,0011117
2100901,133120,2018-02-26T18:50:00Z,11.7024,164.9247,27.24,0,0011117
2100901,133120,2018-02-26T19:50:00Z,11.6977,164.9181,27.24,0,0011117
2100901,133120,2018-02-26T20:50:00Z,11.6938,164.9030,27.32,0,0011117
2100901,133120,2018-02-26T21:50:00Z,11.6843,164.8908,27.32,0,0011117
2100901,133120,2018-02-26T22:50:00Z,11.6776,164.8815,27.32,0,0011117
2100901,133120,2018-02-27T00:50:00Z,11.6732,164.8757,27.4,0,0011117
2100901,133120,2018-02-27T01:50:00Z,11.6732,164.8757,27.4,0,0011117
2100901,133120,2018-02-27T02:50:00Z,11.6613,164.8367,27.4,0,0011117
2100901,133120,2018-02-27T03:50:00Z,11.6613,164.8367,27.4,0,0011117
2100901,133120,2018-02-27T04:50:00Z,11.6612,164.8359,27.4,0,0011117
2100901,133120,2018-02-27T05:50:00Z,11.6647,164.8268,27.4,0,0011117
2100901,133120,2018-02-27T06:50:00Z,11.6647,164.8268,27.4,0,0011117
2100901,133120,2018-03-01T02:50:00Z,11.5423,164.3152,27.64,0,0011117
2100901,133120,2018-03-01T03:50:00Z,11.5423,164.3152,27.64,0,0011117
2100901,133120,2018-03-01T04:50:00Z,11.5423,164.3152,27.64,0,0011117
2100901,133120,2018-03-01T05:50:00Z,11.5423,164.3152,27.64,0,0011117
2100901,133120,2018-03-01T06:50:00Z,11.5342,164.3009,27.64,0,0011117
2100901,133120,2018-03-01T07:50:00Z,11.5397,164.2744,27.56,0,0011117
2100901,133120,2018-03-01T08:50:00Z,11.5379,164.2608,27.56,0,0011117
2100901,133120,2018-03-01T09:50:00Z,11.5400,164.2424,27.56,0,0011117
2100901,133120,2018-03-01T10:50:00Z,11.5402,164.2418,27.56,0,0011117
2100901,133120,2018-03-01T12:50:00Z,11.5481,164.2142,27.56,0,0011117
2100901,133120,2018-03-01T13:50:00Z,11.5481,164.2142,27.56,0,0011117
2100901,133120,2018-03-01T14:50:00Z,11.5554,164.1555,27.56,0,0014417
2100901,133120,2018-03-01T15:50:00Z,11.5560,164.1554,27.56,0,0011117
2100901,133120,2018-03-01T16:50:00Z,11.5554,164.1555,27.56,0,0011117
2100901,133120,2018-03-01T17:50:00Z,11.5556,164.1438,27.56,0,0011117
2100901,133120,2018-03-01T18:50:00Z,11.5529,164.1085,27.56,0,0011117
2100901,133120,2018-03-01T19:50:00Z,11.5505,164.1046,27.56,0,0011117
2100901,133120,2018-03-01T20:50:00Z,11.5546,164.0829,27.56,0,0011117
2100901,133120,2018-03-01T21:50:00Z,11.5546,164.0829,27.56,0,0011117
2100901,133120,2018-03-01T22:50:00Z,11.5634,164.0525,27.56,0,0011117
2100901,133120,2018-03-01T23:50:00Z,11.5634,164.0525,27.56,0,0011117
2100901,133120,2018-03-02T00:50:00Z,11.5634,164.0525,27.56,0,0011117
2100901,133120,2018-03-02T01:50:00Z,11.5721,164.0026,27.64,0,0011117
2100901,133120,2018-03-02T02:50:00Z,11.5721,164.0026,27.64,0,0011117
2100901,133120,2018-03-02T03:50:00Z,11.5721,164.0026,27.64,0,0011117
2100901,133120,2018-03-02T04:50:00Z,11.5721,164.0026,27.64,0,0011117
2100901,133120,2018-03-02T05:50:00Z,11.5721,164.0026,27.64,0,0011117
2100901,133120,2018-03-02T12:50:00Z,11.5730,163.8293,27.64,0,0011117
2100901,133120,2018-03-02T13:50:00Z,11.5730,163.8293,27.64,0,0011117
2100901,133120,2018-03-02T14:50:00Z,11.5627,163.9781,27.64,0,0014417
2100901,133120,2018-03-02T15:50:00Z,11.5627,163.9781,27.64,0,0011117
2100901,133120,2018-03-02T17:50:00Z,11.5730,163.8293,27.56,0,0014417
2100901,133120,2018-03-02T18:50:00Z,11.5730,163.8293,27.56,0,0011117
2100901,133120,2018-03-02T19:50:00Z,11.5730,163.8293,27.56,0,0011117
2100901,133120,2018-03-02T20:50:00Z,11.5743,163.7651,27.56,0,0014417
2100901,133120,2018-03-02T21:50:00Z,11.5743,163.7651,27.56,0,0011117
2100901,133120,2018-03-02T23:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T00:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T01:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T02:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T03:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T04:50:00Z,11.5738,163.7518,27.56,0,0011117
2100901,133120,2018-03-03T05:50:00Z,11.6089,163.6331,27.56,0,0014417
2100901,133120,2018-03-03T06:50:00Z,11.6089,163.6331,27.56,0,0011117
2100901,133120,2018-03-03T07:50:00Z,11.6144,163.6086,27.48,0,0011117
2100901,133120,2018-03-03T08:50:00Z,11.6119,163.6012,27.48,0,0011117
2100901,133120,2018-03-03T09:50:00Z,11.6142,163.5940,27.4,0,0011117
2100901,133120,2018-03-03T10:50:00Z,11.6344,163.5659,27.4,0,0011117
2100901,133120,2018-03-03T12:50:00Z,11.6341,163.5656,27.32,0,0011117
2100901,133120,2018-03-03T13:50:00Z,11.6341,163.5656,27.32,0,0011117
2100901,133120,2018-03-03T14:50:00Z,11.6760,163.4975,27.24,0,0014417
2100901,133120,2018-03-03T15:50:00Z,11.6341,163.5656,27.24,0,0014417
2100901,133120,2018-03-03T16:50:00Z,11.6766,163.4978,27.24,0,0014417
2100901,133120,2018-03-03T17:50:00Z,11.6766,163.4978,27.24,0,0011117
2100901,133120,2018-03-03T18:50:00Z,11.6849,163.4785,27.24,0,0011117
2100901,133120,2018-03-03T19:50:00Z,11.6902,163.4553,27.24,0,0011117
2100901,133120,2018-03-03T20:50:00Z,11.6930,163.4386,27.24,0,0011117
2100901,133120,2018-03-04T23:50:00Z,11.8474,163.0945,27.24,0,0011117
2100901,133120,2018-03-05T00:40:00Z,11.8474,163.0945,27.24,0,0011117
2100901,133120,2018-03-05T01:50:00Z,11.8474,163.0945,27.24,0,0011117
2100901,133120,2018-03-05T02:50:00Z,11.8474,163.0945,27.32,0,0011117
2100901,133120,2018-03-05T03:50:00Z,11.8474,163.0945,27.32,0,0011117
2100901,133120,2018-03-05T04:50:00Z,11.8452,163.0622,27.4,0,0011117
2100901,133120,2018-03-05T05:50:00Z,11.8452,163.0622,27.32,0,0011117
2100901,133120,2018-03-05T06:50:00Z,11.8419,163.0084,27.32,0,0014417
2100901,133120,2018-03-05T07:50:00Z,11.8417,163.0081,27.32,0,0011117
2100901,133120,2018-03-05T08:40:00Z,11.8436,162.9988,27.24,0,0011117
2100901,133120,2018-03-05T09:50:00Z,11.8371,162.9666,27.16,0,0011117
2100901,133120,2018-03-05T11:50:00Z,11.8350,162.9539,27.16,0,0011117
2100901,133120,2018-03-05T13:50:00Z,11.8350,162.9539,27.16,0,0011117
2100901,133120,2018-03-05T14:50:00Z,11.8350,162.9539,27.16,0,0011117
2100901,133120,2018-03-05T15:50:00Z,11.8350,162.9539,27.16,0,0011117
2100901,133120,2018-03-05T16:50:00Z,11.7443,162.8235,27.16,0,0014417
2100901,133120,2018-03-05T17:50:00Z,11.7443,162.8235,27.16,0,0011117
2100901,133120,2018-03-05T18:50:00Z,11.7308,162.8115,27.16,0,0011117
2100901,133120,2018-03-05T19:50:00Z,11.7168,162.7985,27.16,0,0011117
2100901,133120,2018-03-05T20:50:00Z,11.7168,162.7985,27.16,0,0011117
2100901,133120,2018-03-05T23:50:00Z,11.7058,162.7945,27.24,0,0011117
2100901,133120,2018-03-06T00:50:00Z,11.6531,162.7260,27.32,0,0011117
2100901,133120,2018-03-06T01:50:00Z,11.6531,162.7260,27.32,0,0011117
2100901,133120,2018-03-06T02:40:00Z,11.6531,162.7260,27.4,0,0011117
2100901,133120,2018-03-06T03:50:00Z,11.6531,162.7260,27.4,0,0011117
2100901,133120,2018-03-06T04:50:00Z,11.6531,162.7260,27.4,0,0011117
2100901,133120,2018-03-06T05:50:00Z,11.6355,162.6941,27.4,0,0011117
2100901,133120,2018-03-06T06:50:00Z,11.6355,162.6941,27.32,0,0011117
2100901,133120,2018-03-06T07:50:00Z,11.6130,162.6872,27.32,0,0011117
