PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101580,2017-11-01T00:00:00Z,18.3010,125.4740,,,28.3,0.5,311,15,-0.435,0.005,011199171111
2101580,2017-11-01T00:00:00Z,18.3007,125.4737,28.3,0,,,,,,,011117999999
2101580,2017-11-01T00:30:00Z,18.3010,125.4669,28.3,0,,,,,,,011117999999
2101580,2017-11-01T01:00:00Z,18.3015,125.4609,28.3,0,,,,,,,011117999999
2101580,2017-11-01T01:30:00Z,18.3019,125.4552,28.3,0,,,,,,,011117999999
2101580,2017-11-01T02:00:00Z,18.3033,125.4492,28.3,0,,,,,,,011117999999
2101580,2017-11-01T02:30:00Z,18.3054,125.4423,28.31,0,,,,,,,011117999999
2101580,2017-11-01T03:00:00Z,18.3060,125.4350,,,28.3,0.5,311,15,-0.357,0.057,011199171111
2101580,2017-11-01T03:31:00Z,18.3071,125.4285,28.31,0,,,,,,,011117999999
2101580,2017-11-01T04:00:00Z,18.3077,125.4221,28.31,0,,,,,,,011117999999
2101580,2017-11-01T04:30:00Z,18.3086,125.4158,28.31,0,,,,,,,011117999999
2101580,2017-11-01T05:00:00Z,18.3075,125.4100,28.31,0,,,,,,,011117999999
2101580,2017-11-01T05:30:00Z,18.3093,125.4058,28.27,0,,,,,,,011117999999
2101580,2017-11-01T06:00:00Z,18.3120,125.4010,,,28.27,0.5,311,15,-0.376,0.082,011199171111
2101580,2017-11-01T06:00:00Z,18.3131,125.4008,28.25,0,,,,,,,011117999999
2101580,2017-11-01T06:30:00Z,18.3139,125.3951,28.24,0,,,,,,,011117999999
2101580,2017-11-01T07:00:00Z,18.3150,125.3886,28.26,0,,,,,,,011117999999
2101580,2017-11-01T07:30:00Z,18.3174,125.3787,28.26,0,,,,,,,011117999999
2101580,2017-11-01T08:00:00Z,18.3180,125.3730,28.27,0,,,,,,,011117999999
2101580,2017-11-01T08:30:00Z,18.3194,125.3656,28.27,0,,,,,,,011117999999
2101580,2017-11-01T09:00:00Z,18.3220,125.3580,,,28.25,0.5,311,15,-0.454,0.139,011199171111
2101580,2017-11-01T09:00:00Z,18.3225,125.3572,28.24,0,,,,,,,011117999999
2101580,2017-11-01T09:30:00Z,18.3250,125.3486,28.25,0,,,,,,,011117999999
2101580,2017-11-01T10:00:00Z,18.3282,125.3398,28.25,0,,,,,,,011117999999
2101580,2017-11-01T10:31:00Z,18.3308,125.3313,28.25,0,,,,,,,011117999999
2101580,2017-11-01T11:00:00Z,18.3329,125.3246,28.26,0,,,,,,,011117999999
2101580,2017-11-01T11:30:00Z,18.3358,125.3166,28.25,0,,,,,,,011117999999
2101580,2017-11-01T12:00:00Z,18.3390,125.3080,,,28.25,0.5,311,15,-0.425,0.201,011199171111
2101580,2017-11-01T12:00:00Z,18.3388,125.3084,28.24,0,,,,,,,011117999999
2101580,2017-11-01T12:30:00Z,18.3423,125.3013,28.24,0,,,,,,,011117999999
2101580,2017-11-01T13:00:00Z,18.3457,125.2944,28.24,0,,,,,,,011117999999
2101580,2017-11-01T13:30:00Z,18.3496,125.2879,28.24,0,,,,,,,011117999999
2101580,2017-11-01T14:00:00Z,18.3517,125.2825,28.24,0,,,,,,,011117999999
2101580,2017-11-01T14:30:00Z,18.3560,125.2765,28.24,0,,,,,,,011117999999
2101580,2017-11-01T15:00:00Z,18.3610,125.2710,,,28.24,0.5,311,15,-0.288,0.237,011199171111
2101580,2017-11-01T15:00:00Z,18.3602,125.2709,28.25,0,,,,,,,011117999999
2101580,2017-11-01T15:30:00Z,18.3651,125.2663,28.24,0,,,,,,,011117999999
2101580,2017-11-01T16:00:00Z,18.3690,125.2625,28.24,0,,,,,,,011117999999
2101580,2017-11-01T16:30:00Z,18.3733,125.2585,28.24,0,,,,,,,011117999999
2101580,2017-11-01T17:00:00Z,18.3763,125.2556,28.24,0,,,,,,,011117999999
2101580,2017-11-01T17:30:00Z,18.3808,125.2524,28.24,0,,,,,,,011117999999
2101580,2017-11-01T18:00:00Z,18.3850,125.2490,,,28.24,0.5,311,15,-0.22,0.129,011199171111
2101580,2017-11-01T18:00:00Z,18.3850,125.2493,28.24,0,,,,,,,011117999999
2101580,2017-11-01T18:30:00Z,18.3863,125.2470,28.24,0,,,,,,,011117999999
2101580,2017-11-01T19:00:00Z,18.3871,125.2440,28.24,0,,,,,,,011117999999
2101580,2017-11-01T19:30:00Z,18.3874,125.2402,28.24,0,,,,,,,011117999999
2101580,2017-11-01T20:00:00Z,18.3877,125.2356,28.24,0,,,,,,,011117999999
2101580,2017-11-01T20:30:00Z,18.3873,125.2310,28.24,0,,,,,,,011117999999
