PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101591,2018-03-08T00:00:00Z,38.7340,161.1240,,,,,,,12.91,0.5,311,15,-0.096,0.17,0111999999171111
2101591,2018-03-08T00:00:00Z,38.7336,161.1244,13.64,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T01:00:00Z,38.7422,161.1200,13.05,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T02:00:00Z,38.7496,161.1172,12.93,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T03:00:00Z,38.7560,161.1130,,,,,,,12.91,0.5,311,15,-0.096,0.17,0111999999171111
2101591,2018-03-08T03:00:00Z,38.7558,161.1134,12.88,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T04:00:00Z,38.7604,161.1094,12.76,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T05:00:00Z,38.7632,161.1056,12.69,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T06:00:00Z,38.7670,161.1000,,,,,,,12.65,0.5,311,15,-0.14,0.134,0111999999171111
2101591,2018-03-08T06:00:00Z,38.7668,161.1002,12.62,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T07:00:00Z,38.7708,161.0936,12.58,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T08:00:00Z,38.7766,161.0850,12.52,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T09:00:00Z,38.7820,161.0780,,,,,,,12.47,0.5,311,15,-0.18,0.134,0111999999171111
2101591,2018-03-08T09:00:00Z,38.7822,161.0766,12.47,0,,,,,,,,,,,0111179999999999
2101591,2018-03-08T10:00:00Z,38.7858,161.0682,12.37,0,,,,,,,,,,,0111179999999999
