PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101575,2017-11-01T00:00:00Z,29.9820,147.8990,,,25.78,0.5,311,15,0.241,-0.103,011199171111
2101575,2017-11-01T00:00:00Z,29.9824,147.8994,25.79,0,,,,,,,011117999999
2101575,2017-11-01T01:00:00Z,29.9776,147.9084,25.79,0,,,,,,,011117999999
2101575,2017-11-01T02:00:00Z,29.9712,147.9152,25.79,0,,,,,,,011117999999
2101575,2017-11-01T03:00:00Z,29.9610,147.9210,,,25.76,0.5,311,15,0.111,-0.201,011199171111
2101575,2017-11-01T03:00:00Z,29.9624,147.9206,25.74,0,,,,,,,011117999999
2101575,2017-11-01T04:00:00Z,29.9552,147.9228,25.74,0,,,,,,,011117999999
2101575,2017-11-01T05:00:00Z,29.9488,147.9242,25.74,0,,,,,,,011117999999
2101575,2017-11-01T06:00:00Z,29.9430,147.9240,,,25.74,0.5,311,15,-0.013,-0.149,011199171111
2101575,2017-11-01T06:00:00Z,29.9428,147.9240,25.74,0,,,,,,,011117999999
2101575,2017-11-01T07:00:00Z,29.9374,147.9218,25.72,0,,,,,,,011117999999
2101575,2017-11-01T08:00:00Z,29.9336,147.9210,25.72,0,,,,,,,011117999999
2101575,2017-11-01T09:00:00Z,29.9320,147.9180,,,25.72,0.5,311,15,-0.031,-0.051,011199171111
2101575,2017-11-01T09:00:00Z,29.9324,147.9182,25.72,0,,,,,,,011117999999
2101575,2017-11-01T10:00:00Z,29.9310,147.9180,25.72,0,,,,,,,011117999999
2101575,2017-11-01T11:00:00Z,29.9308,147.9156,25.72,0,,,,,,,011117999999
2101575,2017-11-01T12:00:00Z,29.9330,147.9170,,,25.69,0.5,311,15,0.071,-0.01,011199171111
2101575,2017-11-01T12:00:00Z,29.9328,147.9168,25.68,0,,,,,,,011117999999
2101575,2017-11-01T13:00:00Z,29.9330,147.9216,25.68,0,,,,,,,011117999999
2101575,2017-11-01T14:00:00Z,29.9314,147.9274,25.64,0,,,,,,,011117999999
2101575,2017-11-01T15:00:00Z,29.9300,147.9340,,,25.66,0.5,311,15,0.134,-0.041,011199171111
2101575,2017-11-01T15:00:00Z,29.9300,147.9336,25.64,0,,,,,,,011117999999
2101575,2017-11-01T16:00:00Z,29.9280,147.9392,25.68,0,,,,,,,011117999999
2101575,2017-11-01T17:00:00Z,29.9264,147.9434,25.64,0,,,,,,,011117999999
2101575,2017-11-01T18:00:00Z,29.9250,147.9470,,,25.65,0.5,311,15,0.147,-0.077,011199171111
2101575,2017-11-01T18:00:00Z,29.9246,147.9472,25.64,0,,,,,,,011117999999
2101575,2017-11-01T19:00:00Z,29.9214,147.9550,25.64,0,,,,,,,011117999999
2101575,2017-11-01T20:00:00Z,29.9184,147.9606,25.64,0,,,,,,,011117999999
2101575,2017-11-01T21:00:00Z,29.9150,147.9670,,,25.64,0.5,311,15,0.147,-0.139,011199171111
2101575,2017-11-01T21:00:00Z,29.9148,147.9670,25.64,0,,,,,,,011117999999
2101575,2017-11-01T22:00:00Z,29.9092,147.9728,25.64,0,,,,,,,011117999999
2101575,2017-11-01T23:00:00Z,29.9038,147.9782,25.64,0,,,,,,,011117999999
2101575,2017-11-02T00:00:00Z,29.8980,147.9800,,,25.66,0.5,311,15,0.071,-0.123,011199171111
2101575,2017-11-02T00:00:00Z,29.8984,147.9804,25.64,0,,,,,,,011117999999
2101575,2017-11-02T01:00:00Z,29.8952,147.9806,25.68,0,,,,,,,011117999999
2101575,2017-11-02T02:00:00Z,29.8930,147.9818,25.68,0,,,,,,,011117999999
2101575,2017-11-02T03:00:00Z,29.8910,147.9830,,,25.68,0.5,311,15,0.049,-0.051,011199171111
2101575,2017-11-02T03:00:00Z,29.8910,147.9834,25.68,0,,,,,,,011117999999
2101575,2017-11-02T04:00:00Z,29.8892,147.9852,25.72,0,,,,,,,011117999999
2101575,2017-11-02T05:00:00Z,29.8872,147.9874,25.68,0,,,,,,,011117999999
2101575,2017-11-02T06:00:00Z,29.8880,147.9910,,,25.67,0.5,311,15,0.112,-0.051,011199171111
2101575,2017-11-02T06:00:00Z,29.8876,147.9910,25.68,0,,,,,,,011117999999
2101575,2017-11-02T07:00:00Z,29.8862,147.9974,25.68,0,,,,,,,011117999999
2101575,2017-11-02T08:00:00Z,29.8832,148.0036,25.64,0,,,,,,,011117999999
2101575,2017-11-02T09:00:00Z,29.8810,148.0080,,,25.65,0.5,311,15,0.138,-0.01,011199171111
2101575,2017-11-02T09:00:00Z,29.8810,148.0086,25.64,0,,,,,,,011117999999
2101575,2017-11-02T10:00:00Z,29.8812,148.0116,25.64,0,,,,,,,011117999999
2101575,2017-11-02T11:00:00Z,29.8850,148.0154,25.64,0,,,,,,,011117999999
2101575,2017-11-02T12:00:00Z,29.8860,148.0220,,,25.63,0.5,311,15,0.183,-0.026,011199171111
2101575,2017-11-02T12:00:00Z,29.8858,148.0216,25.62,0,,,,,,,011117999999
2101575,2017-11-02T13:00:00Z,29.8854,148.0300,25.64,0,,,,,,,011117999999
2101575,2017-11-02T14:00:00Z,29.8820,148.0408,25.62,0,,,,,,,011117999999
2101575,2017-11-02T15:00:00Z,29.8760,148.0490,,,25.61,0.5,311,15,0.174,-0.118,011199171111
2101575,2017-11-02T15:00:00Z,29.8766,148.0490,25.62,0,,,,,,,011117999999
2101575,2017-11-02T16:00:00Z,29.8714,148.0540,25.62,0,,,,,,,011117999999
2101575,2017-11-02T17:00:00Z,29.8664,148.0580,25.57,0,,,,,,,011117999999
2101575,2017-11-02T18:00:00Z,29.8630,148.0610,,,25.6,0.5,311,15,0.08,-0.093,011199171111
2101575,2017-11-02T18:00:00Z,29.8632,148.0612,25.62,0,,,,,,,011117999999
2101575,2017-11-02T19:00:00Z,29.8606,148.0632,25.57,0,,,,,,,011117999999
2101575,2017-11-02T20:00:00Z,29.8586,148.0648,25.57,0,,,,,,,011117999999
2101575,2017-11-02T21:00:00Z,29.8580,148.0670,,,25.6,0.5,311,15,0.062,0.01,011199171111
2101575,2017-11-02T21:00:00Z,29.8584,148.0672,25.57,0,,,,,,,011117999999
2101575,2017-11-02T22:00:00Z,29.8594,148.0690,25.62,0,,,,,,,011117999999
2101575,2017-11-02T23:00:00Z,29.8654,148.0702,25.62,0,,,,,,,011117999999
2101575,2017-11-03T00:00:00Z,29.8650,148.0750,,,25.64,0.5,311,15,0.134,0.087,011199171111
2101575,2017-11-03T00:00:00Z,29.8646,148.0750,25.62,0,,,,,,,011117999999
2101575,2017-11-03T01:00:00Z,29.8700,148.0794,25.64,0,,,,,,,011117999999
2101575,2017-11-03T02:00:00Z,29.8738,148.0880,25.68,0,,,,,,,011117999999
2101575,2017-11-03T03:00:00Z,29.8750,148.0970,,,25.69,0.5,311,15,0.196,0.057,011199171111
2101575,2017-11-03T03:00:00Z,29.8748,148.0964,25.72,0,,,,,,,011117999999
2101575,2017-11-03T04:00:00Z,29.8744,148.1046,25.72,0,,,,,,,011117999999
2101575,2017-11-03T05:00:00Z,29.8800,148.1112,25.72,0,,,,,,,011117999999
2101575,2017-11-03T06:00:00Z,29.8760,148.1190,,,25.7,0.5,311,15,0.21,-0.021,011199171111
2101575,2017-11-03T06:00:00Z,29.8756,148.1186,25.72,0,,,,,,,011117999999
2101575,2017-11-03T07:00:00Z,29.8744,148.1272,25.68,0,,,,,,,011117999999
2101575,2017-11-03T08:00:00Z,29.8724,148.1368,25.68,0,,,,,,,011117999999
2101575,2017-11-03T09:00:00Z,29.8710,148.1440,,,25.7,0.5,311,15,0.196,-0.046,011199171111
2101575,2017-11-03T09:00:00Z,29.8706,148.1440,25.68,0,,,,,,,011117999999
2101575,2017-11-03T10:00:00Z,29.8682,148.1510,25.64,0,,,,,,,011117999999
2101575,2017-11-03T11:00:00Z,29.8668,148.1580,25.68,0,,,,,,,011117999999
2101575,2017-11-03T12:00:00Z,29.8670,148.1630,,,25.76,0.5,311,15,0.143,-0.057,011199171111
2101575,2017-11-03T12:00:00Z,29.8670,148.1626,25.81,0,,,,,,,011117999999
2101575,2017-11-03T13:00:00Z,29.8634,148.1680,25.86,0,,,,,,,011117999999
