PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4601610,2017-11-01T00:00:00Z,41.1670,153.0080,,,12.82,0.5,211,15,-0.248,-0.195,011199171111
4601610,2017-11-01T00:00:00Z,41.1670,153.0076,12.82,0,,,,,,,011117999999
4601610,2017-11-01T01:00:00Z,41.1630,152.9930,12.83,0,,,,,,,011117999999
4601610,2017-11-01T02:00:00Z,41.1618,152.9790,12.85,0,,,,,,,011117999999
4601610,2017-11-01T03:00:00Z,41.1620,152.9670,,,12.85,0.5,211,15,-0.267,0.046,011199171111
4601610,2017-11-01T03:00:00Z,41.1620,152.9682,12.86,0,,,,,,,011117999999
4601610,2017-11-01T04:00:00Z,41.1640,152.9554,12.87,0,,,,,,,011117999999
4601610,2017-11-01T05:00:00Z,41.1702,152.9458,12.86,0,,,,,,,011117999999
4601610,2017-11-01T06:00:00Z,41.1760,152.9390,,,12.85,0.5,211,15,-0.135,0.149,011199171111
4601610,2017-11-01T06:00:00Z,41.1756,152.9390,12.86,0,,,,,,,011117999999
4601610,2017-11-01T07:00:00Z,41.1814,152.9358,12.83,0,,,,,,,011117999999
4601610,2017-11-01T08:00:00Z,41.1852,152.9328,12.83,0,,,,,,,011117999999
4601610,2017-11-01T09:00:00Z,41.1910,152.9320,,,12.84,0.5,211,15,0.027,0.149,011199171111
4601610,2017-11-01T09:00:00Z,41.1916,152.9324,12.83,0,,,,,,,011117999999
4601610,2017-11-01T10:00:00Z,41.1984,152.9354,12.85,0,,,,,,,011117999999
4601610,2017-11-01T11:00:00Z,41.2040,152.9412,12.83,0,,,,,,,011117999999
4601610,2017-11-01T12:00:00Z,41.2050,152.9460,,,12.84,0.5,211,15,0.108,-0.005,011199171111
4601610,2017-11-01T12:00:00Z,41.2048,152.9462,12.86,0,,,,,,,011117999999
4601610,2017-11-01T13:00:00Z,41.2030,152.9516,12.85,0,,,,,,,011117999999
4601610,2017-11-01T14:00:00Z,41.1982,152.9578,12.85,0,,,,,,,011117999999
4601610,2017-11-01T15:00:00Z,41.1900,152.9600,,,12.84,0.5,211,15,-0.027,-0.19,011199171111
4601610,2017-11-01T15:00:00Z,41.1910,152.9602,12.83,0,,,,,,,011117999999
4601610,2017-11-01T16:00:00Z,41.1822,152.9566,12.83,0,,,,,,,011117999999
4601610,2017-11-01T17:00:00Z,41.1744,152.9490,12.83,0,,,,,,,011117999999
4601610,2017-11-01T18:00:00Z,41.1680,152.9390,,,12.84,0.5,211,15,-0.213,-0.129,011199171111
4601610,2017-11-01T18:00:00Z,41.1684,152.9386,12.83,0,,,,,,,011117999999
4601610,2017-11-01T19:00:00Z,41.1652,152.9256,12.83,0,,,,,,,011117999999
4601610,2017-11-01T20:00:00Z,41.1638,152.9148,12.85,0,,,,,,,011117999999
4601610,2017-11-01T21:00:00Z,41.1650,152.9050,,,12.85,0.5,211,15,-0.267,0.103,011199171111
4601610,2017-11-01T21:00:00Z,41.1652,152.9036,12.85,0,,,,,,,011117999999
4601610,2017-11-01T22:00:00Z,41.1710,152.8898,12.86,0,,,,,,,011117999999
4601610,2017-11-01T23:00:00Z,41.1774,152.8802,12.87,0,,,,,,,011117999999
