PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5201597,2017-11-04T17:45:00Z,0.8460,143.1952,30.17,0,014417
5201597,2017-11-04T17:50:00Z,0.8440,143.1948,30.16,0,011117
5201597,2017-11-04T18:01:00Z,0.8402,143.1936,30.17,0,014417
5201597,2017-11-04T18:05:00Z,0.8390,143.1930,30.16,0,011117
5201597,2017-11-04T18:10:00Z,0.8374,143.1926,30.17,0,011117
5201597,2017-11-04T18:15:00Z,0.8358,143.1920,30.17,0,011117
5201597,2017-11-04T18:20:00Z,0.8342,143.1914,30.18,0,011117
5201597,2017-11-04T18:30:00Z,0.8310,143.1900,30.16,0,014417
5201597,2017-11-04T18:35:00Z,0.8294,143.1896,30.17,0,011117
5201597,2017-11-04T18:40:00Z,0.8276,143.1888,30.16,0,011117
5201597,2017-11-04T18:45:00Z,0.8260,143.1882,30.17,0,011117
5201597,2017-11-04T18:50:00Z,0.8242,143.1876,30.16,0,011117
5201597,2017-11-04T18:55:00Z,0.8226,143.1870,30.17,0,011117
5201597,2017-11-04T19:00:00Z,0.8206,143.1864,30.16,0,011117
5201597,2017-11-04T19:05:00Z,0.8190,143.1858,30.14,0,011117
5201597,2017-11-04T19:10:00Z,0.8172,143.1854,30.16,0,011117
5201597,2017-11-04T19:15:00Z,0.8156,143.1848,30.16,0,011117
5201597,2017-11-04T19:20:00Z,0.8140,143.1842,30.16,0,011117
5201597,2017-11-04T19:35:00Z,0.8090,143.1824,30.16,0,014417
5201597,2017-11-04T19:40:00Z,0.8074,143.1820,30.14,0,011117
5201597,2017-11-04T19:45:00Z,0.8058,143.1814,30.16,0,011117
5201597,2017-11-04T19:50:00Z,0.8042,143.1806,30.14,0,011117
5201597,2017-11-05T04:35:00Z,0.6506,143.1078,30.48,0,014417
5201597,2017-11-05T04:45:00Z,0.6476,143.1068,30.47,0,014417
5201597,2017-11-05T04:50:00Z,0.6460,143.1062,30.47,0,011117
5201597,2017-11-05T04:55:00Z,0.6446,143.1056,30.49,0,011117
5201597,2017-11-05T05:00:00Z,0.6430,143.1050,30.47,0,011117
