PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
3200543,127075,2017-11-01T00:00:00Z,29.8557,134.7752,23,0,0011117
3200543,127075,2017-11-01T01:00:00Z,29.8557,134.7752,23.05,0,0011117
3200543,127075,2017-11-01T02:00:00Z,29.8557,134.7752,23.25,0,0011117
3200543,127075,2017-11-01T03:00:00Z,29.7626,134.7018,23.4,0,0014417
3200543,127075,2017-11-01T04:00:00Z,29.7646,134.7026,23.7,0,0011117
3200543,127075,2017-11-01T05:00:00Z,29.7646,134.7026,23.8,0,0011117
3200543,127075,2017-11-01T06:00:00Z,29.7626,134.7018,23.8,0,0011117
3200543,127075,2017-11-01T07:00:00Z,29.7626,134.7018,23.95,0,0011117
3200543,127075,2017-11-01T08:00:00Z,29.7279,134.6565,24,0,0014417
3200543,127075,2017-11-01T10:00:00Z,29.7190,134.6277,24.05,0,0011117
3200543,127075,2017-11-01T11:00:00Z,29.7170,134.6087,24.05,0,0011117
3200543,127075,2017-11-01T12:00:00Z,29.7185,134.6092,24.05,0,0011117
3200543,127075,2017-11-01T13:00:00Z,29.7139,134.5656,24.05,0,0011117
3200543,127075,2017-11-01T14:00:00Z,29.7139,134.5656,24.05,0,0011117
3200543,127075,2017-11-01T15:00:00Z,29.7139,134.5656,24.05,0,0011117
3200543,127075,2017-11-01T16:00:00Z,29.7390,134.5067,24.1,0,0011117
3200543,127075,2017-11-01T17:00:00Z,29.7390,134.5067,24.1,0,0011117
3200543,127075,2017-11-01T18:00:00Z,29.7390,134.5067,24.15,0,0011117
3200543,127075,2017-11-01T19:00:00Z,29.7401,134.4906,24.15,0,0011117
3200543,127075,2017-11-01T20:00:00Z,29.7402,134.4969,24.2,0,0011117
3200543,127075,2017-11-01T21:00:00Z,29.7383,134.4823,24.2,0,0011117
3200543,127075,2017-11-01T22:00:00Z,29.7395,134.4674,24.25,0,0011117
3200543,127075,2017-11-01T23:00:00Z,29.7404,134.4645,24.3,0,0011117
3200543,127075,2017-11-02T00:00:00Z,29.7457,134.4592,24.35,0,0011117
3200543,127075,2017-11-02T01:00:00Z,29.7458,134.4284,24.35,0,0011117
3200543,127075,2017-11-02T02:00:00Z,29.7457,134.4592,24.4,0,0011117
3200543,127075,2017-11-02T03:00:00Z,29.7458,134.4284,24.4,0,0011117
3200543,127075,2017-11-02T04:00:00Z,29.7453,134.3703,24.4,0,0014417
3200543,127075,2017-11-02T05:00:00Z,29.7453,134.3703,24.45,0,0011117
3200543,127075,2017-11-02T06:00:00Z,29.7432,134.3689,24.45,0,0011117
3200543,127075,2017-11-02T07:00:00Z,29.7465,134.3512,24.45,0,0011117
3200543,127075,2017-11-02T08:00:00Z,29.7541,134.3424,24.45,0,0011117
3200543,127075,2017-11-02T09:00:00Z,29.7541,134.3424,24.45,0,0011117
3200543,127075,2017-11-02T11:00:00Z,29.7483,134.3117,24.45,0,0011117
3200543,127075,2017-11-02T12:00:00Z,29.7473,134.2965,24.4,0,0011117
3200543,127075,2017-11-02T13:00:00Z,29.7429,134.2852,24.45,0,0011117
3200543,127075,2017-11-02T14:00:00Z,29.7429,134.2852,24.4,0,0011117
3200543,127075,2017-11-02T15:00:00Z,29.7429,134.2852,24.4,0,0011117
3200543,127075,2017-11-02T16:00:00Z,29.7636,134.2237,24.4,0,0011117
3200543,127075,2017-11-02T17:00:00Z,29.7636,134.2237,24.4,0,0011117
3200543,127075,2017-11-02T18:00:00Z,29.7643,134.2243,24.35,0,0011117
3200543,127075,2017-11-02T19:00:00Z,29.7643,134.2243,24.4,0,0011117
3200543,127075,2017-11-02T20:00:00Z,29.7703,134.2068,24.35,0,0011117
3200543,127075,2017-11-02T21:00:00Z,29.7760,134.1915,24.35,0,0011117
3200543,127075,2017-11-02T22:00:00Z,29.7837,134.1816,24.35,0,0011117
3200543,127075,2017-11-02T23:00:00Z,29.7851,134.1837,24.35,0,0011117
3200543,127075,2017-11-03T00:00:00Z,29.7894,134.1744,24.35,0,0011117
3200543,127075,2017-11-03T01:00:00Z,29.8044,134.1676,24.4,0,0011117
3200543,127075,2017-11-03T02:00:00Z,29.8069,134.1682,24.45,0,0011117
3200543,127075,2017-11-03T03:00:00Z,29.8069,134.1682,24.5,0,0011117
3200543,127075,2017-11-03T04:00:00Z,29.8163,134.1685,24.55,0,0011117
3200543,127075,2017-11-03T05:00:00Z,29.8163,134.1685,24.55,0,0011117
3200543,127075,2017-11-03T06:00:00Z,29.8055,134.1625,24.4,0,0011117
3200543,127075,2017-11-03T07:00:00Z,29.8055,134.1615,24.35,0,0011117
3200543,127075,2017-11-03T08:00:00Z,29.8055,134.1615,24.25,0,0011117
3200543,127075,2017-11-03T09:00:00Z,29.8055,134.1615,24.25,0,0011117
3200543,127075,2017-11-03T10:00:00Z,29.7845,134.1284,24.1,0,0011117
3200543,127075,2017-11-03T11:00:00Z,29.7845,134.1260,24.1,0,0011117
3200543,127075,2017-11-03T12:00:00Z,29.7827,134.1309,24.1,0,0011117
3200543,127075,2017-11-03T13:00:00Z,29.7806,134.1104,24.05,0,0011117
3200543,127075,2017-11-03T14:00:00Z,29.7831,134.0999,24,0,0011117
3200543,127075,2017-11-03T15:00:00Z,29.7831,134.0999,24,0,0011117
3200543,127075,2017-11-03T16:00:00Z,29.7947,134.0600,24,0,0011117
