PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
3200914,90322,2018-01-26T21:00:00Z,11.1970,164.9960,,,,,,,28.08,0.5,211,15,-0.232,0.103,00111999999171111
3200914,90322,2018-01-26T21:00:00Z,11.1982,164.9952,28.06,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-26T22:00:00Z,11.1968,164.9919,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-26T23:00:00Z,11.2043,164.9806,28.12,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T00:00:00Z,11.2050,164.9780,,,,,,,28.14,0.5,211,15,-0.222,0.026,00111999999171111
3200914,90322,2018-01-27T00:00:00Z,11.2048,164.9834,28.15,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T01:00:00Z,11.2048,164.9834,28.16,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T02:00:00Z,11.2006,164.9429,28.2,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T03:00:00Z,11.2020,164.9520,,,,,,,28.18,0.5,211,15,-0.328,-0.036,00111999999171111
3200914,90322,2018-01-27T03:00:00Z,11.2006,164.9429,28.21,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T04:00:00Z,11.2006,164.9429,28.21,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T05:00:00Z,11.1992,164.9203,28.2,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T06:00:00Z,11.1980,164.9130,,,,,,,28.18,0.5,211,15,-0.363,-0.021,00111999999171111
3200914,90322,2018-01-27T06:00:00Z,11.1992,164.9203,28.18,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T07:00:00Z,11.1971,164.9021,28.16,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T08:00:00Z,11.1968,164.8801,28.15,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T09:00:00Z,11.1980,164.8800,,,,,,,28.14,0.5,211,15,-0.348,0.041,00111999999171111
3200914,90322,2018-01-27T09:00:00Z,11.2012,164.8843,28.13,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T10:00:00Z,11.1981,164.8780,28.13,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T11:00:00Z,11.2036,164.8500,28.11,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T12:00:00Z,11.2060,164.8440,,,,,,,28.11,0.5,211,15,-0.273,0.057,00111999999171111
3200914,90322,2018-01-27T12:00:00Z,11.2036,164.8500,28.1,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T13:00:00Z,11.2036,164.8500,28.1,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T14:00:00Z,11.2036,164.8500,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T15:00:00Z,11.2090,164.8260,,,,,,,28.09,0.5,211,15,-0.232,-0.026,00111999999171111
3200914,90322,2018-01-27T15:00:00Z,11.2089,164.8157,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T16:00:00Z,11.2089,164.8157,28.08,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T17:00:00Z,11.2037,164.8004,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T18:00:00Z,11.2010,164.7980,,,,,,,28.07,0.5,211,15,-0.318,-0.072,00111999999171111
3200914,90322,2018-01-27T18:00:00Z,11.2008,164.7985,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T19:00:00Z,11.2008,164.7985,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T20:00:00Z,11.1940,164.7763,28.04,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T21:00:00Z,11.1950,164.7630,,,,,,,28.07,0.5,211,15,-0.252,-0.036,00111999999171111
3200914,90322,2018-01-27T21:00:00Z,11.1946,164.7632,28.06,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T22:00:00Z,11.1953,164.7611,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-27T23:00:00Z,11.1936,164.7534,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T00:00:00Z,11.1940,164.7480,,,,,,,28.1,0.5,211,15,-0.161,-0.005,00111999999171111
3200914,90322,2018-01-28T00:00:00Z,11.1936,164.7534,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T01:00:00Z,11.1936,164.7534,28.13,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T02:00:00Z,11.1920,164.7255,28.12,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T03:00:00Z,11.1940,164.7310,,,,,,,28.13,0.5,211,15,-0.273,-0.087,00111999999171111
3200914,90322,2018-01-28T03:00:00Z,11.1920,164.7255,28.15,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T04:00:00Z,11.1826,164.7272,28.16,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T05:00:00Z,11.1747,164.7061,28.16,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T06:00:00Z,11.1770,164.6940,,,,,,,28.13,0.5,211,15,-0.404,-0.18,00111999999171111
3200914,90322,2018-01-28T06:00:00Z,11.1781,164.6905,28.13,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T07:00:00Z,11.1721,164.6915,28.11,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T08:00:00Z,11.1701,164.6572,28.1,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T09:00:00Z,11.1590,164.6510,,,,,,,28.1,0.5,211,15,-0.525,-0.087,00111999999171111
3200914,90322,2018-01-28T09:00:00Z,11.1566,164.6519,28.1,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T10:00:00Z,11.1640,164.6275,28.1,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T11:00:00Z,11.1604,164.6130,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T12:00:00Z,11.1600,164.5900,,,,,,,28.09,0.5,211,15,-0.585,0.015,00111999999171111
3200914,90322,2018-01-28T12:00:00Z,11.1604,164.6130,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T13:00:00Z,11.1604,164.6130,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T14:00:00Z,11.1613,164.5281,28.08,0,,,,,,,,,,,00144179999999999
3200914,90322,2018-01-28T15:00:00Z,11.1620,164.5350,,,,,,,28.08,0.5,211,15,-0.454,0.026,00111999999171111
3200914,90322,2018-01-28T15:00:00Z,11.1627,164.5178,28.09,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T16:00:00Z,11.1604,164.6130,28.08,0,,,,,,,,,,,00144179999999999
3200914,90322,2018-01-28T17:00:00Z,11.1613,164.5281,28.07,0,,,,,,,,,,,00144179999999999
3200914,90322,2018-01-28T18:00:00Z,11.1650,164.5000,,,,,,,28.07,0.5,211,15,-0.429,-0.021,00111999999171111
3200914,90322,2018-01-28T18:00:00Z,11.1636,164.5030,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T19:00:00Z,11.1698,164.4881,28.07,0,,,,,,,,,,,00111179999999999
3200914,90322,2018-01-28T20:00:00Z,11.1558,164.4559,28.05,0,,,,,,,,,,,00111179999999999
