PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
5300629,2017-11-01T00:00:00Z,7.1230,119.9390,28.86,0,011117
5300629,2017-11-01T01:00:00Z,7.1238,119.9372,28.89,0,011117
5300629,2017-11-01T02:00:00Z,7.1242,119.9358,29.16,0,011117
5300629,2017-11-01T03:00:00Z,7.1256,119.9352,29.39,0,011117
5300629,2017-11-01T04:00:00Z,7.1246,119.9360,29.62,0,011117
5300629,2017-11-01T05:00:00Z,7.1236,119.9368,29.51,0,011117
5300629,2017-11-01T06:00:00Z,7.1220,119.9376,29.39,0,011117
5300629,2017-11-01T07:00:00Z,7.1212,119.9392,29.37,0,011117
5300629,2017-11-01T08:00:00Z,7.1206,119.9414,29.29,0,011117
5300629,2017-11-01T09:00:00Z,7.1206,119.9432,29.24,0,011117
5300629,2017-11-01T10:00:00Z,7.1200,119.9466,29.14,0,011117
5300629,2017-11-01T11:00:00Z,7.1212,119.9480,29.11,0,011117
5300629,2017-11-01T12:00:00Z,7.1252,119.9472,29.05,0,011117
5300629,2017-11-01T13:00:00Z,7.1286,119.9474,29.02,0,011117
5300629,2017-11-01T14:00:00Z,7.1292,119.9486,28.99,0,011117
5300629,2017-11-01T15:00:00Z,7.1282,119.9522,28.99,0,011117
5300629,2017-11-01T16:00:00Z,7.1248,119.9574,28.97,0,011117
5300629,2017-11-01T17:00:00Z,7.1204,119.9638,28.94,0,011117
5300629,2017-11-01T18:00:00Z,7.1164,119.9706,28.93,0,011117
5300629,2017-11-01T19:00:00Z,7.1118,119.9780,28.93,0,011117
5300629,2017-11-01T20:00:00Z,7.1092,119.9818,28.92,0,011117
5300629,2017-11-01T21:00:00Z,7.1070,119.9844,28.91,0,011117
5300629,2017-11-01T22:00:00Z,7.1042,119.9886,28.89,0,011117
5300629,2017-11-01T23:00:00Z,7.1028,119.9940,28.88,0,011117
5300629,2017-11-02T00:00:00Z,7.1022,120.0002,28.88,0,011117
5300629,2017-11-02T01:00:00Z,7.0994,120.0078,28.88,0,011117
5300629,2017-11-02T02:00:00Z,7.0962,120.0162,28.88,0,011117
5300629,2017-11-02T03:00:00Z,7.0942,120.0258,28.89,0,011117
5300629,2017-11-02T04:00:00Z,7.0898,120.0342,28.91,0,011117
5300629,2017-11-02T05:00:00Z,7.0850,120.0420,28.92,0,011117
5300629,2017-11-02T06:00:00Z,7.0792,120.0492,28.93,0,011117
5300629,2017-11-02T07:00:00Z,7.0738,120.0562,28.93,0,011117
5300629,2017-11-02T08:00:00Z,7.0678,120.0630,28.93,0,011117
5300629,2017-11-02T09:00:00Z,7.0640,120.0696,28.93,0,011117
5300629,2017-11-02T10:00:00Z,7.0590,120.0768,28.91,0,011117
5300629,2017-11-02T11:00:00Z,7.0552,120.0860,28.91,0,011117
5300629,2017-11-02T12:00:00Z,7.0504,120.0938,28.91,0,011117
5300629,2017-11-02T13:00:00Z,7.0446,120.1018,28.89,0,011117
5300629,2017-11-02T14:00:00Z,7.0368,120.1088,29.07,0,011117
5300629,2017-11-02T15:00:00Z,7.0260,120.1162,29.07,0,011117
5300629,2017-11-02T16:00:00Z,7.0120,120.1226,29.06,0,011117
5300629,2017-11-02T17:00:00Z,6.9968,120.1276,29.07,0,011117
5300629,2017-11-02T18:00:00Z,6.9812,120.1304,29.05,0,011117
5300629,2017-11-02T19:00:00Z,6.9664,120.1316,29.04,0,011117
5300629,2017-11-02T20:00:00Z,6.9510,120.1332,28.99,0,011117
5300629,2017-11-02T21:00:00Z,6.9358,120.1348,29.01,0,011117
5300629,2017-11-02T22:00:00Z,6.9222,120.1366,28.99,0,011117
5300629,2017-11-02T23:00:00Z,6.9090,120.1384,29,0,011117
5300629,2017-11-03T00:00:00Z,6.8954,120.1402,29.05,0,011117
5300629,2017-11-03T01:00:00Z,6.8802,120.1426,29.09,0,011117
5300629,2017-11-03T02:00:00Z,6.8622,120.1454,29.22,0,011117
5300629,2017-11-03T03:00:00Z,6.8404,120.1478,29.49,0,011117
5300629,2017-11-03T04:00:00Z,6.8190,120.1482,29.91,0,011117
5300629,2017-11-03T05:00:00Z,6.7980,120.1476,30.07,0,011117
5300629,2017-11-03T06:00:00Z,6.7784,120.1436,29.91,0,011117
5300629,2017-11-03T07:00:00Z,6.7624,120.1374,29.93,0,011117
5300629,2017-11-03T08:00:00Z,6.7488,120.1310,29.81,0,011117
5300629,2017-11-03T09:00:00Z,6.7360,120.1246,29.55,0,011117
5300629,2017-11-03T10:00:00Z,6.7218,120.1182,29.49,0,011117
5300629,2017-11-03T11:00:00Z,6.7066,120.1132,29.27,0,011117
5300629,2017-11-03T12:00:00Z,6.6910,120.1080,29.34,0,011117
