PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
1301540,2018-02-15T20:28:00Z,2.7706,156.0928,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-15T21:00:00Z,2.7770,156.0900,,,,,,,29.93,0.5,311,15,-0.128,0.412,0111999999171111
1301540,2018-02-15T21:00:00Z,2.7776,156.0894,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-15T22:00:00Z,2.7920,156.0826,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-15T23:00:00Z,2.8050,156.0784,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T00:00:00Z,2.8170,156.0740,,,,,,,29.93,0.5,311,15,-0.128,0.412,0111999999171111
1301540,2018-02-16T00:00:00Z,2.8172,156.0738,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T01:00:00Z,2.8296,156.0696,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T02:00:00Z,2.8436,156.0672,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T03:00:00Z,2.8570,156.0650,,,,,,,29.93,0.5,311,15,-0.077,0.427,0111999999171111
1301540,2018-02-16T03:00:00Z,2.8556,156.0658,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T04:00:00Z,2.8690,156.0634,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T05:00:00Z,2.8830,156.0606,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T06:00:00Z,2.9000,156.0590,,,,,,,29.92,0.5,311,15,-0.098,0.484,0111999999171111
1301540,2018-02-16T06:00:00Z,2.8998,156.0586,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T07:00:00Z,2.9172,156.0556,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T08:00:00Z,2.9330,156.0508,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T09:00:00Z,2.9510,156.0460,,,,,,,29.9,0.5,311,15,-0.103,0.468,0111999999171111
1301540,2018-02-16T09:00:00Z,2.9528,156.0446,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T10:00:00Z,2.9630,156.0434,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T11:00:00Z,2.9766,156.0406,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T12:00:00Z,2.9910,156.0390,,,,,,,29.9,0.5,311,15,-0.021,0.427,0111999999171111
1301540,2018-02-16T12:00:00Z,2.9908,156.0382,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T13:00:00Z,3.0048,156.0390,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T14:00:00Z,3.0190,156.0414,29.93,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T15:00:00Z,3.0340,156.0420,,,,,,,29.89,0.5,311,15,0.036,0.448,0111999999171111
1301540,2018-02-16T15:00:00Z,3.0324,156.0424,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T16:00:00Z,3.0476,156.0450,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T17:00:00Z,3.0628,156.0462,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T18:00:00Z,3.0780,156.0460,,,,,,,29.88,0.5,311,15,0.005,0.468,0111999999171111
1301540,2018-02-16T18:00:00Z,3.0780,156.0460,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T19:00:00Z,3.0936,156.0444,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T20:00:00Z,3.1102,156.0432,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T21:00:00Z,3.1250,156.0430,,,,,,,29.88,0.5,311,15,0.026,0.453,0111999999171111
1301540,2018-02-16T21:00:00Z,3.1262,156.0426,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T22:00:00Z,3.1398,156.0436,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-16T23:00:00Z,3.1534,156.0476,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T00:00:00Z,3.1660,156.0510,,,,,,,29.87,0.5,311,15,0.067,0.36,0111999999171111
1301540,2018-02-17T00:00:00Z,3.1664,156.0506,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T01:00:00Z,3.1766,156.0534,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T02:00:00Z,3.1850,156.0552,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T03:00:00Z,3.1950,156.0560,,,,,,,29.86,0.5,311,15,0.046,0.35,0111999999171111
1301540,2018-02-17T03:00:00Z,3.1940,156.0562,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T04:00:00Z,3.2076,156.0582,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T05:00:00Z,3.2208,156.0590,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T06:00:00Z,3.2340,156.0600,,,,,,,29.84,0.5,311,15,0.015,0.386,0111999999171111
1301540,2018-02-17T06:00:00Z,3.2342,156.0600,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T07:00:00Z,3.2472,156.0598,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T08:00:00Z,3.2588,156.0592,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T09:00:00Z,3.2700,156.0590,,,,,,,29.8,0.5,311,15,0.031,0.36,0111999999171111
1301540,2018-02-17T09:00:00Z,3.2712,156.0592,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T10:00:00Z,3.2826,156.0604,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T11:00:00Z,3.2940,156.0626,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T12:00:00Z,3.3040,156.0660,,,,,,,29.77,0.5,311,15,0.077,0.283,0111999999171111
1301540,2018-02-17T12:00:00Z,3.3036,156.0670,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T13:00:00Z,3.3120,156.0668,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T14:00:00Z,3.3184,156.0702,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T15:00:00Z,3.3250,156.0740,,,,,,,29.76,0.5,311,15,0.144,0.237,0111999999171111
1301540,2018-02-17T15:00:00Z,3.3254,156.0740,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T16:00:00Z,3.3312,156.0788,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T17:00:00Z,3.3406,156.0860,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T18:00:00Z,3.3500,156.0940,,,,,,,29.75,0.5,311,15,0.2,0.262,0111999999171111
1301540,2018-02-17T18:00:00Z,3.3500,156.0930,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T19:00:00Z,3.3596,156.1026,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T20:00:00Z,3.3688,156.1082,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T21:00:00Z,3.3760,156.1130,,,,,,,29.77,0.5,311,15,0.149,0.262,0111999999171111
1301540,2018-02-17T21:00:00Z,3.3770,156.1132,29.75,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T22:00:00Z,3.3850,156.1166,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-17T23:00:00Z,3.3936,156.1194,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T00:00:00Z,3.4010,156.1230,,,,,,,29.81,0.5,311,15,0.092,0.201,0111999999171111
1301540,2018-02-18T00:00:00Z,3.4012,156.1226,29.79,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T01:00:00Z,3.4060,156.1246,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T02:00:00Z,3.4104,156.1272,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T03:00:00Z,3.4150,156.1310,,,,,,,29.84,0.5,311,15,0.108,0.139,0111999999171111
1301540,2018-02-18T03:00:00Z,3.4148,156.1306,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T04:00:00Z,3.4178,156.1350,29.88,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T05:00:00Z,3.4224,156.1390,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T06:00:00Z,3.4280,156.1440,,,,,,,29.84,0.5,311,15,0.118,0.144,0111999999171111
1301540,2018-02-18T06:00:00Z,3.4280,156.1442,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T07:00:00Z,3.4338,156.1492,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T08:00:00Z,3.4394,156.1514,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T09:00:00Z,3.4430,156.1540,,,,,,,29.82,0.5,311,15,0.051,0.175,0111999999171111
1301540,2018-02-18T09:00:00Z,3.4442,156.1536,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T10:00:00Z,3.4482,156.1548,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T11:00:00Z,3.4544,156.1542,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T12:00:00Z,3.4620,156.1540,,,,,,,29.82,0.5,311,15,0.103,0.201,0111999999171111
1301540,2018-02-18T12:00:00Z,3.4616,156.1544,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T13:00:00Z,3.4680,156.1574,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T14:00:00Z,3.4746,156.1644,29.86,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T15:00:00Z,3.4820,156.1740,,,,,,,29.82,0.5,311,15,0.252,0.221,0111999999171111
1301540,2018-02-18T15:00:00Z,3.4814,156.1742,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T16:00:00Z,3.4888,156.1832,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T17:00:00Z,3.4960,156.1932,29.81,0,,,,,,,,,,,0111179999999999
1301540,2018-02-18T18:00:00Z,3.5050,156.2030,,,,,,,29.81,0.5,311,15,0.267,0.221,0111999999171111
