PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100784,78827,2017-11-01T00:00:00Z,21.1440,135.0410,,,28.49,0.5,311,15,-0.456,-0.118,0011199171111
5100784,78827,2017-11-01T00:00:00Z,21.1439,135.0385,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T01:00:00Z,21.1439,135.0385,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T02:00:00Z,21.1439,135.0385,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T03:00:00Z,21.1350,134.9940,,,28.5,0.5,311,15,-0.446,-0.046,0011199171111
5100784,78827,2017-11-01T03:00:00Z,21.1323,134.9536,28.49,0,,,,,,,0014417999999
5100784,78827,2017-11-01T04:00:00Z,21.1323,134.9536,28.52,0,,,,,,,0011117999999
5100784,78827,2017-11-01T05:00:00Z,21.1323,134.9536,28.52,0,,,,,,,0011117999999
5100784,78827,2017-11-01T06:00:00Z,21.1350,134.9480,,,28.5,0.5,311,15,-0.398,0.118,0011199171111
5100784,78827,2017-11-01T06:00:00Z,21.1323,134.9536,28.52,0,,,,,,,0011117999999
5100784,78827,2017-11-01T07:00:00Z,21.1436,134.9337,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T08:00:00Z,21.1512,134.9198,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T09:00:00Z,21.1580,134.9110,,,28.49,0.5,311,15,-0.202,0.108,0011199171111
5100784,78827,2017-11-01T09:00:00Z,21.1579,134.9150,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T10:00:00Z,21.1583,134.9043,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T11:00:00Z,21.1547,134.9083,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-01T12:00:00Z,21.1560,134.9060,,,28.47,0.5,311,15,0,-0.021,0011199171111
5100784,78827,2017-11-01T12:00:00Z,21.1547,134.9083,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-01T14:00:00Z,21.1580,134.9041,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-01T15:00:00Z,21.1540,134.9110,,,28.44,0.5,311,15,0.091,-0.082,0011199171111
5100784,78827,2017-11-01T15:00:00Z,21.1580,134.9041,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T16:00:00Z,21.1470,134.9107,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T17:00:00Z,21.1470,134.9107,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T18:00:00Z,21.1400,134.9250,,,28.43,0.5,311,15,0.043,-0.252,0011199171111
5100784,78827,2017-11-01T18:00:00Z,21.1405,134.9252,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T19:00:00Z,21.1240,134.9320,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T20:00:00Z,21.1190,134.9318,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-01T21:00:00Z,21.1050,134.9200,,,28.44,0.5,311,15,-0.11,-0.319,0011199171111
5100784,78827,2017-11-01T21:00:00Z,21.1033,134.9182,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T22:00:00Z,21.0914,134.9141,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-01T23:00:00Z,21.0883,134.9051,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-02T00:00:00Z,21.0780,134.9020,,,28.48,0.5,311,15,-0.25,-0.273,0011199171111
5100784,78827,2017-11-02T00:00:00Z,21.0796,134.9045,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-02T01:00:00Z,21.0655,134.8881,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-02T02:00:00Z,21.0655,134.8881,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-02T03:00:00Z,21.0520,134.8680,,,28.57,0.5,311,15,-0.408,-0.211,0011199171111
5100784,78827,2017-11-02T03:00:00Z,21.0655,134.8881,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-02T04:00:00Z,21.0369,134.8331,28.59,0,,,,,,,0014417999999
5100784,78827,2017-11-02T05:00:00Z,21.0369,134.8331,28.63,0,,,,,,,0011117999999
5100784,78827,2017-11-02T06:00:00Z,21.0370,134.8170,,,28.62,0.5,311,15,-0.557,-0.015,0011199171111
5100784,78827,2017-11-02T06:00:00Z,21.0369,134.8331,28.66,0,,,,,,,0011117999999
5100784,78827,2017-11-02T07:00:00Z,21.0380,134.7957,28.66,0,,,,,,,0011117999999
5100784,78827,2017-11-02T08:00:00Z,21.0446,134.7747,28.66,0,,,,,,,0011117999999
5100784,78827,2017-11-02T09:00:00Z,21.0490,134.7520,,,28.61,0.5,311,15,-0.595,0.221,0011199171111
5100784,78827,2017-11-02T09:00:00Z,21.0446,134.7747,28.63,0,,,,,,,0011117999999
5100784,78827,2017-11-02T10:00:00Z,21.0542,134.7285,28.59,0,,,,,,,0011117999999
5100784,78827,2017-11-02T11:00:00Z,21.0620,134.7154,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-02T12:00:00Z,21.0800,134.6930,,,28.54,0.5,311,15,-0.365,0.314,0011199171111
5100784,78827,2017-11-02T14:00:00Z,21.0784,134.6950,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-02T15:00:00Z,21.1100,134.6760,,,28.47,0.5,311,15,-0.067,0.232,0011199171111
5100784,78827,2017-11-02T15:00:00Z,21.1257,134.6777,28.46,0,,,,,,,0014417999999
5100784,78827,2017-11-02T16:00:00Z,21.1257,134.6777,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-02T17:00:00Z,21.1257,134.6777,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-02T18:00:00Z,21.1250,134.6790,,,28.44,0.5,311,15,0.048,0.036,0011199171111
5100784,78827,2017-11-02T18:00:00Z,21.1257,134.6777,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-02T19:00:00Z,21.1188,134.6868,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-02T20:00:00Z,21.1178,134.6862,28.42,0,,,,,,,0011117999999
5100784,78827,2017-11-02T21:00:00Z,21.1170,134.6860,,,28.45,0.5,311,15,0.01,-0.026,0011199171111
5100784,78827,2017-11-02T21:00:00Z,21.1169,134.6874,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-02T22:00:00Z,21.1139,134.6800,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-02T23:00:00Z,21.1157,134.6861,28.46,0,,,,,,,0011117999999
5100784,78827,2017-11-03T00:00:00Z,21.1200,134.6810,,,28.49,0.5,311,15,-0.019,-0.149,0011199171111
5100784,78827,2017-11-03T00:00:00Z,21.1218,134.6789,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-03T01:00:00Z,21.1023,134.6803,28.49,0,,,,,,,0011117999999
5100784,78827,2017-11-03T02:00:00Z,21.0951,134.6811,28.52,0,,,,,,,0011117999999
5100784,78827,2017-11-03T03:00:00Z,21.0880,134.6820,,,28.56,0.5,311,15,-0.024,-0.242,0011199171111
5100784,78827,2017-11-03T03:00:00Z,21.0951,134.6811,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-03T04:00:00Z,21.0951,134.6811,28.59,0,,,,,,,0011117999999
5100784,78827,2017-11-03T05:00:00Z,21.0772,134.6822,28.63,0,,,,,,,0011117999999
5100784,78827,2017-11-03T06:00:00Z,21.0730,134.6760,,,28.59,0.5,311,15,-0.038,-0.17,0011199171111
5100784,78827,2017-11-03T06:00:00Z,21.0700,134.6723,28.63,0,,,,,,,0011117999999
5100784,78827,2017-11-03T07:00:00Z,21.0700,134.6723,28.63,0,,,,,,,0011117999999
5100784,78827,2017-11-03T08:00:00Z,21.0555,134.6758,28.59,0,,,,,,,0011117999999
5100784,78827,2017-11-03T09:00:00Z,21.0550,134.6740,,,28.57,0.5,311,15,-0.216,-0.201,0011199171111
5100784,78827,2017-11-03T09:00:00Z,21.0554,134.6759,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-03T10:00:00Z,21.0481,134.6647,28.56,0,,,,,,,0011117999999
5100784,78827,2017-11-03T11:00:00Z,21.0367,134.6405,28.52,0,,,,,,,0011117999999
