PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4601613,2017-11-01T00:00:00Z,44.1720,155.7550,,,8.37,0.5,311,15,0.074,-0.005,011199171111
4601613,2017-11-01T00:00:00Z,44.1716,155.7548,8.37,0,,,,,,,011117999999
4601613,2017-11-01T01:00:00Z,44.1714,155.7574,8.37,0,,,,,,,011117999999
4601613,2017-11-01T02:00:00Z,44.1742,155.7628,8.37,0,,,,,,,011117999999
4601613,2017-11-01T03:00:00Z,44.1810,155.7720,,,8.37,0.5,311,15,0.195,0.098,011199171111
4601613,2017-11-01T03:00:00Z,44.1814,155.7712,8.38,0,,,,,,,011117999999
4601613,2017-11-01T04:00:00Z,44.1858,155.7824,8.39,0,,,,,,,011117999999
4601613,2017-11-01T05:00:00Z,44.1882,155.7952,8.37,0,,,,,,,011117999999
4601613,2017-11-01T06:00:00Z,44.1910,155.8080,,,8.37,0.5,311,15,0.288,0.051,011199171111
4601613,2017-11-01T06:00:00Z,44.1910,155.8078,8.37,0,,,,,,,011117999999
4601613,2017-11-01T07:00:00Z,44.1924,155.8230,8.35,0,,,,,,,011117999999
4601613,2017-11-01T08:00:00Z,44.1912,155.8386,8.35,0,,,,,,,011117999999
4601613,2017-11-01T09:00:00Z,44.1910,155.8500,,,8.35,0.5,311,15,0.336,-0.031,011199171111
4601613,2017-11-01T09:00:00Z,44.1910,155.8514,8.36,0,,,,,,,011117999999
4601613,2017-11-01T10:00:00Z,44.1902,155.8674,8.35,0,,,,,,,011117999999
4601613,2017-11-01T11:00:00Z,44.1896,155.8830,8.35,0,,,,,,,011117999999
4601613,2017-11-01T12:00:00Z,44.1850,155.8990,,,8.35,0.5,311,15,0.295,-0.154,011199171111
4601613,2017-11-01T12:00:00Z,44.1848,155.8988,8.33,0,,,,,,,011117999999
4601613,2017-11-01T13:00:00Z,44.1776,155.9116,8.35,0,,,,,,,011117999999
4601613,2017-11-01T14:00:00Z,44.1696,155.9228,8.35,0,,,,,,,011117999999
4601613,2017-11-01T15:00:00Z,44.1610,155.9300,,,8.34,0.5,311,15,0.129,-0.18,011199171111
4601613,2017-11-01T15:00:00Z,44.1622,155.9302,8.35,0,,,,,,,011117999999
4601613,2017-11-01T16:00:00Z,44.1544,155.9336,8.35,0,,,,,,,011117999999
4601613,2017-11-01T17:00:00Z,44.1508,155.9334,8.33,0,,,,,,,011117999999
4601613,2017-11-01T18:00:00Z,44.1500,155.9340,,,8.35,0.5,311,15,0.022,0.005,011199171111
4601613,2017-11-01T18:00:00Z,44.1504,155.9336,8.33,0,,,,,,,011117999999
4601613,2017-11-01T19:00:00Z,44.1506,155.9342,8.35,0,,,,,,,011117999999
4601613,2017-11-01T20:00:00Z,44.1554,155.9342,8.35,0,,,,,,,011117999999
4601613,2017-11-01T21:00:00Z,44.1620,155.9360,,,8.36,0.5,311,15,0.166,0.211,011199171111
4601613,2017-11-01T21:00:00Z,44.1632,155.9362,8.36,0,,,,,,,011117999999
4601613,2017-11-01T22:00:00Z,44.1732,155.9448,8.37,0,,,,,,,011117999999
4601613,2017-11-01T23:00:00Z,44.1822,155.9596,8.38,0,,,,,,,011117999999
4601613,2017-11-02T00:00:00Z,44.1910,155.9790,,,8.38,0.5,311,15,0.398,0.144,011199171111
4601613,2017-11-02T00:00:00Z,44.1908,155.9790,8.39,0,,,,,,,011117999999
4601613,2017-11-02T01:00:00Z,44.1952,155.9974,8.39,0,,,,,,,011117999999
4601613,2017-11-02T02:00:00Z,44.1938,156.0200,8.39,0,,,,,,,011117999999
4601613,2017-11-02T03:00:00Z,44.1900,156.0440,,,8.41,0.5,311,15,0.402,-0.134,011199171111
4601613,2017-11-02T03:00:00Z,44.1904,156.0424,8.39,0,,,,,,,011117999999
4601613,2017-11-02T04:00:00Z,44.1846,156.0644,8.43,0,,,,,,,011117999999
4601613,2017-11-02T05:00:00Z,44.1748,156.0802,8.45,0,,,,,,,011117999999
4601613,2017-11-02T06:00:00Z,44.1650,156.0880,,,8.45,0.5,311,15,0.222,-0.252,011199171111
4601613,2017-11-02T06:00:00Z,44.1646,156.0880,8.47,0,,,,,,,011117999999
4601613,2017-11-02T07:00:00Z,44.1548,156.0938,8.47,0,,,,,,,011117999999
4601613,2017-11-02T08:00:00Z,44.1470,156.0994,8.47,0,,,,,,,011117999999
4601613,2017-11-02T09:00:00Z,44.1410,156.1040,,,8.47,0.5,311,15,0.052,-0.139,011199171111
4601613,2017-11-02T09:00:00Z,44.1400,156.1046,8.48,0,,,,,,,011117999999
4601613,2017-11-02T10:00:00Z,44.1368,156.1028,8.48,0,,,,,,,011117999999
4601613,2017-11-02T11:00:00Z,44.1376,156.1010,8.47,0,,,,,,,011117999999
4601613,2017-11-02T12:00:00Z,44.1380,156.1020,,,8.46,0.5,311,15,0.037,0.021,011199171111
4601613,2017-11-02T12:00:00Z,44.1384,156.1018,8.47,0,,,,,,,011117999999
4601613,2017-11-02T13:00:00Z,44.1396,156.1038,8.45,0,,,,,,,011117999999
4601613,2017-11-02T14:00:00Z,44.1416,156.1072,8.45,0,,,,,,,011117999999
4601613,2017-11-02T15:00:00Z,44.1450,156.1140,,,8.45,0.5,311,15,0.166,0.062,011199171111
4601613,2017-11-02T15:00:00Z,44.1448,156.1134,8.44,0,,,,,,,011117999999
4601613,2017-11-02T16:00:00Z,44.1476,156.1236,8.45,0,,,,,,,011117999999
4601613,2017-11-02T17:00:00Z,44.1498,156.1364,8.43,0,,,,,,,011117999999
4601613,2017-11-02T18:00:00Z,44.1500,156.1470,,,8.43,0.5,311,15,0.281,-0.021,011199171111
