PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100673,101977,2017-11-01T00:00:00Z,7.3503,154.1430,30.16,0,,,,,,,0011117999999
5100673,101977,2017-11-01T01:00:00Z,7.3503,154.1430,30.24,0,,,,,,,0011117999999
5100673,101977,2017-11-01T02:00:00Z,7.3503,154.1430,30.29,0,,,,,,,0011117999999
5100673,101977,2017-11-01T03:00:00Z,7.3750,154.1467,30.29,0,,,,,,,0011117999999
5100673,101977,2017-11-01T04:00:00Z,7.3750,154.1467,30.32,0,,,,,,,0011117999999
5100673,101977,2017-11-01T05:00:00Z,7.3750,154.1467,30.32,0,,,,,,,0011117999999
5100673,101977,2017-11-01T06:00:00Z,7.3750,154.1467,30.28,0,,,,,,,0011117999999
5100673,101977,2017-11-01T07:00:00Z,7.3853,154.1357,30.25,0,,,,,,,0011117999999
5100673,101977,2017-11-01T08:00:00Z,7.3928,154.1379,30.2,0,,,,,,,0011117999999
5100673,101977,2017-11-01T09:00:00Z,7.4082,154.1163,30.16,0,,,,,,,0011117999999
5100673,101977,2017-11-01T10:00:00Z,7.4185,154.1352,30.13,0,,,,,,,0011117999999
5100673,101977,2017-11-01T11:00:00Z,7.4208,154.1080,30.12,0,,,,,,,0011117999999
5100673,101977,2017-11-01T12:00:00Z,7.4208,154.1080,30.09,0,,,,,,,0011117999999
5100673,101977,2017-11-01T13:00:00Z,7.4208,154.1080,30.07,0,,,,,,,0011117999999
5100673,101977,2017-11-01T14:00:00Z,7.4912,154.1056,30.06,0,,,,,,,0011117999999
5100673,101977,2017-11-01T15:00:00Z,7.4912,154.1056,30.04,0,,,,,,,0011117999999
5100673,101977,2017-11-01T16:00:00Z,7.4912,154.1056,30.02,0,,,,,,,0011117999999
5100673,101977,2017-11-01T17:00:00Z,7.4912,154.1056,30.01,0,,,,,,,0011117999999
5100673,101977,2017-11-01T18:00:00Z,7.4912,154.1056,30.01,0,,,,,,,0011117999999
5100673,101977,2017-11-01T19:00:00Z,7.5040,154.1111,30,0,,,,,,,0011117999999
5100673,101977,2017-11-01T20:00:00Z,7.5040,154.1111,30,0,,,,,,,0011117999999
5100673,101977,2017-11-01T21:00:00Z,7.4997,154.1284,30.02,0,,,,,,,0011117999999
5100673,101977,2017-11-01T22:00:00Z,7.5187,154.1551,30.06,0,,,,,,,0011117999999
5100673,101977,2017-11-01T23:00:00Z,7.5046,154.1299,30.21,0,,,,,,,0011117999999
5100673,101977,2017-11-02T00:00:00Z,7.5397,154.1198,30.58,0,,,,,,,0011127999999
5100673,101977,2017-11-02T01:00:00Z,7.5397,154.1198,30.99,0,,,,,,,0011127999999
5100673,101977,2017-11-02T02:00:00Z,7.5397,154.1198,31.2,0,,,,,,,0011127999999
5100673,101977,2017-11-02T03:00:00Z,7.5560,154.1156,31.06,0,,,,,,,0011127999999
5100673,101977,2017-11-02T04:00:00Z,7.5560,154.1156,31.08,0,,,,,,,0011127999999
5100673,101977,2017-11-02T05:00:00Z,7.5560,154.1156,31.21,0,,,,,,,0011127999999
5100673,101977,2017-11-02T06:00:00Z,7.5560,154.1156,31.06,0,,,,,,,0011127999999
5100673,101977,2017-11-02T07:00:00Z,7.5662,154.1105,30.94,0,,,,,,,0011127999999
5100673,101977,2017-11-02T08:00:00Z,7.5665,154.1101,30.88,0,,,,,,,0011127999999
5100673,101977,2017-11-02T09:00:00Z,7.5687,154.1121,30.78,0,,,,,,,0011127999999
5100673,101977,2017-11-02T10:00:00Z,7.5657,154.1117,30.5,0,,,,,,,0011127999999
5100673,101977,2017-11-02T11:00:00Z,7.5675,154.1113,30.42,0,,,,,,,0011127999999
5100673,101977,2017-11-02T12:00:00Z,7.5733,154.1022,30.39,0,,,,,,,0011127999999
5100673,101977,2017-11-02T13:00:00Z,7.5733,154.1022,30.3,0,,,,,,,0011117999999
5100673,101977,2017-11-02T14:00:00Z,7.5733,154.1022,30.28,0,,,,,,,0011117999999
5100673,101977,2017-11-02T15:00:00Z,7.5997,154.0469,30.19,0,,,,,,,0014417999999
5100673,101977,2017-11-02T16:00:00Z,7.5997,154.0469,30.16,0,,,,,,,0011117999999
5100673,101977,2017-11-02T17:00:00Z,7.5997,154.0469,30.15,0,,,,,,,0011117999999
5100673,101977,2017-11-02T18:00:00Z,7.5873,154.0427,30.12,0,,,,,,,0011117999999
5100673,101977,2017-11-02T19:00:00Z,7.5873,154.0427,30.12,0,,,,,,,0011117999999
5100673,101977,2017-11-02T20:00:00Z,7.5859,154.0425,30.11,0,,,,,,,0011117999999
5100673,101977,2017-11-02T21:00:00Z,7.5859,154.0425,30.1,0,,,,,,,0011117999999
5100673,101977,2017-11-02T22:00:00Z,7.6065,154.0112,30.12,0,,,,,,,0011117999999
5100673,101977,2017-11-02T23:00:00Z,7.6050,154.0127,30.1,0,,,,,,,0011117999999
5100673,101977,2017-11-03T00:00:00Z,7.6163,153.9878,29.98,0,,,,,,,0011117999999
5100673,101977,2017-11-03T01:00:00Z,7.6151,153.9850,29.99,0,,,,,,,0011117999999
5100673,101977,2017-11-03T02:00:00Z,7.6151,153.9850,29.73,0,,,,,,,0011117999999
5100673,101977,2017-11-03T03:00:00Z,7.6539,153.9861,29.71,0,,,,,,,0011117999999
5100673,101977,2017-11-03T04:00:00Z,7.6546,153.9857,29.79,0,,,,,,,0011117999999
5100673,101977,2017-11-03T05:00:00Z,7.6555,153.9872,29.8,0,,,,,,,0011117999999
5100673,101977,2017-11-03T06:00:00Z,7.6539,153.9861,29.74,0,,,,,,,0011117999999
5100673,101977,2017-11-03T07:00:00Z,7.6712,153.9658,29.74,0,,,,,,,0011117999999
5100673,101977,2017-11-03T08:00:00Z,7.6715,153.9792,29.73,0,,,,,,,0011117999999
5100673,101977,2017-11-03T09:00:00Z,7.6743,153.9603,29.73,0,,,,,,,0011117999999
5100673,101977,2017-11-03T10:00:00Z,7.6965,153.9543,29.82,0,,,,,,,0011117999999
5100673,101977,2017-11-03T11:00:00Z,7.7106,153.9447,29.85,0,,,,,,,0011117999999
5100673,101977,2017-11-03T12:00:00Z,7.7106,153.9447,29.9,0,,,,,,,0011117999999
5100673,101977,2017-11-03T13:00:00Z,7.7106,153.9447,29.88,0,,,,,,,0011117999999
5100673,101977,2017-11-03T14:00:00Z,7.7106,153.9447,30.01,0,,,,,,,0011117999999
5100673,101977,2017-11-03T15:00:00Z,7.7443,153.9249,30.03,0,,,,,,,0011117999999
5100673,101977,2017-11-03T16:00:00Z,7.7106,153.9447,30.02,0,,,,,,,0011117999999
5100673,101977,2017-11-03T17:00:00Z,7.7106,153.9447,30.03,0,,,,,,,0011117999999
5100673,101977,2017-11-03T18:00:00Z,7.7443,153.9249,30.02,0,,,,,,,0011117999999
5100673,101977,2017-11-03T19:00:00Z,7.7476,153.9147,29.99,0,,,,,,,0011117999999
5100673,101977,2017-11-03T20:00:00Z,7.7476,153.9147,30.02,0,,,,,,,0011117999999
5100673,101977,2017-11-03T21:00:00Z,7.7604,153.8866,30,0,,,,,,,0011117999999
5100673,101977,2017-11-03T22:00:00Z,7.7679,153.8480,30.05,0,,,,,,,0011117999999
5100673,101977,2017-11-03T23:00:00Z,7.7708,153.8630,30.06,0,,,,,,,0011117999999
5100673,101977,2017-11-04T00:00:00Z,7.7816,153.8591,30.08,0,,,,,,,0011117999999
5100673,101977,2017-11-04T01:00:00Z,7.7816,153.8591,30.09,0,,,,,,,0011117999999
5100673,101977,2017-11-04T02:00:00Z,7.7816,153.8591,30.11,0,,,,,,,0011117999999
5100673,101977,2017-11-04T03:00:00Z,7.8084,153.8099,30.11,0,,,,,,,0014417999999
5100673,101977,2017-11-04T04:00:00Z,7.8084,153.8099,30.11,0,,,,,,,0011117999999
5100673,101977,2017-11-04T05:00:00Z,7.8085,153.8100,30.09,0,,,,,,,0011117999999
5100673,101977,2017-11-04T06:00:00Z,7.8324,153.8074,30.07,0,,,,,,,0011117999999
5100673,101977,2017-11-04T07:00:00Z,7.8341,153.7912,30.06,0,,,,,,,0011117999999
5100673,101977,2017-11-04T08:00:00Z,7.8366,153.7743,30.04,0,,,,,,,0011117999999
5100673,101977,2017-11-04T09:00:00Z,7.8520,153.7490,30.04,0,,,,,,,0011117999999
