PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301518,2017-11-01T00:00:00Z,7.0620,134.6650,,,,,,,30.89,0.5,311,15,-0.138,-0.278,0111999999171111
5301518,2017-11-01T00:00:00Z,7.0616,134.6649,30.62,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T01:00:00Z,7.0543,134.6618,31.18,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T02:00:00Z,7.0464,134.6588,32.05,0,,,,,,,,,,,0111279999999999
5301518,2017-11-01T03:00:00Z,7.0390,134.6530,,,,,,,31.17,0.5,311,15,-0.179,-0.195,0111999999171111
5301518,2017-11-01T03:00:00Z,7.0396,134.6543,32.5,0,,,,,,,,,,,0111279999999999
5301518,2017-11-01T04:00:00Z,7.0340,134.6475,31.17,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T05:00:00Z,7.0289,134.6399,30.37,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T06:00:00Z,7.0240,134.6300,,,,,,,30.69,0.5,311,15,-0.25,-0.19,0111999999171111
5301518,2017-11-01T06:00:00Z,7.0239,134.6301,30.26,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T07:00:00Z,7.0187,134.6203,30.26,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T09:00:00Z,7.0020,134.6040,,,,,,,30.23,0.5,311,15,-0.194,-0.273,0111999999171111
5301518,2017-11-01T09:00:00Z,7.0010,134.6031,30.27,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T10:00:00Z,6.9907,134.5972,30.23,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T11:00:00Z,6.9803,134.5942,30.12,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T12:00:00Z,6.9710,134.5920,,,,,,,30.08,0.5,311,15,-0.102,-0.319,0111999999171111
5301518,2017-11-01T12:00:00Z,6.9712,134.5917,30.01,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T13:01:00Z,6.9621,134.5880,30.01,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T14:00:00Z,6.9534,134.5871,30,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T15:00:00Z,6.9400,134.5840,,,,,,,29.96,0.5,311,15,-0.153,-0.376,0111999999171111
5301518,2017-11-01T15:00:00Z,6.9406,134.5840,29.97,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T16:00:00Z,6.9267,134.5793,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T17:00:00Z,6.9128,134.5714,29.89,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T18:00:00Z,6.8980,134.5620,,,,,,,29.91,0.5,311,15,-0.281,-0.412,0111999999171111
5301518,2017-11-01T18:00:00Z,6.8976,134.5627,29.88,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T19:00:00Z,6.8843,134.5513,29.88,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T20:00:00Z,6.8715,134.5397,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T21:00:00Z,6.8600,134.5290,,,,,,,29.92,0.5,311,15,-0.312,-0.406,0111999999171111
5301518,2017-11-01T21:00:00Z,6.8585,134.5278,29.91,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T22:00:00Z,6.8464,134.5178,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-01T23:00:00Z,6.8328,134.5086,29.97,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T00:00:00Z,6.8190,134.5010,,,,,,,30.12,0.5,311,15,-0.25,-0.401,0111999999171111
5301518,2017-11-02T00:00:00Z,6.8191,134.5006,29.94,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T01:00:00Z,6.8059,134.4935,30,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T02:00:00Z,6.7941,134.4872,30.25,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T03:00:00Z,6.7820,134.4800,,,,,,,30.43,0.5,311,15,-0.276,-0.37,0111999999171111
5301518,2017-11-02T03:00:00Z,6.7825,134.4807,30.79,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T04:00:00Z,6.7703,134.4731,30.82,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T05:00:00Z,6.7586,134.4618,30.69,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T06:00:00Z,6.7470,134.4470,,,,,,,30.48,0.5,311,15,-0.368,-0.34,0111999999171111
5301518,2017-11-02T06:00:00Z,6.7467,134.4472,30.68,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T07:00:00Z,6.7349,134.4308,30.3,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T08:00:00Z,6.7250,134.4183,30.3,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T09:00:00Z,6.7160,134.4080,,,,,,,30.22,0.5,311,15,-0.276,-0.329,0111999999171111
5301518,2017-11-02T09:00:00Z,6.7147,134.4066,30.08,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T10:00:00Z,6.7079,134.3985,30.08,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T11:00:00Z,6.6960,134.3956,30.02,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T12:00:00Z,6.6830,134.3930,,,,,,,30.03,0.5,311,15,-0.174,-0.422,0111999999171111
5301518,2017-11-02T12:00:00Z,6.6826,134.3926,30,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T13:00:00Z,6.6666,134.3893,29.97,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T14:00:00Z,6.6497,134.3829,29.98,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T15:00:00Z,6.6340,134.3740,,,,,,,29.96,0.5,311,15,-0.281,-0.453,0111999999171111
5301518,2017-11-02T15:01:00Z,6.6319,134.3728,29.95,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T16:00:00Z,6.6161,134.3614,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T17:00:00Z,6.6040,134.3487,29.98,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T18:00:00Z,6.5950,134.3380,,,,,,,29.95,0.5,311,15,-0.312,-0.365,0111999999171111
5301518,2017-11-02T18:59:00Z,6.5856,134.3266,29.94,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T20:01:00Z,6.5753,134.3173,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T21:00:00Z,6.5630,134.3130,,,,,,,29.96,0.5,311,15,-0.148,-0.442,0111999999171111
5301518,2017-11-02T21:01:00Z,6.5618,134.3118,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T22:00:00Z,6.5452,134.3108,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-02T23:00:00Z,6.5273,134.3100,29.97,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T00:00:00Z,6.5090,134.3090,,,,,,,30.04,0.5,311,15,-0.077,-0.509,0111999999171111
5301518,2017-11-03T00:00:00Z,6.5091,134.3091,29.99,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T01:00:00Z,6.4912,134.3078,30.12,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T02:00:00Z,6.4766,134.3043,30.14,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T03:00:00Z,6.4640,134.2980,,,,,,,30.22,0.5,311,15,-0.225,-0.329,0111999999171111
5301518,2017-11-03T03:00:00Z,6.4651,134.2992,30.16,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T04:00:00Z,6.4560,134.2910,30.33,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T05:00:00Z,6.4498,134.2790,30.43,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T06:00:00Z,6.4450,134.2650,,,,,,,30.32,0.5,311,15,-0.368,-0.18,0111999999171111
5301518,2017-11-03T06:00:00Z,6.4453,134.2646,30.43,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T07:00:00Z,6.4401,134.2503,30.43,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T08:00:00Z,6.4346,134.2373,30.32,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T09:00:00Z,6.4290,134.2260,,,,,,,30.23,0.5,311,15,-0.317,-0.231,0111999999171111
5301518,2017-11-03T09:00:00Z,6.4279,134.2251,30.18,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T10:00:00Z,6.4219,134.2132,30.11,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T11:00:00Z,6.4095,134.2077,30.07,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T12:00:00Z,6.4000,134.2030,,,,,,,30.11,0.5,311,15,-0.24,-0.278,0111999999171111
5301518,2017-11-03T12:00:00Z,6.4001,134.2027,30.12,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T13:00:00Z,6.3908,134.1976,30.08,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T14:00:00Z,6.3815,134.1915,30.07,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T15:00:00Z,6.3750,134.1790,,,,,,,30,0.5,311,15,-0.312,-0.134,0111999999171111
5301518,2017-11-03T15:00:00Z,6.3751,134.1804,30.04,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T16:00:00Z,6.3732,134.1673,29.99,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T17:00:00Z,6.3732,134.1546,29.87,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T18:00:00Z,6.3740,134.1420,,,,,,,29.9,0.5,311,15,-0.307,0.01,0111999999171111
5301518,2017-11-03T18:00:00Z,6.3735,134.1411,29.87,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T19:00:00Z,6.3754,134.1314,29.85,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T20:00:00Z,6.3767,134.1246,29.81,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T21:00:00Z,6.3770,134.1190,,,,,,,29.91,0.5,311,15,-0.153,-0.026,0111999999171111
5301518,2017-11-03T21:00:00Z,6.3768,134.1185,29.83,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T22:00:00Z,6.3758,134.1152,29.81,0,,,,,,,,,,,0111179999999999
5301518,2017-11-03T23:00:00Z,6.3729,134.1140,29.87,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T00:00:00Z,6.3690,134.1120,,,,,,,30.18,0.5,311,15,-0.128,-0.072,0111999999171111
5301518,2017-11-04T00:00:00Z,6.3691,134.1121,30.14,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T01:00:00Z,6.3650,134.1087,30.41,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T02:00:00Z,6.3632,134.1024,30.43,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T03:00:00Z,6.3630,134.0940,,,,,,,30.52,0.5,311,15,-0.22,0.077,0111999999171111
5301518,2017-11-04T03:00:00Z,6.3634,134.0945,30.74,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T04:00:00Z,6.3671,134.0848,30.77,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T05:00:00Z,6.3748,134.0761,30.62,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T06:00:00Z,6.3840,134.0690,,,,,,,30.56,0.5,311,15,-0.189,0.216,0111999999171111
5301518,2017-11-04T07:00:00Z,6.3930,134.0623,30.63,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T09:00:00Z,6.4050,134.0570,,,,,,,30.38,0.5,311,15,-0.072,0.098,0111999999171111
5301518,2017-11-04T09:00:00Z,6.4065,134.0569,30.39,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T10:00:00Z,6.4080,134.0565,30.25,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T11:00:00Z,6.4073,134.0560,30.2,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T12:00:00Z,6.4030,134.0550,,,,,,,30.13,0.5,311,15,-0.026,-0.098,0111999999171111
5301518,2017-11-04T12:01:00Z,6.4033,134.0548,30.11,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T13:00:00Z,6.3985,134.0539,30.02,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T14:00:00Z,6.3925,134.0531,29.94,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T15:00:00Z,6.3860,134.0520,,,,,,,29.97,0.5,311,15,-0.046,-0.098,0111999999171111
5301518,2017-11-04T15:00:00Z,6.3861,134.0524,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T16:00:00Z,6.3822,134.0510,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T17:00:00Z,6.3821,134.0491,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T18:00:00Z,6.3840,134.0460,,,,,,,29.92,0.5,311,15,-0.077,0.031,0111999999171111
5301518,2017-11-04T18:00:00Z,6.3844,134.0459,29.89,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T19:00:00Z,6.3873,134.0431,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T20:00:00Z,6.3910,134.0399,29.92,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T21:00:00Z,6.3920,134.0370,,,,,,,29.93,0.5,311,15,-0.046,-0.015,0111999999171111
5301518,2017-11-04T21:00:00Z,6.3915,134.0355,29.89,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T22:00:00Z,6.3883,134.0360,29.89,0,,,,,,,,,,,0111179999999999
5301518,2017-11-04T23:00:00Z,6.3854,134.0361,29.91,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T00:00:00Z,6.3810,134.0370,,,,,,,30.18,0.5,311,15,-0.031,-0.113,0111999999171111
5301518,2017-11-05T00:01:00Z,6.3806,134.0368,29.93,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T01:00:00Z,6.3762,134.0364,30.24,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T02:00:00Z,6.3730,134.0359,30.68,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T03:00:00Z,6.3700,134.0310,,,,,,,30.5,0.5,311,15,-0.133,-0.015,0111999999171111
5301518,2017-11-05T03:00:00Z,6.3700,134.0310,30.76,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T04:00:00Z,6.3706,134.0253,30.76,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T05:00:00Z,6.3731,134.0173,30.64,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T06:00:00Z,6.3780,134.0110,,,,,,,30.52,0.5,311,15,-0.205,0.077,0111999999171111
5301518,2017-11-05T06:01:00Z,6.3779,134.0106,30.57,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T07:00:00Z,6.3827,134.0033,30.45,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T08:00:00Z,6.3844,133.9952,30.36,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T09:00:00Z,6.3850,133.9910,,,,,,,30.27,0.5,311,15,-0.23,-0.005,0111999999171111
5301518,2017-11-05T09:00:00Z,6.3853,133.9907,30.2,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T10:00:00Z,6.3845,133.9816,30.18,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T11:00:00Z,6.3825,133.9728,30.07,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T12:00:00Z,6.3770,133.9660,,,,,,,30.08,0.5,311,15,-0.174,-0.159,0111999999171111
5301518,2017-11-05T12:00:00Z,6.3767,133.9652,30.01,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T13:00:00Z,6.3684,133.9607,30.02,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T14:00:00Z,6.3602,133.9600,29.99,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T15:00:00Z,6.3540,133.9570,,,,,,,29.99,0.5,311,15,-0.164,-0.118,0111999999171111
5301518,2017-11-05T15:00:00Z,6.3542,133.9578,30.01,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T16:00:00Z,6.3513,133.9520,29.99,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T17:00:00Z,6.3527,133.9447,29.98,0,,,,,,,,,,,0111179999999999
5301518,2017-11-05T18:00:00Z,6.3540,133.9340,,,,,,,29.95,0.5,311,15,-0.22,-0.026,0111999999171111
