PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5200807,132619,2017-11-01T00:00:00Z,19.5405,145.0978,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T00:45:00Z,19.5405,145.0978,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T05:15:00Z,19.5207,145.0152,29.69,0,,,,,,,0011117999999
5200807,132619,2017-11-01T05:30:00Z,19.5207,145.0152,29.69,0,,,,,,,0011117999999
5200807,132619,2017-11-01T06:45:00Z,19.5106,144.9831,29.69,0,,,,,,,0011117999999
5200807,132619,2017-11-01T08:00:00Z,19.5098,144.9604,29.62,0,,,,,,,0011117999999
5200807,132619,2017-11-01T08:15:00Z,19.5099,144.9607,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T08:30:00Z,19.5097,144.9518,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T08:45:00Z,19.5137,144.9472,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T09:45:00Z,19.5137,144.9472,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T10:00:00Z,19.5146,144.9163,29.58,0,,,,,,,0014417999999
5200807,132619,2017-11-01T10:30:00Z,19.5137,144.9182,29.58,0,,,,,,,0011117999999
5200807,132619,2017-11-01T11:00:00Z,19.5125,144.9048,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T11:15:00Z,19.5125,144.9048,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T12:00:00Z,19.5128,144.9052,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T12:15:00Z,19.5128,144.9052,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T12:45:00Z,19.5128,144.9052,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T13:00:00Z,19.5060,144.8762,29.52,0,,,,,,,0014417999999
5200807,132619,2017-11-01T17:45:00Z,19.4962,144.7936,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T18:00:00Z,19.4962,144.7936,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T19:30:00Z,19.4946,144.7971,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T19:45:00Z,19.4867,144.7521,29.52,0,,,,,,,0014417999999
5200807,132619,2017-11-01T20:30:00Z,19.4915,144.7275,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T21:00:00Z,19.4901,144.7314,29.48,0,,,,,,,0011117999999
5200807,132619,2017-11-01T21:15:00Z,19.4922,144.7165,29.48,0,,,,,,,0014417999999
5200807,132619,2017-11-01T22:00:00Z,19.4843,144.6965,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T22:15:00Z,19.4843,144.6965,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T22:30:00Z,19.4956,144.6732,29.52,0,,,,,,,0014417999999
5200807,132619,2017-11-01T22:45:00Z,19.4953,144.6723,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T23:00:00Z,19.4953,144.6723,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-01T23:30:00Z,19.4953,144.6723,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-01T23:45:00Z,19.4953,144.6723,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-02T00:30:00Z,19.4998,144.6532,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T00:45:00Z,19.4998,144.6532,29.48,0,,,,,,,0011117999999
5200807,132619,2017-11-02T01:15:00Z,19.4998,144.6532,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T05:00:00Z,19.4990,144.5691,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T05:15:00Z,19.4990,144.5691,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T06:45:00Z,19.4964,144.5465,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T07:30:00Z,19.4966,144.5229,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-02T07:45:00Z,19.4966,144.5229,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-02T08:00:00Z,19.4981,144.5098,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-02T08:15:00Z,19.4944,144.5092,29.55,0,,,,,,,0011117999999
5200807,132619,2017-11-02T09:15:00Z,19.4917,144.5114,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T09:30:00Z,19.4938,144.4828,29.52,0,,,,,,,0014417999999
5200807,132619,2017-11-02T09:45:00Z,19.4938,144.4828,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T10:00:00Z,19.4916,144.4744,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T10:45:00Z,19.4864,144.4538,29.52,0,,,,,,,0011117999999
5200807,132619,2017-11-02T11:00:00Z,19.4864,144.4538,29.48,0,,,,,,,0011117999999
5200807,132619,2017-11-02T11:45:00Z,19.4896,144.4352,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T12:30:00Z,19.4735,144.4233,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T17:30:00Z,19.4931,144.3249,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T17:45:00Z,19.4931,144.3249,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T19:00:00Z,19.4922,144.3263,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T19:15:00Z,19.4922,144.3263,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T19:30:00Z,19.4967,144.2967,29.45,0,,,,,,,0014417999999
5200807,132619,2017-11-02T20:00:00Z,19.4967,144.2967,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T20:15:00Z,19.4967,144.2967,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T20:30:00Z,19.4982,144.2986,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T20:45:00Z,19.5049,144.2864,29.45,0,,,,,,,0014417999999
5200807,132619,2017-11-02T21:45:00Z,19.5150,144.2716,29.45,0,,,,,,,0011117999999
5200807,132619,2017-11-02T22:15:00Z,19.5121,144.2679,29.48,0,,,,,,,0011117999999
5200807,132619,2017-11-02T22:30:00Z,19.5121,144.2679,29.48,0,,,,,,,0011117999999
5200807,132619,2017-11-02T23:15:00Z,19.5165,144.2528,29.48,0,,,,,,,0011117999999
