PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5201605,2017-11-01T00:00:00Z,7.4610,157.6470,,,30.64,0.5,311,15,0.372,0.231,011199171111
5201605,2017-11-01T00:00:00Z,7.4614,157.6470,30.68,0,,,,,,,011127999999
5201605,2017-11-01T01:00:00Z,7.4688,157.6564,30.76,0,,,,,,,011127999999
5201605,2017-11-01T02:00:00Z,7.4780,157.6680,30.89,0,,,,,,,011127999999
5201605,2017-11-01T03:00:00Z,7.4860,157.6820,,,30.79,0.5,311,15,0.388,0.247,011199171111
5201605,2017-11-01T03:00:00Z,7.4852,157.6806,30.93,0,,,,,,,011127999999
5201605,2017-11-01T04:00:00Z,7.4932,157.6924,30.88,0,,,,,,,011127999999
5201605,2017-11-01T05:00:00Z,7.5010,157.7082,30.8,0,,,,,,,011127999999
5201605,2017-11-01T06:00:00Z,7.5090,157.7230,,,30.74,0.5,311,15,0.459,0.206,011199171111
5201605,2017-11-01T06:00:00Z,7.5092,157.7232,30.77,0,,,,,,,011127999999
5201605,2017-11-01T07:00:00Z,7.5148,157.7398,30.68,0,,,,,,,011127999999
5201605,2017-11-01T08:00:00Z,7.5198,157.7564,30.61,0,,,,,,,011127999999
5201605,2017-11-01T09:00:00Z,7.5260,157.7720,,,30.61,0.5,311,15,0.464,0.221,011199171111
5201605,2017-11-01T09:00:00Z,7.5266,157.7736,30.57,0,,,,,,,011127999999
5201605,2017-11-01T10:01:00Z,7.5334,157.7868,30.58,0,,,,,,,011127999999
5201605,2017-11-01T11:01:00Z,7.5422,157.8006,30.54,0,,,,,,,011127999999
5201605,2017-11-01T12:00:00Z,7.5520,157.8140,,,30.46,0.5,311,15,0.454,0.293,011199171111
5201605,2017-11-01T12:00:00Z,7.5520,157.8140,30.52,0,,,,,,,011127999999
5201605,2017-11-01T13:00:00Z,7.5622,157.8284,30.5,0,,,,,,,011127999999
5201605,2017-11-01T14:03:00Z,7.5744,157.8448,30.23,0,,,,,,,011117999999
5201605,2017-11-01T15:00:00Z,7.5830,157.8610,,,30.35,0.5,311,15,0.474,0.283,011199171111
5201605,2017-11-01T15:00:00Z,7.5834,157.8606,30.24,0,,,,,,,011117999999
5201605,2017-11-01T16:00:00Z,7.5904,157.8728,30.25,0,,,,,,,011117999999
5201605,2017-11-01T17:00:00Z,7.5984,157.8894,30.35,0,,,,,,,011117999999
5201605,2017-11-01T18:00:00Z,7.6070,157.9070,,,30.37,0.5,311,15,0.53,0.221,011199171111
5201605,2017-11-01T18:00:00Z,7.6068,157.9068,30.33,0,,,,,,,011117999999
5201605,2017-11-01T19:00:00Z,7.6146,157.9262,30.45,0,,,,,,,011117999999
5201605,2017-11-01T20:00:00Z,7.6216,157.9470,30.45,0,,,,,,,011117999999
5201605,2017-11-01T21:00:00Z,7.6260,157.9650,,,30.49,0.5,311,15,0.581,0.129,011199171111
5201605,2017-11-01T21:00:00Z,7.6258,157.9664,30.47,0,,,,,,,011127999999
5201605,2017-11-01T22:00:00Z,7.6296,157.9860,30.51,0,,,,,,,011127999999
5201605,2017-11-01T23:00:00Z,7.6326,158.0046,30.64,0,,,,,,,011127999999
5201605,2017-11-02T00:00:00Z,7.6320,158.0210,,,30.57,0.5,311,15,0.525,0.041,011199171111
5201605,2017-11-02T00:00:00Z,7.6324,158.0210,30.54,0,,,,,,,011127999999
5201605,2017-11-02T01:00:00Z,7.6322,158.0382,30.74,0,,,,,,,011127999999
5201605,2017-11-02T02:00:00Z,7.6330,158.0542,30.62,0,,,,,,,011127999999
5201605,2017-11-02T03:00:00Z,7.6340,158.0680,,,30.56,0.5,311,15,0.489,0.046,011199171111
5201605,2017-11-02T03:00:00Z,7.6344,158.0672,30.54,0,,,,,,,011127999999
5201605,2017-11-02T04:00:00Z,7.6360,158.0808,30.51,0,,,,,,,011127999999
5201605,2017-11-02T05:01:00Z,7.6382,158.0992,30.49,0,,,,,,,011127999999
5201605,2017-11-02T06:00:00Z,7.6410,158.1170,,,30.48,0.5,311,15,0.489,0.067,011199171111
5201605,2017-11-02T06:00:00Z,7.6408,158.1170,30.48,0,,,,,,,011127999999
