PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301520,2017-11-01T00:00:00Z,7.0390,135.5080,,,30.16,0.5,311,15,-0.051,0.082,011199171111
5301520,2017-11-01T00:00:00Z,7.0385,135.5077,30.07,0,,,,,,,011117999999
5301520,2017-11-01T01:00:00Z,7.0409,135.5063,30.18,0,,,,,,,011117999999
5301520,2017-11-01T02:00:00Z,7.0445,135.5037,30.42,0,,,,,,,011117999999
5301520,2017-11-01T03:00:00Z,7.0500,135.5020,,,30.38,0.5,311,15,-0.092,0.165,011199171111
5301520,2017-11-01T03:00:00Z,7.0488,135.5024,30.61,0,,,,,,,011117999999
5301520,2017-11-01T04:00:00Z,7.0551,135.5001,30.44,0,,,,,,,011117999999
5301520,2017-11-01T05:00:00Z,7.0632,135.4964,30.5,0,,,,,,,011117999999
5301520,2017-11-01T06:00:00Z,7.0710,135.4900,,,30.39,0.5,311,15,-0.107,0.201,011199171111
5301520,2017-11-01T07:00:00Z,7.0795,135.4852,30.42,0,,,,,,,011117999999
5301520,2017-11-01T09:00:00Z,7.0890,135.4810,,,30.26,0.5,311,15,-0.082,0.134,011199171111
5301520,2017-11-01T09:00:00Z,7.0895,135.4807,30.24,0,,,,,,,011117999999
5301520,2017-11-01T10:00:00Z,7.0911,135.4782,30.19,0,,,,,,,011117999999
5301520,2017-11-01T11:00:00Z,7.0922,135.4767,30.13,0,,,,,,,011117999999
5301520,2017-11-01T12:00:00Z,7.0970,135.4740,,,30.1,0.5,311,15,-0.036,0.149,011199171111
5301520,2017-11-01T12:00:00Z,7.0967,135.4735,30.08,0,,,,,,,011117999999
5301520,2017-11-01T13:00:00Z,7.1022,135.4732,30.05,0,,,,,,,011117999999
5301520,2017-11-01T14:00:00Z,7.1109,135.4738,29.99,0,,,,,,,011117999999
5301520,2017-11-01T15:00:00Z,7.1180,135.4740,,,29.98,0.5,311,15,-0.015,0.154,011199171111
5301520,2017-11-01T15:00:00Z,7.1185,135.4737,29.99,0,,,,,,,011117999999
5301520,2017-11-01T16:01:00Z,7.1235,135.4717,29.97,0,,,,,,,011117999999
5301520,2017-11-01T17:00:00Z,7.1264,135.4711,29.89,0,,,,,,,011117999999
5301520,2017-11-01T18:00:00Z,7.1270,135.4710,,,29.89,0.5,311,15,-0.092,0.026,011199171111
5301520,2017-11-01T18:00:00Z,7.1266,135.4714,29.88,0,,,,,,,011117999999
5301520,2017-11-01T20:00:00Z,7.1228,135.4629,29.81,0,,,,,,,011117999999
5301520,2017-11-01T21:00:00Z,7.1230,135.4560,,,29.9,0.5,311,15,-0.158,0.021,011199171111
5301520,2017-11-01T21:00:00Z,7.1226,135.4553,29.81,0,,,,,,,011117999999
5301520,2017-11-01T22:00:00Z,7.1242,135.4487,29.81,0,,,,,,,011117999999
5301520,2017-11-02T00:00:00Z,7.1310,135.4400,,,30.11,0.5,311,15,-0.128,0.149,011199171111
5301520,2017-11-02T00:00:00Z,7.1313,135.4399,29.99,0,,,,,,,011117999999
5301520,2017-11-02T01:00:00Z,7.1369,135.4360,30.2,0,,,,,,,011117999999
5301520,2017-11-02T02:00:00Z,7.1439,135.4340,30.37,0,,,,,,,011117999999
5301520,2017-11-02T03:00:00Z,7.1520,135.4310,,,30.3,0.5,311,15,-0.138,0.201,011199171111
5301520,2017-11-02T03:00:00Z,7.1514,135.4311,30.45,0,,,,,,,011117999999
5301520,2017-11-02T04:00:00Z,7.1589,135.4279,30.67,0,,,,,,,011117999999
5301520,2017-11-02T05:00:00Z,7.1645,135.4221,30.26,0,,,,,,,011117999999
5301520,2017-11-02T06:00:00Z,7.1700,135.4130,,,30.19,0.5,311,15,-0.163,0.123,011199171111
5301520,2017-11-02T06:00:00Z,7.1703,135.4119,30.29,0,,,,,,,011117999999
5301520,2017-11-02T08:00:00Z,7.1768,135.4023,29.88,0,,,,,,,011117999999
5301520,2017-11-02T09:00:00Z,7.1760,135.3990,,,29.97,0.5,311,15,-0.122,0.072,011199171111
5301520,2017-11-02T09:00:00Z,7.1761,135.3992,29.74,0,,,,,,,011117999999
5301520,2017-11-02T10:00:00Z,7.1757,135.3961,29.76,0,,,,,,,011117999999
5301520,2017-11-02T11:00:00Z,7.1780,135.3930,29.98,0,,,,,,,011117999999
5301520,2017-11-02T12:00:00Z,7.1840,135.3890,,,29.87,0.5,311,15,-0.117,0.123,011199171111
5301520,2017-11-02T12:00:00Z,7.1835,135.3890,29.98,0,,,,,,,011117999999
5301520,2017-11-02T13:01:00Z,7.1875,135.3822,29.93,0,,,,,,,011117999999
5301520,2017-11-02T14:00:00Z,7.1960,135.3790,29.88,0,,,,,,,011117999999
5301520,2017-11-02T15:00:00Z,7.2000,135.3760,,,29.79,0.5,311,15,-0.117,0.201,011199171111
5301520,2017-11-02T15:01:00Z,7.1996,135.3760,29.75,0,,,,,,,011117999999
5301520,2017-11-02T16:00:00Z,7.2116,135.3725,29.64,0,,,,,,,011117999999
5301520,2017-11-02T17:00:00Z,7.2168,135.3693,29.68,0,,,,,,,011117999999
5301520,2017-11-02T18:00:00Z,7.2230,135.3660,,,29.71,0.5,311,15,-0.148,0.154,011199171111
5301520,2017-11-02T18:00:00Z,7.2225,135.3658,29.68,0,,,,,,,011117999999
5301520,2017-11-02T19:00:00Z,7.2258,135.3599,29.7,0,,,,,,,011117999999
