PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101716,2017-11-01T23:00:00Z,39.7010,143.2690,16.4,1020.4,0,1.1,01111171
2101716,2017-11-02T00:00:00Z,39.6930,143.2820,16.4,1020.7,0,1.3,01111171
2101716,2017-11-02T01:00:00Z,39.6850,143.2920,16.4,1021,0,1.2,01111171
2101716,2017-11-02T02:00:00Z,39.6750,143.2970,16.6,1020.8,0,1.4,01111171
2101716,2017-11-02T03:00:00Z,39.6660,143.2980,16.7,1020.6,0,1.5,01111171
2101716,2017-11-02T04:00:00Z,39.6590,143.3000,16.9,1020.5,0,1.4,01111171
2101716,2017-11-02T05:00:00Z,39.6520,143.3010,16.9,1020.5,0,1.3,01111171
2101716,2017-11-02T06:00:00Z,39.6490,143.2970,16.9,1020.7,0,1.4,01111171
2101716,2017-11-02T07:00:00Z,39.6490,143.2910,16.9,1021,0,1.4,01111171
2101716,2017-11-02T08:00:00Z,39.6510,143.2900,16.8,1021.3,0,1.3,01111171
2101716,2017-11-02T09:00:00Z,39.6550,143.2900,16.8,1021.5,0,1.2,01111171
2101716,2017-11-02T12:00:00Z,39.6670,143.3110,16.7,1021.7,0,1.2,01111171
2101716,2017-11-02T15:00:00Z,39.6710,143.3300,16.7,1019.5,0,0.9,01111171
2101716,2017-11-02T18:00:00Z,39.6740,143.3280,16.6,1017.8,0,0.9,01111171
2101716,2017-11-02T21:00:00Z,39.6830,143.3260,16.5,1017.9,0,1,01111171
2101716,2017-11-03T00:00:00Z,39.7030,143.3210,16.7,1016.7,0,1,01111171
2101716,2017-11-03T03:00:00Z,39.7190,143.3340,16.9,1014.5,0,0.9,01111171
2101716,2017-11-03T06:00:00Z,39.7340,143.3430,17,1013.4,0,0.9,01111171
2101716,2017-11-03T09:00:00Z,39.7410,143.3630,16.7,1013.2,0,0.9,01111171
2101716,2017-11-03T12:00:00Z,39.7410,143.3750,16.6,1012.4,0,0.8,01111171
2101716,2017-11-03T15:00:00Z,39.7420,143.3920,16.6,1010.6,0,0.7,01111171
2101716,2017-11-03T18:00:00Z,39.7760,143.3990,16.1,1009.5,0,0.9,01111171
2101716,2017-11-03T21:00:00Z,39.8130,143.4320,16.1,1008.4,0,0.9,01111171
2101716,2017-11-04T00:00:00Z,39.8070,143.4820,16.2,1011.7,0,1.3,01111171
2101716,2017-11-04T03:00:00Z,39.7720,143.5230,16.5,1011.6,0,2,01111171
2101716,2017-11-04T04:00:00Z,39.7570,143.5350,16.7,1011.8,0,2.6,01111171
2101716,2017-11-04T05:00:00Z,39.7430,143.5460,16.7,1012.4,0,2.9,01111171
2101716,2017-11-04T06:00:00Z,39.7310,143.5530,16.6,1012.9,0,3.1,01111171
2101716,2017-11-04T07:00:00Z,39.7200,143.5580,16.4,1013.2,0,2.6,01111171
2101716,2017-11-04T08:00:00Z,39.7130,143.5600,16.4,1014.5,0,3.1,01111171
2101716,2017-11-04T09:00:00Z,39.7090,143.5590,16.4,1015.6,0,2.6,01111171
2101716,2017-11-04T10:00:00Z,39.7070,143.5580,16.3,1016.4,0,2.5,01111171
2101716,2017-11-04T11:00:00Z,39.7080,143.5590,16.1,1016.7,0,2.4,01111171
2101716,2017-11-04T12:00:00Z,39.7150,143.5600,16,1017,0,2.4,01111171
2101716,2017-11-04T13:00:00Z,39.7230,143.5740,15.8,1017.1,0,2.7,01111171
2101716,2017-11-04T14:00:00Z,39.7280,143.5930,15,1017.6,0,2.5,01111171
2101716,2017-11-04T15:00:00Z,39.7330,143.6210,14,1017.4,0,2.6,01111171
2101716,2017-11-04T16:00:00Z,39.7330,143.6550,14,1018.2,0,2.3,01111171
2101716,2017-11-04T17:00:00Z,39.7310,143.6900,14.2,1018.4,0,2.5,01111171
2101716,2017-11-04T18:00:00Z,39.7260,143.7230,14.7,1018.5,0,2.4,01111171
2101716,2017-11-04T19:00:00Z,39.7210,143.7560,15.1,1019.1,0,2.5,01111171
2101716,2017-11-04T20:00:00Z,39.7130,143.7880,16.4,1019.8,0,2.7,01111171
2101716,2017-11-04T21:00:00Z,39.7070,143.8140,17.1,1020.4,0,2.4,01111171
2101716,2017-11-04T22:00:00Z,39.7010,143.8370,17.4,1021.2,0,2.4,01111171
2101716,2017-11-04T23:00:00Z,39.6950,143.8570,17.6,1021.9,0,2.3,01111171
2101716,2017-11-05T00:00:00Z,39.6970,143.8760,17.7,1022.2,0,2.2,01111171
2101716,2017-11-05T01:00:00Z,39.6970,143.8910,17.7,1022.9,0,2.6,01111171
2101716,2017-11-05T02:00:00Z,39.7000,143.9060,17.8,1022.5,0,2.2,01111171
2101716,2017-11-05T03:00:00Z,39.7020,143.9220,17.8,1022.5,0,2.6,01111171
2101716,2017-11-05T04:00:00Z,39.7060,143.9390,17.9,1022.5,0,2.3,01111171
2101716,2017-11-05T05:00:00Z,39.7120,143.9600,17.9,1022.8,0,2.4,01111171
2101716,2017-11-05T06:00:00Z,39.7150,143.9850,17.8,1023.4,0,2.1,01111171
2101716,2017-11-05T07:00:00Z,39.7160,144.0090,17.8,1023.7,0,2.4,01111171
2101716,2017-11-05T08:00:00Z,39.7210,144.0340,17.8,1024,0,2.4,01111171
2101716,2017-11-05T09:00:00Z,39.7260,144.0620,17.7,1024.6,0,2.2,01111171
2101716,2017-11-05T10:00:00Z,39.7310,144.0900,17.7,1024.8,0,2.4,01111171
2101716,2017-11-05T11:00:00Z,39.7360,144.1210,17.4,1024.9,0,2.2,01111171
2101716,2017-11-05T12:00:00Z,39.7400,144.1500,17.2,1025,0,2.1,01111171
2101716,2017-11-05T13:00:00Z,39.7440,144.1760,17.3,1025,0,2,01111171
2101716,2017-11-05T14:00:00Z,39.7480,144.2030,17.3,1025,0,2,01111171
2101716,2017-11-05T15:00:00Z,39.7490,144.2310,17.3,1024.8,0,1.9,01111171
2101716,2017-11-05T18:00:00Z,39.7400,144.3010,17.3,1023.8,0,1.6,01111171
2101716,2017-11-05T21:00:00Z,39.7680,144.3590,17.2,1023.1,0,1.9,01111171
2101716,2017-11-06T00:00:00Z,39.8200,144.4340,17.3,1023.4,0,2,01111171
2101716,2017-11-06T01:00:00Z,39.8410,144.4640,17.5,1023.1,0,2.2,01111171
2101716,2017-11-06T02:00:00Z,39.8610,144.4910,17.6,1022.4,0,2.2,01111171
2101716,2017-11-06T03:00:00Z,39.8780,144.5220,17.6,1021.5,0,2.2,01111171
2101716,2017-11-06T04:00:00Z,39.8920,144.5530,17.2,1021.3,0,2.4,01111171
2101716,2017-11-06T05:00:00Z,39.9040,144.5790,17,1021.2,0,2.3,01111171
2101716,2017-11-06T06:00:00Z,39.9160,144.6050,16.9,1021.1,0,2.2,01111171
2101716,2017-11-06T07:00:00Z,39.9240,144.6330,16.8,1020.8,0,2.1,01111171
2101716,2017-11-06T08:00:00Z,39.9290,144.6620,16.8,1021.2,0,2,01111171
2101716,2017-11-06T09:00:00Z,39.9330,144.6910,16.8,1021,0,1.9,01111171
2101716,2017-11-06T12:00:00Z,39.9430,144.7770,15.3,1021.5,0,1.7,01111171
2101716,2017-11-06T15:00:00Z,39.9630,144.8320,15,1021,0,1.6,01111171
2101716,2017-11-06T18:00:00Z,40.0090,144.8510,17.4,1020.5,0,1.3,01111171
2101716,2017-11-06T21:00:00Z,40.0420,144.9000,17.5,1020.8,0,1.3,01111171
2101716,2017-11-07T00:00:00Z,40.0630,144.9410,17.6,1021.1,0,1.3,01111171
2101716,2017-11-07T03:00:00Z,40.0790,144.9930,17.5,1020.1,0,1.3,01111171
2101716,2017-11-07T06:00:00Z,40.0760,145.0580,17.5,1019.9,0,1.3,01111171
2101716,2017-11-07T09:00:00Z,40.0460,145.1120,17.3,1020.9,0,1.1,01111171
2101716,2017-11-07T12:00:00Z,40.0330,145.1360,17.3,1020.5,0,1,01111171
2101716,2017-11-07T15:00:00Z,40.0510,145.1650,17.3,1019.8,0,0.9,01111171
2101716,2017-11-07T18:00:00Z,40.0740,145.2300,17.2,1018.9,0,1.1,01111171
2101716,2017-11-07T21:00:00Z,40.0960,145.2840,17.2,1017.7,0,0.9,01111171
2101716,2017-11-08T00:00:00Z,40.1140,145.2830,17.3,1015.4,0,0.9,01111171
2101716,2017-11-08T03:00:00Z,40.1380,145.2840,17.5,1011.4,0,1.6,01111171
2101716,2017-11-08T06:00:00Z,40.1680,145.2990,17.6,1009.8,0,2.1,01111171
2101716,2017-11-08T07:00:00Z,40.1790,145.3090,17.6,1009.4,0,1.9,01111171
2101716,2017-11-08T08:00:00Z,40.1870,145.3200,17.6,1009.2,0,1.9,01111171
2101716,2017-11-08T09:00:00Z,40.1910,145.3340,17.5,1008.9,0,2,01111171
2101716,2017-11-08T10:00:00Z,40.1950,145.3450,17.6,1008.4,0,2,01111171
2101716,2017-11-08T11:00:00Z,40.2000,145.3550,17.6,1007.6,0,1.6,01111171
2101716,2017-11-08T12:00:00Z,40.2030,145.3650,17.6,1006.7,0,1.5,01111171
2101716,2017-11-08T15:00:00Z,40.2110,145.4060,17.6,1005,0,1.3,01111171
2101716,2017-11-08T18:00:00Z,40.1930,145.4530,17.6,1004.7,0,1.8,01111171
2101716,2017-11-08T21:00:00Z,40.1530,145.4880,17.5,1005.5,0,2,01111171
2101716,2017-11-08T22:00:00Z,40.1370,145.5040,17.5,1006.7,0,2.3,01111171
2101716,2017-11-08T23:00:00Z,40.1220,145.5180,17.4,1007.2,0,2.5,01111171
2101716,2017-11-09T00:00:00Z,40.1080,145.5350,17.4,1007.4,0,2.9,01111171
2101716,2017-11-09T01:00:00Z,40.0920,145.5530,17.3,1007.4,0,3.3,01111171
2101716,2017-11-09T02:00:00Z,40.0750,145.5720,17.3,1007.9,0,3.7,01111171
2101716,2017-11-09T03:00:00Z,40.0540,145.5880,17.2,1008.1,0,3.8,01111171
2101716,2017-11-09T04:00:00Z,40.0300,145.6010,17.1,1008.8,0,4.2,01111171
2101716,2017-11-09T05:00:00Z,40.0070,145.6110,16.9,1009.5,0,4,01111171
2101716,2017-11-09T06:00:00Z,39.9850,145.6220,16.9,1010.4,0,4.5,01111171
2101716,2017-11-09T07:00:00Z,39.9610,145.6340,16.9,1011.1,0,4.7,01111171
2101716,2017-11-09T08:00:00Z,39.9400,145.6440,16.7,1012.8,0,4.4,01111171
2101716,2017-11-09T09:00:00Z,39.9170,145.6510,16.6,1013.2,0,4.4,01111171
2101716,2017-11-09T10:00:00Z,39.8920,145.6630,16.5,1014,0,4.7,01111171
2101716,2017-11-09T11:00:00Z,39.8650,145.6760,16.5,1014.5,0,4.8,01111171
2101716,2017-11-09T12:00:00Z,39.8380,145.6850,16.4,1015.1,0,4.7,01111171
2101716,2017-11-09T13:00:00Z,39.8090,145.6910,16.4,1015.6,0,4.7,01111171
2101716,2017-11-09T14:00:00Z,39.7780,145.6920,16.4,1016.2,0,4,01111171
2101716,2017-11-09T15:00:00Z,39.7500,145.6890,16.4,1016.6,0,3.7,01111171
2101716,2017-11-09T16:00:00Z,39.7260,145.6840,16.4,1017.2,0,3.3,01111171
2101716,2017-11-09T17:00:00Z,39.7020,145.6800,16.4,1017.8,0,3.7,01111171
2101716,2017-11-09T18:00:00Z,39.6790,145.6750,16.4,1017.9,0,3.7,01111171
2101716,2017-11-09T19:00:00Z,39.6570,145.6740,16.4,1018.7,0,3.1,01111171
2101716,2017-11-09T20:00:00Z,39.6340,145.6730,16.3,1019.2,0,3.5,01111171
2101716,2017-11-09T21:00:00Z,39.6110,145.6730,16.1,1019.6,0,3,01111171
2101716,2017-11-09T22:00:00Z,39.5860,145.6730,16.1,1020.6,0,3.2,01111171
2101716,2017-11-09T23:00:00Z,39.5590,145.6720,16.1,1021,0,2.8,01111171
2101716,2017-11-10T00:00:00Z,39.5330,145.6690,16.1,1021.3,0,2.3,01111171
2101716,2017-11-10T01:00:00Z,39.5060,145.6680,16,1021.1,0,2.4,01111171
2101716,2017-11-10T02:00:00Z,39.4770,145.6660,15.9,1020.7,0,2.3,01111171
2101716,2017-11-10T03:00:00Z,39.4480,145.6610,15.9,1020.1,0,2.2,01111171
2101716,2017-11-10T04:00:00Z,39.4180,145.6520,15.8,1019.9,0,1.9,01111171
2101716,2017-11-10T05:00:00Z,39.3900,145.6420,15.6,1019.8,0,1.6,01111171
2101716,2017-11-10T06:00:00Z,39.3610,145.6330,15.5,1019.3,0,1.6,01111171
2101716,2017-11-10T09:00:00Z,39.2860,145.5940,15.4,1019.1,0,1.3,01111171
2101716,2017-11-10T12:00:00Z,39.2290,145.5560,15.4,1017.9,0,1.2,01111171
2101716,2017-11-10T15:00:00Z,39.1810,145.5120,15.5,1013.5,0,1.5,01111171
2101716,2017-11-10T18:00:00Z,39.1570,145.4700,15.8,1007.8,0,2,01111171
2101716,2017-11-10T19:00:00Z,39.1520,145.4640,16,1006.4,0,2.4,01111171
2101716,2017-11-10T20:00:00Z,39.1450,145.4580,16.1,1004.8,0,2.6,01111171
2101716,2017-11-10T21:00:00Z,39.1400,145.4530,16.3,1003.1,0,3.2,01111171
2101716,2017-11-10T22:00:00Z,39.1340,145.4480,16.4,1001.9,0,3.8,01111171
2101716,2017-11-10T23:00:00Z,39.1300,145.4440,16.4,1000.3,0,4.4,01111171
2101716,2017-11-11T00:00:00Z,39.1270,145.4400,16.5,999.1,0,5.1,01111171
2101716,2017-11-11T01:00:00Z,39.1230,145.4380,16.5,999.6,0,5.6,01111171
2101716,2017-11-11T02:00:00Z,39.1110,145.4460,16.5,998.4,0,5.9,01111171
2101716,2017-11-11T03:00:00Z,39.0830,145.4610,16.4,997.8,0,4.8,01111171
2101716,2017-11-11T04:00:00Z,39.0510,145.4770,16.2,998.9,0,5.3,01111171
2101716,2017-11-11T05:00:00Z,39.0130,145.4930,15.8,999.2,0,5.4,01111171
2101716,2017-11-11T06:00:00Z,38.9720,145.5060,15.5,1000.3,0,5.2,01111171
2101716,2017-11-11T07:00:00Z,38.9290,145.5180,15.1,1001.1,0,5.6,01111171
2101716,2017-11-11T08:00:00Z,38.8840,145.5290,13.7,1002,0,5.5,01111171
2101716,2017-11-11T09:00:00Z,38.8490,145.5360,13.4,1002.6,0,5.7,01111171
2101716,2017-11-11T10:00:00Z,38.8180,145.5400,13.6,1003,0,6.7,01111171
2101716,2017-11-11T11:00:00Z,38.7910,145.5410,12.8,1003.3,0,6,01111171
2101716,2017-11-11T12:00:00Z,38.7650,145.5420,12.2,1004.1,0,5.6,01111171
2101716,2017-11-11T13:00:00Z,38.7410,145.5450,12,1004.3,0,5.8,01111171
2101716,2017-11-11T14:00:00Z,38.7180,145.5470,11.8,1004.7,0,6.2,01111171
2101716,2017-11-11T15:00:00Z,38.6980,145.5500,11.6,1005.5,0,6,01111171
2101716,2017-11-11T16:00:00Z,38.6770,145.5510,11.5,1006.9,0,5,01111171
2101716,2017-11-11T17:00:00Z,38.6620,145.5570,11.5,1007,0,5.2,01111171
2101716,2017-11-11T18:00:00Z,38.6420,145.5630,11.4,1007.8,0,,01111179
2101716,2017-11-11T19:00:00Z,38.6230,145.5730,11.5,1008.6,0,5.3,01111171
2101716,2017-11-11T20:00:00Z,38.6060,145.5860,11.5,1009,0,5.2,01111171
2101716,2017-11-11T21:00:00Z,38.5870,145.5980,11.4,1010.5,0,6.1,01111171
2101716,2017-11-11T22:00:00Z,38.5690,145.6130,11.4,1011.2,0,4.8,01111171
2101716,2017-11-11T23:00:00Z,38.5460,145.6260,11.4,1012.3,0,5,01111171
2101716,2017-11-12T00:00:00Z,38.5210,145.6400,11.4,1013.2,0,5,01111171
2101716,2017-11-12T01:00:00Z,38.4970,145.6480,11.4,1013.5,0,5.4,01111171
2101716,2017-11-12T02:00:00Z,38.4720,145.6470,11.6,1013.3,0,4.5,01111171
2101716,2017-11-12T03:00:00Z,38.4510,145.6420,11.7,1013.3,0,4.7,01111171
2101716,2017-11-12T04:00:00Z,38.4330,145.6390,11.7,1013.7,0,3.8,01111171
2101716,2017-11-12T05:00:00Z,38.4150,145.6350,11.6,1014.2,0,4.2,01111171
2101716,2017-11-12T06:00:00Z,38.3980,145.6330,11.6,1015.2,0,3.9,01111171
2101716,2017-11-12T07:00:00Z,38.3840,145.6330,11.6,1015.8,0,3.5,01111171
2101716,2017-11-12T08:00:00Z,38.3750,145.6290,11.6,1016.4,0,3.7,01111171
2101716,2017-11-12T09:00:00Z,38.3670,145.6260,11.6,1017.1,0,3.2,01111171
2101716,2017-11-12T10:00:00Z,38.3600,145.6260,11.6,1017.9,0,3,01111171
2101716,2017-11-12T11:00:00Z,38.3510,145.6280,11.5,1018.6,0,2.9,01111171
2101716,2017-11-12T12:00:00Z,38.3410,145.6300,11.5,1019.1,0,3.1,01111171
2101716,2017-11-12T13:00:00Z,38.3310,145.6360,11.4,1019.2,0,2.7,01111171
2101716,2017-11-12T14:00:00Z,38.3190,145.6410,11.3,1019.6,0,2.5,01111171
2101716,2017-11-12T15:00:00Z,38.3050,145.6470,11.3,1019.6,0,2.5,01111171
2101716,2017-11-12T16:00:00Z,38.2910,145.6530,11.2,1020,0,2.5,01111171
2101716,2017-11-12T17:00:00Z,38.2770,145.6530,11.2,1020.1,0,2.3,01111171
2101716,2017-11-12T18:00:00Z,38.2660,145.6550,11.2,1020.4,0,2.2,01111171
2101716,2017-11-12T19:00:00Z,38.2550,145.6530,11.2,1020.5,0,2.1,01111171
2101716,2017-11-12T20:00:00Z,38.2470,145.6450,11.2,1021,0,1.9,01111171
2101716,2017-11-12T21:00:00Z,38.2400,145.6380,11.1,1021.5,0,2,01111171
2101716,2017-11-12T22:00:00Z,38.2330,145.6330,11.2,1022.1,0,2,01111171
2101716,2017-11-12T23:00:00Z,38.2250,145.6330,11.2,1022.3,0,1.9,01111171
2101716,2017-11-13T00:00:00Z,38.2200,145.6340,11.3,1022.4,0,1.8,01111171
2101716,2017-11-13T03:00:00Z,38.1990,145.6370,11.6,1021.5,0,1.4,01111171
2101716,2017-11-13T06:00:00Z,38.1840,145.6370,11.6,1021.9,0,1.2,01111171
2101716,2017-11-13T09:00:00Z,38.1900,145.6330,11.3,1022.4,0,1,01111171
2101716,2017-11-13T12:00:00Z,38.1990,145.6300,11.2,1021.9,0,0.9,01111171
2101716,2017-11-13T15:00:00Z,38.2010,145.6270,11.2,1020.4,0,0.9,01111171
2101716,2017-11-13T18:00:00Z,38.2010,145.6070,11.4,1019.5,0,1.1,01111171
2101716,2017-11-13T21:00:00Z,38.2260,145.6060,11.5,1019.1,0,1.4,01111171
2101716,2017-11-14T00:00:00Z,38.2410,145.6210,11.5,1018.6,0,1.6,01111171
2101716,2017-11-14T03:00:00Z,38.2510,145.6220,11.5,1014.6,0,2,01111171
2101716,2017-11-14T04:00:00Z,38.2560,145.6210,11.4,1013.4,0,1.9,01111171
2101716,2017-11-14T05:00:00Z,38.2620,145.6200,11.4,1012.5,0,2.1,01111171
2101716,2017-11-14T06:00:00Z,38.2730,145.6190,11.3,1013.6,0,2.5,01111171
2101716,2017-11-14T07:00:00Z,38.2810,145.6150,11.3,1013,0,2.2,01111171
2101716,2017-11-14T08:00:00Z,38.2880,145.6070,11.3,1011.4,0,2,01111171
2101716,2017-11-14T09:00:00Z,38.2970,145.6020,11.5,1009.2,0,2.1,01111171
2101716,2017-11-14T10:00:00Z,38.3070,145.5960,11.5,1007.5,0,2.6,01111171
2101716,2017-11-14T12:00:00Z,38.3170,145.5920,11.5,1008.1,0,2,01111171
2101716,2017-11-14T13:00:00Z,38.3160,145.5930,11.5,1008,0,2.2,01111171
2101716,2017-11-14T14:00:00Z,38.3140,145.5910,11.5,1007.6,0,2.2,01111171
2101716,2017-11-14T15:00:00Z,38.3140,145.5910,11.5,1007.8,0,2.5,01111171
2101716,2017-11-14T16:00:00Z,38.3170,145.5940,11.5,1008.2,0,4,01111171
2101716,2017-11-14T17:00:00Z,38.3150,145.6010,11.4,1008.5,0,3.9,01111171
2101716,2017-11-14T18:00:00Z,38.3100,145.6060,11.4,1009.2,0,3.9,01111171
2101716,2017-11-14T19:00:00Z,38.3030,145.6070,11.4,1009.5,0,3.4,01111171
2101716,2017-11-14T20:00:00Z,38.2940,145.6060,11.3,1010.2,0,3.5,01111171
2101716,2017-11-14T21:00:00Z,38.2860,145.6040,11.3,1011.1,0,3.4,01111171
2101716,2017-11-14T22:00:00Z,38.2780,145.6020,11.3,1012.1,0,3.1,01111171
2101716,2017-11-14T23:00:00Z,38.2660,145.5970,11.4,1012.8,0,3.5,01111171
2101716,2017-11-15T00:00:00Z,38.2550,145.5850,11.4,1013.6,0,2.9,01111171
2101716,2017-11-15T01:00:00Z,38.2450,145.5720,11.5,1013.6,0,3.1,01111171
2101716,2017-11-15T02:00:00Z,38.2380,145.5560,11.4,1012.5,0,3.1,01111171
2101716,2017-11-15T03:00:00Z,38.2280,145.5390,11.4,1012.1,0,3.3,01111171
2101716,2017-11-15T04:00:00Z,38.2200,145.5230,11.5,1012.5,0,3.1,01111171
2101716,2017-11-15T05:00:00Z,38.2140,145.5100,11.4,1012.4,0,3.2,01111171
2101716,2017-11-15T06:00:00Z,38.2050,145.4960,11.4,1012.7,0,2.9,01111171
2101716,2017-11-15T07:00:00Z,38.1970,145.4840,11.4,1011.9,0,2.9,01111171
2101716,2017-11-15T08:00:00Z,38.1930,145.4720,11.5,1011.8,0,2.5,01111171
2101716,2017-11-15T09:00:00Z,38.1940,145.4600,11.5,1010.9,0,2.5,01111171
2101716,2017-11-15T10:00:00Z,38.1940,145.4500,11.5,1010.1,0,2.5,01111171
2101716,2017-11-15T11:00:00Z,38.1920,145.4460,11.5,1010.6,0,2.5,01111171
2101716,2017-11-15T12:00:00Z,38.1850,145.4440,11.5,1009.6,0,2.9,01111171
2101716,2017-11-15T13:00:00Z,38.1780,145.4400,11.5,1007.4,0,2.6,01111171
2101716,2017-11-15T14:00:00Z,38.1740,145.4320,11.5,1007.1,0,2.6,01111171
2101716,2017-11-15T15:00:00Z,38.1710,145.4190,11.5,1005.3,0,2.7,01111171
2101716,2017-11-15T16:00:00Z,38.1710,145.4080,11.5,1006,0,2.9,01111171
2101716,2017-11-15T17:00:00Z,38.1580,145.4010,11.5,1005.9,0,2.7,01111171
2101716,2017-11-15T18:00:00Z,38.1390,145.3920,11.5,1006.2,0,2.4,01111171
2101716,2017-11-15T19:00:00Z,38.1250,145.3840,11.5,1006.9,0,2.8,01111171
2101716,2017-11-15T20:00:00Z,38.1150,145.3750,11.5,1007.2,0,2.7,01111171
2101716,2017-11-15T21:00:00Z,38.1060,145.3690,11.5,1007.9,0,2.3,01111171
2101716,2017-11-15T22:00:00Z,38.0980,145.3640,11.5,1008.8,0,2.5,01111171
2101716,2017-11-15T23:00:00Z,38.0900,145.3600,11.6,1009.5,0,2.3,01111171
2101716,2017-11-16T00:00:00Z,38.0790,145.3610,11.7,1009.5,0,2.2,01111171
2101716,2017-11-16T01:00:00Z,38.0680,145.3630,11.7,1009.5,0,2.3,01111171
2101716,2017-11-16T02:00:00Z,38.0560,145.3660,11.8,1009.2,0,2.2,01111171
2101716,2017-11-16T03:00:00Z,38.0400,145.3690,11.8,1009.1,0,2.1,01111171
2101716,2017-11-16T04:00:00Z,38.0200,145.3700,11.7,1009.5,0,2.3,01111171
2101716,2017-11-16T05:00:00Z,38.0010,145.3690,11.7,1010.7,0,2.5,01111171
2101716,2017-11-16T06:00:00Z,37.9840,145.3610,11.6,1012,0,2.3,01111171
2101716,2017-11-16T07:00:00Z,37.9690,145.3550,11.6,1012.6,0,2.8,01111171
2101716,2017-11-16T08:00:00Z,37.9550,145.3530,11.5,1013.8,0,2.8,01111171
2101716,2017-11-16T09:00:00Z,37.9450,145.3530,11.5,1014.8,0,2.9,01111171
2101716,2017-11-16T10:00:00Z,37.9370,145.3580,11.5,1015.1,0,2.9,01111171
2101716,2017-11-16T11:00:00Z,37.9300,145.3650,11.4,1015.4,0,2.8,01111171
2101716,2017-11-16T12:00:00Z,37.9230,145.3780,11.4,1015.8,0,2.8,01111171
2101716,2017-11-16T13:00:00Z,37.9100,145.3890,11.4,1016.5,0,2.6,01111171
2101716,2017-11-16T14:00:00Z,37.8960,145.3990,11.4,1016.7,0,2.8,01111171
2101716,2017-11-16T15:00:00Z,37.8880,145.4090,11.4,1017,0,2.5,01111171
2101716,2017-11-16T16:00:00Z,37.8790,145.4220,11.5,1017.8,0,2.6,01111171
2101716,2017-11-16T17:00:00Z,37.8730,145.4390,11.7,1017.8,0,2.5,01111171
2101716,2017-11-16T18:00:00Z,37.8640,145.4590,11.7,1017.9,0,3.2,01111171
2101716,2017-11-16T19:00:00Z,37.8560,145.4810,11.7,1018.2,0,3.3,01111171
2101716,2017-11-16T20:00:00Z,37.8470,145.5030,11.5,1018.7,0,3.6,01111171
2101716,2017-11-16T21:00:00Z,37.8340,145.5200,11.2,1018.9,0,3,01111171
2101716,2017-11-16T22:00:00Z,37.8200,145.5340,11.2,1019.7,0,2.6,01111171
2101716,2017-11-16T23:00:00Z,37.8060,145.5440,11.7,1020.7,0,2.7,01111171
2101716,2017-11-17T00:00:00Z,37.7940,145.5530,12,1020.8,0,2.4,01111171
2101716,2017-11-17T01:00:00Z,37.7840,145.5600,12.2,1020.5,0,2.5,01111171
