PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),ATMS LEVEL0 (hectopascal),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101717,2017-12-30T00:00:00Z,30.5870,132.8180,21.7,1025.2,0,1.7,01111171
2101717,2017-12-30T03:00:00Z,30.6070,132.7970,21.8,1023.3,0,1.4,01111171
2101717,2017-12-30T06:00:00Z,30.6280,132.7710,21.8,1022.7,0,1.1,01111171
2101717,2017-12-30T09:00:00Z,30.6500,132.7420,21.8,1022.9,0,1,01111171
2101717,2017-12-30T12:00:00Z,30.6850,132.7130,21.8,1023.6,0,,01111179
2101717,2017-12-30T15:00:00Z,30.7300,132.6920,21.8,1022,0,0.8,01111171
2101717,2017-12-30T18:00:00Z,30.7760,132.6860,21.8,1020.7,0,0.8,01111171
2101717,2017-12-30T21:00:00Z,30.7970,132.6910,21.8,1019.6,0,0.7,01111171
2101717,2017-12-31T00:00:00Z,30.8210,132.6850,21.8,1019.8,0,0.7,01111171
2101717,2017-12-31T03:00:00Z,30.8570,132.6860,21.8,1018.1,0,0.7,01111171
2101717,2017-12-31T06:00:00Z,30.9010,132.6960,21.9,1016.5,0,0.7,01111171
2101717,2017-12-31T09:00:00Z,30.9260,132.7100,21.9,1018,0,1.2,01111171
2101717,2017-12-31T12:00:00Z,30.9560,132.7330,21.8,1020,0,1.8,01111171
2101717,2017-12-31T15:00:00Z,31.0000,132.7660,21.8,1019.7,0,1.9,01111171
2101717,2017-12-31T18:00:00Z,31.0380,132.7880,21.8,1020.3,0,2.6,01111171
2101717,2017-12-31T19:00:00Z,31.0490,132.7920,21.8,1020.4,0,2.4,01111171
2101717,2017-12-31T20:00:00Z,31.0600,132.7960,21.7,1020.5,0,2.4,01111171
2101717,2017-12-31T21:00:00Z,31.0730,132.8020,21.7,1021.1,0,2.2,01111171
2101717,2017-12-31T22:00:00Z,31.0870,132.8090,21.7,1021.9,0,2.1,01111171
2101717,2017-12-31T23:00:00Z,31.1010,132.8160,21.7,1022.4,0,2.2,01111171
2101717,2018-01-01T00:00:00Z,31.1130,132.8240,21.7,1022.9,0,1.8,01111171
2101717,2018-01-01T03:00:00Z,31.1570,132.8460,21.8,1022.5,0,1.8,01111171
2101717,2018-01-01T06:00:00Z,31.1990,132.8770,21.6,1021.8,0,1.6,01111171
2101717,2018-01-01T09:00:00Z,31.2320,132.9190,21.7,1022.8,0,1.7,01111171
2101717,2018-01-01T12:00:00Z,31.2570,132.9640,21.6,1023.8,0,1.6,01111171
2101717,2018-01-01T15:00:00Z,31.2700,132.9980,21.5,1024.1,0,1.9,01111171
2101717,2018-01-01T18:00:00Z,31.2710,133.0090,21.2,1024.7,0,2.2,01111171
2101717,2018-01-01T19:00:00Z,31.2710,133.0070,21.3,1024.5,0,2.1,01111171
2101717,2018-01-01T20:00:00Z,31.2710,133.0040,21.3,1024.4,0,2.3,01111171
2101717,2018-01-01T21:00:00Z,31.2690,132.9970,21.2,1024.9,0,2,01111171
2101717,2018-01-01T22:00:00Z,31.2680,132.9870,21.2,1025.4,0,2,01111171
2101717,2018-01-01T23:00:00Z,31.2640,132.9740,21.1,1025.8,0,2,01111171
2101717,2018-01-02T00:00:00Z,31.2560,132.9610,21,1026.5,0,1.8,01111171
2101717,2018-01-02T03:00:00Z,31.2430,132.9600,20.8,1025.4,0,1.7,01111171
2101717,2018-01-02T06:00:00Z,31.2460,133.0170,21.4,1023.8,0,1.6,01111171
2101717,2018-01-02T09:00:00Z,31.2930,133.0940,21.4,,0,1.7,01111971
2101717,2018-01-02T12:00:00Z,31.3490,133.1650,21.5,,0,2,01111971
2101717,2018-01-02T13:00:00Z,31.3710,133.1890,21.5,,0,2,01111971
2101717,2018-01-02T14:00:00Z,31.3900,133.2120,21.5,,0,1.9,01111971
2101717,2018-01-02T15:00:00Z,31.4100,133.2360,21.5,,0,1.7,01111971
2101717,2018-01-02T18:00:00Z,31.4640,133.3070,21.5,,0,1.6,01111971
2101717,2018-01-02T21:00:00Z,31.4940,133.3730,21.3,,0,1.8,01111971
2101717,2018-01-03T00:00:00Z,31.5040,133.4370,21.1,,0,2.5,01111971
2101717,2018-01-03T01:00:00Z,31.5040,133.4590,21.1,,0,2.8,01111971
2101717,2018-01-03T02:00:00Z,31.5040,133.4820,21,,0,2.6,01111971
2101717,2018-01-03T03:00:00Z,31.5030,133.5070,20.9,,0,2.2,01111971
2101717,2018-01-03T04:00:00Z,31.5020,133.5320,20.8,,0,2.3,01111971
2101717,2018-01-03T05:00:00Z,31.4990,133.5560,20.8,,0,2.8,01111971
2101717,2018-01-03T06:00:00Z,31.4980,133.5760,20.7,,0,2.6,01111971
2101717,2018-01-03T07:00:00Z,31.5000,133.5950,20.7,,0,2.7,01111971
2101717,2018-01-03T08:00:00Z,31.5040,133.6150,20.8,,0,3.2,01111971
2101717,2018-01-03T09:00:00Z,31.5100,133.6360,20.9,,0,2.8,01111971
2101717,2018-01-03T10:00:00Z,31.5170,133.6570,21,,0,2.7,01111971
2101717,2018-01-03T11:00:00Z,31.5250,133.6770,21,,0,2.6,01111971
2101717,2018-01-03T12:00:00Z,31.5370,133.7030,21.2,,0,2.3,01111971
2101717,2018-01-03T13:00:00Z,31.5500,133.7320,21.3,,0,1.9,01111971
2101717,2018-01-03T14:00:00Z,31.5590,133.7650,21.3,,0,1.9,01111971
2101717,2018-01-03T15:00:00Z,31.5680,133.7970,21.3,,0,1.8,01111971
2101717,2018-01-03T18:00:00Z,31.5850,133.8930,21.2,,0,1.7,01111971
2101717,2018-01-03T21:00:00Z,31.5820,133.9720,20.9,,0,1.6,01111971
2101717,2018-01-04T00:00:00Z,31.5750,134.0380,20.5,,0,1.5,01111971
2101717,2018-01-04T03:00:00Z,31.5770,134.0960,20.6,,0,1.3,01111971
2101717,2018-01-04T06:00:00Z,31.5750,134.1460,20.5,,0,1.1,01111971
2101717,2018-01-04T09:00:00Z,31.5700,134.1780,20.5,,0,1.1,01111971
2101717,2018-01-04T12:00:00Z,31.5780,134.2140,20.5,,0,1.1,01111971
2101717,2018-01-04T15:00:00Z,31.5970,134.2670,20.5,,0,,01111979
2101717,2018-01-04T18:00:00Z,31.6210,134.3400,20.4,,0,0.8,01111971
2101717,2018-01-04T21:00:00Z,31.6420,134.4050,20.4,,0,0.9,01111971
2101717,2018-01-05T00:00:00Z,31.6540,134.4710,20.5,,0,1,01111971
2101717,2018-01-05T03:00:00Z,31.6600,134.5330,20.6,,0,0.9,01111971
2101717,2018-01-05T06:00:00Z,31.6590,134.6090,20.6,,0,1,01111971
2101717,2018-01-05T09:00:00Z,31.6460,134.7010,20.5,,0,1,01111971
2101717,2018-01-05T12:00:00Z,31.6240,134.7830,20.5,,0,1.5,01111971
2101717,2018-01-05T15:00:00Z,31.5940,134.8740,20.5,,0,1.5,01111971
2101717,2018-01-05T18:00:00Z,31.5700,134.9750,20.5,,0,1.3,01111971
2101717,2018-01-05T21:00:00Z,31.5330,135.0920,20.5,,0,1.9,01111971
2101717,2018-01-06T00:00:00Z,31.4940,135.1690,20.6,,0,1.6,01111971
2101717,2018-01-06T03:00:00Z,31.4540,135.2630,20.6,,0,1.8,01111971
2101717,2018-01-06T06:00:00Z,31.3940,135.3550,20.6,,0,2,01111971
2101717,2018-01-06T07:00:00Z,31.3700,135.3790,20.6,,0,2.3,01111971
2101717,2018-01-06T08:00:00Z,31.3460,135.4030,20.5,,0,2.1,01111971
2101717,2018-01-06T09:00:00Z,31.3200,135.4230,20.6,,0,1.9,01111971
2101717,2018-01-06T12:00:00Z,31.2370,135.4740,20.6,,0,1.8,01111971
2101717,2018-01-06T15:00:00Z,31.1490,135.5100,20.6,,0,1.5,01111971
2101717,2018-01-06T18:00:00Z,31.0550,135.5350,20.6,,0,1.5,01111971
2101717,2018-01-06T21:00:00Z,30.9520,135.5430,20.5,,0,,01111979
2101717,2018-01-07T00:00:00Z,30.8410,135.5290,20.5,,0,1.3,01111971
2101717,2018-01-07T03:00:00Z,30.7270,135.4950,20.5,,0,1.3,01111971
2101717,2018-01-07T06:00:00Z,30.6320,135.4510,20.5,,0,1.3,01111971
2101717,2018-01-07T09:00:00Z,30.5570,135.4030,20.5,,0,1.3,01111971
2101717,2018-01-07T12:00:00Z,30.4870,135.3520,20.5,,0,1.3,01111971
2101717,2018-01-07T15:00:00Z,30.4320,135.2810,20.6,,0,1.1,01111971
2101717,2018-01-07T18:00:00Z,30.4050,135.2000,20.6,,0,1.1,01111971
2101717,2018-01-07T21:00:00Z,30.3970,135.1210,20.6,,0,,01111979
2101717,2018-01-08T00:00:00Z,30.4060,135.0350,20.6,,0,1.8,01111971
2101717,2018-01-08T03:00:00Z,30.4340,134.9640,20.6,,0,2.7,01111971
2101717,2018-01-08T04:00:00Z,30.4470,134.9460,20.6,,0,2.6,01111971
2101717,2018-01-08T05:00:00Z,30.4600,134.9290,20.6,,0,2.7,01111971
2101717,2018-01-08T06:00:00Z,30.4740,134.9130,20.6,,0,2.8,01111971
2101717,2018-01-08T07:00:00Z,30.4890,134.8990,20.6,,0,2.5,01111971
2101717,2018-01-08T08:00:00Z,30.5060,134.8900,20.6,,0,2.3,01111971
2101717,2018-01-08T09:00:00Z,30.5210,134.8840,20.5,,0,2.3,01111971
2101717,2018-01-08T10:00:00Z,30.5360,134.8790,20.5,,0,2.2,01111971
2101717,2018-01-08T11:00:00Z,30.5490,134.8780,20.5,,0,2.3,01111971
2101717,2018-01-08T12:00:00Z,30.5630,134.8780,20.5,,0,2.1,01111971
2101717,2018-01-08T13:00:00Z,30.5750,134.8800,20.5,,0,2,01111971
2101717,2018-01-08T14:00:00Z,30.5850,134.8840,20.4,,0,2.2,01111971
2101717,2018-01-08T15:00:00Z,30.5960,134.8900,20.4,,0,2.4,01111971
2101717,2018-01-08T16:00:00Z,30.6030,134.8930,20.5,,0,2.2,01111971
2101717,2018-01-08T17:00:00Z,30.6070,134.8950,20.5,,0,2.4,01111971
2101717,2018-01-08T18:00:00Z,30.6090,134.8980,20.5,,0,2.4,01111971
2101717,2018-01-08T19:00:00Z,30.6100,134.9060,20.5,,0,2.2,01111971
2101717,2018-01-08T20:00:00Z,30.6100,134.9220,20.5,,0,2.4,01111971
2101717,2018-01-08T21:00:00Z,30.6050,134.9400,20.5,,0,2.8,01111971
2101717,2018-01-08T22:00:00Z,30.5970,134.9560,20.4,,0,3,01111971
2101717,2018-01-08T23:00:00Z,30.5880,134.9720,20.4,,0,3.9,01111971
2101717,2018-01-09T00:00:00Z,30.5780,134.9860,20.4,,0,3.9,01111971
2101717,2018-01-09T01:00:00Z,30.5660,135.0010,20.4,,0,3.4,01111971
2101717,2018-01-09T02:00:00Z,30.5520,135.0200,20.4,,0,4.2,01111971
2101717,2018-01-09T03:00:00Z,30.5380,135.0400,20.3,,0,3.8,01111971
2101717,2018-01-09T04:00:00Z,30.5240,135.0580,20.3,,0,4.5,01111971
2101717,2018-01-09T05:00:00Z,30.5120,135.0760,20.4,,0,4.8,01111971
2101717,2018-01-09T06:00:00Z,30.5010,135.0920,20.4,,0,4,01111971
2101717,2018-01-09T07:00:00Z,30.4870,135.1060,20.4,,0,4.3,01111971
2101717,2018-01-09T08:00:00Z,30.4730,135.1180,20.4,,0,4.2,01111971
2101717,2018-01-09T09:00:00Z,30.4540,135.1240,20.3,,0,4.3,01111971
2101717,2018-01-09T10:00:00Z,30.4340,135.1290,20.3,,0,4.4,01111971
2101717,2018-01-09T11:00:00Z,30.4140,135.1320,20.2,,0,4.1,01111971
2101717,2018-01-09T12:00:00Z,30.3940,135.1300,20.1,,0,4.1,01111971
2101717,2018-01-09T13:00:00Z,30.3750,135.1260,20.1,,0,4.6,01111971
2101717,2018-01-09T14:00:00Z,30.3590,135.1210,20.3,,0,4.1,01111971
2101717,2018-01-09T15:00:00Z,30.3450,135.1150,20.4,,0,4.3,01111971
2101717,2018-01-09T16:00:00Z,30.3310,135.1080,20.4,,0,3.7,01111971
2101717,2018-01-09T17:00:00Z,30.3170,135.0990,20.3,,0,3.8,01111971
2101717,2018-01-09T18:00:00Z,30.3070,135.0880,20.3,,0,3.6,01111971
2101717,2018-01-09T19:00:00Z,30.2960,135.0790,20.2,,0,3.5,01111971
2101717,2018-01-09T20:00:00Z,30.2870,135.0690,20.2,,0,3.4,01111971
2101717,2018-01-09T21:00:00Z,30.2790,135.0590,20.3,,0,3.7,01111971
2101717,2018-01-09T22:00:00Z,30.2740,135.0460,20.3,,0,3.5,01111971
2101717,2018-01-09T23:00:00Z,30.2680,135.0320,20.3,,0,3.3,01111971
2101717,2018-01-10T00:00:00Z,30.2670,135.0180,20.3,,0,2.7,01111971
2101717,2018-01-10T01:00:00Z,30.2630,135.0050,20.3,,0,3,01111971
2101717,2018-01-10T02:00:00Z,30.2600,134.9910,20.3,,0,2.7,01111971
2101717,2018-01-10T03:00:00Z,30.2560,134.9790,20.4,,0,2.6,01111971
2101717,2018-01-10T04:00:00Z,30.2520,134.9670,20.4,,0,3.1,01111971
2101717,2018-01-10T05:00:00Z,30.2480,134.9580,20.3,,0,2.9,01111971
2101717,2018-01-10T06:00:00Z,30.2450,134.9510,20.3,,0,3.1,01111971
2101717,2018-01-10T07:00:00Z,30.2410,134.9440,20.3,,0,3.9,01111971
2101717,2018-01-10T08:00:00Z,30.2340,134.9390,20.3,,0,4.1,01111971
2101717,2018-01-10T09:00:00Z,30.2260,134.9330,20.2,,0,4.5,01111971
2101717,2018-01-10T10:00:00Z,30.2190,134.9290,20.1,,0,4.6,01111971
2101717,2018-01-10T11:00:00Z,30.2120,134.9240,20,,0,5.3,01111971
2101717,2018-01-10T12:00:00Z,30.2070,134.9110,20,,0,5.1,01111971
2101717,2018-01-10T13:00:00Z,30.2040,134.8980,20,,0,,01111979
2101717,2018-01-10T14:00:00Z,30.2050,134.8860,20,,0,4.4,01111971
2101717,2018-01-10T15:00:00Z,30.2040,134.8760,20,,0,5.1,01111971
2101717,2018-01-10T16:00:00Z,30.2030,134.8640,20.1,,0,4.7,01111971
2101717,2018-01-10T17:00:00Z,30.2040,134.8510,20,,0,4.8,01111971
2101717,2018-01-10T18:00:00Z,30.2050,134.8360,20.1,,0,4.4,01111971
2101717,2018-01-10T19:00:00Z,30.2070,134.8190,20.1,,0,4.1,01111971
2101717,2018-01-10T20:00:00Z,30.2090,134.8020,20.1,,0,4,01111971
2101717,2018-01-10T21:00:00Z,30.2110,134.7830,20.1,,0,4.1,01111971
2101717,2018-01-10T22:00:00Z,30.2130,134.7640,20.1,,0,3.8,01111971
2101717,2018-01-10T23:00:00Z,30.2160,134.7460,20.1,,0,4.2,01111971
2101717,2018-01-11T00:00:00Z,30.2210,134.7290,20,,0,3.9,01111971
2101717,2018-01-11T01:00:00Z,30.2310,134.7140,20.2,,0,3.2,01111971
2101717,2018-01-11T02:00:00Z,30.2510,134.7000,20.4,,0,3.6,01111971
2101717,2018-01-11T03:00:00Z,30.2680,134.6890,20.4,,0,3.5,01111971
2101717,2018-01-11T04:00:00Z,30.2840,134.6820,20.4,,0,3.1,01111971
2101717,2018-01-11T05:00:00Z,30.2980,134.6740,20.5,,0,2.8,01111971
2101717,2018-01-11T06:00:00Z,30.3100,134.6700,20.4,,0,3.2,01111971
2101717,2018-01-11T07:00:00Z,30.3230,134.6640,20.5,,0,3,01111971
2101717,2018-01-11T08:00:00Z,30.3340,134.6620,20.5,,0,2.9,01111971
2101717,2018-01-11T09:00:00Z,30.3450,134.6630,20.6,,0,2.7,01111971
2101717,2018-01-11T10:00:00Z,30.3540,134.6660,20.5,,0,2.5,01111971
2101717,2018-01-11T11:00:00Z,30.3600,134.6690,20.5,,0,2.4,01111971
2101717,2018-01-11T12:00:00Z,30.3640,134.6710,20.5,,0,2.3,01111971
2101717,2018-01-11T13:00:00Z,30.3650,134.6750,20.5,,0,2.3,01111971
2101717,2018-01-11T14:00:00Z,30.3620,134.6790,20.4,,0,2.3,01111971
2101717,2018-01-11T15:00:00Z,30.3550,134.6840,20.3,,0,2,01111971
2101717,2018-01-11T16:00:00Z,30.3440,134.6840,20.2,,0,2.2,01111971
2101717,2018-01-11T17:00:00Z,30.3290,134.6780,20.1,,0,2.2,01111971
2101717,2018-01-11T18:00:00Z,30.3120,134.6690,20.1,,0,2.4,01111971
2101717,2018-01-11T19:00:00Z,30.2930,134.6550,20,,0,2.5,01111971
2101717,2018-01-11T20:00:00Z,30.2750,134.6370,19.8,,0,2.5,01111971
2101717,2018-01-11T21:00:00Z,30.2680,134.6140,20,,0,2.9,01111971
2101717,2018-01-11T22:00:00Z,30.2640,134.5900,20.1,,0,2.6,01111971
2101717,2018-01-11T23:00:00Z,30.2590,134.5620,20,,0,2.6,01111971
2101717,2018-01-12T00:00:00Z,30.2540,134.5340,20,,0,2.2,01111971
2101717,2018-01-12T01:00:00Z,30.2560,134.5080,19.9,,0,2.3,01111971
2101717,2018-01-12T02:00:00Z,30.2600,134.4850,19.9,,0,2.5,01111971
2101717,2018-01-12T03:00:00Z,30.2660,134.4660,20.2,,0,2.4,01111971
2101717,2018-01-12T04:00:00Z,30.2800,134.4550,20.3,,0,2.1,01111971
2101717,2018-01-12T05:00:00Z,30.2920,134.4460,20.3,,0,2.3,01111971
2101717,2018-01-12T06:00:00Z,30.3020,134.4370,20.4,,0,2.6,01111971
2101717,2018-01-12T07:00:00Z,30.3130,134.4300,20.4,,0,2.6,01111971
2101717,2018-01-12T08:00:00Z,30.3230,134.4250,20.4,,0,2.7,01111971
2101717,2018-01-12T09:00:00Z,30.3320,134.4220,20.4,,0,2.6,01111971
2101717,2018-01-12T10:00:00Z,30.3410,134.4200,20.3,,0,2.3,01111971
2101717,2018-01-12T11:00:00Z,30.3490,134.4190,20.4,,0,2.7,01111971
2101717,2018-01-12T12:00:00Z,30.3580,134.4160,20.4,,0,2.6,01111971
2101717,2018-01-12T13:00:00Z,30.3690,134.4160,20.4,,0,2.1,01111971
2101717,2018-01-12T14:00:00Z,30.3800,134.4150,20.4,,0,2.2,01111971
2101717,2018-01-12T15:00:00Z,30.3900,134.4120,20.4,,0,2.1,01111971
2101717,2018-01-12T16:00:00Z,30.4010,134.4110,20.4,,0,1.9,01111971
2101717,2018-01-12T17:00:00Z,30.4130,134.4090,20.3,,0,1.8,01111971
2101717,2018-01-12T18:00:00Z,30.4250,134.4080,20.3,,0,1.9,01111971
2101717,2018-01-12T21:00:00Z,30.4570,134.4080,20.3,,0,1.7,01111971
2101717,2018-01-13T00:00:00Z,30.4820,134.4100,20.3,,0,1.9,01111971
2101717,2018-01-13T03:00:00Z,30.5090,134.4110,20.3,,0,1.8,01111971
2101717,2018-01-13T06:00:00Z,30.5460,134.4230,20.3,,0,1.9,01111971
2101717,2018-01-13T09:00:00Z,30.5840,134.4460,20.2,,0,2.1,01111971
2101717,2018-01-13T10:00:00Z,30.5950,134.4540,20.2,,0,2.2,01111971
2101717,2018-01-13T11:00:00Z,30.6060,134.4650,20.3,,0,2,01111971
2101717,2018-01-13T12:00:00Z,30.6140,134.4730,20.3,,0,2.4,01111971
2101717,2018-01-13T13:00:00Z,30.6230,134.4820,20.3,,0,2.3,01111971
2101717,2018-01-13T14:00:00Z,30.6290,134.4890,20.3,,0,2.4,01111971
2101717,2018-01-13T15:00:00Z,30.6340,134.4950,20.3,,0,2.4,01111971
2101717,2018-01-13T16:00:00Z,30.6390,134.4970,20.2,,0,2.3,01111971
2101717,2018-01-13T17:00:00Z,30.6420,134.5010,20.2,,0,2.5,01111971
2101717,2018-01-13T18:00:00Z,30.6470,134.5020,20.2,,0,2.1,01111971
2101717,2018-01-13T19:00:00Z,30.6530,134.5040,20.2,,0,2,01111971
2101717,2018-01-13T20:00:00Z,30.6580,134.5060,20.2,,0,2.1,01111971
2101717,2018-01-13T21:00:00Z,30.6610,134.5070,20.2,,0,1.9,01111971
2101717,2018-01-14T00:00:00Z,30.6790,134.5010,20.2,,0,1.9,01111971
2101717,2018-01-14T03:00:00Z,30.6990,134.4870,20.2,,0,1.6,01111971
2101717,2018-01-14T06:00:00Z,30.7250,134.4720,20.2,,0,1.6,01111971
2101717,2018-01-14T09:00:00Z,30.7630,134.4640,20.1,,0,1.5,01111971
2101717,2018-01-14T12:00:00Z,30.8020,134.4820,20.2,,0,1.1,01111971
2101717,2018-01-14T15:00:00Z,30.8400,134.4990,20.2,,0,1,01111971
2101717,2018-01-14T18:00:00Z,30.8880,134.5140,20.1,,0,1,01111971
2101717,2018-01-14T21:00:00Z,30.9310,134.5390,20.2,,0,,01111979
2101717,2018-01-15T00:00:00Z,30.9650,134.5690,20.1,,0,,01111979
2101717,2018-01-15T03:00:00Z,30.9990,134.6020,20.3,,0,0.8,01111971
2101717,2018-01-15T06:00:00Z,31.0380,134.6400,20.4,,0,0.8,01111971
2101717,2018-01-15T09:00:00Z,31.0730,134.6850,20.2,,0,1,01111971
2101717,2018-01-15T12:00:00Z,31.1030,134.7500,20.1,,0,1.1,01111971
2101717,2018-01-15T15:00:00Z,31.1280,134.8260,20.1,,0,1.4,01111971
2101717,2018-01-15T18:00:00Z,31.1480,134.9040,20.1,,0,1.4,01111971
2101717,2018-01-15T21:00:00Z,31.1670,134.9870,20.1,,0,1.2,01111971
2101717,2018-01-16T00:00:00Z,31.1760,135.0850,20.2,,0,1.2,01111971
2101717,2018-01-16T03:00:00Z,31.1730,135.1960,20.3,,0,1,01111971
2101717,2018-01-16T06:00:00Z,31.1590,135.3040,20.4,,0,1,01111971
2101717,2018-01-16T09:00:00Z,31.1370,135.4020,20.2,,0,1,01111971
2101717,2018-01-16T12:00:00Z,31.1170,135.5090,20.2,,0,1.1,01111971
2101717,2018-01-16T15:00:00Z,31.0920,135.6110,20.2,,0,1.5,01111971
2101717,2018-01-16T18:00:00Z,31.0640,135.7070,20.2,,0,1.8,01111971
2101717,2018-01-16T21:00:00Z,31.0390,135.7910,20.3,,0,2,01111971
2101717,2018-01-16T22:00:00Z,31.0330,135.8170,20.2,,0,2,01111971
2101717,2018-01-16T23:00:00Z,31.0270,135.8420,20.3,,0,2.3,01111971
2101717,2018-01-17T00:00:00Z,31.0220,135.8690,20.3,,0,2.8,01111971
2101717,2018-01-17T01:00:00Z,31.0160,135.8990,20.3,,0,2.5,01111971
2101717,2018-01-17T02:00:00Z,31.0110,135.9310,20.3,,0,2.5,01111971
2101717,2018-01-17T03:00:00Z,31.0080,135.9620,20.3,,0,2.7,01111971
2101717,2018-01-17T04:00:00Z,31.0070,135.9940,20.3,,0,2.4,01111971
2101717,2018-01-17T05:00:00Z,31.0090,136.0270,20.3,,0,2.5,01111971
2101717,2018-01-17T06:00:00Z,31.0120,136.0600,20.3,,0,2.6,01111971
2101717,2018-01-17T07:00:00Z,31.0120,136.0970,20.3,,0,2.6,01111971
2101717,2018-01-17T08:00:00Z,31.0100,136.1380,20.2,,0,2.5,01111971
2101717,2018-01-17T09:00:00Z,31.0010,136.1780,20.2,,0,2.5,01111971
2101717,2018-01-17T10:00:00Z,30.9890,136.2200,20.2,,0,2.4,01111971
2101717,2018-01-17T11:00:00Z,30.9770,136.2650,20.2,,0,2.4,01111971
2101717,2018-01-17T12:00:00Z,30.9650,136.3130,20.2,,0,2.3,01111971
2101717,2018-01-17T13:00:00Z,30.9510,136.3600,20.2,,0,2.2,01111971
2101717,2018-01-17T14:00:00Z,30.9350,136.4060,20.2,,0,2.4,01111971
2101717,2018-01-17T15:00:00Z,30.9130,136.4510,20.2,,0,2.6,01111971
2101717,2018-01-17T16:00:00Z,30.8870,136.4930,20.2,,0,2.6,01111971
2101717,2018-01-17T17:00:00Z,30.8590,136.5320,20.2,,0,2.3,01111971
2101717,2018-01-17T18:00:00Z,30.8310,136.5660,20.2,,0,2.6,01111971
2101717,2018-01-17T19:00:00Z,30.8070,136.5960,20.2,,0,2.3,01111971
2101717,2018-01-17T20:00:00Z,30.7840,136.6240,20.2,,0,2.3,01111971
2101717,2018-01-17T21:00:00Z,30.7640,136.6500,20.2,,0,2.1,01111971
2101717,2018-01-17T22:00:00Z,30.7460,136.6740,20.2,,0,2.5,01111971
2101717,2018-01-17T23:00:00Z,30.7280,136.6980,20.2,,0,2.1,01111971
2101717,2018-01-18T00:00:00Z,30.7140,136.7230,20.2,,0,1.9,01111971
2101717,2018-01-18T03:00:00Z,30.6780,136.8040,20.3,,0,1.9,01111971
2101717,2018-01-18T06:00:00Z,30.6290,136.8830,20.3,,0,1.6,01111971
2101717,2018-01-18T09:00:00Z,30.5750,136.9410,20.2,,0,1.6,01111971
2101717,2018-01-18T12:00:00Z,30.5210,136.9880,20.1,,0,1.5,01111971
2101717,2018-01-18T15:00:00Z,30.4660,137.0390,20.1,,0,1.3,01111971
2101717,2018-01-18T18:00:00Z,30.4120,137.0950,20.1,,0,1.4,01111971
2101717,2018-01-18T21:00:00Z,30.3730,137.1560,20.2,,0,1.2,01111971
2101717,2018-01-19T00:00:00Z,30.3610,137.2280,20.2,,0,1.3,01111971
2101717,2018-01-19T03:00:00Z,30.3500,137.2850,20.4,,0,1.2,01111971
2101717,2018-01-19T06:00:00Z,30.3340,137.3340,20.4,,0,1.4,01111971
2101717,2018-01-19T09:00:00Z,30.3240,137.3780,20.3,,0,1.5,01111971
2101717,2018-01-19T12:00:00Z,30.3160,137.4280,20.3,,0,1.6,01111971
2101717,2018-01-19T15:00:00Z,30.3080,137.4930,20.3,,0,1.6,01111971
2101717,2018-01-19T18:00:00Z,30.2850,137.5630,20.1,,0,1.6,01111971
2101717,2018-01-19T21:00:00Z,30.2370,137.6190,20.1,,0,1.6,01111971
2101717,2018-01-20T00:00:00Z,30.1870,137.6360,20.2,,0,1.5,01111971
2101717,2018-01-20T03:00:00Z,30.1320,137.6400,20.3,,0,1.6,01111971
2101717,2018-01-20T06:00:00Z,30.0850,137.6520,20.4,,0,1.6,01111971
2101717,2018-01-20T09:00:00Z,30.0380,137.6620,20.3,,0,1.5,01111971
2101717,2018-01-20T12:00:00Z,29.9950,137.6650,20.3,,0,1.6,01111971
2101717,2018-01-20T15:00:00Z,29.9630,137.6670,20.3,,0,1.6,01111971
2101717,2018-01-20T18:00:00Z,29.9170,137.6600,20.3,,0,1.6,01111971
2101717,2018-01-20T21:00:00Z,29.8730,137.6410,20.3,,0,1.4,01111971
2101717,2018-01-21T00:00:00Z,29.8300,137.6200,20.3,,0,1.4,01111971
2101717,2018-01-21T03:00:00Z,29.7910,137.6060,20.5,,0,1.3,01111971
2101717,2018-01-21T06:00:00Z,29.7570,137.5880,20.3,,0,1.1,01111971
2101717,2018-01-21T09:00:00Z,29.7170,137.5710,20.3,,0,1.3,01111971
2101717,2018-01-21T12:00:00Z,29.6750,137.5520,20.3,,0,1.3,01111971
2101717,2018-01-21T15:00:00Z,29.6360,137.5210,20.3,,0,1.2,01111971
2101717,2018-01-21T18:00:00Z,29.6010,137.4780,20.3,,0,1.3,01111971
2101717,2018-01-21T21:00:00Z,29.5800,137.4270,20.3,,0,1.3,01111971
2101717,2018-01-22T00:00:00Z,29.5720,137.3860,20.3,,0,1.3,01111971
2101717,2018-01-22T03:00:00Z,29.5790,137.3550,20.2,,0,1.5,01111971
2101717,2018-01-22T06:00:00Z,29.5920,137.3230,20.4,,0,2.3,01111971
2101717,2018-01-22T07:00:00Z,29.5970,137.3210,20.4,,0,2.2,01111971
2101717,2018-01-22T08:00:00Z,29.6030,137.3260,20.4,,0,2.3,01111971
2101717,2018-01-22T09:00:00Z,29.6110,137.3350,20.4,,0,2.4,01111971
2101717,2018-01-22T10:00:00Z,29.6160,137.3490,20.4,,0,2.4,01111971
2101717,2018-01-22T11:00:00Z,29.6150,137.3690,20.3,,0,2.8,01111971
