PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),VGHS LEVEL0 (meter),QC
2101714,2018-02-02T10:00:00Z,33.5170,143.2520,17.8,0,3.3,0111171
2101714,2018-02-02T11:00:00Z,33.5000,143.2420,17.8,0,3.4,0111171
2101714,2018-02-02T12:00:00Z,33.4840,143.2340,17.9,0,3.3,0111171
2101714,2018-02-02T13:00:00Z,33.4700,143.2280,17.9,0,3.8,0111171
2101714,2018-02-02T14:00:00Z,33.4540,143.2240,17.9,0,3.2,0111171
2101714,2018-02-02T15:00:00Z,33.4400,143.2180,17.9,0,3.2,0111171
2101714,2018-02-02T17:00:00Z,33.4110,143.2050,17.9,0,3.1,0111171
2101714,2018-02-02T18:00:00Z,33.3960,143.1950,17.9,0,3,0111171
2101714,2018-02-02T19:00:00Z,33.3830,143.1840,17.9,0,3.2,0111171
2101714,2018-02-02T20:00:00Z,33.3730,143.1700,17.9,0,2.8,0111171
2101714,2018-02-02T21:00:00Z,33.3640,143.1570,17.9,0,3,0111171
2101714,2018-02-02T22:00:00Z,33.3550,143.1430,17.9,0,2.8,0111171
2101714,2018-02-02T23:00:00Z,33.3470,143.1300,17.9,0,3,0111171
2101714,2018-02-03T00:00:00Z,33.3360,143.1130,17.9,0,2.9,0111171
2101714,2018-02-03T01:00:00Z,33.3290,143.0970,17.9,0,2.9,0111171
2101714,2018-02-03T02:00:00Z,33.3280,143.0860,17.9,0,2.6,0111171
2101714,2018-02-03T03:00:00Z,33.3280,143.0780,18.1,0,2.6,0111171
2101714,2018-02-03T04:00:00Z,33.3270,143.0730,18.2,0,2.5,0111171
2101714,2018-02-03T05:00:00Z,33.3280,143.0680,18.2,0,2.7,0111171
2101714,2018-02-03T06:00:00Z,33.3280,143.0610,18.1,0,2.7,0111171
2101714,2018-02-03T07:00:00Z,33.3210,143.0560,18,0,2.4,0111171
2101714,2018-02-03T08:00:00Z,33.3010,143.0500,18,0,3,0111171
2101714,2018-02-03T09:00:00Z,33.2780,143.0470,17.9,0,2.9,0111171
2101714,2018-02-03T10:00:00Z,33.2550,143.0430,18,0,3,0111171
2101714,2018-02-03T11:00:00Z,33.2310,143.0410,18,0,3.2,0111171
2101714,2018-02-03T12:00:00Z,33.2110,143.0360,17.9,0,3,0111171
2101714,2018-02-03T13:00:00Z,33.1920,143.0290,17.9,0,2.9,0111171
2101714,2018-02-03T14:00:00Z,33.1770,143.0270,17.9,0,2.8,0111171
2101714,2018-02-03T15:00:00Z,33.1640,143.0230,17.9,0,2.9,0111171
2101714,2018-02-03T16:00:00Z,33.1540,143.0190,17.9,0,2.7,0111171
2101714,2018-02-03T17:00:00Z,33.1460,143.0180,17.9,0,2.5,0111171
2101714,2018-02-03T19:00:00Z,33.1310,143.0260,17.9,0,2.5,0111171
2101714,2018-02-03T20:00:00Z,33.1230,143.0300,17.9,0,2.5,0111171
2101714,2018-02-03T21:00:00Z,33.1160,143.0350,17.9,0,2.5,0111171
2101714,2018-02-03T22:00:00Z,33.1070,143.0420,17.9,0,2.5,0111171
2101714,2018-02-03T23:00:00Z,33.0990,143.0500,17.9,0,2.7,0111171
2101714,2018-02-04T00:00:00Z,33.0900,143.0610,17.9,0,2.9,0111171
2101714,2018-02-04T01:00:00Z,33.0800,143.0720,17.9,0,3,0111171
2101714,2018-02-04T02:00:00Z,33.0710,143.0870,17.9,0,3.3,0111171
2101714,2018-02-04T03:00:00Z,33.0610,143.1040,17.9,0,3.2,0111171
2101714,2018-02-04T04:00:00Z,33.0520,143.1230,17.9,0,3.3,0111171
2101714,2018-02-04T05:00:00Z,33.0440,143.1410,17.9,0,3.5,0111171
2101714,2018-02-04T06:00:00Z,33.0360,143.1570,17.9,0,3.6,0111171
2101714,2018-02-04T07:00:00Z,33.0280,143.1700,17.9,0,3.3,0111171
2101714,2018-02-04T08:00:00Z,33.0200,143.1840,17.8,0,3.5,0111171
2101714,2018-02-04T09:00:00Z,33.0140,143.1990,17.8,0,3.4,0111171
2101714,2018-02-04T10:00:00Z,33.0080,143.2150,17.8,0,3.2,0111171
2101714,2018-02-04T11:00:00Z,33.0030,143.2350,17.8,0,3.5,0111171
2101714,2018-02-04T12:00:00Z,32.9980,143.2530,17.8,0,3.5,0111171
2101714,2018-02-04T13:00:00Z,32.9950,143.2750,17.8,0,3.5,0111171
2101714,2018-02-04T14:00:00Z,32.9910,143.2990,17.7,0,3.8,0111171
2101714,2018-02-04T15:00:00Z,32.9840,143.3260,17.7,0,4.1,0111171
2101714,2018-02-04T16:00:00Z,32.9840,143.3520,17.7,0,4,0111171
2101714,2018-02-04T17:00:00Z,32.9830,143.3740,17.7,0,4.2,0111171
2101714,2018-02-04T18:00:00Z,32.9800,143.3920,17.7,0,5.2,0111171
2101714,2018-02-04T19:00:00Z,32.9760,143.4090,17.7,0,5,0111171
2101714,2018-02-04T20:00:00Z,32.9700,143.4260,17.7,0,5.7,0111171
2101714,2018-02-04T21:00:00Z,32.9630,143.4410,17.7,0,4.1,0111171
2101714,2018-02-04T22:00:00Z,32.9580,143.4590,17.7,0,4.3,0111171
2101714,2018-02-04T23:00:00Z,32.9530,143.4810,17.7,0,4.6,0111171
2101714,2018-02-05T00:00:00Z,32.9440,143.5010,17.7,0,3.8,0111171
2101714,2018-02-05T01:00:00Z,32.9360,143.5200,17.7,0,3.7,0111171
2101714,2018-02-05T02:00:00Z,32.9260,143.5360,17.7,0,3.5,0111171
2101714,2018-02-05T03:00:00Z,32.9210,143.5520,17.7,0,3.5,0111171
2101714,2018-02-05T04:00:00Z,32.9150,143.5680,17.7,0,3.3,0111171
2101714,2018-02-05T05:00:00Z,32.9100,143.5810,17.7,0,2.9,0111171
2101714,2018-02-05T06:00:00Z,32.9050,143.5910,17.7,0,2.9,0111171
2101714,2018-02-05T07:00:00Z,32.8990,143.6020,17.7,0,2.7,0111171
2101714,2018-02-05T08:00:00Z,32.8920,143.6150,17.7,0,3.3,0111171
2101714,2018-02-05T09:00:00Z,32.8910,143.6310,17.7,0,3,0111171
2101714,2018-02-05T10:00:00Z,32.8970,143.6450,17.7,0,3.3,0111171
2101714,2018-02-05T11:00:00Z,32.9010,143.6600,17.7,0,3.1,0111171
2101714,2018-02-05T12:00:00Z,32.9010,143.6760,17.8,0,2.8,0111171
2101714,2018-02-05T13:00:00Z,32.9030,143.6960,17.7,0,3.1,0111171
2101714,2018-02-05T14:00:00Z,32.9040,143.7180,17.7,0,3.2,0111171
2101714,2018-02-05T15:00:00Z,32.9030,143.7410,17.7,0,2.9,0111171
2101714,2018-02-05T16:00:00Z,32.8990,143.7660,17.7,0,3.2,0111171
2101714,2018-02-05T17:00:00Z,32.8970,143.7870,17.7,0,3.1,0111171
2101714,2018-02-05T18:00:00Z,32.8970,143.8060,17.7,0,3,0111171
2101714,2018-02-05T19:00:00Z,32.8940,143.8260,17.7,0,3.6,0111171
2101714,2018-02-05T20:00:00Z,32.8930,143.8450,17.7,0,3.6,0111171
2101714,2018-02-05T21:00:00Z,32.8890,143.8650,17.7,0,3.6,0111171
2101714,2018-02-05T22:00:00Z,32.8800,143.8860,17.7,0,4,0111171
2101714,2018-02-05T23:00:00Z,32.8660,143.9050,17.7,0,3.9,0111171
2101714,2018-02-06T00:00:00Z,32.8530,143.9260,17.8,0,3.7,0111171
2101714,2018-02-06T01:00:00Z,32.8410,143.9440,17.8,0,3.8,0111171
2101714,2018-02-06T02:00:00Z,32.8300,143.9570,17.8,0,3.4,0111171
2101714,2018-02-06T03:00:00Z,32.8210,143.9740,17.8,0,4.1,0111171
2101714,2018-02-06T04:00:00Z,32.8120,143.9920,17.7,0,3.9,0111171
2101714,2018-02-06T05:00:00Z,32.8020,144.0140,17.7,0,4,0111171
2101714,2018-02-06T06:00:00Z,32.7900,144.0370,17.7,0,3.8,0111171
2101714,2018-02-06T07:00:00Z,32.7800,144.0570,17.6,0,3.6,0111171
2101714,2018-02-06T08:00:00Z,32.7690,144.0790,17.6,0,4.2,0111171
2101714,2018-02-06T09:00:00Z,32.7550,144.0940,17.6,0,3.7,0111171
2101714,2018-02-06T10:00:00Z,32.7420,144.1110,17.6,0,4.4,0111171
2101714,2018-02-06T11:00:00Z,32.7290,144.1280,17.6,0,4.3,0111171
2101714,2018-02-06T12:00:00Z,32.7190,144.1450,17.6,0,3.6,0111171
2101714,2018-02-06T13:00:00Z,32.7080,144.1640,17.6,0,3.6,0111171
2101714,2018-02-06T14:00:00Z,32.7020,144.1820,17.6,0,3.5,0111171
2101714,2018-02-06T16:00:00Z,32.6910,144.2240,17.5,0,3.6,0111171
2101714,2018-02-06T17:00:00Z,32.6860,144.2470,17.5,0,3,0111171
2101714,2018-02-06T18:00:00Z,32.6830,144.2720,17.5,0,3.2,0111171
2101714,2018-02-06T19:00:00Z,32.6820,144.2990,17.5,0,3.1,0111171
2101714,2018-02-06T20:00:00Z,32.6830,144.3220,17.5,0,3,0111171
2101714,2018-02-06T21:00:00Z,32.6880,144.3460,17.5,0,3.2,0111171
2101714,2018-02-06T22:00:00Z,32.6900,144.3680,17.5,0,3.4,0111171
2101714,2018-02-06T23:00:00Z,32.6970,144.3880,17.6,0,4.2,0111171
2101714,2018-02-07T00:00:00Z,32.7050,144.4070,17.7,0,3.9,0111171
2101714,2018-02-07T01:00:00Z,32.7110,144.4240,17.7,0,3.8,0111171
2101714,2018-02-07T02:00:00Z,32.7150,144.4420,17.6,0,4.4,0111171
2101714,2018-02-07T03:00:00Z,32.7200,144.4580,17.6,0,4.1,0111171
2101714,2018-02-07T04:00:00Z,32.7280,144.4750,17.6,0,4.1,0111171
2101714,2018-02-07T05:00:00Z,32.7350,144.4930,17.6,0,3.8,0111171
2101714,2018-02-07T06:00:00Z,32.7420,144.5120,17.6,0,4.5,0111171
2101714,2018-02-07T07:00:00Z,32.7480,144.5320,17.6,0,4.8,0111171
2101714,2018-02-07T08:00:00Z,32.7550,144.5510,17.6,0,4.9,0111171
2101714,2018-02-07T09:00:00Z,32.7600,144.5690,17.6,0,4.2,0111171
2101714,2018-02-07T10:00:00Z,32.7650,144.5870,17.6,0,4.5,0111171
2101714,2018-02-07T11:00:00Z,32.7650,144.6010,17.6,0,4.2,0111171
2101714,2018-02-07T12:00:00Z,32.7620,144.6140,17.6,0,4.1,0111171
2101714,2018-02-07T13:00:00Z,32.7600,144.6250,17.5,0,3.9,0111171
2101714,2018-02-07T14:00:00Z,32.7550,144.6330,17.6,0,4,0111171
2101714,2018-02-07T15:00:00Z,32.7500,144.6400,17.5,0,3.8,0111171
2101714,2018-02-07T16:00:00Z,32.7470,144.6470,17.6,0,3.5,0111171
2101714,2018-02-07T17:00:00Z,32.7420,144.6490,17.5,0,3.4,0111171
2101714,2018-02-07T18:00:00Z,32.7380,144.6510,17.5,0,3.4,0111171
2101714,2018-02-07T19:00:00Z,32.7370,144.6550,17.5,0,3.3,0111171
2101714,2018-02-07T20:00:00Z,32.7360,144.6620,17.5,0,3.1,0111171
2101714,2018-02-07T21:00:00Z,32.7390,144.6710,17.5,0,2.6,0111171
2101714,2018-02-07T22:00:00Z,32.7370,144.6780,17.5,0,2.6,0111171
2101714,2018-02-07T23:00:00Z,32.7360,144.6860,17.5,0,2.5,0111171
2101714,2018-02-08T00:00:00Z,32.7360,144.6910,17.6,0,2.4,0111171
2101714,2018-02-08T01:00:00Z,32.7340,144.6930,17.6,0,2.4,0111171
2101714,2018-02-08T02:00:00Z,32.7350,144.6990,17.6,0,2.3,0111171
2101714,2018-02-08T03:00:00Z,32.7340,144.7050,17.6,0,2.1,0111171
2101714,2018-02-08T04:00:00Z,32.7330,144.7100,17.6,0,2.2,0111171
2101714,2018-02-08T05:00:00Z,32.7320,144.7160,17.5,0,2.2,0111171
2101714,2018-02-08T06:00:00Z,32.7320,144.7220,17.5,0,2.3,0111171
2101714,2018-02-08T07:00:00Z,32.7270,144.7290,17.5,0,2,0111171
2101714,2018-02-08T08:00:00Z,32.7250,144.7380,17.5,0,2.3,0111171
2101714,2018-02-08T09:00:00Z,32.7210,144.7480,17.4,0,2.6,0111171
2101714,2018-02-08T10:00:00Z,32.7200,144.7560,17.4,0,2.4,0111171
2101714,2018-02-08T11:00:00Z,32.7190,144.7670,17.4,0,2.9,0111171
2101714,2018-02-08T12:00:00Z,32.7100,144.7780,17.4,0,2.6,0111171
2101714,2018-02-08T13:00:00Z,32.6990,144.7880,17.4,0,3,0111171
2101714,2018-02-08T14:00:00Z,32.6880,144.7950,17.4,0,2.9,0111171
2101714,2018-02-08T15:00:00Z,32.6760,144.7960,17.4,0,2.9,0111171
2101714,2018-02-08T16:00:00Z,32.6650,144.7950,17.5,0,2.7,0111171
2101714,2018-02-08T17:00:00Z,32.6540,144.7900,17.4,0,2.7,0111171
2101714,2018-02-08T18:00:00Z,32.6440,144.7830,17.4,0,2.9,0111171
2101714,2018-02-08T19:00:00Z,32.6360,144.7770,17.4,0,2.8,0111171
2101714,2018-02-08T20:00:00Z,32.6320,144.7720,17.4,0,2.6,0111171
2101714,2018-02-08T21:00:00Z,32.6310,144.7640,17.4,0,3.1,0111171
2101714,2018-02-08T22:00:00Z,32.6330,144.7560,17.4,0,2.7,0111171
2101714,2018-02-08T23:00:00Z,32.6340,144.7470,17.4,0,2.4,0111171
2101714,2018-02-09T00:00:00Z,32.6330,144.7420,17.5,0,2.3,0111171
2101714,2018-02-09T01:00:00Z,32.6290,144.7420,17.6,0,2.3,0111171
2101714,2018-02-09T02:00:00Z,32.6260,144.7440,17.6,0,2.2,0111171
2101714,2018-02-09T03:00:00Z,32.6250,144.7450,17.6,0,2,0111171
2101714,2018-02-09T04:00:00Z,32.6270,144.7450,17.6,0,2,0111171
2101714,2018-02-09T05:00:00Z,32.6300,144.7460,17.6,0,2,0111171
2101714,2018-02-09T06:00:00Z,32.6310,144.7470,17.6,0,1.7,0111171
2101714,2018-02-09T09:00:00Z,32.6210,144.7570,17.5,0,1.6,0111171
2101714,2018-02-09T12:00:00Z,32.6000,144.7670,17.4,0,1.7,0111171
2101714,2018-02-09T15:00:00Z,32.5790,144.7630,17.4,0,1.7,0111171
2101714,2018-02-09T18:00:00Z,32.5570,144.7670,17.5,0,1.5,0111171
2101714,2018-02-09T21:00:00Z,32.5500,144.7730,17.5,0,1.4,0111171
2101714,2018-02-10T00:00:00Z,32.5500,144.7780,17.7,0,1.4,0111171
2101714,2018-02-10T03:00:00Z,32.5620,144.7770,17.6,0,1.2,0111171
2101714,2018-02-10T06:00:00Z,32.5840,144.7600,17.6,0,1.2,0111171
2101714,2018-02-10T09:00:00Z,32.5970,144.7510,17.5,0,1.1,0111171
2101714,2018-02-10T12:00:00Z,32.6160,144.7570,17.5,0,1.6,0111171
2101714,2018-02-10T15:00:00Z,32.6440,144.7600,17.5,0,1.8,0111171
2101714,2018-02-10T18:00:00Z,32.6930,144.7480,17.4,0,2.4,0111171
2101714,2018-02-10T19:00:00Z,32.7110,144.7500,17.5,0,2.6,0111171
2101714,2018-02-10T20:00:00Z,32.7280,144.7510,17.6,0,2.8,0111171
2101714,2018-02-10T21:00:00Z,32.7430,144.7540,17.6,0,3,0111171
2101714,2018-02-10T22:00:00Z,32.7560,144.7550,17.6,0,3.3,0111171
2101714,2018-02-10T23:00:00Z,32.7700,144.7530,17.6,0,3.5,0111171
2101714,2018-02-11T00:00:00Z,32.7860,144.7530,17.6,0,3.8,0111171
2101714,2018-02-11T01:00:00Z,32.8030,144.7540,17.6,0,3.5,0111171
2101714,2018-02-11T02:00:00Z,32.8190,144.7560,17.6,0,3.7,0111171
2101714,2018-02-11T03:00:00Z,32.8330,144.7520,17.7,0,4.7,0111171
2101714,2018-02-11T04:00:00Z,32.8440,144.7520,17.7,0,3.9,0111171
2101714,2018-02-11T05:00:00Z,32.8480,144.7580,17.7,0,4.1,0111171
2101714,2018-02-11T06:00:00Z,32.8520,144.7600,17.7,0,3.7,0111171
2101714,2018-02-11T07:00:00Z,32.8550,144.7630,17.7,0,3.5,0111171
2101714,2018-02-11T08:00:00Z,32.8550,144.7690,17.7,0,3.8,0111171
2101714,2018-02-11T09:00:00Z,32.8510,144.7750,17.7,0,3.9,0111171
2101714,2018-02-11T10:00:00Z,32.8450,144.7830,17.7,0,3.5,0111171
2101714,2018-02-11T11:00:00Z,32.8380,144.7900,17.7,0,3.6,0111171
2101714,2018-02-11T12:00:00Z,32.8290,144.7980,17.6,0,3.3,0111171
2101714,2018-02-11T13:00:00Z,32.8200,144.8050,17.6,0,3.9,0111171
2101714,2018-02-11T14:00:00Z,32.8120,144.8100,17.6,0,3.6,0111171
2101714,2018-02-11T15:00:00Z,32.8040,144.8130,17.5,0,3.8,0111171
2101714,2018-02-11T16:00:00Z,32.7980,144.8180,17.5,0,3.6,0111171
2101714,2018-02-11T17:00:00Z,32.7930,144.8260,17.5,0,3.7,0111171
2101714,2018-02-11T18:00:00Z,32.7870,144.8380,17.4,0,4.1,0111171
2101714,2018-02-11T19:00:00Z,32.7840,144.8540,17.4,0,4.8,0111171
2101714,2018-02-11T20:00:00Z,32.7840,144.8740,17.4,0,4.9,0111171
2101714,2018-02-11T21:00:00Z,32.7890,144.8970,17.4,0,4.6,0111171
2101714,2018-02-11T22:00:00Z,32.7910,144.9190,17.5,0,4.8,0111171
2101714,2018-02-11T23:00:00Z,32.7910,144.9410,17.5,0,4.9,0111171
2101714,2018-02-12T00:00:00Z,32.7880,144.9610,17.4,0,4.8,0111171
2101714,2018-02-12T01:00:00Z,32.7840,144.9780,17.4,0,5.8,0111171
2101714,2018-02-12T02:00:00Z,32.7780,144.9980,17.4,0,5.7,0111171
2101714,2018-02-12T03:00:00Z,32.7690,145.0160,17.4,0,5.7,0111171
2101714,2018-02-12T04:00:00Z,32.7580,145.0320,17.4,0,5.2,0111171
2101714,2018-02-12T05:00:00Z,32.7440,145.0430,17.4,0,5.1,0111171
2101714,2018-02-12T06:00:00Z,32.7320,145.0550,17.4,0,4.9,0111171
2101714,2018-02-12T07:00:00Z,32.7210,145.0670,17.4,0,4.6,0111171
2101714,2018-02-12T08:00:00Z,32.7140,145.0780,17.4,0,4.8,0111171
2101714,2018-02-12T09:00:00Z,32.7100,145.0910,17.4,0,5.6,0111171
2101714,2018-02-12T10:00:00Z,32.7090,145.1040,17.3,0,4.9,0111171
2101714,2018-02-12T11:00:00Z,32.7070,145.1200,17.3,0,5.5,0111171
2101714,2018-02-12T12:00:00Z,32.7090,145.1340,17.3,0,4.1,0111171
2101714,2018-02-12T13:00:00Z,32.7130,145.1520,17.4,0,4.1,0111171
2101714,2018-02-12T14:00:00Z,32.7190,145.1710,17.4,0,4.7,0111171
2101714,2018-02-12T15:00:00Z,32.7250,145.1890,17.3,0,4.8,0111171
2101714,2018-02-12T16:00:00Z,32.7330,145.2070,17.3,0,4.3,0111171
2101714,2018-02-12T17:00:00Z,32.7380,145.2240,17.3,0,4.1,0111171
2101714,2018-02-12T18:00:00Z,32.7440,145.2430,17.3,0,4.7,0111171
2101714,2018-02-12T19:00:00Z,32.7510,145.2630,17.3,0,4.3,0111171
2101714,2018-02-12T20:00:00Z,32.7570,145.2840,17.3,0,4.5,0111171
2101714,2018-02-12T21:00:00Z,32.7610,145.3070,17.3,0,4.2,0111171
2101714,2018-02-12T22:00:00Z,32.7630,145.3280,17.3,0,4.4,0111171
2101714,2018-02-12T23:00:00Z,32.7630,145.3480,17.3,0,4.5,0111171
2101714,2018-02-13T00:00:00Z,32.7620,145.3660,17.4,0,4.9,0111171
2101714,2018-02-13T01:00:00Z,32.7610,145.3790,17.5,0,4.9,0111171
2101714,2018-02-13T02:00:00Z,32.7580,145.3910,17.5,0,4.4,0111171
2101714,2018-02-13T03:00:00Z,32.7550,145.4000,17.5,0,5.2,0111171
2101714,2018-02-13T04:00:00Z,32.7530,145.4080,17.6,0,4.7,0111171
2101714,2018-02-13T05:00:00Z,32.7530,145.4180,17.5,0,4.6,0111171
2101714,2018-02-13T06:00:00Z,32.7510,145.4260,17.5,0,4.4,0111171
2101714,2018-02-13T07:00:00Z,32.7480,145.4350,17.5,0,4.4,0111171
2101714,2018-02-13T08:00:00Z,32.7440,145.4430,17.5,0,4.5,0111171
2101714,2018-02-13T09:00:00Z,32.7390,145.4500,17.5,0,5.1,0111171
2101714,2018-02-13T10:00:00Z,32.7360,145.4550,17.5,0,4.8,0111171
2101714,2018-02-13T11:00:00Z,32.7340,145.4590,17.5,0,3.8,0111171
2101714,2018-02-13T12:00:00Z,32.7360,145.4640,17.6,0,4.5,0111171
2101714,2018-02-13T13:00:00Z,32.7380,145.4700,17.5,0,3.9,0111171
2101714,2018-02-13T14:00:00Z,32.7410,145.4760,17.5,0,3.6,0111171
2101714,2018-02-13T15:00:00Z,32.7480,145.4850,17.5,0,3.9,0111171
2101714,2018-02-13T16:00:00Z,32.7520,145.4930,17.5,0,4.1,0111171
2101714,2018-02-13T17:00:00Z,32.7550,145.5010,17.5,0,3.7,0111171
2101714,2018-02-13T18:00:00Z,32.7590,145.5110,17.5,0,4,0111171
2101714,2018-02-13T19:00:00Z,32.7620,145.5200,17.5,0,4.1,0111171
2101714,2018-02-13T20:00:00Z,32.7620,145.5320,17.5,0,3.9,0111171
2101714,2018-02-13T21:00:00Z,32.7630,145.5400,17.5,0,3.6,0111171
2101714,2018-02-13T22:00:00Z,32.7630,145.5490,17.5,0,3.6,0111171
2101714,2018-02-13T23:00:00Z,32.7650,145.5580,17.5,0,3.3,0111171
2101714,2018-02-14T00:00:00Z,32.7670,145.5680,17.5,0,3.1,0111171
2101714,2018-02-14T01:00:00Z,32.7660,145.5790,17.5,0,3,0111171
2101714,2018-02-14T02:00:00Z,32.7670,145.5890,17.5,0,3.1,0111171
2101714,2018-02-14T03:00:00Z,32.7640,145.5970,17.6,0,3.3,0111171
2101714,2018-02-14T04:00:00Z,32.7610,145.6010,17.5,0,2.7,0111171
