PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5301540,2018-02-07T02:39:00Z,8.5251,134.6249,29.25,0,,,,,,,011117999999
5301540,2018-02-07T03:00:00Z,8.5290,134.6210,,,29.24,0.5,311,15,-0.336,0.288,011199171111
5301540,2018-02-07T04:00:00Z,8.5425,134.6096,29.39,0,,,,,,,011117999999
5301540,2018-02-07T06:00:00Z,8.5610,134.5870,,,29.24,0.5,311,15,-0.336,0.288,011199171111
5301540,2018-02-07T07:00:00Z,8.5688,134.5757,29.24,0,,,,,,,011117999999
5301540,2018-02-07T08:00:00Z,8.5757,134.5637,29.17,0,,,,,,,011117999999
5301540,2018-02-07T09:00:00Z,8.5850,134.5550,,,29.16,0.5,311,15,-0.28,0.221,011199171111
5301540,2018-02-07T09:00:00Z,8.5855,134.5536,29.11,0,,,,,,,011117999999
5301540,2018-02-07T10:00:00Z,8.5937,134.5432,29.12,0,,,,,,,011117999999
5301540,2018-02-07T11:00:00Z,8.6002,134.5365,29.11,0,,,,,,,011117999999
5301540,2018-02-07T12:00:00Z,8.6040,134.5320,,,29.09,0.5,311,15,-0.214,0.093,011199171111
5301540,2018-02-07T12:00:00Z,8.6041,134.5322,29.11,0,,,,,,,011117999999
5301540,2018-02-07T13:00:00Z,8.6067,134.5259,29.07,0,,,,,,,011117999999
5301540,2018-02-07T14:00:00Z,8.6054,134.5181,29.07,0,,,,,,,011117999999
5301540,2018-02-07T15:00:00Z,8.6030,134.5130,,,29.08,0.5,311,15,-0.203,-0.026,011199171111
5301540,2018-02-07T15:01:00Z,8.6034,134.5122,29.06,0,,,,,,,011117999999
5301540,2018-02-07T16:00:00Z,8.6008,134.5075,29,0,,,,,,,011117999999
5301540,2018-02-07T17:00:00Z,8.6002,134.4998,29.01,0,,,,,,,011117999999
5301540,2018-02-07T18:00:00Z,8.5990,134.4920,,,29.13,0.5,311,15,-0.244,-0.067,011199171111
5301540,2018-02-07T19:00:00Z,8.5983,134.4829,29.19,0,,,,,,,011117999999
5301540,2018-02-07T19:05:00Z,8.5981,134.4819,29.18,0,,,,,,,011117999999
5301540,2018-02-07T19:10:00Z,8.5979,134.4810,29.19,0,,,,,,,011117999999
5301540,2018-02-07T19:15:00Z,8.5977,134.4802,29.18,0,,,,,,,011117999999
5301540,2018-02-07T19:30:00Z,8.5970,134.4779,29.18,0,,,,,,,011117999999
5301540,2018-02-07T19:35:00Z,8.5967,134.4773,29.18,0,,,,,,,011117999999
5301540,2018-02-07T19:40:00Z,8.5965,134.4766,29.18,0,,,,,,,011117999999
5301540,2018-02-07T19:50:00Z,8.5960,134.4752,29.19,0,,,,,,,011117999999
5301540,2018-02-07T19:55:00Z,8.5956,134.4746,29.18,0,,,,,,,011117999999
5301540,2018-02-07T20:00:00Z,8.5951,134.4738,29.18,0,,,,,,,011117999999
5301540,2018-02-07T20:06:00Z,8.5946,134.4731,29.18,0,,,,,,,011117999999
5301540,2018-02-07T20:10:00Z,8.5943,134.4725,29.17,0,,,,,,,011117999999
5301540,2018-02-07T20:15:00Z,8.5939,134.4718,29.18,0,,,,,,,011117999999
5301540,2018-02-07T20:20:00Z,8.5934,134.4711,29.18,0,,,,,,,011117999999
5301540,2018-02-07T20:30:00Z,8.5924,134.4696,29.17,0,,,,,,,011117999999
5301540,2018-02-07T20:35:00Z,8.5919,134.4688,29.17,0,,,,,,,011117999999
5301540,2018-02-07T20:40:00Z,8.5915,134.4681,29.17,0,,,,,,,011117999999
5301540,2018-02-07T20:45:00Z,8.5910,134.4673,29.14,0,,,,,,,011117999999
5301540,2018-02-07T20:50:00Z,8.5904,134.4664,29.16,0,,,,,,,011117999999
5301540,2018-02-07T21:00:00Z,8.5900,134.4650,,,29.15,0.5,311,15,-0.331,-0.134,011199171111
5301540,2018-02-07T21:01:00Z,8.5892,134.4645,29.17,0,,,,,,,011117999999
5301540,2018-02-07T21:05:00Z,8.5888,134.4637,29.16,0,,,,,,,011117999999
5301540,2018-02-07T21:15:00Z,8.5878,134.4617,29.13,0,,,,,,,011117999999
5301540,2018-02-07T21:20:00Z,8.5871,134.4606,29.14,0,,,,,,,011117999999
5301540,2018-02-07T21:30:00Z,8.5859,134.4580,29.12,0,,,,,,,011117999999
5301540,2018-02-07T21:35:00Z,8.5854,134.4568,29.13,0,,,,,,,011117999999
5301540,2018-02-07T21:40:00Z,8.5848,134.4557,29.13,0,,,,,,,011117999999
5301540,2018-02-07T21:55:00Z,8.5832,134.4526,29.13,0,,,,,,,011117999999
5301540,2018-02-07T22:10:00Z,8.5817,134.4495,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:15:00Z,8.5813,134.4484,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:20:00Z,8.5809,134.4473,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:30:00Z,8.5799,134.4451,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:35:00Z,8.5794,134.4440,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:40:00Z,8.5788,134.4429,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:45:00Z,8.5782,134.4418,29.12,0,,,,,,,011117999999
5301540,2018-02-07T22:50:00Z,8.5777,134.4408,29.11,0,,,,,,,011117999999
5301540,2018-02-07T23:00:00Z,8.5767,134.4388,29.11,0,,,,,,,011117999999
5301540,2018-02-07T23:05:00Z,8.5762,134.4378,29.11,0,,,,,,,011117999999
5301540,2018-02-07T23:10:00Z,8.5758,134.4367,29.11,0,,,,,,,011117999999
5301540,2018-02-07T23:15:00Z,8.5755,134.4356,29.12,0,,,,,,,011117999999
5301540,2018-02-07T23:20:00Z,8.5751,134.4345,29.12,0,,,,,,,011117999999
5301540,2018-02-07T23:25:00Z,8.5747,134.4333,29.12,0,,,,,,,011117999999
5301540,2018-02-07T23:35:00Z,8.5743,134.4312,29.12,0,,,,,,,011117999999
5301540,2018-02-07T23:40:00Z,8.5742,134.4303,29.12,0,,,,,,,011117999999
5301540,2018-02-08T00:00:00Z,8.5730,134.4270,,,29.1,0.5,311,15,-0.265,-0.103,011199171111
5301540,2018-02-08T00:00:00Z,8.5733,134.4269,29.12,0,,,,,,,011117999999
5301540,2018-02-08T00:05:00Z,8.5730,134.4261,29.12,0,,,,,,,011117999999
5301540,2018-02-08T00:10:00Z,8.5729,134.4256,29.12,0,,,,,,,011117999999
5301540,2018-02-08T00:25:00Z,8.5725,134.4236,29.13,0,,,,,,,011117999999
5301540,2018-02-08T00:30:00Z,8.5724,134.4228,28.93,0,,,,,,,011117999999
5301540,2018-02-08T00:35:00Z,8.5724,134.4222,28.93,0,,,,,,,011117999999
5301540,2018-02-08T00:40:00Z,8.5722,134.4215,28.93,0,,,,,,,011117999999
5301540,2018-02-08T00:45:00Z,8.5722,134.4209,28.95,0,,,,,,,011117999999
5301540,2018-02-08T00:50:00Z,8.5722,134.4202,28.95,0,,,,,,,011117999999
5301540,2018-02-08T00:55:00Z,8.5722,134.4197,28.95,0,,,,,,,011117999999
5301540,2018-02-08T01:00:00Z,8.5721,134.4192,28.98,0,,,,,,,011117999999
5301540,2018-02-08T01:05:00Z,8.5720,134.4185,28.99,0,,,,,,,011117999999
5301540,2018-02-08T01:10:00Z,8.5720,134.4182,28.99,0,,,,,,,011117999999
5301540,2018-02-08T01:15:00Z,8.5720,134.4177,28.98,0,,,,,,,011117999999
5301540,2018-02-08T01:20:00Z,8.5720,134.4172,28.98,0,,,,,,,011117999999
5301540,2018-02-08T01:25:00Z,8.5720,134.4168,28.98,0,,,,,,,011117999999
