PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2201573,2019-09-27T00:00:00Z,24.1700,123.6780,,0,-4.7,-2.6,-0.08,-0.04,28.09,0.5,313,15,0.422,-0.602,0111971111171111
2201573,2019-09-27T00:00:00Z,24.1704,123.6768,28.08,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T01:00:00Z,24.1500,123.6940,,0,-5,-2.8,-0.09,-0.04,28.1,0.5,313,15,0.516,-0.618,0111971111171111
2201573,2019-09-27T01:00:00Z,24.1498,123.6934,28.1,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T02:00:00Z,24.1320,123.7130,,0,-5.2,-1.5,-0.07,-0.03,28.11,0.5,313,15,0.578,-0.508,0111971111171111
2201573,2019-09-27T02:00:00Z,24.1300,123.7144,28.11,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T03:00:00Z,24.1170,123.7350,,0,-5.2,-1.6,-0.07,-0.03,28.14,0.5,313,15,0.593,-0.402,0111971111171111
2201573,2019-09-27T03:00:00Z,24.1166,123.7336,28.12,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T04:00:00Z,24.1050,123.7550,,0,-5.2,-1.7,-0.08,-0.03,28.18,0.5,313,15,0.607,-0.328,0111971111171111
2201573,2019-09-27T04:00:00Z,24.1038,123.7564,28.17,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T05:00:00Z,24.0980,123.7760,,0,-3.8,-1.6,-0.04,-0.02,28.17,0.5,313,15,0.535,-0.169,0111971111171111
2201573,2019-09-27T05:00:00Z,24.0964,123.7770,28.19,0,,,,,,,,,,,0111179999999999
2201573,2019-09-27T06:00:00Z,24.0930,123.7920,,0,-3.8,-1.7,-0.04,-0.02,28.22,0.5,313,15,0.423,-0.077,0111971111171111
2201573,2019-09-27T06:00:00Z,24.0928,123.7942,28.14,0,,,,,,,,,,,0111179999999999
