PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2101653,2019-09-27T00:00:00Z,22.8250,121.7660,,0,-4.2,-6.1,-0.05,-0.15,27.68,0.5,313,15,0.357,1.065,0111971111171111
2101653,2019-09-27T00:00:00Z,22.8261,121.7662,27.68,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T01:00:00Z,22.8580,121.7810,,0,-4.2,-6.3,-0.04,-0.14,27.67,0.5,313,15,0.467,1.034,0111971111171111
2101653,2019-09-27T01:00:00Z,22.8589,121.7810,27.68,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T02:00:00Z,22.8910,121.8010,,0,-7.2,-3.5,-0.05,-0.12,27.69,0.5,313,15,0.598,0.942,0111971111171111
2101653,2019-09-27T02:00:00Z,22.8930,121.7990,27.66,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T03:00:00Z,22.9200,121.8230,,0,-6.5,-4,-0.05,-0.12,27.71,0.5,313,15,0.713,0.85,0111971111171111
2101653,2019-09-27T03:00:00Z,22.9202,121.8234,27.72,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T04:00:00Z,22.9470,121.8480,,0,-5.9,-4.6,-0.04,-0.11,27.68,0.5,313,15,0.711,0.819,0111971111171111
2101653,2019-09-27T04:00:00Z,22.9478,121.8492,27.69,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T05:00:00Z,22.9720,121.8720,,0,-3,-6.3,-0.05,-0.09,27.67,0.5,313,15,0.654,0.741,0111971111171111
2101653,2019-09-27T05:00:00Z,22.9727,121.8734,27.67,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T06:00:00Z,22.9960,121.8940,,0,-2.8,-6.2,-0.05,-0.08,27.66,0.5,313,15,0.626,0.71,0111971111171111
2101653,2019-09-27T06:00:00Z,22.9960,121.8949,27.66,0,,,,,,,,,,,0111179999999999
2101653,2019-09-27T07:00:00Z,23.0180,121.9160,,0,-2.6,-6.1,-0.05,-0.08,27.68,0.5,313,15,0.597,0.649,0111971111171111
