PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2201571,2019-09-27T00:00:00Z,20.5930,118.9140,,0,-2.6,-6.1,-0.05,-0.06,28.6,0.5,312,15,-0.578,-0.169,0111971111171111
2201571,2019-09-27T00:00:00Z,20.5916,118.9130,28.6,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T01:00:00Z,20.5890,118.8930,,0,-2.6,-6.1,-0.05,-0.06,28.61,0.5,312,15,-0.549,-0.062,0111971111171111
2201571,2019-09-27T01:00:00Z,20.5882,118.8940,28.6,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T02:00:00Z,20.5890,118.8750,,0,-2.6,-6.8,-0.04,-0.06,28.63,0.5,312,15,-0.549,0.031,0111971111171111
2201571,2019-09-27T02:00:00Z,20.5876,118.8746,28.62,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T03:00:00Z,20.5910,118.8570,,0,-2.5,-6.8,-0.04,-0.06,28.64,0.5,312,15,-0.507,0.138,0111971111171111
2201571,2019-09-27T03:00:00Z,20.5904,118.8562,28.64,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T04:00:00Z,20.5980,118.8410,,0,-2.4,-6.9,-0.04,-0.06,28.63,0.5,312,15,-0.405,0.277,0111971111171111
2201571,2019-09-27T04:00:00Z,20.5966,118.8402,28.63,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T05:00:00Z,20.6080,118.8300,,0,-4.9,-6.2,-0.03,-0.07,28.63,0.5,312,15,-0.245,0.371,0111971111171111
2201571,2019-09-27T05:00:00Z,20.6082,118.8284,28.63,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T06:00:00Z,20.6210,118.8230,,0,-4.8,-6.2,-0.03,-0.07,28.63,0.5,312,15,-0.1,0.417,0111971111171111
2201571,2019-09-27T06:00:00Z,20.6212,118.8228,28.63,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T07:00:00Z,20.6350,118.8200,,0,-4.7,-6.2,-0.03,-0.07,28.63,0.5,312,15,-0.084,0.432,0111971111171111
2201571,2019-09-27T07:00:00Z,20.6354,118.8212,28.64,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T08:00:00Z,20.6490,118.8130,,0,-4.3,-6.9,-0.04,-0.07,28.62,0.5,312,15,-0.288,0.448,0111971111171111
2201571,2019-09-27T08:00:00Z,20.6488,118.8172,28.62,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T09:00:00Z,20.6650,118.8020,,0,-4.3,-6.8,-0.04,-0.07,28.61,0.5,312,15,-0.4,0.497,0111971111171111
2201571,2019-09-27T09:00:00Z,20.6638,118.8014,28.61,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T10:00:00Z,20.6810,118.7880,,0,-4.3,-6.8,-0.04,-0.07,28.6,0.5,312,15,-0.388,0.584,0111971111171111
2201571,2019-09-27T10:00:00Z,20.6814,118.7888,28.6,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T11:00:00Z,20.7020,118.7770,,0,-3.9,-7.1,-0.05,-0.09,28.6,0.5,312,15,-0.288,0.649,0111971111171111
2201571,2019-09-27T11:00:00Z,20.7018,118.7740,28.6,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T12:00:00Z,20.7230,118.7680,,0,-3.8,-7.1,-0.05,-0.09,28.59,0.5,312,15,-0.129,0.649,0111971111171111
2201571,2019-09-27T12:00:00Z,20.7230,118.7692,28.6,0,,,,,,,,,,,0111179999999999
2201571,2019-09-27T13:00:00Z,20.7450,118.7640,,0,-3.8,-7.1,-0.05,-0.09,28.58,0.5,312,15,-0.144,0.68,0111971111171111
