PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
2201558,2019-10-03T16:00:00Z,17.6590,127.9990,,0,-6.2,-2.4,-0.05,-0.04,28.8,0.5,313,15,-0.515,0.232,0111971111171111
2201558,2019-10-03T16:00:00Z,17.6601,127.9987,28.8,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T17:00:00Z,17.6660,127.9820,,0,-5.4,-2.3,-0.05,-0.03,28.79,0.5,313,15,-0.5,0.202,0111971111171111
2201558,2019-10-03T17:00:00Z,17.6652,127.9813,28.79,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T18:00:00Z,17.6740,127.9640,,0,-5.4,-2.3,-0.05,-0.03,28.78,0.5,313,15,-0.485,0.277,0111971111171111
2201558,2019-10-03T18:00:00Z,17.6727,127.9649,28.79,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T19:00:00Z,17.6840,127.9490,,0,-5.3,-2.4,-0.05,-0.03,28.78,0.5,313,15,-0.412,0.355,0111971111171111
2201558,2019-10-03T19:00:00Z,17.6835,127.9479,28.77,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T20:00:00Z,17.6950,127.9380,,0,-6.6,-2.5,-0.05,-0.03,28.79,0.5,313,15,-0.283,0.404,0111971111171111
2201558,2019-10-03T20:00:00Z,17.6961,127.9365,28.79,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T21:00:00Z,17.7090,127.9290,,0,-6.6,-2.5,-0.05,-0.02,28.79,0.5,313,15,-0.235,0.453,0111971111171111
2201558,2019-10-03T21:04:00Z,17.7101,127.9278,28.79,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T22:00:00Z,17.7250,127.9210,,0,-6.6,-2.6,-0.05,-0.02,28.8,0.5,313,15,-0.169,0.509,0111971111171111
2201558,2019-10-03T22:02:00Z,17.7257,127.9212,28.8,0,,,,,,,,,,,0111179999999999
2201558,2019-10-03T23:00:00Z,17.7420,127.9170,,0,-6.1,1.2,-0.06,-0.02,28.81,0.5,313,15,-0.105,0.534,0111971111171111
2201558,2019-10-03T23:00:00Z,17.7419,127.9170,28.8,0,,,,,,,,,,,0111179999999999
