PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
5100829,2019-09-27T00:00:00Z,18.0760,123.9040,,0,-2.4,0,-0.02,0,28.93,0.5,312,15,0.071,-0.031,0111971111171111
5100829,2019-09-27T00:00:00Z,18.0757,123.9044,28.87,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T01:00:00Z,18.0870,123.9070,,0,-2.4,0,-0.02,0,29.12,0.5,312,15,0.027,0.375,0111971111171111
5100829,2019-09-27T01:00:00Z,18.0874,123.9134,29,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T02:00:00Z,18.0870,123.8940,,0,-2.3,-0.5,-0.01,0,29.35,0.5,312,15,-0.455,0.073,0111971111171111
5100829,2019-09-27T02:00:00Z,18.0744,123.9070,29.24,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T03:00:00Z,18.1070,123.8550,,0,-2.4,-0.5,-0.01,0,29.56,0.5,312,15,-0.332,-0.021,0111971111171111
5100829,2019-09-27T04:00:00Z,18.0840,123.8630,,0,-2.3,-0.4,-0.01,0,29.78,0.5,312,15,-0.456,0.116,0111971111171111
5100829,2019-09-27T05:00:00Z,18.0890,123.8480,,0,-1.3,-0.2,-0.01,0,30.15,0.5,312,15,-0.456,0.117,0111971111171111
5100829,2019-09-27T05:00:00Z,18.1090,123.8602,29.89,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T06:00:00Z,18.0910,123.8330,,0,-1.3,-0.2,-0.01,0,30.41,0.5,312,15,-0.456,0.117,0111971111171111
5100829,2019-09-27T06:00:00Z,18.1090,123.8602,30.41,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T07:00:00Z,18.0960,123.8180,,0,-1.3,-0.2,-0.01,0,30.22,0.5,312,15,-0.457,0.117,0111971111171111
5100829,2019-09-27T07:00:00Z,18.1018,123.7948,30.41,0,,,,,,,,,,,0144179999999999
5100829,2019-09-27T08:00:00Z,18.1000,123.8030,,0,-1.5,-2.2,-0.01,0,30.06,0.5,312,15,-0.457,0.118,0111971111171111
5100829,2019-09-27T08:00:00Z,18.1090,123.8602,30.03,0,,,,,,,,,,,0144179999999999
5100829,2019-09-27T09:00:00Z,18.1040,123.7870,,0,-1.5,-2.2,-0.01,0,30,0.5,312,15,-0.352,0.098,0111971111171111
5100829,2019-09-27T09:00:00Z,18.1064,123.7783,30.1,0,,,,,,,,,,,0144179999999999
5100829,2019-09-27T10:00:00Z,18.1150,123.7730,,0,-1.5,-2.2,-0.01,0,29.83,0.5,312,15,-0.427,0.322,0111971111171111
5100829,2019-09-27T10:00:00Z,18.1040,123.7760,29.89,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T11:00:00Z,18.1250,123.7610,,0,-3.7,-2.6,-0.01,-0.01,29.71,0.5,312,15,-0.427,0.322,0111971111171111
5100829,2019-09-27T11:00:00Z,18.1266,123.7620,29.76,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T12:00:00Z,18.1360,123.7440,,0,-3.7,-2.6,-0.01,-0.01,29.59,0.5,312,15,-0.447,0.356,0111971111171111
5100829,2019-09-27T12:00:00Z,18.1266,123.7620,29.65,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T13:00:00Z,18.1500,123.7300,,0,-3.7,-2.5,-0.01,-0.01,29.45,0.5,312,15,-0.374,0.418,0111971111171111
5100829,2019-09-27T13:00:00Z,18.1411,123.7352,29.52,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T14:00:00Z,18.1720,123.7260,,0,-3.3,-1.4,-0.03,-0.01,29.3,0.5,312,15,-0.062,0.172,0111971111171111
5100829,2019-09-27T15:00:00Z,18.1770,123.7260,,0,-3.3,-1.4,-0.03,-0.01,29.15,0.5,312,15,-0.064,0.171,0111971111171111
5100829,2019-09-27T16:00:00Z,18.1810,123.7250,,0,-3.3,-1.4,-0.03,-0.01,29.04,0.5,312,15,-0.063,0.171,0111971111171111
5100829,2019-09-27T16:00:00Z,18.1721,123.7245,29.07,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T17:00:00Z,18.1760,123.7230,,0,-2.1,-2.2,-0.02,-0.01,28.97,0.5,312,15,-0.063,0.23,0111971111171111
5100829,2019-09-27T17:00:00Z,18.1721,123.7245,29,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T18:00:00Z,18.1830,123.7220,,0,-2.1,-2.2,-0.02,-0.01,28.92,0.5,312,15,-0.063,0.231,0111971111171111
5100829,2019-09-27T18:00:00Z,18.1721,123.7245,28.94,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T19:00:00Z,18.1910,123.7200,,0,-2.1,-2.2,-0.02,-0.01,28.9,0.5,312,15,-0.062,0.232,0111971111171111
5100829,2019-09-27T19:00:00Z,18.1721,123.7245,28.9,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T20:00:00Z,18.2050,123.7180,,0,-3.3,-2.6,-0.01,-0.01,28.9,0.5,312,15,-0.062,0.171,0111971111171111
5100829,2019-09-27T20:00:00Z,18.1721,123.7245,28.9,0,,,,,,,,,,,0111179999999999
5100829,2019-09-27T21:00:00Z,18.2120,123.7180,,0,-3.3,-2.6,-0.01,-0.01,28.93,0.5,312,15,-0.059,0.173,0111971111171111
5100829,2019-09-27T21:00:00Z,18.1721,123.7245,28.9,0,,,,,,,,,,,0111179999999999
