PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),QC
2901173,80615,2011-11-06T13:49:03Z,21.8080,119.6510,00111
2901173,80615,2011-11-06T17:02:11Z,21.8180,119.6750,00111
2901173,80615,2011-11-06T18:03:00Z,21.8290,119.6770,00111
2901173,80615,2011-11-06T18:41:40Z,21.8330,119.6780,00111
2901173,80615,2011-11-06T19:39:56Z,21.8480,119.6760,00111
2901173,80615,2011-11-06T21:01:12Z,21.8660,119.6830,00111
2901173,80615,2011-11-06T23:13:17Z,21.8830,119.6930,00111
2901173,80615,2011-11-07T00:32:13Z,21.8930,119.7020,00111
2901173,80615,2011-11-07T00:37:24Z,21.8900,119.7010,00111
2901173,80615,2011-11-07T00:53:30Z,21.8920,119.7050,00111
2901173,80615,2011-11-16T16:54:48Z,21.7460,119.5880,00111
2901173,80615,2011-11-16T17:55:04Z,21.7560,119.5820,00111
2901173,80615,2011-11-16T18:37:09Z,21.7710,119.5710,00111
2901173,80615,2011-11-16T19:31:58Z,21.7970,119.5630,00111
2901173,80615,2011-11-16T20:20:55Z,21.8140,119.5600,00111
2901173,80615,2011-11-16T22:01:28Z,21.8550,119.5560,00111
2901173,80615,2011-11-16T22:55:39Z,21.8760,119.5610,00111
2901173,80615,2011-11-16T23:57:23Z,21.9090,119.5630,00111
2901173,80615,2011-11-17T00:30:24Z,21.9220,119.5670,00111
2901173,80615,2011-11-17T00:36:05Z,21.9280,119.5660,00111
2901173,80615,2011-11-26T12:40:19Z,21.9900,119.5390,00111
2901173,80615,2011-11-26T13:39:34Z,22.0150,119.5380,00111
2901173,80615,2011-11-26T16:52:46Z,22.0730,119.5860,00111
2901173,80615,2011-11-26T17:48:08Z,22.0830,119.6090,00111
2901173,80615,2011-11-26T18:31:56Z,22.1000,119.6290,00111
2901173,80615,2011-11-26T19:26:22Z,22.1200,119.6570,00111
2901173,80615,2011-11-26T19:39:43Z,22.1150,119.6660,00111
2901173,80615,2011-11-26T21:17:16Z,22.1450,119.7200,00111
2901173,80615,2011-11-26T22:36:51Z,22.1520,119.7520,00111
2901173,80615,2011-11-26T23:23:12Z,22.1620,119.7760,00111
2901173,80615,2011-11-27T00:12:50Z,22.1670,119.8090,00111
2901173,80615,2011-11-27T00:22:56Z,22.1660,119.8040,00111
2901173,80615,2011-11-27T00:59:36Z,22.1650,119.8300,00111
2901173,80615,2011-12-06T18:26:54Z,22.2910,119.8850,00111
2901173,80615,2011-12-06T19:18:42Z,22.2770,119.9110,00111
2901173,80615,2011-12-06T20:36:52Z,22.2610,119.9440,00111
2901173,80615,2011-12-06T22:18:15Z,22.2550,119.9880,00111
2901173,80615,2011-12-06T22:46:28Z,22.2480,120.0080,00111
2901173,80615,2011-12-06T23:58:21Z,22.2390,120.0390,00111
2901173,80615,2011-12-07T00:15:13Z,22.2310,120.0540,00111
2901173,80615,2011-12-07T00:25:41Z,22.2330,120.0590,00111
2901173,80615,2011-12-16T13:25:13Z,22.2670,120.0640,00111
2901173,80615,2011-12-16T16:42:15Z,22.2000,120.1300,00111
